# Time	Value
125.2	-0.0174415
125.4	-0.0173894
125.6	-0.0173045
125.8	-0.017187
126	-0.017038
126.2	-0.0168593
126.4	-0.016653
126.6	-0.0164222
126.8	-0.0161701
127	-0.0159007
127.2	-0.0156181
127.4	-0.0153269
127.6	-0.015032
127.8	-0.0147381
128	-0.0144502
128.2	-0.0141729
128.4	-0.0139107
128.6	-0.0136675
128.8	-0.013447
129	-0.0132524
129.2	-0.0130861
129.4	-0.0129502
129.6	-0.0128461
129.8	-0.0127745
130	-0.0127352
130.2	-0.0127276
130.4	-0.0127506
130.6	-0.0128025
130.8	-0.0128814
131	-0.0129849
131.2	-0.0131105
131.4	-0.0132556
131.6	-0.0134173
131.8	-0.0135927
132	-0.0137791
132.2	-0.0139737
132.4	-0.014174
132.6	-0.0143778
132.8	-0.0145828
133	-0.0147873
133.2	-0.0149898
133.4	-0.0151887
133.6	-0.0153828
133.8	-0.015571
134	-0.0157524
134.2	-0.0159259
134.4	-0.0160906
134.6	-0.0162456
134.8	-0.01639
135	-0.0165228
135.2	-0.016643
135.4	-0.0167495
135.6	-0.0168411
135.8	-0.0169169
136	-0.0169759
136.2	-0.0170171
136.4	-0.0170395
136.6	-0.0170423
136.8	-0.0170249
137	-0.0169868
137.2	-0.0169277
137.4	-0.0168478
137.6	-0.0167473
137.8	-0.016627
138	-0.016488
138.2	-0.0163317
138.4	-0.0161599
138.6	-0.0159747
138.8	-0.0157787
139	-0.0155744
139.2	-0.0153647
139.4	-0.0151528
139.6	-0.0149417
139.8	-0.0147348
140	-0.0145351
140.2	-0.0143457
140.4	-0.0141696
140.6	-0.0140094
140.8	-0.0138675
141	-0.013746
141.2	-0.0136465
141.4	-0.0135702
141.6	-0.0135179
141.8	-0.01349
142	-0.0134863
142.2	-0.0135065
142.4	-0.0135497
142.6	-0.0136147
142.8	-0.0137
143	-0.0138037
143.2	-0.013924
143.4	-0.0140587
143.6	-0.0142055
143.8	-0.014362
144	-0.0145257
144.2	-0.0146943
144.4	-0.0148657
144.6	-0.0150377
144.8	-0.0152084
145	-0.0153761
145.2	-0.0155393
145.4	-0.0156964
145.6	-0.0158462
145.8	-0.0159877
146	-0.0161199
146.2	-0.0162419
146.4	-0.0163531
146.6	-0.0164528
146.8	-0.0165405
147	-0.0166157
147.2	-0.0166781
147.4	-0.0167274
147.6	-0.0167634
147.8	-0.0167857
148	-0.0167944
148.2	-0.0167891
148.4	-0.0167699
148.6	-0.0167368
148.8	-0.01669
149	-0.0166295
149.2	-0.0165559
149.4	-0.0164697
149.6	-0.0163715
149.8	-0.0162621
150	-0.0161427
150.2	-0.0160145
150.4	-0.0158788
150.6	-0.0157374
150.8	-0.0155918
151	-0.015444
151.2	-0.0152959
151.4	-0.0151495
151.6	-0.0150068
151.8	-0.0148699
152	-0.0147408
152.2	-0.0146213
152.4	-0.0145133
152.6	-0.0144182
152.8	-0.0143374
153	-0.0142721
153.2	-0.0142233
153.4	-0.0141916
153.6	-0.0141774
153.8	-0.0141807
154	-0.0142014
154.2	-0.014239
154.4	-0.0142927
154.6	-0.0143615
154.8	-0.0144442
155	-0.0145394
155.2	-0.0146456
155.4	-0.014761
155.6	-0.014884
155.8	-0.0150126
156	-0.0151449
156.2	-0.0152792
156.4	-0.0154138
156.6	-0.0155468
156.8	-0.0156769
157	-0.0158026
157.2	-0.0159226
157.4	-0.0160358
157.6	-0.0161412
157.8	-0.0162379
158	-0.0163252
158.2	-0.0164027
158.4	-0.0164698
158.6	-0.0165263
158.8	-0.016572
159	-0.0166069
159.2	-0.0166308
159.4	-0.0166439
159.6	-0.0166463
159.8	-0.0166381
160	-0.0166197
160.2	-0.0165913
160.4	-0.0165532
160.6	-0.0165059
160.8	-0.0164499
161	-0.0163857
161.2	-0.0163138
161.4	-0.016235
161.6	-0.01615
161.8	-0.0160596
162	-0.0159648
162.2	-0.0158665
162.4	-0.0157658
162.6	-0.0156639
162.8	-0.0155618
163	-0.015461
163.2	-0.0153625
163.4	-0.0152677
163.6	-0.0151778
163.8	-0.0150941
164	-0.0150176
164.2	-0.0149495
164.4	-0.0148908
164.6	-0.0148423
164.8	-0.0148047
165	-0.0147787
165.2	-0.0147646
165.4	-0.0147627
165.6	-0.014773
165.8	-0.0147953
166	-0.0148293
166.2	-0.0148745
166.4	-0.0149301
166.6	-0.0149954
166.8	-0.0150693
167	-0.0151508
167.2	-0.0152386
167.4	-0.0153316
167.6	-0.0154282
167.8	-0.0155273
168	-0.0156274
168.2	-0.0157272
168.4	-0.0158255
168.6	-0.015921
168.8	-0.0160126
169	-0.0160993
169.2	-0.0161803
169.4	-0.0162548
169.6	-0.016322
169.8	-0.0163816
170	-0.0164331
170.2	-0.0164762
170.4	-0.0165107
170.6	-0.0165366
170.8	-0.0165539
171	-0.0165627
171.2	-0.0165631
171.4	-0.0165555
171.6	-0.0165401
171.8	-0.0165172
172	-0.0164874
172.2	-0.0164511
172.4	-0.0164086
172.6	-0.0163606
172.8	-0.0163076
173	-0.0162501
173.2	-0.0161888
173.4	-0.0161243
173.6	-0.0160572
173.8	-0.0159883
174	-0.0159183
174.2	-0.0158479
174.4	-0.0157778
174.6	-0.0157089
174.8	-0.0156419
175	-0.0155776
175.2	-0.0155168
175.4	-0.0154602
175.6	-0.0154086
175.8	-0.0153626
176	-0.0153229
176.2	-0.01529
176.4	-0.0152644
176.6	-0.0152465
176.8	-0.0152366
177	-0.0152349
177.2	-0.0152415
177.4	-0.0152563
177.6	-0.0152792
177.8	-0.0153099
178	-0.0153479
178.2	-0.0153928
178.4	-0.0154439
178.6	-0.0155006
178.8	-0.0155621
179	-0.0156275
179.2	-0.0156959
179.4	-0.0157665
179.6	-0.0158382
179.8	-0.0159101
180	-0.0159813
180.2	-0.0160508
180.4	-0.0161179
180.6	-0.0161817
180.8	-0.0162415
181	-0.0162967
181.2	-0.0163468
181.4	-0.0163912
181.6	-0.0164297
181.8	-0.016462
182	-0.0164878
182.2	-0.0165072
182.4	-0.0165201
182.6	-0.0165265
182.8	-0.0165267
183	-0.0165208
183.2	-0.0165091
183.4	-0.0164919
183.6	-0.0164696
183.8	-0.0164425
184	-0.0164111
184.2	-0.0163759
184.4	-0.0163372
184.6	-0.0162955
184.8	-0.0162515
185	-0.0162054
185.2	-0.0161579
185.4	-0.0161095
185.6	-0.0160606
185.8	-0.0160119
186	-0.0159638
186.2	-0.0159168
186.4	-0.0158714
186.6	-0.0158282
186.8	-0.0157876
187	-0.0157501
187.2	-0.0157162
187.4	-0.0156862
187.6	-0.0156605
187.8	-0.0156395
188	-0.0156235
188.2	-0.0156126
188.4	-0.0156072
188.6	-0.0156072
188.8	-0.0156128
189	-0.0156239
189.2	-0.0156404
189.4	-0.0156622
189.6	-0.0156889
189.8	-0.0157203
190	-0.0157559
190.2	-0.0157954
190.4	-0.0158383
190.6	-0.0158839
190.8	-0.0159317
191	-0.015981
191.2	-0.0160313
191.4	-0.0160818
191.6	-0.016132
191.8	-0.0161812
192	-0.0162288
192.2	-0.0162743
192.4	-0.016317
192.6	-0.0163566
192.8	-0.0163926
193	-0.0164248
193.2	-0.0164527
193.4	-0.0164761
193.6	-0.016495
193.8	-0.0165092
194	-0.0165187
194.2	-0.0165236
194.4	-0.0165238
194.6	-0.0165197
194.8	-0.0165114
195	-0.016499
195.2	-0.0164829
195.4	-0.0164635
195.6	-0.0164409
195.8	-0.0164156
196	-0.0163879
196.2	-0.0163582
196.4	-0.0163269
196.6	-0.0162944
196.8	-0.016261
197	-0.0162271
197.2	-0.0161932
197.4	-0.0161596
197.6	-0.0161266
197.8	-0.0160946
198	-0.0160641
198.2	-0.0160352
198.4	-0.0160083
198.6	-0.0159837
198.8	-0.0159617
199	-0.0159426
199.2	-0.0159265
199.4	-0.0159136
199.6	-0.0159043
199.8	-0.0158984
200	-0.0158962
200.2	-0.0158977
200.4	-0.015903
200.6	-0.0159119
200.8	-0.0159244
201	-0.0159403
201.2	-0.0159596
201.4	-0.0159819
201.6	-0.0160071
201.8	-0.0160348
202	-0.0160647
202.2	-0.0160965
202.4	-0.0161297
202.6	-0.016164
202.8	-0.0161988
203	-0.0162339
203.2	-0.0162688
203.4	-0.0163029
203.6	-0.0163361
203.8	-0.0163677
204	-0.0163976
204.2	-0.0164253
204.4	-0.0164506
204.6	-0.0164732
204.8	-0.0164929
205	-0.0165095
205.2	-0.0165229
205.4	-0.016533
205.6	-0.0165399
205.8	-0.0165435
206	-0.0165438
206.2	-0.0165411
206.4	-0.0165353
206.6	-0.0165267
206.8	-0.0165155
207	-0.0165018
207.2	-0.016486
207.4	-0.0164682
207.6	-0.0164489
207.8	-0.0164281
208	-0.0164062
208.2	-0.0163836
208.4	-0.0163604
208.6	-0.016337
208.8	-0.0163137
209	-0.0162907
209.2	-0.0162683
209.4	-0.0162467
209.6	-0.0162262
209.8	-0.016207
210	-0.0161894
210.2	-0.0161734
210.4	-0.0161594
210.6	-0.0161473
210.8	-0.0161375
211	-0.01613
211.2	-0.0161248
211.4	-0.0161221
211.6	-0.0161219
211.8	-0.0161242
212	-0.016129
212.2	-0.0161363
212.4	-0.0161459
212.6	-0.0161578
212.8	-0.0161719
213	-0.016188
213.2	-0.016206
213.4	-0.0162256
213.6	-0.0162466
213.8	-0.0162687
214	-0.0162918
214.2	-0.0163156
214.4	-0.0163397
214.6	-0.0163638
214.8	-0.0163878
215	-0.0164114
215.2	-0.0164341
215.4	-0.0164559
215.6	-0.0164765
215.8	-0.0164956
216	-0.016513
216.2	-0.0165286
216.4	-0.0165422
216.6	-0.0165537
216.8	-0.016563
217	-0.0165701
217.2	-0.016575
217.4	-0.0165775
217.6	-0.0165779
217.8	-0.0165761
218	-0.0165722
218.2	-0.0165663
218.4	-0.0165586
218.6	-0.0165493
218.8	-0.0165384
219	-0.0165262
219.2	-0.0165129
219.4	-0.0164986
219.6	-0.0164836
219.8	-0.0164681
220	-0.0164523
220.2	-0.0164364
220.4	-0.0164206
220.6	-0.016405
220.8	-0.01639
221	-0.0163756
221.2	-0.016362
221.4	-0.0163494
221.6	-0.0163379
221.8	-0.0163277
222	-0.0163188
222.2	-0.0163114
222.4	-0.0163055
222.6	-0.0163013
222.8	-0.0162987
223	-0.0162978
223.2	-0.0162987
223.4	-0.0163012
223.6	-0.0163054
223.8	-0.0163113
224	-0.0163187
224.2	-0.0163277
224.4	-0.0163381
224.6	-0.0163497
224.8	-0.0163626
225	-0.0163765
225.2	-0.0163913
225.4	-0.0164068
225.6	-0.0164229
225.8	-0.0164394
226	-0.016456
226.2	-0.0164727
226.4	-0.0164891
226.6	-0.0165053
226.8	-0.0165209
227	-0.0165357
227.2	-0.0165498
227.4	-0.0165628
227.6	-0.0165747
227.8	-0.0165853
228	-0.0165946
228.2	-0.0166025
228.4	-0.0166089
228.6	-0.0166138
228.8	-0.0166171
229	-0.0166189
229.2	-0.0166192
229.4	-0.016618
229.6	-0.0166154
229.8	-0.0166115
230	-0.0166064
230.2	-0.0166
230.4	-0.0165927
230.6	-0.0165845
230.8	-0.0165755
231	-0.0165659
231.2	-0.0165558
231.4	-0.0165454
231.6	-0.0165347
231.8	-0.0165241
232	-0.0165135
232.2	-0.0165032
232.4	-0.0164932
232.6	-0.0164837
232.8	-0.0164748
233	-0.0164667
233.2	-0.0164593
233.4	-0.0164529
233.6	-0.0164474
233.8	-0.0164429
234	-0.0164396
234.2	-0.0164373
234.4	-0.0164363
234.6	-0.0164363
234.8	-0.0164376
235	-0.01644
235.2	-0.0164436
235.4	-0.0164483
235.6	-0.016454
235.8	-0.0164607
236	-0.0164683
236.2	-0.0164768
236.4	-0.016486
236.6	-0.0164959
236.8	-0.0165064
237	-0.0165173
237.2	-0.0165285
237.4	-0.0165399
237.6	-0.0165515
237.8	-0.0165629
238	-0.0165743
238.2	-0.0165853
238.4	-0.016596
238.6	-0.0166061
238.8	-0.0166157
239	-0.0166245
239.2	-0.0166326
239.4	-0.0166399
239.6	-0.0166462
239.8	-0.0166515
240	-0.0166559
240.2	-0.0166592
240.4	-0.0166615
240.6	-0.0166628
240.8	-0.016663
241	-0.0166623
241.2	-0.0166606
241.4	-0.016658
241.6	-0.0166546
241.8	-0.0166504
242	-0.0166455
242.2	-0.0166401
242.4	-0.0166341
242.6	-0.0166277
242.8	-0.016621
243	-0.0166141
243.2	-0.0166071
243.4	-0.0166001
243.6	-0.0165931
243.8	-0.0165864
244	-0.0165799
244.2	-0.0165737
244.4	-0.0165681
244.6	-0.0165629
244.8	-0.0165583
245	-0.0165543
245.2	-0.016551
245.4	-0.0165484
245.6	-0.0165466
245.8	-0.0165456
246	-0.0165453
246.2	-0.0165459
246.4	-0.0165473
246.6	-0.0165494
246.8	-0.0165523
247	-0.016556
247.2	-0.0165603
247.4	-0.0165653
247.6	-0.0165709
247.8	-0.0165771
248	-0.0165837
248.2	-0.0165908
248.4	-0.0165982
248.6	-0.0166058
248.8	-0.0166137
249	-0.0166217
249.2	-0.0166296
249.4	-0.0166376
249.6	-0.0166454
249.8	-0.016653
