# Frequency	Magnitude
0	6.63735e-18
0.00488281	0.000609375
0.00976563	0.000404909
0.0146484	0.00031594
0.0195313	0.000266284
0.0244141	0.000250858
0.0292969	0.000260749
0.0341797	0.000291428
0.0390625	0.000342677
0.0439453	0.000416752
0.0488281	0.000518655
0.0537109	0.000656437
0.0585938	0.00084097
0.0634766	0.00108274
0.0683594	0.0013746
0.0732422	0.00166012
0.078125	0.00190449
0.0830078	0.0021586
0.0878906	0.00134161
0.0927734	0.000675781
0.0976563	0.000557622
0.102539	0.000473591
0.107422	0.000413064
0.112305	0.000364299
0.117188	0.000322461
0.12207	0.000283696
0.126953	0.000244854
0.131836	0.000204123
0.136719	0.000164089
0.141602	0.000140723
0.146484	0.000164961
0.151367	0.000241244
0.15625	0.000339319
0.161133	0.000377538
0.166016	0.000266484
0.170898	0.000190178
0.175781	0.000186943
0.180664	0.00018074
0.185547	0.000172656
0.19043	0.000165672
0.195313	0.000159486
0.200195	0.000153983
0.205078	0.000148955
0.209961	0.00014426
0.214844	0.000139998
0.219727	0.000136497
0.224609	0.000133914
0.229492	0.000131298
0.234375	0.000126911
0.239258	0.000121485
0.244141	0.000118546
0.249023	0.000117207
0.253906	0.000115238
0.258789	0.000113063
0.263672	0.000111092
0.268555	0.000109118
0.273438	0.000107305
0.27832	0.000105532
0.283203	0.000103845
0.288086	0.000102084
0.292969	0.000100195
0.297852	9.81367e-05
0.302734	9.60177e-05
0.307617	9.40606e-05
0.3125	9.23995e-05
0.317383	9.08424e-05
0.322266	8.92071e-05
0.327148	8.75052e-05
0.332031	8.5919e-05
0.336914	8.43075e-05
0.341797	8.27636e-05
0.34668	8.12196e-05
0.351563	7.97509e-05
0.356445	7.83143e-05
0.361328	7.6951e-05
0.366211	7.56644e-05
0.371094	7.44416e-05
0.375977	7.3313e-05
0.380859	7.2212e-05
0.385742	7.11023e-05
0.390625	7.00379e-05
0.395508	6.90845e-05
0.400391	6.82091e-05
0.405273	6.73794e-05
0.410156	6.65944e-05
0.415039	6.58883e-05
0.419922	6.51949e-05
0.424805	6.45849e-05
0.429688	6.3986e-05
0.43457	6.34348e-05
0.439453	6.29218e-05
0.444336	6.23951e-05
0.449219	6.19268e-05
0.454102	6.14467e-05
0.458984	6.09934e-05
0.463867	6.05431e-05
0.46875	6.00763e-05
0.473633	5.95908e-05
0.478516	5.91065e-05
0.483398	5.86161e-05
0.488281	5.80959e-05
0.493164	5.75616e-05
0.498047	5.70122e-05
0.50293	5.64491e-05
0.507813	5.5865e-05
0.512695	5.52784e-05
0.517578	5.46625e-05
0.522461	5.40435e-05
0.527344	5.34105e-05
0.532227	5.27657e-05
0.537109	5.21322e-05
0.541992	5.15057e-05
0.546875	5.08783e-05
0.551758	5.02593e-05
0.556641	4.96569e-05
0.561523	4.90701e-05
0.566406	4.84963e-05
0.571289	4.79503e-05
0.576172	4.7433e-05
0.581055	4.69345e-05
0.585938	4.64781e-05
0.59082	4.60413e-05
0.595703	4.56482e-05
0.600586	4.52786e-05
0.605469	4.49263e-05
0.610352	4.46166e-05
0.615234	4.43319e-05
0.620117	4.40708e-05
0.625	4.38502e-05
0.629883	4.36375e-05
0.634766	4.34391e-05
0.639648	4.32575e-05
0.644531	4.30874e-05
0.649414	4.29181e-05
0.654297	4.27494e-05
0.65918	4.25828e-05
0.664063	4.2419e-05
0.668945	4.22401e-05
0.673828	4.20612e-05
0.678711	4.18661e-05
0.683594	4.16513e-05
0.688477	4.1422e-05
0.693359	4.11767e-05
0.698242	4.09123e-05
0.703125	4.06423e-05
0.708008	4.03514e-05
0.712891	4.00433e-05
0.717773	3.97271e-05
0.722656	3.93932e-05
0.727539	3.90469e-05
0.732422	3.86919e-05
0.737305	3.83342e-05
0.742188	3.79711e-05
0.74707	3.76089e-05
0.751953	3.72508e-05
0.756836	3.6904e-05
0.761719	3.65594e-05
0.766602	3.62221e-05
0.771484	3.59027e-05
0.776367	3.55984e-05
0.78125	3.53104e-05
0.786133	3.50462e-05
0.791016	3.48043e-05
0.795898	3.45788e-05
0.800781	3.43815e-05
0.805664	3.4203e-05
0.810547	3.40421e-05
0.81543	3.38999e-05
0.820313	3.37784e-05
0.825195	3.36759e-05
0.830078	3.35845e-05
0.834961	3.35056e-05
0.839844	3.3435e-05
0.844727	3.33718e-05
0.849609	3.33081e-05
0.854492	3.32483e-05
0.859375	3.3185e-05
0.864258	3.31177e-05
0.869141	3.30446e-05
0.874023	3.29621e-05
0.878906	3.28713e-05
0.883789	3.27673e-05
0.888672	3.26481e-05
0.893555	3.25142e-05
0.898438	3.23658e-05
0.90332	3.22037e-05
0.908203	3.20276e-05
0.913086	3.18397e-05
0.917969	3.16391e-05
0.922852	3.14221e-05
0.927734	3.11973e-05
0.932617	3.09668e-05
0.9375	3.07267e-05
0.942383	3.04838e-05
0.947266	3.02399e-05
0.952148	2.99971e-05
0.957031	2.97591e-05
0.961914	2.953e-05
0.966797	2.93068e-05
0.97168	2.90903e-05
0.976563	2.88867e-05
0.981445	2.8697e-05
0.986328	2.85237e-05
0.991211	2.83671e-05
0.996094	2.8227e-05
1.00098	2.81015e-05
1.00586	2.79946e-05
1.01074	2.79046e-05
1.01563	2.78305e-05
1.02051	2.77688e-05
1.02539	2.7717e-05
1.03027	2.76764e-05
1.03516	2.76468e-05
1.04004	2.76273e-05
1.04492	2.76124e-05
1.0498	2.75961e-05
1.05469	2.75814e-05
1.05957	2.75642e-05
1.06445	2.75415e-05
1.06934	2.75149e-05
1.07422	2.74804e-05
1.0791	2.74354e-05
1.08398	2.7378e-05
1.08887	2.73106e-05
1.09375	2.72331e-05
1.09863	2.71435e-05
1.10352	2.70387e-05
1.1084	2.69173e-05
1.11328	2.67856e-05
1.11816	2.66459e-05
1.12305	2.64962e-05
1.12793	2.6337e-05
1.13281	2.61693e-05
1.1377	2.59961e-05
1.14258	2.582e-05
1.14746	2.5641e-05
1.15234	2.54631e-05
1.15723	2.52878e-05
1.16211	2.51151e-05
1.16699	2.49487e-05
1.17188	2.47918e-05
1.17676	2.46469e-05
1.18164	2.45114e-05
1.18652	2.43861e-05
1.19141	2.42722e-05
1.19629	2.41733e-05
1.20117	2.40925e-05
1.20605	2.40258e-05
1.21094	2.39709e-05
1.21582	2.39294e-05
1.2207	2.38997e-05
1.22559	2.388e-05
1.23047	2.38703e-05
1.23535	2.38679e-05
1.24023	2.38706e-05
1.24512	2.38772e-05
1.25	2.38858e-05
1.25488	2.38959e-05
1.25977	2.39062e-05
1.26465	2.39112e-05
1.26953	2.3906e-05
1.27441	2.38935e-05
1.2793	2.3874e-05
1.28418	2.38459e-05
1.28906	2.38081e-05
1.29395	2.37597e-05
1.29883	2.37004e-05
1.30371	2.36283e-05
1.30859	2.3544e-05
1.31348	2.34498e-05
1.31836	2.33444e-05
1.32324	2.32282e-05
1.32813	2.31049e-05
1.33301	2.29763e-05
1.33789	2.28442e-05
1.34277	2.27084e-05
1.34766	2.25698e-05
1.35254	2.24305e-05
1.35742	2.22921e-05
1.3623	2.21571e-05
1.36719	2.20273e-05
1.37207	2.19054e-05
1.37695	2.17931e-05
1.38184	2.16905e-05
1.38672	2.15984e-05
1.3916	2.15178e-05
1.39648	2.14488e-05
1.40137	2.13907e-05
1.40625	2.13452e-05
1.41113	2.13123e-05
1.41602	2.12909e-05
1.4209	2.12806e-05
1.42578	2.12796e-05
1.43066	2.12867e-05
1.43555	2.13e-05
1.44043	2.13171e-05
1.44531	2.13377e-05
1.4502	2.13599e-05
1.45508	2.13826e-05
1.45996	2.14039e-05
1.46484	2.14213e-05
1.46973	2.14331e-05
1.47461	2.14385e-05
1.47949	2.14362e-05
1.48438	2.14248e-05
1.48926	2.1404e-05
1.49414	2.13742e-05
1.49902	2.13339e-05
1.50391	2.12822e-05
1.50879	2.12204e-05
1.51367	2.11497e-05
1.51855	2.107e-05
1.52344	2.09804e-05
1.52832	2.0882e-05
1.5332	2.07781e-05
1.53809	2.06704e-05
1.54297	2.05602e-05
1.54785	2.04481e-05
1.55273	2.0335e-05
1.55762	2.02224e-05
1.5625	2.01125e-05
1.56738	2.00076e-05
1.57227	1.99095e-05
1.57715	1.98188e-05
1.58203	1.97362e-05
1.58691	1.96628e-05
1.5918	1.96007e-05
1.59668	1.95506e-05
1.60156	1.95114e-05
1.60645	1.94826e-05
1.61133	1.94637e-05
1.61621	1.94548e-05
1.62109	1.94561e-05
1.62598	1.94666e-05
1.63086	1.94851e-05
1.63574	1.95094e-05
1.64063	1.95373e-05
1.64551	1.95682e-05
1.65039	1.96015e-05
1.65527	1.96341e-05
1.66016	1.96634e-05
1.66504	1.96887e-05
1.66992	1.97099e-05
1.6748	1.97261e-05
1.67969	1.97362e-05
1.68457	1.97382e-05
1.68945	1.97305e-05
1.69434	1.97127e-05
1.69922	1.96851e-05
1.7041	1.96482e-05
1.70898	1.96019e-05
1.71387	1.9546e-05
1.71875	1.94809e-05
1.72363	1.9408e-05
1.72852	1.9329e-05
1.7334	1.92446e-05
1.73828	1.91547e-05
1.74316	1.90602e-05
1.74805	1.89635e-05
1.75293	1.88668e-05
1.75781	1.87723e-05
1.7627	1.86814e-05
1.76758	1.85947e-05
1.77246	1.85134e-05
1.77734	1.84387e-05
1.78223	1.83718e-05
1.78711	1.83139e-05
1.79199	1.82664e-05
1.79688	1.82291e-05
1.80176	1.82018e-05
1.80664	1.81849e-05
1.81152	1.81784e-05
1.81641	1.81815e-05
1.82129	1.81928e-05
1.82617	1.82112e-05
1.83105	1.8236e-05
1.83594	1.82667e-05
1.84082	1.83022e-05
1.8457	1.83407e-05
1.85059	1.83803e-05
1.85547	1.8419e-05
1.86035	1.84555e-05
1.86523	1.84889e-05
1.87012	1.85178e-05
1.875	1.85411e-05
1.87988	1.85581e-05
1.88477	1.85675e-05
1.88965	1.85692e-05
1.89453	1.85626e-05
1.89941	1.85465e-05
1.9043	1.85202e-05
1.90918	1.84839e-05
1.91406	1.84384e-05
1.91895	1.83851e-05
1.92383	1.83252e-05
1.92871	1.82591e-05
1.93359	1.81875e-05
1.93848	1.81112e-05
1.94336	1.80311e-05
1.94824	1.79487e-05
1.95313	1.78659e-05
1.95801	1.77841e-05
1.96289	1.77052e-05
1.96777	1.7631e-05
1.97266	1.75626e-05
1.97754	1.7501e-05
1.98242	1.7447e-05
1.9873	1.74009e-05
1.99219	1.7363e-05
1.99707	1.7334e-05
2.00195	1.7315e-05
2.00684	1.73063e-05
2.01172	1.73075e-05
2.0166	1.73184e-05
2.02148	1.73375e-05
2.02637	1.73639e-05
2.03125	1.73966e-05
2.03613	1.7434e-05
2.04102	1.74746e-05
2.0459	1.75177e-05
2.05078	1.75625e-05
2.05566	1.76075e-05
2.06055	1.76512e-05
2.06543	1.7692e-05
2.07031	1.77282e-05
2.0752	1.77584e-05
2.08008	1.77819e-05
2.08496	1.7798e-05
2.08984	1.78061e-05
2.09473	1.7806e-05
2.09961	1.77971e-05
2.10449	1.77797e-05
2.10938	1.77538e-05
2.11426	1.77193e-05
2.11914	1.76762e-05
2.12402	1.76252e-05
2.12891	1.75674e-05
2.13379	1.7504e-05
2.13867	1.74368e-05
2.14355	1.73669e-05
2.14844	1.72957e-05
2.15332	1.72244e-05
2.1582	1.71538e-05
2.16309	1.7085e-05
2.16797	1.70198e-05
2.17285	1.69597e-05
2.17773	1.69062e-05
2.18262	1.68604e-05
2.1875	1.68233e-05
2.19238	1.67953e-05
2.19727	1.67767e-05
2.20215	1.67672e-05
2.20703	1.67664e-05
2.21191	1.6774e-05
2.2168	1.67901e-05
2.22168	1.68145e-05
2.22656	1.68467e-05
2.23145	1.68856e-05
2.23633	1.693e-05
2.24121	1.69781e-05
2.24609	1.70278e-05
2.25098	1.70776e-05
2.25586	1.7127e-05
2.26074	1.7175e-05
2.26563	1.72206e-05
2.27051	1.72628e-05
2.27539	1.73003e-05
2.28027	1.73315e-05
2.28516	1.73553e-05
2.29004	1.73705e-05
2.29492	1.73764e-05
2.2998	1.73734e-05
2.30469	1.73617e-05
2.30957	1.73419e-05
2.31445	1.73146e-05
2.31934	1.72801e-05
2.32422	1.72382e-05
2.3291	1.71888e-05
2.33398	1.71332e-05
2.33887	1.70732e-05
2.34375	1.70106e-05
2.34863	1.6947e-05
2.35352	1.68837e-05
2.3584	1.68218e-05
2.36328	1.67624e-05
2.36816	1.67069e-05
2.37305	1.66561e-05
2.37793	1.66107e-05
2.38281	1.65716e-05
2.3877	1.65401e-05
2.39258	1.6518e-05
2.39746	1.65058e-05
2.40234	1.65033e-05
2.40723	1.65098e-05
2.41211	1.65249e-05
2.41699	1.65479e-05
2.42188	1.65787e-05
2.42676	1.66166e-05
2.43164	1.66609e-05
2.43652	1.67104e-05
2.44141	1.67637e-05
2.44629	1.68199e-05
2.45117	1.68777e-05
2.45605	1.69353e-05
2.46094	1.69904e-05
2.46582	1.70418e-05
2.4707	1.70889e-05
2.47559	1.7131e-05
2.48047	1.71676e-05
2.48535	1.71972e-05
2.49023	1.72189e-05
2.49512	1.72321e-05
