# Frequency	Magnitude
1.65527	1.9575e-05
1.66016	1.96065e-05
1.66504	1.96342e-05
1.66992	1.96567e-05
1.6748	1.96731e-05
1.67969	1.96823e-05
1.68457	1.9684e-05
1.68945	1.96772e-05
1.69434	1.96606e-05
1.69922	1.96335e-05
1.7041	1.95961e-05
1.70898	1.95489e-05
1.71387	1.94928e-05
1.71875	1.94283e-05
1.72363	1.93557e-05
1.72852	1.92753e-05
1.7334	1.91888e-05
1.73828	1.90982e-05
1.74316	1.90047e-05
1.74805	1.89089e-05
1.75293	1.88121e-05
1.75781	1.87158e-05
1.7627	1.86222e-05
1.76758	1.85335e-05
1.77246	1.8451e-05
1.77734	1.83756e-05
1.78223	1.83086e-05
1.78711	1.82504e-05
1.79199	1.82015e-05
1.79688	1.8163e-05
1.80176	1.81356e-05
1.80664	1.81187e-05
1.81152	1.81117e-05
1.81641	1.81146e-05
1.82129	1.81271e-05
1.82617	1.81482e-05
1.83105	1.81761e-05
1.83594	1.8209e-05
1.84082	1.82454e-05
1.8457	1.82844e-05
1.85059	1.83244e-05
1.85547	1.83643e-05
1.86035	1.84023e-05
1.86523	1.8437e-05
1.87012	1.84673e-05
1.875	1.84918e-05
1.87988	1.85092e-05
1.88477	1.85186e-05
1.88965	1.85193e-05
1.89453	1.85109e-05
1.89941	1.84939e-05
1.9043	1.84683e-05
1.90918	1.8434e-05
1.91406	1.83908e-05
1.91895	1.83383e-05
1.92383	1.82776e-05
1.92871	1.821e-05
1.93359	1.81367e-05
1.93848	1.80589e-05
1.94336	1.79784e-05
1.94824	1.7896e-05
1.95313	1.78128e-05
1.95801	1.77305e-05
1.96289	1.76506e-05
1.96777	1.75742e-05
1.97266	1.75032e-05
1.97754	1.74389e-05
1.98242	1.73827e-05
1.9873	1.73357e-05
1.99219	1.72985e-05
1.99707	1.72712e-05
2.00195	1.72534e-05
2.00684	1.7245e-05
2.01172	1.72463e-05
2.0166	1.72569e-05
2.02148	1.72766e-05
2.02637	1.73043e-05
2.03125	1.73385e-05
2.03613	1.73778e-05
2.04102	1.74208e-05
2.0459	1.74658e-05
2.05078	1.75113e-05
2.05566	1.75563e-05
2.06055	1.75998e-05
2.06543	1.76407e-05
2.07031	1.76778e-05
2.0752	1.77095e-05
2.08008	1.77342e-05
2.08496	1.77509e-05
2.08984	1.77592e-05
2.09473	1.77588e-05
2.09961	1.77499e-05
2.10449	1.77324e-05
2.10938	1.7706e-05
2.11426	1.7671e-05
2.11914	1.76281e-05
2.12402	1.75777e-05
2.12891	1.75203e-05
2.13379	1.74569e-05
2.13867	1.73885e-05
2.14355	1.7317e-05
2.14844	1.72439e-05
2.15332	1.71708e-05
2.1582	1.70991e-05
2.16309	1.703e-05
2.16797	1.69645e-05
2.17285	1.69038e-05
2.17773	1.68492e-05
2.18262	1.68022e-05
2.1875	1.67639e-05
2.19238	1.67344e-05
2.19727	1.67141e-05
2.20215	1.67037e-05
2.20703	1.67033e-05
2.21191	1.67128e-05
2.2168	1.67311e-05
2.22168	1.67574e-05
2.22656	1.67908e-05
2.23145	1.68306e-05
2.23633	1.68752e-05
2.24121	1.69236e-05
2.24609	1.69746e-05
2.25098	1.70267e-05
2.25586	1.70782e-05
2.26074	1.71278e-05
2.26563	1.71746e-05
2.27051	1.72171e-05
2.27539	1.72538e-05
2.28027	1.72839e-05
2.28516	1.73068e-05
2.29004	1.73219e-05
2.29492	1.73288e-05
2.2998	1.73269e-05
2.30469	1.73162e-05
2.30957	1.72968e-05
2.31445	1.72688e-05
2.31934	1.72327e-05
2.32422	1.71897e-05
2.3291	1.71404e-05
2.33398	1.70857e-05
2.33887	1.70264e-05
2.34375	1.69637e-05
2.34863	1.6899e-05
2.35352	1.68338e-05
2.3584	1.67697e-05
2.36328	1.67081e-05
2.36816	1.66502e-05
2.37305	1.65973e-05
2.37793	1.65511e-05
2.38281	1.65125e-05
2.3877	1.64821e-05
2.39258	1.64598e-05
2.39746	1.64464e-05
2.40234	1.64425e-05
2.40723	1.64484e-05
2.41211	1.64639e-05
2.41699	1.64885e-05
2.42188	1.65213e-05
2.42676	1.65615e-05
2.43164	1.66077e-05
2.43652	1.66587e-05
2.44141	1.67132e-05
2.44629	1.67699e-05
2.45117	1.68271e-05
2.45605	1.6884e-05
2.46094	1.69399e-05
2.46582	1.69935e-05
2.4707	1.70428e-05
2.47559	1.70862e-05
2.48047	1.71225e-05
2.48535	1.71514e-05
2.49023	1.71724e-05
2.49512	1.71851e-05
