# Time	Value
124.4	-0.0176134
124.6	-0.0176424
124.8	-0.0176402
125	-0.0176058
125.2	-0.0175387
125.4	-0.0174388
125.6	-0.0173071
125.8	-0.0171448
126	-0.0169542
126.2	-0.0167378
126.4	-0.0164987
126.6	-0.0162407
126.8	-0.0159678
127	-0.0156843
127.2	-0.0153948
127.4	-0.0151042
127.6	-0.0148171
127.8	-0.0145382
128	-0.014272
128.2	-0.0140227
128.4	-0.0137939
128.6	-0.0135889
128.8	-0.0134103
129	-0.0132605
129.2	-0.013141
129.4	-0.0130528
129.6	-0.0129961
129.8	-0.0129707
130	-0.0129755
130.2	-0.0130093
130.4	-0.0130704
130.6	-0.0131567
130.8	-0.0132658
131	-0.0133953
131.2	-0.0135426
131.4	-0.0137052
131.6	-0.0138801
131.8	-0.0140649
132	-0.014257
132.2	-0.0144541
132.4	-0.0146541
132.6	-0.0148552
132.8	-0.0150557
133	-0.0152542
133.2	-0.0154492
133.4	-0.0156396
133.6	-0.0158242
133.8	-0.0160021
134	-0.0161722
134.2	-0.0163335
134.4	-0.0164848
134.6	-0.0166252
134.8	-0.0167536
135	-0.0168689
135.2	-0.0169697
135.4	-0.0170551
135.6	-0.0171238
135.8	-0.0171749
136	-0.0172075
136.2	-0.0172206
136.4	-0.0172135
136.6	-0.0171857
136.8	-0.0171368
137	-0.017067
137.2	-0.0169764
137.4	-0.0168657
137.6	-0.0167358
137.8	-0.0165881
138	-0.0164244
138.2	-0.0162466
138.4	-0.0160571
138.6	-0.0158584
138.8	-0.0156535
139	-0.0154452
139.2	-0.0152366
139.4	-0.015031
139.6	-0.0148313
139.8	-0.0146408
140	-0.0144622
140.2	-0.0142983
140.4	-0.0141515
140.6	-0.0140239
140.8	-0.0139172
141	-0.0138327
141.2	-0.0137713
141.4	-0.0137335
141.6	-0.0137194
141.8	-0.0137286
142	-0.0137606
142.2	-0.0138142
142.4	-0.0138881
142.6	-0.0139807
142.8	-0.0140902
143	-0.0142146
143.2	-0.0143518
143.4	-0.0144995
143.6	-0.0146554
143.8	-0.0148173
144	-0.0149829
144.2	-0.0151503
144.4	-0.0153176
144.6	-0.015483
144.8	-0.015645
145	-0.015802
145.2	-0.0159528
145.4	-0.0160962
145.6	-0.0162312
145.8	-0.0163569
146	-0.0164724
146.2	-0.0165771
146.4	-0.0166703
146.6	-0.0167514
146.8	-0.0168201
147	-0.0168759
147.2	-0.0169186
147.4	-0.0169477
147.6	-0.0169632
147.8	-0.0169647
148	-0.0169522
148.2	-0.0169256
148.4	-0.0168851
148.6	-0.0168309
148.8	-0.0167633
149	-0.0166828
149.2	-0.01659
149.4	-0.0164859
149.6	-0.0163713
149.8	-0.0162475
150	-0.016116
150.2	-0.0159782
150.4	-0.0158358
150.6	-0.0156907
150.8	-0.0155447
151	-0.0154
151.2	-0.0152583
151.4	-0.0151219
151.6	-0.0149926
151.8	-0.0148722
152	-0.0147626
152.2	-0.0146653
152.4	-0.0145817
152.6	-0.014513
152.8	-0.0144601
153	-0.0144237
153.2	-0.0144043
153.4	-0.014402
153.6	-0.0144166
153.8	-0.0144477
154	-0.0144947
154.2	-0.0145567
154.4	-0.0146325
154.6	-0.0147209
154.8	-0.0148203
155	-0.0149293
155.2	-0.0150462
155.4	-0.0151692
155.6	-0.0152965
155.8	-0.0154264
156	-0.0155572
156.2	-0.0156872
156.4	-0.015815
156.6	-0.0159391
156.8	-0.0160583
157	-0.0161713
157.2	-0.0162773
157.4	-0.0163752
157.6	-0.0164645
157.8	-0.0165443
158	-0.0166144
158.2	-0.0166743
158.4	-0.0167237
158.6	-0.0167625
158.8	-0.0167906
159	-0.016808
159.2	-0.0168148
159.4	-0.0168111
159.6	-0.0167971
159.8	-0.0167731
160	-0.0167393
160.2	-0.0166961
160.4	-0.016644
160.6	-0.0165835
160.8	-0.0165152
161	-0.0164397
161.2	-0.0163578
161.4	-0.0162703
161.6	-0.0161781
161.8	-0.0160822
162	-0.0159837
162.2	-0.0158836
162.4	-0.0157832
162.6	-0.0156837
162.8	-0.0155864
163	-0.0154923
163.2	-0.0154029
163.4	-0.0153194
163.6	-0.0152427
163.8	-0.0151741
164	-0.0151146
164.2	-0.0150649
164.4	-0.0150257
164.6	-0.0149978
164.8	-0.0149814
165	-0.0149769
165.2	-0.0149842
165.4	-0.0150033
165.6	-0.0150337
165.8	-0.0150752
166	-0.0151269
166.2	-0.0151881
166.4	-0.0152579
166.6	-0.0153353
166.8	-0.0154191
167	-0.015508
167.2	-0.0156009
167.4	-0.0156965
167.6	-0.0157933
167.8	-0.0158903
168	-0.015986
168.2	-0.0160794
168.4	-0.0161694
168.6	-0.0162549
168.8	-0.0163352
169	-0.0164094
169.2	-0.0164769
169.4	-0.0165371
169.6	-0.0165896
169.8	-0.0166341
170	-0.0166703
170.2	-0.0166983
170.4	-0.0167178
170.6	-0.016729
170.8	-0.0167321
171	-0.0167272
171.2	-0.0167146
171.4	-0.0166946
171.6	-0.0166676
171.8	-0.016634
172	-0.0165942
172.2	-0.0165488
172.4	-0.0164982
172.6	-0.0164431
172.8	-0.016384
173	-0.0163215
173.2	-0.0162564
173.4	-0.0161892
173.6	-0.0161208
173.8	-0.0160518
174	-0.0159831
174.2	-0.0159153
174.4	-0.0158493
174.6	-0.0157859
174.8	-0.0157257
175	-0.0156697
175.2	-0.0156184
175.4	-0.0155725
175.6	-0.0155328
175.8	-0.0154997
176	-0.0154737
176.2	-0.0154552
176.4	-0.0154444
176.6	-0.0154417
176.8	-0.015447
177	-0.0154603
177.2	-0.0154814
177.4	-0.0155102
177.6	-0.0155461
177.8	-0.0155887
178	-0.0156375
178.2	-0.0156917
178.4	-0.0157506
178.6	-0.0158134
178.8	-0.0158793
179	-0.0159473
179.2	-0.0160166
179.4	-0.0160861
179.6	-0.0161551
179.8	-0.0162227
180	-0.016288
180.2	-0.0163503
180.4	-0.0164089
180.6	-0.0164631
180.8	-0.0165125
181	-0.0165566
181.2	-0.016595
181.4	-0.0166275
181.6	-0.0166538
181.8	-0.0166739
182	-0.0166877
182.2	-0.0166954
182.4	-0.0166969
182.6	-0.0166925
182.8	-0.0166824
183	-0.0166669
183.2	-0.0166463
183.4	-0.0166211
183.6	-0.0165915
183.8	-0.016558
184	-0.0165211
184.2	-0.0164812
184.4	-0.0164387
184.6	-0.0163943
184.8	-0.0163483
185	-0.0163013
185.2	-0.0162537
185.4	-0.0162062
185.6	-0.0161592
185.8	-0.0161132
186	-0.0160688
186.2	-0.0160264
186.4	-0.0159866
186.6	-0.0159497
186.8	-0.0159163
187	-0.0158867
187.2	-0.0158614
187.4	-0.0158406
187.6	-0.0158246
187.8	-0.0158137
188	-0.0158081
188.2	-0.0158078
188.4	-0.0158129
188.6	-0.0158233
188.8	-0.015839
189	-0.0158598
189.2	-0.0158854
189.4	-0.0159156
189.6	-0.0159499
189.8	-0.0159879
190	-0.0160292
190.2	-0.0160731
190.4	-0.0161192
190.6	-0.0161668
190.8	-0.0162153
191	-0.0162641
191.2	-0.0163126
191.4	-0.0163601
191.6	-0.0164062
191.8	-0.0164502
192	-0.0164917
192.2	-0.0165301
192.4	-0.0165652
192.6	-0.0165965
192.8	-0.0166238
193	-0.0166469
193.2	-0.0166656
193.4	-0.0166798
193.6	-0.0166895
193.8	-0.0166947
194	-0.0166955
194.2	-0.0166921
194.4	-0.0166845
194.6	-0.0166731
194.8	-0.0166581
195	-0.0166397
195.2	-0.0166183
195.4	-0.0165942
195.6	-0.0165678
195.8	-0.0165394
196	-0.0165093
196.2	-0.016478
196.4	-0.0164458
196.6	-0.0164131
196.8	-0.0163803
197	-0.0163477
197.2	-0.0163158
197.4	-0.0162847
197.6	-0.016255
197.8	-0.016227
198	-0.0162008
198.2	-0.0161769
198.4	-0.0161555
198.6	-0.0161369
198.8	-0.0161213
199	-0.0161088
199.2	-0.0160997
199.4	-0.016094
199.6	-0.0160919
199.8	-0.0160934
200	-0.0160984
200.2	-0.0161071
200.4	-0.0161192
200.6	-0.0161347
200.8	-0.0161534
201	-0.0161751
201.2	-0.0161995
201.4	-0.0162263
201.6	-0.0162552
201.8	-0.0162859
202	-0.0163179
202.2	-0.0163509
202.4	-0.0163846
202.6	-0.0164184
202.8	-0.0164519
203	-0.0164848
203.2	-0.0165167
203.4	-0.0165471
203.6	-0.0165758
203.8	-0.0166025
204	-0.0166268
204.2	-0.0166485
204.4	-0.0166675
204.6	-0.0166835
204.8	-0.0166964
205	-0.0167063
205.2	-0.0167129
205.4	-0.0167165
205.6	-0.0167169
205.8	-0.0167143
206	-0.0167089
206.2	-0.0167008
206.4	-0.0166901
206.6	-0.0166771
206.8	-0.016662
207	-0.0166451
207.2	-0.0166265
207.4	-0.0166066
207.6	-0.0165857
207.8	-0.016564
208	-0.0165418
208.2	-0.0165193
208.4	-0.0164969
208.6	-0.0164748
208.8	-0.0164533
209	-0.0164325
209.2	-0.0164128
209.4	-0.0163944
209.6	-0.0163775
209.8	-0.0163621
210	-0.0163487
210.2	-0.0163372
210.4	-0.0163278
210.6	-0.0163207
210.8	-0.0163159
211	-0.0163134
211.2	-0.0163134
211.4	-0.0163158
211.6	-0.0163206
211.8	-0.0163278
212	-0.0163373
212.2	-0.016349
212.4	-0.0163628
212.6	-0.0163785
212.8	-0.0163959
213	-0.0164149
213.2	-0.0164352
213.4	-0.0164567
213.6	-0.016479
213.8	-0.0165018
214	-0.016525
214.2	-0.0165483
214.4	-0.0165713
214.6	-0.0165938
214.8	-0.0166156
215	-0.0166365
215.2	-0.0166561
215.4	-0.0166742
215.6	-0.0166908
215.8	-0.0167056
216	-0.0167185
216.2	-0.0167294
216.4	-0.0167382
216.6	-0.0167449
216.8	-0.0167494
217	-0.0167517
217.2	-0.0167519
217.4	-0.0167501
217.6	-0.0167463
217.8	-0.0167406
218	-0.0167332
218.2	-0.0167242
218.4	-0.0167138
218.6	-0.0167021
218.8	-0.0166893
219	-0.0166757
219.2	-0.0166614
219.4	-0.0166466
219.6	-0.0166315
219.8	-0.0166163
220	-0.0166012
220.2	-0.0165864
220.4	-0.0165721
220.6	-0.0165584
220.8	-0.0165455
221	-0.0165336
221.2	-0.0165227
221.4	-0.0165131
221.6	-0.0165047
221.8	-0.0164978
222	-0.0164924
222.2	-0.0164886
222.4	-0.0164863
222.6	-0.0164857
222.8	-0.0164868
223	-0.0164894
223.2	-0.0164937
223.4	-0.0164996
223.6	-0.016507
223.8	-0.0165158
224	-0.016526
224.2	-0.0165374
224.4	-0.01655
224.6	-0.0165635
224.8	-0.0165778
225	-0.0165928
225.2	-0.0166083
225.4	-0.0166241
225.6	-0.0166401
225.8	-0.016656
226	-0.0166718
226.2	-0.0166872
226.4	-0.016702
226.6	-0.0167161
226.8	-0.0167294
227	-0.0167417
227.2	-0.0167529
227.4	-0.0167629
227.6	-0.0167716
227.8	-0.0167789
228	-0.0167848
228.2	-0.0167893
228.4	-0.0167923
228.6	-0.0167938
228.8	-0.0167939
229	-0.0167926
229.2	-0.01679
229.4	-0.0167861
229.6	-0.016781
229.8	-0.0167749
230	-0.0167678
230.2	-0.0167599
230.4	-0.0167513
230.6	-0.0167421
230.8	-0.0167325
231	-0.0167226
231.2	-0.0167125
231.4	-0.0167024
231.6	-0.0166924
231.8	-0.0166826
232	-0.0166733
232.2	-0.0166644
232.4	-0.016656
232.6	-0.0166484
232.8	-0.0166416
233	-0.0166357
233.2	-0.0166306
233.4	-0.0166266
233.6	-0.0166237
233.8	-0.0166218
234	-0.016621
234.2	-0.0166213
234.4	-0.0166228
234.6	-0.0166254
234.8	-0.016629
235	-0.0166337
235.2	-0.0166394
235.4	-0.0166461
235.6	-0.0166536
235.8	-0.0166619
236	-0.0166709
236.2	-0.0166805
236.4	-0.0166906
236.6	-0.0167011
236.8	-0.0167119
237	-0.0167229
237.2	-0.0167339
237.4	-0.0167448
237.6	-0.0167556
237.8	-0.0167661
238	-0.0167762
238.2	-0.0167857
238.4	-0.0167947
238.6	-0.016803
238.8	-0.0168106
239	-0.0168173
239.2	-0.0168231
239.4	-0.016828
239.6	-0.0168319
239.8	-0.0168349
240	-0.0168369
240.2	-0.0168379
240.4	-0.0168379
240.6	-0.0168371
240.8	-0.0168353
241	-0.0168327
241.2	-0.0168293
241.4	-0.0168252
241.6	-0.0168205
241.8	-0.0168152
242	-0.0168095
242.2	-0.0168034
242.4	-0.0167971
242.6	-0.0167905
242.8	-0.0167839
243	-0.0167773
243.2	-0.0167708
243.4	-0.0167645
243.6	-0.0167584
243.8	-0.0167528
244	-0.0167475
244.2	-0.0167428
244.4	-0.0167386
244.6	-0.016735
244.8	-0.0167321
245	-0.0167299
245.2	-0.0167284
245.4	-0.0167276
245.6	-0.0167277
245.8	-0.0167284
246	-0.01673
246.2	-0.0167323
246.4	-0.0167353
246.6	-0.016739
246.8	-0.0167433
247	-0.0167483
247.2	-0.0167538
247.4	-0.0167598
247.6	-0.0167663
247.8	-0.0167731
248	-0.0167803
248.2	-0.0167877
248.4	-0.0167952
248.6	-0.0168028
248.8	-0.0168104
249	-0.0168179
249.2	-0.0168253
249.4	-0.0168325
249.6	-0.0168393
249.8	-0.0168458
