# Time	U	V	U_magnitude
75.4	-0.0125019	0.0130742	0.0180896
75.6	-0.0127035	0.0129892	0.0181686
75.8	-0.0129119	0.012924	0.0182688
76	-0.0131252	0.0128792	0.0183887
76.2	-0.0133409	0.0128555	0.0185268
76.4	-0.0135568	0.0128536	0.0186816
76.6	-0.0137705	0.0128739	0.0188511
76.8	-0.0139796	0.0129167	0.0190334
77	-0.0141814	0.0129816	0.0192259
77.2	-0.0143735	0.0130683	0.0194263
77.4	-0.0145533	0.0131759	0.0196317
77.6	-0.0147183	0.0133032	0.0198394
77.8	-0.014866	0.0134487	0.0200466
78	-0.0149944	0.0136105	0.0202503
78.2	-0.0151014	0.0137864	0.0204479
78.4	-0.0151854	0.013974	0.0206366
78.6	-0.0152452	0.0141704	0.0208138
78.8	-0.0152796	0.0143727	0.0209772
79	-0.0152884	0.0145773	0.0211242
79.2	-0.0152717	0.0147811	0.0212534
79.4	-0.0152301	0.0149809	0.0213631
79.6	-0.0151646	0.0151735	0.0214523
79.8	-0.0150766	0.015356	0.02152
80	-0.0149681	0.0155256	0.0215659
80.2	-0.0148411	0.0156799	0.0215898
80.4	-0.0146983	0.0158167	0.0215918
80.6	-0.0145424	0.0159342	0.0215727
80.8	-0.0143763	0.0160312	0.0215332
81	-0.014203	0.0161068	0.0214745
81.2	-0.0140256	0.0161605	0.0213981
81.4	-0.013847	0.0161923	0.0213056
81.6	-0.0136703	0.0162025	0.021199
81.8	-0.013498	0.016192	0.0210802
82	-0.0133328	0.0161618	0.0209515
82.2	-0.0131769	0.0161134	0.0208152
82.4	-0.013032	0.0160485	0.0206734
82.6	-0.0128999	0.0159689	0.0205283
82.8	-0.0127816	0.0158763	0.020382
83	-0.0126784	0.0157728	0.0202366
83.2	-0.0125908	0.0156602	0.0200941
83.4	-0.0125194	0.0155407	0.0199562
83.6	-0.0124642	0.0154162	0.0198246
83.8	-0.0124253	0.0152885	0.0197009
84	-0.0124022	0.0151594	0.0195863
84.2	-0.0123946	0.0150307	0.019482
84.4	-0.0124017	0.0149037	0.0193887
84.6	-0.0124229	0.01478	0.0193074
84.8	-0.0124572	0.0146608	0.0192385
85	-0.0125039	0.0145471	0.0191825
85.2	-0.0125621	0.0144401	0.0191395
85.4	-0.0126308	0.0143404	0.0191098
85.6	-0.012709	0.0142487	0.019093
85.8	-0.0127956	0.0141656	0.019089
86	-0.0128895	0.0140917	0.0190975
86.2	-0.0129895	0.0140277	0.0191181
86.4	-0.0130947	0.0139737	0.0191503
86.6	-0.0132038	0.0139302	0.0191936
86.8	-0.0133159	0.0138974	0.0192471
87	-0.0134298	0.0138756	0.0193104
87.2	-0.0135443	0.0138649	0.0193825
87.4	-0.0136584	0.0138655	0.0194628
87.6	-0.013771	0.0138773	0.0195505
87.8	-0.013881	0.0139004	0.0196444
88	-0.0139873	0.0139344	0.0197437
88.2	-0.0140889	0.013979	0.0198472
88.4	-0.0141845	0.0140338	0.0199537
88.6	-0.0142732	0.0140983	0.0200621
88.8	-0.0143539	0.0141718	0.0201711
89	-0.0144256	0.0142534	0.0202795
89.2	-0.0144875	0.0143423	0.020386
89.4	-0.0145387	0.0144373	0.0204892
89.6	-0.0145785	0.0145373	0.020588
89.8	-0.0146064	0.0146409	0.0206809
90	-0.014622	0.0147467	0.020767
90.2	-0.0146254	0.0148532	0.0208452
90.4	-0.0146166	0.014959	0.0209146
90.6	-0.0145958	0.0150629	0.0209744
90.8	-0.0145634	0.0151632	0.0210242
91	-0.0145199	0.0152587	0.0210632
91.2	-0.0144662	0.0153481	0.0210911
91.4	-0.0144032	0.01543	0.0211077
91.6	-0.0143319	0.0155034	0.0211131
91.8	-0.0142537	0.0155674	0.0211072
92	-0.0141698	0.0156212	0.0210904
92.2	-0.0140817	0.0156642	0.0210633
92.4	-0.0139908	0.0156959	0.0210263
92.6	-0.0138987	0.0157162	0.0209803
92.8	-0.0138068	0.0157251	0.0209262
93	-0.0137165	0.0157228	0.020865
93.2	-0.0136292	0.0157097	0.0207978
93.4	-0.0135462	0.0156863	0.0207259
93.6	-0.0134687	0.0156534	0.0206503
93.8	-0.0133976	0.0156118	0.0205724
94	-0.0133338	0.0155625	0.0204934
94.2	-0.013278	0.0155064	0.0204146
94.4	-0.0132308	0.0154447	0.020337
94.6	-0.0131926	0.0153783	0.0202617
94.8	-0.0131637	0.0153085	0.0201899
95	-0.0131441	0.0152364	0.0201225
95.2	-0.0131339	0.0151631	0.0200604
95.4	-0.0131328	0.0150896	0.0200042
95.6	-0.0131407	0.015017	0.0199546
95.8	-0.013157	0.0149462	0.0199122
96	-0.0131814	0.0148781	0.0198773
96.2	-0.0132133	0.0148135	0.0198502
96.4	-0.0132522	0.014753	0.0198311
96.6	-0.0132975	0.0146973	0.01982
96.8	-0.0133484	0.0146468	0.0198169
97	-0.0134043	0.0146019	0.0198214
97.2	-0.0134642	0.014563	0.0198334
97.4	-0.0135274	0.0145303	0.0198525
97.6	-0.0135931	0.0145042	0.0198783
97.8	-0.0136606	0.0144849	0.0199104
98	-0.013729	0.0144724	0.0199483
98.2	-0.0137978	0.0144667	0.0199916
98.4	-0.0138662	0.0144678	0.0200397
98.6	-0.0139335	0.0144757	0.020092
98.8	-0.0139991	0.0144902	0.020148
99	-0.0140624	0.014511	0.020207
99.2	-0.0141228	0.0145379	0.0202683
99.4	-0.0141797	0.0145706	0.0203314
99.6	-0.0142325	0.0146087	0.0203955
99.8	-0.0142808	0.0146517	0.02046
100	-0.0143239	0.0146992	0.0205242
100.2	-0.0143616	0.0147507	0.0205874
100.4	-0.0143935	0.0148054	0.0206488
100.6	-0.0144192	0.0148629	0.0207079
100.8	-0.0144385	0.0149224	0.0207641
101	-0.0144514	0.0149832	0.0208168
101.2	-0.0144577	0.0150446	0.0208654
101.4	-0.0144574	0.015106	0.0209095
101.6	-0.0144507	0.0151665	0.0209487
101.8	-0.0144377	0.0152255	0.0209825
102	-0.0144187	0.0152823	0.0210107
102.2	-0.014394	0.0153362	0.0210329
102.4	-0.0143639	0.0153865	0.0210492
102.6	-0.0143291	0.0154327	0.0210592
102.8	-0.01429	0.0154741	0.0210631
103	-0.0142473	0.0155104	0.0210608
103.2	-0.0142017	0.015541	0.0210526
103.4	-0.0141539	0.0155657	0.0210387
103.6	-0.0141047	0.0155844	0.0210194
103.8	-0.0140548	0.0155967	0.0209951
104	-0.0140049	0.0156028	0.0209663
104.2	-0.013956	0.0156027	0.0209335
104.4	-0.0139085	0.0155965	0.0208974
104.6	-0.0138634	0.0155846	0.0208584
104.8	-0.0138212	0.0155672	0.0208174
105	-0.0137824	0.0155448	0.0207749
105.2	-0.0137477	0.0155179	0.0207317
105.4	-0.0137174	0.0154869	0.0206884
105.6	-0.0136919	0.0154525	0.0206458
105.8	-0.0136715	0.0154153	0.0206044
106	-0.0136564	0.0153759	0.0205649
106.2	-0.0136466	0.015335	0.0205278
106.4	-0.0136423	0.0152931	0.0204937
106.6	-0.0136433	0.015251	0.020463
106.8	-0.0136496	0.0152092	0.020436
107	-0.013661	0.0151684	0.0204133
107.2	-0.0136772	0.0151291	0.0203949
107.4	-0.0136979	0.0150917	0.0203812
107.6	-0.0137229	0.0150568	0.0203722
107.8	-0.0137517	0.0150247	0.0203679
108	-0.0137839	0.0149959	0.0203684
108.2	-0.0138191	0.0149706	0.0203736
108.4	-0.0138568	0.014949	0.0203834
108.6	-0.0138964	0.0149313	0.0203974
108.8	-0.0139375	0.0149178	0.0204155
109	-0.0139796	0.0149084	0.0204374
109.2	-0.0140221	0.0149032	0.0204628
109.4	-0.0140647	0.0149023	0.0204914
109.6	-0.0141069	0.0149056	0.0205227
109.8	-0.0141482	0.014913	0.0205565
110	-0.0141882	0.0149243	0.0205923
110.2	-0.0142266	0.0149394	0.0206297
110.4	-0.0142629	0.0149581	0.0206683
110.6	-0.0142969	0.0149802	0.0207077
110.8	-0.0143283	0.0150053	0.0207475
111	-0.0143567	0.0150331	0.0207872
111.2	-0.0143819	0.0150634	0.0208266
111.4	-0.0144038	0.0150958	0.0208651
111.6	-0.0144221	0.0151299	0.0209025
111.8	-0.0144368	0.0151653	0.0209383
112	-0.0144478	0.0152017	0.0209722
112.2	-0.014455	0.0152387	0.0210039
112.4	-0.0144585	0.0152757	0.0210332
112.6	-0.0144582	0.0153126	0.0210598
112.8	-0.0144542	0.0153487	0.0210834
113	-0.0144468	0.0153838	0.0211038
113.2	-0.014436	0.0154175	0.021121
113.4	-0.0144221	0.0154494	0.0211348
113.6	-0.0144052	0.0154792	0.0211451
113.8	-0.0143858	0.0155065	0.0211519
114	-0.0143642	0.015531	0.0211552
114.2	-0.0143405	0.0155526	0.021155
114.4	-0.0143154	0.015571	0.0211515
114.6	-0.014289	0.0155861	0.0211448
114.8	-0.0142619	0.0155977	0.0211351
115	-0.0142344	0.0156058	0.0211225
115.2	-0.014207	0.0156104	0.0211074
115.4	-0.0141801	0.0156114	0.0210901
115.6	-0.014154	0.015609	0.0210708
115.8	-0.0141292	0.0156034	0.0210499
116	-0.014106	0.0155946	0.0210278
116.2	-0.0140848	0.0155829	0.0210049
116.4	-0.0140657	0.0155685	0.0209815
116.6	-0.0140491	0.0155518	0.020958
116.8	-0.0140353	0.0155331	0.0209348
117	-0.0140243	0.0155126	0.0209123
117.2	-0.0140163	0.0154908	0.0208907
117.4	-0.0140113	0.015468	0.0208705
117.6	-0.0140095	0.0154446	0.0208519
117.8	-0.0140108	0.0154209	0.0208352
118	-0.0140152	0.0153973	0.0208207
118.2	-0.0140226	0.0153742	0.0208086
118.4	-0.0140328	0.0153518	0.020799
118.6	-0.0140457	0.0153305	0.020792
118.8	-0.0140612	0.0153107	0.0207878
119	-0.0140789	0.0152924	0.0207864
119.2	-0.0140987	0.015276	0.0207878
119.4	-0.0141203	0.0152617	0.0207919
119.6	-0.0141434	0.0152496	0.0207987
119.8	-0.0141677	0.0152398	0.020808
120	-0.0141929	0.0152325	0.0208198
120.2	-0.0142187	0.0152277	0.0208339
120.4	-0.0142448	0.0152254	0.0208501
120.6	-0.014271	0.0152257	0.0208682
120.8	-0.0142969	0.0152285	0.020888
121	-0.0143222	0.0152337	0.0209091
121.2	-0.0143468	0.0152414	0.0209315
121.4	-0.0143703	0.0152512	0.0209549
121.6	-0.0143926	0.0152633	0.0209789
121.8	-0.0144135	0.0152773	0.0210034
122	-0.0144327	0.0152931	0.0210281
122.2	-0.0144501	0.0153105	0.0210527
122.4	-0.0144656	0.0153293	0.021077
122.6	-0.0144791	0.0153493	0.0211008
122.8	-0.0144905	0.0153703	0.0211239
123	-0.0144997	0.015392	0.021146
123.2	-0.0145067	0.0154142	0.021167
123.4	-0.0145114	0.0154367	0.0211866
123.6	-0.014514	0.0154592	0.0212048
123.8	-0.0145144	0.0154815	0.0212213
124	-0.0145126	0.0155033	0.0212361
124.2	-0.0145089	0.0155245	0.021249
124.4	-0.0145032	0.0155448	0.02126
124.6	-0.0144958	0.0155641	0.021269
124.8	-0.0144867	0.0155821	0.0212759
125	-0.0144762	0.0155986	0.0212809
125.2	-0.0144644	0.0156135	0.0212838
125.4	-0.0144515	0.0156267	0.0212848
125.6	-0.0144378	0.0156381	0.0212838
125.8	-0.0144234	0.0156476	0.021281
126	-0.0144085	0.0156551	0.0212765
126.2	-0.0143935	0.0156606	0.0212704
