# Time	U	V	U_magnitude
59.2	0.00588284	0.00644121	0.00872336
59.4	0.00474002	0.00420664	0.00633748
59.6	0.00338279	0.00207234	0.0039671
59.8	0.00181884	6.42396e-05	0.00181997
60	6.0543e-05	-0.0017927	0.00179373
60.2	-0.00187724	-0.0034741	0.00394885
60.4	-0.00397429	-0.00495921	0.00635521
60.6	-0.0062086	-0.00622675	0.00879313
60.8	-0.00855481	-0.00725988	0.0112201
61	-0.0109873	-0.00804315	0.0136166
61.2	-0.0134759	-0.00856346	0.0159666
61.4	-0.01599	-0.00881325	0.018258
61.6	-0.0184987	-0.00878816	0.0204801
61.8	-0.0209707	-0.0084876	0.0226232
62	-0.023375	-0.00791525	0.0246788
62.2	-0.0256811	-0.00707914	0.0266389
62.4	-0.0278595	-0.0059916	0.0284965
62.6	-0.0298832	-0.00466779	0.0302455
62.8	-0.0317278	-0.00312822	0.0318816
63	-0.0333709	-0.00139586	0.0334001
63.2	-0.0347943	0.00050253	0.0347979
63.4	-0.0359826	0.00253759	0.0360719
63.6	-0.0369246	0.00467831	0.0372197
63.8	-0.0376131	0.00689264	0.0382395
64	-0.0380454	0.00914822	0.0391299
64.2	-0.0382228	0.011413	0.0398903
64.4	-0.0381507	0.013656	0.0405212
64.6	-0.0378388	0.0158478	0.0410235
64.8	-0.0373001	0.017961	0.0413992
65	-0.036551	0.0199711	0.0416512
65.2	-0.0356108	0.0218565	0.0417832
65.4	-0.0345008	0.0235992	0.0417998
65.6	-0.0332442	0.0251847	0.0417067
65.8	-0.031865	0.0266026	0.04151
66	-0.0303876	0.0278462	0.0412167
66.2	-0.0288361	0.0289124	0.0408344
66.4	-0.0272336	0.0298019	0.0403711
66.6	-0.0256017	0.0305183	0.0398349
66.8	-0.0239603	0.0310679	0.0392341
67	-0.0223266	0.0314591	0.0385766
67.2	-0.0207153	0.0317019	0.03787
67.4	-0.0191386	0.0318071	0.0371212
67.6	-0.0176059	0.0317861	0.0363362
67.8	-0.016124	0.0316498	0.0355203
68	-0.0146975	0.0314087	0.0346774
68.2	-0.0133293	0.0310721	0.0338104
68.4	-0.0120205	0.0306482	0.0329212
68.6	-0.0107715	0.0301434	0.0320102
68.8	-0.00958183	0.0295631	0.0310771
69	-0.00845117	0.0289106	0.0301205
69.2	-0.0073792	0.0281885	0.0291384
69.4	-0.0063666	0.0273978	0.0281278
69.6	-0.00541475	0.026539	0.0270858
69.8	-0.00452627	0.025612	0.0260089
70	-0.00370504	0.0246167	0.024894
70.2	-0.0029559	0.0235527	0.0237375
70.4	-0.00228495	0.0224214	0.0225375
70.6	-0.00169947	0.0212242	0.0212922
70.8	-0.00120801	0.0199644	0.0200009
71	-0.000817955	0.0186438	0.0186618
71.2	-0.000538327	0.0172713	0.0172797
71.4	-0.000378123	0.0158539	0.0158585
71.6	-0.00034561	0.0144012	0.0144054
71.8	-0.000448259	0.0129246	0.0129324
72	-0.000692614	0.0114376	0.0114586
72.2	-0.0010838	0.00995537	0.0100142
72.4	-0.00162437	0.00849576	0.00864966
72.6	-0.0023154	0.00707586	0.00744506
72.8	-0.00315555	0.00571541	0.00652866
73	-0.00413996	0.0044334	0.00606583
73.2	-0.00526184	0.00325092	0.0061851
73.4	-0.00650995	0.00218552	0.00686702
73.6	-0.00787077	0.00125736	0.00797056
73.8	-0.00932984	0.000480942	0.00934223
74	-0.010866	-0.000127919	0.0108667
74.2	-0.0124584	-0.000557237	0.0124709
74.4	-0.014085	-0.000797974	0.0141076
74.6	-0.0157222	-0.000844002	0.0157449
74.8	-0.0173455	-0.000692659	0.0173594
75	-0.0189299	-0.000345349	0.0189331
75.2	-0.020451	0.000192918	0.0204519
75.4	-0.0218856	0.000913139	0.0219046
75.6	-0.0232107	0.00180275	0.0232806
75.8	-0.0244075	0.00284641	0.0245729
76	-0.0254589	0.0040257	0.0257752
76.2	-0.0263501	0.0053193	0.0268816
76.4	-0.02707	0.00670437	0.0278879
76.6	-0.0276106	0.00815642	0.0287902
76.8	-0.0279676	0.00965016	0.0295857
77	-0.0281404	0.0111603	0.0302726
77.2	-0.0281317	0.0126617	0.0308498
77.4	-0.027948	0.0141304	0.0313171
77.6	-0.0275989	0.0155442	0.0316753
77.8	-0.0270969	0.0168828	0.031926
78	-0.026457	0.0181285	0.032072
78.2	-0.0256962	0.0192664	0.0321168
78.4	-0.024833	0.0202851	0.032065
78.6	-0.0238866	0.0211761	0.0319217
78.8	-0.0228768	0.0219344	0.0316933
79	-0.0218231	0.0225582	0.0313866
79.2	-0.0207442	0.0230487	0.0310091
79.4	-0.0196574	0.0234098	0.0305685
79.6	-0.0185788	0.0236477	0.030073
79.8	-0.0175222	0.0237705	0.0295308
80	-0.0164991	0.023788	0.0289498
80.2	-0.0155189	0.0237105	0.0283377
80.4	-0.0145885	0.023549	0.0277016
80.6	-0.0137125	0.0233143	0.0270478
80.8	-0.0128933	0.0230168	0.0263819
81	-0.0121316	0.0226658	0.0257083
81.2	-0.0114265	0.02227	0.0250303
81.4	-0.010776	0.0218359	0.0243501
81.6	-0.0101774	0.0213691	0.023669
81.8	-0.00962763	0.0208738	0.0229871
82	-0.00912365	0.0203523	0.0223037
82.2	-0.00866317	0.0198057	0.0216175
82.4	-0.00824446	0.0192344	0.0209268
82.6	-0.0078667	0.0186379	0.0202301
82.8	-0.00753024	0.0180153	0.0195258
83	-0.00723657	0.0173657	0.0188132
83.2	-0.00698832	0.0166885	0.0180926
83.4	-0.00678902	0.0159835	0.0173656
83.6	-0.00664309	0.0152516	0.0166356
83.8	-0.00655536	0.0144948	0.0159082
84	-0.00653103	0.0137161	0.0151916
84.2	-0.00657524	0.0129201	0.014497
84.4	-0.00669275	0.0121127	0.0138387
84.6	-0.00688789	0.0113011	0.0132348
84.8	-0.00716403	0.0104941	0.0127063
85	-0.00752346	0.00970125	0.0122767
85.2	-0.00796692	0.00893337	0.0119698
85.4	-0.00849398	0.00820201	0.0118077
85.6	-0.00910249	0.00751881	0.0118063
85.8	-0.00978799	0.00689568	0.0119731
86	-0.0105443	0.00634495	0.0123061
86.2	-0.0113644	0.00587805	0.0127946
86.4	-0.0122386	0.00550437	0.0134195
86.6	-0.0131549	0.0052336	0.0141577
86.8	-0.0141004	0.00507344	0.0149854
87	-0.0150611	0.00502961	0.0158787
87.2	-0.0160219	0.00510581	0.0168158
87.4	-0.0169672	0.00530325	0.0177767
87.6	-0.0178805	0.00562067	0.0187432
87.8	-0.0187463	0.00605351	0.0196995
88	-0.0195504	0.00659592	0.0206331
88.2	-0.0202786	0.00723965	0.0215322
88.4	-0.0209179	0.00797357	0.0223861
88.6	-0.0214576	0.00878411	0.023186
88.8	-0.021889	0.009657	0.0239246
89	-0.0222053	0.0105763	0.0245954
89.2	-0.0224026	0.011525	0.0251933
89.4	-0.0224793	0.012486	0.0257142
89.6	-0.0224363	0.0134419	0.0261548
89.8	-0.0222772	0.0143759	0.026513
90	-0.0220079	0.0152722	0.0267878
90.2	-0.0216364	0.0161159	0.0269788
90.4	-0.0211729	0.0168942	0.027087
90.6	-0.0206289	0.017596	0.027114
90.8	-0.0200174	0.0182122	0.0270625
91	-0.0193522	0.0187364	0.0269362
91.2	-0.0186476	0.0191644	0.0267396
91.4	-0.0179178	0.0194946	0.026478
91.6	-0.0171767	0.0197274	0.0261574
91.8	-0.0164375	0.0198657	0.0257844
92	-0.0157121	0.0199141	0.0253661
92.2	-0.0150114	0.0198786	0.0249099
92.4	-0.0143445	0.019767	0.0244233
92.6	-0.0137187	0.0195875	0.0239139
92.8	-0.0131398	0.0193492	0.023389
93	-0.0126114	0.0190612	0.0228556
93.2	-0.0121359	0.0187325	0.0223201
93.4	-0.0117138	0.0183718	0.0217884
93.6	-0.0113443	0.0179869	0.0212655
93.8	-0.0110252	0.0175848	0.0207553
94	-0.010754	0.0171713	0.0202608
94.2	-0.0105272	0.0167511	0.0197844
94.4	-0.0103414	0.016328	0.0193274
94.6	-0.010193	0.0159042	0.0188903
94.8	-0.0100788	0.0154812	0.018473
95	-0.00999595	0.0150595	0.018075
95.2	-0.00994228	0.0146389	0.0176959
95.4	-0.00991652	0.014219	0.0173354
95.6	-0.0099182	0.013799	0.0169936
95.8	-0.0099476	0.0133782	0.0166713
96	-0.0100058	0.0129565	0.0163703
96.2	-0.0100943	0.012534	0.0160933
96.4	-0.0102152	0.0121116	0.0158443
96.6	-0.0103708	0.0116913	0.0156282
96.8	-0.0105631	0.0112756	0.0154506
97	-0.0107942	0.0108683	0.0153178
97.2	-0.0110657	0.0104737	0.0152364
97.4	-0.0113784	0.0100968	0.0152123
97.6	-0.0117321	0.00974367	0.0152506
97.8	-0.012126	0.00942055	0.0153554
98	-0.0125583	0.00913404	0.0155287
98.2	-0.0130259	0.00889063	0.0157707
98.4	-0.0135245	0.00869663	0.0160793
98.6	-0.0140487	0.00855805	0.0164501
98.8	-0.0145925	0.0084802	0.0168776
99	-0.0151485	0.00846742	0.0173543
99.2	-0.0157086	0.00852296	0.0178718
99.4	-0.0162642	0.00864889	0.0184208
99.6	-0.0168058	0.00884602	0.0189918
99.8	-0.0173243	0.00911368	0.0195753
100	-0.0178102	0.00944961	0.0201618
100.2	-0.0182543	0.00984991	0.0207422
100.4	-0.0186476	0.0103087	0.0213074
100.6	-0.0189829	0.010819	0.0218495
100.8	-0.0192533	0.0113729	0.0223615
101	-0.0194535	0.0119613	0.0228366
101.2	-0.0195792	0.0125736	0.0232689
101.4	-0.0196279	0.013199	0.0236531
101.6	-0.0195989	0.0138263	0.0239851
101.8	-0.0194928	0.0144443	0.0242612
102	-0.019312	0.0150417	0.0244787
102.2	-0.0190606	0.015608	0.0246357
102.4	-0.0187441	0.0161334	0.0247311
102.6	-0.0183693	0.0166092	0.0247648
102.8	-0.0179441	0.0170279	0.0247374
103	-0.0174776	0.0173834	0.0246505
103.2	-0.0169792	0.0176711	0.0245064
103.4	-0.0164589	0.0178883	0.0243082
103.6	-0.0159269	0.0180335	0.0240598
103.8	-0.015393	0.0181073	0.0237659
104	-0.0148669	0.0181117	0.023432
104.2	-0.0143572	0.0180499	0.0230636
104.4	-0.0138721	0.0179267	0.0226672
104.6	-0.0134185	0.0177476	0.0222493
104.8	-0.0130021	0.0175193	0.021817
105	-0.0126273	0.0172487	0.0213768
105.2	-0.0122975	0.016943	0.0209355
105.4	-0.0120147	0.0166097	0.0204996
105.6	-0.0117794	0.016256	0.0200752
105.8	-0.0115911	0.0158889	0.0196675
106	-0.0114483	0.0155148	0.0192814
106.2	-0.0113487	0.0151391	0.0189206
106.4	-0.0112897	0.014767	0.0185882
106.6	-0.0112679	0.0144023	0.0182863
106.8	-0.01128	0.0140481	0.0180163
107	-0.0113226	0.0137067	0.0177785
107.2	-0.011392	0.0133796	0.0175724
107.4	-0.0114851	0.0130677	0.0173975
107.6	-0.0115994	0.0127714	0.0172526
107.8	-0.0117324	0.0124905	0.0171366
108	-0.0118827	0.0122246	0.0170482
108.2	-0.0120489	0.0119733	0.0169864
108.4	-0.0122303	0.0117363	0.0169505
108.6	-0.0124265	0.0115135	0.0169405
108.8	-0.0126377	0.0113051	0.0169563
109	-0.012864	0.0111118	0.0169986
109.2	-0.0131055	0.0109345	0.0170681
109.4	-0.0133625	0.0107749	0.0171656
109.6	-0.0136348	0.0106349	0.0172919
109.8	-0.0139219	0.010517	0.0174478
110	-0.0142229	0.0104237	0.0176337
110.2	-0.0145365	0.010358	0.0178494
110.4	-0.0148606	0.0103228	0.0180941
110.6	-0.0151926	0.0103207	0.0183666
110.8	-0.0155291	0.0103544	0.0186646
111	-0.0158663	0.0104259	0.0189852
111.2	-0.0161998	0.010537	0.0193251
111.4	-0.0165249	0.0106885	0.0196804
111.6	-0.0168367	0.0108808	0.0200466
111.8	-0.01713	0.0111134	0.0204192
112	-0.0173994	0.0113847	0.0207931
112.2	-0.0176398	0.0116926	0.0211631
112.4	-0.0178461	0.0120336	0.0215242
112.6	-0.0180135	0.0124036	0.0218709
112.8	-0.0181381	0.0127972	0.0221982
113	-0.0182167	0.0132087	0.0225015
113.2	-0.0182469	0.0136317	0.0227766
113.4	-0.018227	0.0140596	0.0230195
113.6	-0.0181564	0.0144852	0.0232266
113.8	-0.0180355	0.0149011	0.0233949
114	-0.0178658	0.0153	0.0235218
114.2	-0.01765	0.0156748	0.0236056
114.4	-0.0173915	0.0160192	0.0236449
114.6	-0.017095	0.016327	0.0236391
114.8	-0.0167655	0.016593	0.0235884
115	-0.0164092	0.016813	0.0234933
115.2	-0.0160324	0.0169835	0.0233554
115.4	-0.0156421	0.0171023	0.0231768
115.6	-0.0152452	0.0171683	0.0229601
115.8	-0.0148487	0.0171813	0.0227086
116	-0.0144596	0.0171423	0.0224263
116.2	-0.0140844	0.0170534	0.0221176
116.4	-0.0137293	0.0169176	0.0217876
116.6	-0.0133995	0.016739	0.0214416
116.8	-0.0130996	0.0165221	0.021085
117	-0.0128335	0.0162719	0.0207237
117.2	-0.0126041	0.015994	0.0203635
117.4	-0.0124136	0.0156942	0.0200101
117.6	-0.0122629	0.0153784	0.0196691
117.8	-0.0121525	0.0150524	0.0193457
118	-0.0120817	0.0147216	0.0190445
118.2	-0.0120494	0.0143911	0.0187694
118.4	-0.0120535	0.0140655	0.0185236
118.6	-0.0120914	0.013749	0.0183095
118.8	-0.0121603	0.0134452	0.0181286
119	-0.0122571	0.0131571	0.0179818
119.2	-0.0123786	0.0128869	0.017869
119.4	-0.0125216	0.0126363	0.0177895
119.6	-0.0126831	0.0124066	0.0177422
119.8	-0.0128604	0.0121981	0.0177253
120	-0.0130506	0.0120112	0.0177366
120.2	-0.0132513	0.0118458	0.0177742
120.4	-0.0134605	0.0117017	0.0178358
120.6	-0.0136765	0.0115785	0.0179195
120.8	-0.0138977	0.0114757	0.0180233
121	-0.0141231	0.0113928	0.0181454
121.2	-0.0143514	0.0113297	0.0182845
121.4	-0.0145819	0.0112862	0.0184394
121.6	-0.0148138	0.0112625	0.0186089
121.8	-0.0150463	0.0112587	0.0187923
122	-0.0152784	0.0112753	0.0189885
122.2	-0.0155092	0.0113127	0.0191966
122.4	-0.0157373	0.0113714	0.0194157
122.6	-0.0159612	0.011452	0.0196446
122.8	-0.0161792	0.0115552	0.0198819
123	-0.0163893	0.0116811	0.0201261
123.2	-0.0165893	0.0118301	0.0203754
123.4	-0.0167769	0.012002	0.0206279
123.6	-0.0169493	0.0121963	0.0208813
123.8	-0.017104	0.0124121	0.0211331
124	-0.0172382	0.0126478	0.0213804
124.2	-0.0173491	0.0129015	0.0216204
124.4	-0.0174344	0.0131707	0.0218501
124.6	-0.0174921	0.0134525	0.0220668
124.8	-0.0175201	0.0137438	0.0222676
125	-0.0175169	0.014041	0.0224498
125.2	-0.0174816	0.0143399	0.0226106
125.4	-0.0174135	0.0146363	0.0227475
125.6	-0.0173126	0.0149257	0.0228583
125.8	-0.0171797	0.0152033	0.0229409
126	-0.0170162	0.0154646	0.0229936
126.2	-0.0168241	0.0157053	0.0230153
