# Time	Value
73.2	-0.0258234
73.4	-0.0278894
73.6	-0.02996
73.8	-0.0320284
74	-0.0340878
74.2	-0.0361315
74.4	-0.0381525
74.6	-0.0401441
74.8	-0.0420994
75	-0.0440112
75.2	-0.045873
75.4	-0.0476782
75.6	-0.0494197
75.8	-0.0510916
76	-0.0526872
76.2	-0.0542005
76.4	-0.0556257
76.6	-0.0569573
76.8	-0.0581892
77	-0.0593172
77.2	-0.0603362
77.4	-0.0612421
77.6	-0.0620308
77.8	-0.0626989
78	-0.0632434
78.2	-0.063662
78.4	-0.0639525
78.6	-0.0641138
78.8	-0.064145
79	-0.064046
79.2	-0.0638172
79.4	-0.0634596
79.6	-0.0629751
79.8	-0.0623659
80	-0.0616351
80.2	-0.0607859
80.4	-0.0598227
80.6	-0.05875
80.8	-0.0575728
81	-0.0562967
81.2	-0.0549276
81.4	-0.0534718
81.6	-0.0519356
81.8	-0.0503258
82	-0.0486491
82.2	-0.0469122
82.4	-0.045122
82.6	-0.043285
82.8	-0.0414078
83	-0.0394967
83.2	-0.0375577
83.4	-0.0355966
83.6	-0.033619
83.8	-0.0316299
84	-0.0296344
84.2	-0.0276371
84.4	-0.0256425
84.6	-0.0236546
84.8	-0.0216777
85	-0.0197154
85.2	-0.0177716
85.4	-0.0158501
85.6	-0.0139544
85.8	-0.0120884
86	-0.010256
86.2	-0.00846112
86.4	-0.00670812
86.6	-0.00500148
86.8	-0.00334605
87	-0.00174707
87.2	-0.000210186
87.4	0.00125863
87.6	0.00265372
87.8	0.00396904
88	0.00519872
88.2	0.00633627
88.4	0.00737565
88.6	0.00831024
88.8	0.00913402
89	0.00984044
89.2	0.010424
89.4	0.0108788
89.6	0.0111996
89.8	0.0113819
90	0.0114216
90.2	0.0113153
90.4	0.0110606
90.6	0.0106557
90.8	0.0101001
91	0.00939428
91.2	0.00853971
91.4	0.00753921
91.6	0.00639666
91.8	0.00511713
92	0.00370676
92.2	0.00217267
92.4	0.000522975
92.6	-0.00123291
92.8	-0.00308496
93	-0.00502369
93.2	-0.00703938
93.4	-0.00912185
93.6	-0.011261
93.8	-0.0134463
94	-0.0156672
94.2	-0.0179132
94.4	-0.0201736
94.6	-0.0224377
94.8	-0.0246948
95	-0.0269344
95.2	-0.0291458
95.4	-0.0313187
95.6	-0.0334427
95.8	-0.0355079
96	-0.0375045
96.2	-0.0394229
96.4	-0.0412543
96.6	-0.0429898
96.8	-0.0446215
97	-0.0461416
97.2	-0.0475434
97.4	-0.0488204
97.6	-0.0499673
97.8	-0.0509793
98	-0.0518525
98.2	-0.052584
98.4	-0.0531717
98.6	-0.0536147
98.8	-0.0539128
99	-0.054067
99.2	-0.0540792
99.4	-0.0539523
99.6	-0.05369
99.8	-0.053297
100	-0.0527789
100.2	-0.0521417
100.4	-0.0513924
100.6	-0.0505384
100.8	-0.0495874
101	-0.0485477
101.2	-0.0474275
101.4	-0.0462352
101.6	-0.044979
101.8	-0.043667
102	-0.0423067
102.2	-0.0409054
102.4	-0.0394696
102.6	-0.0380052
102.8	-0.0365177
103	-0.0350114
103.2	-0.0334905
103.4	-0.0319581
103.6	-0.0304168
103.8	-0.028869
104	-0.0273161
104.2	-0.0257596
104.4	-0.0242006
104.6	-0.0226399
104.8	-0.0210784
105	-0.0195171
105.2	-0.017957
105.4	-0.0163995
105.6	-0.0148464
105.8	-0.0133001
106	-0.0117635
106.2	-0.01024
106.4	-0.00873409
106.6	-0.00725078
106.8	-0.00579589
107	-0.00437597
107.2	-0.00299835
107.4	-0.00167096
107.6	-0.00040226
107.8	0.000799059
108	0.00192366
108.2	0.0029631
108.4	0.00390846
108.6	0.00475113
108.8	0.00548307
109	0.00609646
109.2	0.00658416
109.4	0.00694015
109.6	0.00715889
109.8	0.00723577
110	0.00716763
110.2	0.00695234
110.4	0.00658895
110.6	0.0060777
110.8	0.0054204
111	0.00461991
111.2	0.00368085
111.4	0.00260854
111.6	0.00141018
111.8	9.38521e-05
112	-0.00133096
112.2	-0.00285418
112.4	-0.00446541
112.6	-0.00615425
112.8	-0.00790992
113	-0.00972113
113.2	-0.0115767
113.4	-0.0134653
113.6	-0.0153755
113.8	-0.0172959
114	-0.0192153
114.2	-0.0211226
114.4	-0.0230069
114.6	-0.0248576
114.8	-0.0266641
115	-0.0284166
115.2	-0.0301055
115.4	-0.0317214
115.6	-0.033256
115.8	-0.0347011
116	-0.0360493
116.2	-0.037294
116.4	-0.0384292
116.6	-0.0394498
116.8	-0.0403514
117	-0.0411308
117.2	-0.0417855
117.4	-0.0423139
117.6	-0.0427157
117.8	-0.0429914
118	-0.0431424
118.2	-0.0431711
118.4	-0.043081
118.6	-0.042876
118.8	-0.0425612
119	-0.0421423
119.2	-0.0416255
119.4	-0.0410176
119.6	-0.0403261
119.8	-0.0395584
120	-0.0387224
120.2	-0.037826
120.4	-0.0368772
120.6	-0.0358836
120.8	-0.0348528
121	-0.0337916
121.2	-0.0327066
121.4	-0.0316038
121.6	-0.0304881
121.8	-0.0293641
122	-0.0282355
122.2	-0.0271051
122.4	-0.0259751
122.6	-0.024847
122.8	-0.0237219
123	-0.0226001
123.2	-0.0214817
123.4	-0.0203665
123.6	-0.0192542
123.8	-0.0181445
124	-0.0170371
124.2	-0.015932
124.4	-0.0148297
124.6	-0.0137309
124.8	-0.0126371
125	-0.0115502
125.2	-0.010473
125.4	-0.00940905
125.6	-0.00836246
125.8	-0.00733824
126	-0.00634208
126.2	-0.00538019
126.4	-0.00445956
126.6	-0.00358752
126.8	-0.00277161
127	-0.0020201
127.2	-0.00134049
127.4	-0.000741222
127.6	-0.000229563
127.8	0.000187058
128	0.000501931
128.2	0.000709174
128.4	0.000803601
128.6	0.000781272
128.8	0.0006392
129	0.000375575
129.2	-9.99163e-06
129.4	-0.000516545
129.6	-0.00114155
129.8	-0.00188143
130	-0.00273077
130.2	-0.00368359
130.4	-0.00473186
130.6	-0.00586699
130.8	-0.00708098
131	-0.00836294
131.2	-0.0097029
131.4	-0.0110906
131.6	-0.0125149
131.8	-0.0139651
132	-0.0154306
132.2	-0.0169004
132.4	-0.0183641
132.6	-0.0198116
132.8	-0.0212332
133	-0.0226194
133.2	-0.0239614
133.4	-0.0252508
133.6	-0.0264802
133.8	-0.0276423
134	-0.0287307
134.2	-0.0297395
134.4	-0.0306639
134.6	-0.0314995
134.8	-0.0322426
135	-0.0328906
135.2	-0.0334414
135.4	-0.0338937
135.6	-0.0342471
135.8	-0.034502
136	-0.0346595
136.2	-0.0347214
136.4	-0.0346903
136.6	-0.0345694
136.8	-0.0343625
137	-0.0340741
137.2	-0.0337089
137.4	-0.0332722
137.6	-0.0327698
137.8	-0.0322075
138	-0.0315915
138.2	-0.0309281
138.4	-0.0302234
138.6	-0.0294838
138.8	-0.0287154
139	-0.0279239
139.2	-0.0271151
139.4	-0.0262941
139.6	-0.0254657
139.8	-0.024634
140	-0.0238028
140.2	-0.0229751
140.4	-0.0221535
140.6	-0.0213399
140.8	-0.0205356
141	-0.0197414
141.2	-0.0189578
141.4	-0.0181848
141.6	-0.0174222
141.8	-0.0166696
142	-0.0159265
142.2	-0.0151925
142.4	-0.0144674
142.6	-0.0137513
142.8	-0.0130444
143	-0.0123475
143.2	-0.011662
143.4	-0.0109895
143.6	-0.0103325
143.8	-0.00969386
144	-0.00907701
144.2	-0.00848597
144.4	-0.00792514
144.6	-0.0073995
144.8	-0.00691418
145	-0.00647458
145.2	-0.00608636
145.4	-0.00575514
145.6	-0.00548622
145.8	-0.00528483
146	-0.00515583
146.2	-0.00510346
146.4	-0.00513132
146.6	-0.00524223
146.8	-0.00543814
147	-0.00572004
147.2	-0.00608768
147.4	-0.00654003
147.6	-0.00707507
147.8	-0.00768922
148	-0.00837844
148.2	-0.00913754
148.4	-0.00996027
148.6	-0.0108402
148.8	-0.0117695
149	-0.0127402
149.2	-0.0137449
149.4	-0.0147737
149.6	-0.0158182
149.8	-0.0168697
150	-0.0179195
150.2	-0.018959
150.4	-0.0199799
150.6	-0.0209743
150.8	-0.0219346
151	-0.0228533
151.2	-0.0237248
151.4	-0.0245431
151.6	-0.0253028
151.8	-0.0259997
152	-0.0266298
152.2	-0.0271904
152.4	-0.027679
152.6	-0.0280939
152.8	-0.0284344
153	-0.0287001
153.2	-0.0288916
153.4	-0.0290098
153.6	-0.0290563
153.8	-0.0290334
154	-0.0289436
154.2	-0.0287901
154.4	-0.0285763
154.6	-0.028306
154.8	-0.0279833
155	-0.0276126
155.2	-0.0271981
155.4	-0.0267446
155.6	-0.0262566
155.8	-0.0257387
156	-0.0251955
156.2	-0.0246315
156.4	-0.0240509
156.6	-0.023458
156.8	-0.0228566
157	-0.0222504
157.2	-0.0216427
157.4	-0.0210365
157.6	-0.0204345
157.8	-0.019839
158	-0.0192519
158.2	-0.0186748
158.4	-0.0181088
158.6	-0.0175549
158.8	-0.0170136
159	-0.0164852
159.2	-0.0159698
159.4	-0.0154675
159.6	-0.014978
159.8	-0.0145015
160	-0.0140379
160.2	-0.0135873
160.4	-0.01315
160.6	-0.0127268
160.8	-0.0123183
161	-0.0119259
161.2	-0.0115512
161.4	-0.0111959
161.6	-0.0108623
161.8	-0.010553
162	-0.0102708
162.2	-0.0100187
162.4	-0.00979995
162.6	-0.00961778
162.8	-0.0094755
163	-0.00937633
163.2	-0.00932329
163.4	-0.00931917
163.6	-0.00936638
163.8	-0.0094669
164	-0.00962222
164.2	-0.00983318
164.4	-0.0101001
164.6	-0.0104225
164.8	-0.0107992
165	-0.0112283
165.2	-0.0117073
165.4	-0.0122331
165.6	-0.0128016
165.8	-0.0134085
166	-0.0140493
166.2	-0.0147181
166.4	-0.0154095
166.6	-0.0161174
166.8	-0.0168359
167	-0.0175588
167.2	-0.0182799
167.4	-0.0189931
167.6	-0.0196923
167.8	-0.0203719
168	-0.0210261
168.2	-0.0216499
168.4	-0.0222387
168.6	-0.0227881
168.8	-0.0232942
169	-0.0237536
169.2	-0.0241636
169.4	-0.0245219
169.6	-0.0248267
169.8	-0.0250769
170	-0.0252718
170.2	-0.0254114
170.4	-0.0254961
170.6	-0.0255269
170.8	-0.0255052
171	-0.0254327
171.2	-0.0253118
171.4	-0.025145
171.6	-0.0249353
171.8	-0.0246857
172	-0.0243995
172.2	-0.0240803
172.4	-0.0237317
172.6	-0.0233573
172.8	-0.0229609
173	-0.0225459
173.2	-0.022116
173.4	-0.0216746
173.6	-0.021225
173.8	-0.0207704
174	-0.0203135
174.2	-0.0198573
174.4	-0.019404
174.6	-0.0189559
174.8	-0.018515
175	-0.0180829
175.2	-0.0176611
175.4	-0.0172506
175.6	-0.0168524
175.8	-0.0164673
176	-0.0160957
176.2	-0.0157379
176.4	-0.0153943
176.6	-0.0150649
176.8	-0.0147497
177	-0.014449
177.2	-0.0141627
177.4	-0.0138911
177.6	-0.0136344
177.8	-0.0133931
178	-0.0131678
178.2	-0.0129593
178.4	-0.0127684
178.6	-0.0125964
178.8	-0.0124446
179	-0.0123144
179.2	-0.0122073
179.4	-0.0121251
179.6	-0.0120695
179.8	-0.0120422
180	-0.0120448
180.2	-0.0120788
180.4	-0.0121456
180.6	-0.0122462
180.8	-0.0123816
181	-0.0125522
181.2	-0.012758
181.4	-0.0129989
181.6	-0.0132742
181.8	-0.0135826
182	-0.0139225
182.2	-0.0142921
182.4	-0.014689
182.6	-0.0151104
182.8	-0.015553
183	-0.0160136
183.2	-0.0164886
183.4	-0.0169742
183.6	-0.0174664
183.8	-0.0179614
184	-0.018455
184.2	-0.0189432
184.4	-0.0194223
184.6	-0.0198883
184.8	-0.0203376
185	-0.0207668
185.2	-0.0211727
185.4	-0.0215523
185.6	-0.021903
185.8	-0.0222223
186	-0.0225081
186.2	-0.0227587
186.4	-0.0229725
186.6	-0.0231484
186.8	-0.0232856
187	-0.0233836
187.2	-0.0234422
187.4	-0.0234616
187.6	-0.0234424
187.8	-0.0233852
188	-0.0232913
188.2	-0.0231621
188.4	-0.0229991
188.6	-0.0228045
188.8	-0.0225803
189	-0.0223288
189.2	-0.0220528
189.4	-0.0217548
189.6	-0.0214377
189.8	-0.0211043
190	-0.0207575
190.2	-0.0204003
190.4	-0.0200356
190.6	-0.0196661
190.8	-0.0192946
191	-0.0189237
191.2	-0.0185559
191.4	-0.0181932
191.6	-0.0178379
191.8	-0.0174918
192	-0.0171564
192.2	-0.0168333
192.4	-0.0165235
192.6	-0.016228
192.8	-0.0159476
193	-0.0156829
193.2	-0.0154343
193.4	-0.0152021
193.6	-0.0149863
193.8	-0.0147872
194	-0.0146047
194.2	-0.0144389
194.4	-0.0142897
194.6	-0.0141571
194.8	-0.0140413
195	-0.0139423
195.2	-0.0138604
195.4	-0.0137959
195.6	-0.0137491
195.8	-0.0137205
196	-0.0137105
196.2	-0.0137198
196.4	-0.0137488
196.6	-0.0137981
196.8	-0.0138682
197	-0.0139596
197.2	-0.0140726
197.4	-0.0142074
197.6	-0.014364
197.8	-0.0145424
198	-0.0147421
198.2	-0.0149627
198.4	-0.0152032
198.6	-0.0154626
198.8	-0.0157398
199	-0.0160331
199.2	-0.0163408
199.4	-0.016661
199.6	-0.0169915
199.8	-0.0173301
200	-0.0176744
200.2	-0.0180221
200.4	-0.0183705
200.6	-0.0187173
200.8	-0.0190597
201	-0.0193955
201.2	-0.0197221
201.4	-0.0200371
201.6	-0.0203385
201.8	-0.0206241
202	-0.020892
202.2	-0.0211403
202.4	-0.0213674
202.6	-0.0215717
202.8	-0.0217521
203	-0.0219073
203.2	-0.0220365
203.4	-0.0221387
203.6	-0.0222135
203.8	-0.0222604
204	-0.0222793
204.2	-0.0222701
204.4	-0.022233
204.6	-0.0221684
204.8	-0.0220769
205	-0.0219592
205.2	-0.0218164
205.4	-0.0216495
205.6	-0.02146
205.8	-0.0212492
206	-0.021019
206.2	-0.0207712
206.4	-0.0205076
206.6	-0.0202305
206.8	-0.019942
207	-0.0196443
207.2	-0.0193397
207.4	-0.0190306
207.6	-0.0187192
207.8	-0.0184078
208	-0.0180987
208.2	-0.017794
208.4	-0.0174957
208.6	-0.0172057
208.8	-0.0169258
209	-0.0166576
209.2	-0.0164026
209.4	-0.0161619
209.6	-0.0159368
209.8	-0.015728
210	-0.0155363
210.2	-0.0153623
210.4	-0.0152064
210.6	-0.0150688
210.8	-0.0149498
211	-0.0148492
211.2	-0.0147671
211.4	-0.0147033
211.6	-0.0146577
211.8	-0.01463
212	-0.01462
212.2	-0.0146273
212.4	-0.0146518
212.6	-0.014693
212.8	-0.0147508
213	-0.0148248
213.2	-0.0149146
213.4	-0.0150201
213.6	-0.0151408
213.8	-0.0152763
214	-0.0154262
214.2	-0.0155899
214.4	-0.0157669
214.6	-0.0159566
214.8	-0.0161583
215	-0.0163709
215.2	-0.0165937
215.4	-0.0168255
215.6	-0.0170653
215.8	-0.0173117
216	-0.0175634
216.2	-0.0178192
216.4	-0.0180774
216.6	-0.0183367
216.8	-0.0185953
217	-0.0188519
217.2	-0.0191047
217.4	-0.0193522
217.6	-0.0195928
217.8	-0.0198251
218	-0.0200475
218.2	-0.0202587
218.4	-0.0204573
218.6	-0.0206421
218.8	-0.020812
219	-0.020966
219.2	-0.021103
219.4	-0.0212222
219.6	-0.0213229
219.8	-0.0214044
220	-0.0214663
220.2	-0.0215081
220.4	-0.0215296
220.6	-0.0215305
220.8	-0.0215109
221	-0.0214708
221.2	-0.0214105
221.4	-0.0213303
221.6	-0.0212306
221.8	-0.0211121
222	-0.0209754
222.2	-0.0208215
222.4	-0.0206512
222.6	-0.0204657
222.8	-0.0202662
223	-0.020054
223.2	-0.0198306
223.4	-0.0195974
223.6	-0.0193562
223.8	-0.0191084
224	-0.018856
224.2	-0.0186006
224.4	-0.0183441
224.6	-0.0180882
224.8	-0.0178348
225	-0.0175856
225.2	-0.0173422
225.4	-0.0171065
225.6	-0.0168799
225.8	-0.0166639
226	-0.0164599
226.2	-0.0162691
226.4	-0.0160927
226.6	-0.0159315
226.8	-0.0157865
227	-0.0156583
227.2	-0.0155475
227.4	-0.0154545
227.6	-0.0153795
227.8	-0.0153227
228	-0.015284
228.2	-0.0152633
228.4	-0.0152604
228.6	-0.015275
228.8	-0.0153067
229	-0.0153548
229.2	-0.0154189
229.4	-0.0154983
229.6	-0.0155923
229.8	-0.0157003
230	-0.0158213
230.2	-0.0159547
230.4	-0.0160995
230.6	-0.0162549
230.8	-0.0164199
231	-0.0165936
231.2	-0.0167752
231.4	-0.0169636
231.6	-0.0171579
231.8	-0.0173571
232	-0.01756
232.2	-0.0177656
232.4	-0.0179729
232.6	-0.0181809
232.8	-0.0183883
233	-0.0185942
233.2	-0.0187975
233.4	-0.0189971
233.6	-0.019192
233.8	-0.0193811
234	-0.0195635
234.2	-0.0197382
234.4	-0.0199043
234.6	-0.0200608
234.8	-0.020207
235	-0.0203421
235.2	-0.0204654
235.4	-0.0205761
235.6	-0.0206737
235.8	-0.0207576
236	-0.0208275
236.2	-0.0208828
236.4	-0.0209234
236.6	-0.020949
236.8	-0.0209594
237	-0.0209545
237.2	-0.0209343
237.4	-0.020899
237.6	-0.0208487
237.8	-0.0207836
238	-0.0207041
238.2	-0.0206105
238.4	-0.0205035
238.6	-0.0203834
238.8	-0.0202511
239	-0.0201073
239.2	-0.0199527
239.4	-0.0197883
239.6	-0.019615
239.8	-0.0194339
240	-0.0192461
240.2	-0.0190527
240.4	-0.018855
240.6	-0.0186541
240.8	-0.0184515
241	-0.0182484
241.2	-0.0180462
241.4	-0.0178461
241.6	-0.0176497
241.8	-0.0174581
242	-0.0172726
242.2	-0.0170946
242.4	-0.0169252
242.6	-0.0167656
242.8	-0.0166168
243	-0.0164798
243.2	-0.0163556
243.4	-0.0162449
243.6	-0.0161484
243.8	-0.0160666
244	-0.0160001
244.2	-0.015949
244.4	-0.0159136
244.6	-0.0158941
244.8	-0.0158903
245	-0.0159021
245.2	-0.0159293
245.4	-0.0159714
245.6	-0.0160279
245.8	-0.0160983
246	-0.0161819
246.2	-0.016278
246.4	-0.0163858
246.6	-0.0165044
246.8	-0.016633
247	-0.0167704
247.2	-0.0169158
247.4	-0.0170682
247.6	-0.0172264
247.8	-0.0173896
248	-0.0175566
248.2	-0.0177265
248.4	-0.0178982
248.6	-0.0180707
248.8	-0.018243
249	-0.0184142
249.2	-0.0185834
249.4	-0.0187496
249.6	-0.018912
249.8	-0.0190697
