# Time	Value
71.2	-0.0248241
71.4	-0.0248539
71.6	-0.0248834
71.8	-0.0249121
72	-0.0249396
72.2	-0.0249657
72.4	-0.02499
72.6	-0.0250124
72.8	-0.0250324
73	-0.0250501
73.2	-0.0250652
73.4	-0.0250777
73.6	-0.0250876
73.8	-0.0250948
74	-0.0250994
74.2	-0.0251016
74.4	-0.0251015
74.6	-0.0250991
74.8	-0.0250949
75	-0.0250889
75.2	-0.0250815
75.4	-0.0250729
75.6	-0.0250634
75.8	-0.0250533
76	-0.0250428
76.2	-0.0250323
76.4	-0.0250221
76.6	-0.0250123
76.8	-0.0250032
77	-0.0249951
77.2	-0.0249881
77.4	-0.0249825
77.6	-0.0249782
77.8	-0.0249756
78	-0.0249746
78.2	-0.0249753
78.4	-0.0249777
78.6	-0.0249818
78.8	-0.0249876
79	-0.024995
79.2	-0.025004
79.4	-0.0250143
79.6	-0.025026
79.8	-0.0250388
80	-0.0250526
80.2	-0.0250672
80.4	-0.0250824
80.6	-0.025098
80.8	-0.0251139
81	-0.0251299
81.2	-0.0251457
81.4	-0.0251612
81.6	-0.0251762
81.8	-0.0251906
82	-0.0252041
82.2	-0.0252168
82.4	-0.0252285
82.6	-0.0252391
82.8	-0.0252485
83	-0.0252567
83.2	-0.0252636
83.4	-0.0252694
83.6	-0.0252739
83.8	-0.0252772
84	-0.0252794
84.2	-0.0252806
84.4	-0.0252808
84.6	-0.0252801
84.8	-0.0252787
85	-0.0252767
85.2	-0.0252742
85.4	-0.0252713
85.6	-0.0252682
85.8	-0.025265
86	-0.0252618
86.2	-0.0252588
86.4	-0.025256
86.6	-0.0252536
86.8	-0.0252517
87	-0.0252503
87.2	-0.0252496
87.4	-0.0252495
87.6	-0.0252502
87.8	-0.0252516
88	-0.0252538
88.2	-0.0252568
88.4	-0.0252605
88.6	-0.025265
88.8	-0.0252702
89	-0.0252761
89.2	-0.0252825
89.4	-0.0252895
89.6	-0.025297
89.8	-0.0253049
90	-0.0253131
90.2	-0.0253215
90.4	-0.02533
90.6	-0.0253386
90.8	-0.0253472
91	-0.0253556
91.2	-0.0253638
91.4	-0.0253717
91.6	-0.0253793
91.8	-0.0253865
92	-0.0253933
92.2	-0.0253995
92.4	-0.0254052
92.6	-0.0254103
92.8	-0.0254149
93	-0.0254189
93.2	-0.0254223
93.4	-0.0254252
93.6	-0.0254275
93.8	-0.0254294
94	-0.0254307
94.2	-0.0254316
94.4	-0.0254322
94.6	-0.0254324
94.8	-0.0254324
95	-0.0254322
95.2	-0.0254318
95.4	-0.0254314
95.6	-0.0254309
95.8	-0.0254304
96	-0.0254301
96.2	-0.0254299
96.4	-0.0254298
96.6	-0.02543
96.8	-0.0254305
97	-0.0254312
97.2	-0.0254323
97.4	-0.0254337
97.6	-0.0254355
97.8	-0.0254376
98	-0.02544
98.2	-0.0254428
98.4	-0.0254459
98.6	-0.0254493
98.8	-0.025453
99	-0.0254569
99.2	-0.0254611
99.4	-0.0254654
99.6	-0.0254699
99.8	-0.0254745
100	-0.0254792
100.2	-0.0254839
100.4	-0.0254886
100.6	-0.0254932
100.8	-0.0254978
101	-0.0255022
101.2	-0.0255065
101.4	-0.0255106
101.6	-0.0255145
101.8	-0.0255182
102	-0.0255216
102.2	-0.0255248
102.4	-0.0255277
102.6	-0.0255303
102.8	-0.0255327
103	-0.0255348
103.2	-0.0255367
103.4	-0.0255383
103.6	-0.0255397
103.8	-0.0255408
104	-0.0255418
104.2	-0.0255427
104.4	-0.0255434
104.6	-0.0255439
104.8	-0.0255444
105	-0.0255449
105.2	-0.0255453
105.4	-0.0255457
105.6	-0.0255461
105.8	-0.0255466
106	-0.0255471
106.2	-0.0255478
106.4	-0.0255485
106.6	-0.0255494
106.8	-0.0255504
107	-0.0255515
107.2	-0.0255528
107.4	-0.0255543
107.6	-0.0255559
107.8	-0.0255576
108	-0.0255595
108.2	-0.0255615
108.4	-0.0255637
108.6	-0.025566
108.8	-0.0255684
109	-0.0255708
109.2	-0.0255734
109.4	-0.0255759
109.6	-0.0255786
109.8	-0.0255812
110	-0.0255838
110.2	-0.0255865
110.4	-0.025589
110.6	-0.0255916
110.8	-0.025594
111	-0.0255964
111.2	-0.0255987
111.4	-0.0256009
111.6	-0.025603
111.8	-0.0256049
112	-0.0256067
112.2	-0.0256084
112.4	-0.02561
112.6	-0.0256115
112.8	-0.0256128
113	-0.025614
113.2	-0.0256151
113.4	-0.0256161
113.6	-0.025617
113.8	-0.0256178
114	-0.0256186
114.2	-0.0256193
114.4	-0.0256199
114.6	-0.0256205
114.8	-0.0256211
115	-0.0256217
115.2	-0.0256223
115.4	-0.0256229
115.6	-0.0256235
115.8	-0.0256242
116	-0.0256249
116.2	-0.0256256
116.4	-0.0256264
116.6	-0.0256273
116.8	-0.0256282
117	-0.0256292
117.2	-0.0256302
117.4	-0.0256313
117.6	-0.0256325
117.8	-0.0256338
118	-0.0256351
118.2	-0.0256364
118.4	-0.0256378
118.6	-0.0256393
118.8	-0.0256407
119	-0.0256422
119.2	-0.0256437
119.4	-0.0256453
119.6	-0.0256468
119.8	-0.0256483
120	-0.0256498
120.2	-0.0256513
120.4	-0.0256527
120.6	-0.0256541
120.8	-0.0256555
121	-0.0256568
121.2	-0.025658
121.4	-0.0256592
121.6	-0.0256604
121.8	-0.0256615
122	-0.0256625
122.2	-0.0256635
122.4	-0.0256644
122.6	-0.0256652
122.8	-0.025666
123	-0.0256668
123.2	-0.0256675
123.4	-0.0256681
123.6	-0.0256687
123.8	-0.0256693
124	-0.0256699
124.2	-0.0256704
124.4	-0.025671
124.6	-0.0256715
124.8	-0.025672
125	-0.0256725
125.2	-0.025673
125.4	-0.0256736
125.6	-0.0256741
125.8	-0.0256747
126	-0.0256753
126.2	-0.0256759
126.4	-0.0256765
126.6	-0.0256772
126.8	-0.0256779
127	-0.0256786
127.2	-0.0256794
127.4	-0.0256802
127.6	-0.025681
127.8	-0.0256818
128	-0.0256826
128.2	-0.0256835
128.4	-0.0256844
128.6	-0.0256853
128.8	-0.0256861
129	-0.025687
129.2	-0.0256879
129.4	-0.0256888
129.6	-0.0256897
129.8	-0.0256906
130	-0.0256914
130.2	-0.0256923
130.4	-0.0256931
130.6	-0.0256939
130.8	-0.0256947
131	-0.0256954
131.2	-0.0256961
131.4	-0.0256968
131.6	-0.0256975
131.8	-0.0256981
132	-0.0256987
132.2	-0.0256993
132.4	-0.0256999
132.6	-0.0257004
132.8	-0.0257009
133	-0.0257014
133.2	-0.0257018
133.4	-0.0257023
133.6	-0.0257027
133.8	-0.0257031
134	-0.0257035
134.2	-0.0257039
134.4	-0.0257043
134.6	-0.0257047
134.8	-0.0257051
135	-0.0257055
135.2	-0.0257059
135.4	-0.0257063
135.6	-0.0257068
135.8	-0.0257072
136	-0.0257076
136.2	-0.0257081
136.4	-0.0257085
136.6	-0.025709
136.8	-0.0257095
137	-0.02571
137.2	-0.0257105
137.4	-0.025711
137.6	-0.0257115
137.8	-0.025712
138	-0.0257126
138.2	-0.0257131
138.4	-0.0257137
138.6	-0.0257142
138.8	-0.0257147
139	-0.0257153
139.2	-0.0257158
139.4	-0.0257163
139.6	-0.0257169
139.8	-0.0257174
140	-0.0257179
140.2	-0.0257184
140.4	-0.0257188
140.6	-0.0257193
140.8	-0.0257198
141	-0.0257202
141.2	-0.0257206
141.4	-0.025721
141.6	-0.0257214
141.8	-0.0257218
142	-0.0257222
142.2	-0.0257226
142.4	-0.0257229
142.6	-0.0257232
142.8	-0.0257236
143	-0.0257239
143.2	-0.0257242
143.4	-0.0257245
143.6	-0.0257248
143.8	-0.0257251
144	-0.0257254
144.2	-0.0257256
144.4	-0.0257259
144.6	-0.0257262
144.8	-0.0257265
145	-0.0257268
145.2	-0.0257271
145.4	-0.0257274
145.6	-0.0257276
145.8	-0.0257279
146	-0.0257282
146.2	-0.0257286
146.4	-0.0257289
146.6	-0.0257292
146.8	-0.0257295
147	-0.0257298
147.2	-0.0257302
147.4	-0.0257305
147.6	-0.0257308
147.8	-0.0257311
148	-0.0257315
148.2	-0.0257318
148.4	-0.0257321
148.6	-0.0257325
148.8	-0.0257328
149	-0.0257331
149.2	-0.0257334
149.4	-0.0257338
149.6	-0.0257341
149.8	-0.0257344
150	-0.0257347
150.2	-0.025735
150.4	-0.0257353
150.6	-0.0257355
150.8	-0.0257358
151	-0.0257361
151.2	-0.0257363
151.4	-0.0257366
151.6	-0.0257368
151.8	-0.0257371
152	-0.0257373
152.2	-0.0257375
152.4	-0.0257378
152.6	-0.025738
152.8	-0.0257382
153	-0.0257384
153.2	-0.0257386
153.4	-0.0257388
153.6	-0.025739
153.8	-0.0257392
154	-0.0257394
154.2	-0.0257396
154.4	-0.0257398
154.6	-0.02574
154.8	-0.0257402
155	-0.0257404
155.2	-0.0257406
155.4	-0.0257408
155.6	-0.025741
155.8	-0.0257412
156	-0.0257414
156.2	-0.0257416
156.4	-0.0257418
156.6	-0.025742
156.8	-0.0257422
157	-0.0257424
157.2	-0.0257426
157.4	-0.0257428
157.6	-0.025743
157.8	-0.0257432
158	-0.0257434
158.2	-0.0257436
158.4	-0.0257438
158.6	-0.025744
158.8	-0.0257442
159	-0.0257444
159.2	-0.0257446
159.4	-0.0257448
159.6	-0.025745
159.8	-0.0257452
160	-0.0257454
160.2	-0.0257456
160.4	-0.0257458
160.6	-0.0257459
160.8	-0.0257461
161	-0.0257463
161.2	-0.0257464
161.4	-0.0257466
161.6	-0.0257467
161.8	-0.0257469
162	-0.025747
162.2	-0.0257472
162.4	-0.0257473
162.6	-0.0257475
162.8	-0.0257476
163	-0.0257477
163.2	-0.0257479
163.4	-0.025748
163.6	-0.0257481
163.8	-0.0257483
164	-0.0257484
164.2	-0.0257485
164.4	-0.0257487
164.6	-0.0257488
164.8	-0.0257489
165	-0.0257491
165.2	-0.0257492
165.4	-0.0257493
165.6	-0.0257494
165.8	-0.0257496
166	-0.0257497
166.2	-0.0257498
166.4	-0.02575
166.6	-0.0257501
166.8	-0.0257502
167	-0.0257504
167.2	-0.0257505
167.4	-0.0257506
167.6	-0.0257508
167.8	-0.0257509
168	-0.025751
168.2	-0.0257511
168.4	-0.0257513
168.6	-0.0257514
168.8	-0.0257515
169	-0.0257516
169.2	-0.0257518
169.4	-0.0257519
169.6	-0.025752
169.8	-0.0257521
170	-0.0257522
170.2	-0.0257523
170.4	-0.0257524
170.6	-0.0257526
170.8	-0.0257527
171	-0.0257528
171.2	-0.0257529
171.4	-0.025753
171.6	-0.0257531
171.8	-0.0257532
172	-0.0257533
172.2	-0.0257534
172.4	-0.0257534
172.6	-0.0257535
172.8	-0.0257536
173	-0.0257537
173.2	-0.0257538
173.4	-0.0257539
173.6	-0.025754
173.8	-0.0257541
174	-0.0257542
174.2	-0.0257542
174.4	-0.0257543
174.6	-0.0257544
174.8	-0.0257545
175	-0.0257546
175.2	-0.0257547
175.4	-0.0257548
175.6	-0.0257548
175.8	-0.0257549
176	-0.025755
176.2	-0.0257551
176.4	-0.0257552
176.6	-0.0257553
176.8	-0.0257553
177	-0.0257554
177.2	-0.0257555
177.4	-0.0257556
177.6	-0.0257557
177.8	-0.0257558
178	-0.0257558
178.2	-0.0257559
178.4	-0.025756
178.6	-0.0257561
178.8	-0.0257562
179	-0.0257562
179.2	-0.0257563
179.4	-0.0257564
179.6	-0.0257564
179.8	-0.0257565
180	-0.0257566
180.2	-0.0257567
180.4	-0.0257567
180.6	-0.0257568
180.8	-0.0257569
181	-0.0257569
181.2	-0.025757
181.4	-0.0257571
181.6	-0.0257571
181.8	-0.0257572
182	-0.0257572
182.2	-0.0257573
182.4	-0.0257574
182.6	-0.0257574
182.8	-0.0257575
183	-0.0257575
183.2	-0.0257576
183.4	-0.0257577
183.6	-0.0257577
183.8	-0.0257578
184	-0.0257578
184.2	-0.0257579
184.4	-0.0257579
184.6	-0.025758
184.8	-0.0257581
185	-0.0257581
185.2	-0.0257582
185.4	-0.0257582
185.6	-0.0257583
185.8	-0.0257583
186	-0.0257584
186.2	-0.0257584
186.4	-0.0257585
186.6	-0.0257585
186.8	-0.0257586
187	-0.0257586
187.2	-0.0257587
187.4	-0.0257588
187.6	-0.0257588
187.8	-0.0257589
188	-0.0257589
188.2	-0.025759
188.4	-0.025759
188.6	-0.0257591
188.8	-0.0257591
189	-0.0257591
189.2	-0.0257592
189.4	-0.0257592
189.6	-0.0257593
189.8	-0.0257593
190	-0.0257594
190.2	-0.0257594
190.4	-0.0257595
190.6	-0.0257595
190.8	-0.0257595
191	-0.0257596
191.2	-0.0257596
191.4	-0.0257597
191.6	-0.0257597
191.8	-0.0257598
192	-0.0257598
192.2	-0.0257598
192.4	-0.0257599
192.6	-0.0257599
192.8	-0.0257599
193	-0.02576
193.2	-0.02576
193.4	-0.0257601
193.6	-0.0257601
193.8	-0.0257601
194	-0.0257602
194.2	-0.0257602
194.4	-0.0257602
194.6	-0.0257603
194.8	-0.0257603
195	-0.0257603
195.2	-0.0257604
195.4	-0.0257604
195.6	-0.0257605
195.8	-0.0257605
196	-0.0257605
196.2	-0.0257606
196.4	-0.0257606
196.6	-0.0257606
196.8	-0.0257607
197	-0.0257607
197.2	-0.0257607
197.4	-0.0257608
197.6	-0.0257608
197.8	-0.0257608
198	-0.0257609
198.2	-0.0257609
198.4	-0.0257609
198.6	-0.0257609
198.8	-0.025761
199	-0.025761
199.2	-0.025761
199.4	-0.0257611
199.6	-0.0257611
199.8	-0.0257611
