# Frequency	Magnitude
0	1.16823e-17
0.00488281	0.000198218
0.00976563	7.82396e-05
0.0146484	7.15518e-05
0.0195313	6.04912e-05
0.0244141	3.26435e-05
0.0292969	2.32209e-05
0.0341797	2.86622e-05
0.0390625	2.25253e-05
0.0439453	1.06546e-05
0.0488281	1.20722e-05
0.0537109	1.45196e-05
0.0585938	9.12741e-06
0.0634766	2.02397e-06
0.0683594	5.12334e-06
0.0732422	4.82549e-06
0.078125	5.361e-06
0.0830078	6.94364e-06
0.0878906	7.1566e-06
0.0927734	1.58651e-05
0.0976563	2.4322e-05
0.102539	2.59959e-05
0.107422	2.9323e-05
0.112305	2.99649e-05
0.117188	2.39433e-05
0.12207	2.08436e-05
0.126953	2.14389e-05
0.131836	1.86728e-05
0.136719	1.47319e-05
0.141602	1.52082e-05
0.146484	1.57796e-05
0.151367	1.30022e-05
0.15625	1.11292e-05
0.161133	1.26668e-05
0.166016	1.249e-05
0.170898	9.88485e-06
0.175781	9.56117e-06
0.180664	1.10944e-05
0.185547	1.01817e-05
0.19043	8.06611e-06
0.195313	8.81944e-06
0.200195	9.83796e-06
0.205078	8.33938e-06
0.209961	6.95645e-06
0.214844	8.21813e-06
0.219727	8.53758e-06
0.224609	6.8098e-06
0.229492	6.3431e-06
0.234375	7.69053e-06
0.239258	7.39549e-06
0.244141	5.76177e-06
0.249023	6.10628e-06
0.253906	7.1858e-06
0.258789	6.36784e-06
0.263672	5.10298e-06
0.268555	6.00005e-06
0.273438	6.62233e-06
0.27832	5.45656e-06
0.283203	4.7735e-06
0.288086	5.8933e-06
0.292969	5.99744e-06
0.297852	4.707e-06
0.302734	4.67549e-06
0.307617	5.71665e-06
0.3125	5.33587e-06
0.317383	4.16826e-06
0.322266	4.692e-06
0.327148	5.44418e-06
0.332031	4.6796e-06
0.336914	3.86249e-06
0.341797	4.72167e-06
0.34668	5.07667e-06
0.351563	4.08336e-06
0.356445	3.76418e-06
0.361328	4.70175e-06
0.366211	4.63627e-06
0.371094	3.60521e-06
0.375977	3.79924e-06
0.380859	4.5969e-06
0.385742	4.15401e-06
