# Time	U	V	U_magnitude
9	-0.0807857	0.0481377	0.0940403
9.2	-0.0833016	0.0502814	0.0973004
9.4	-0.085965	0.0525701	0.100765
9.6	-0.0887059	0.0549638	0.104354
9.8	-0.0915268	0.0574223	0.108049
10	-0.0945061	0.0600723	0.111982
10.2	-0.0976116	0.0629199	0.116133
10.4	-0.10084	0.0659505	0.120492
10.6	-0.104251	0.0692735	0.125168
10.8	-0.107828	0.0729195	0.130169
11	-0.111554	0.0768794	0.13548
11.2	-0.115458	0.0812248	0.141167
11.4	-0.119515	0.0859693	0.147223
11.6	-0.123684	0.0910746	0.153598
11.8	-0.127956	0.0965485	0.160294
12	-0.132287	0.102359	0.167264
12.2	-0.136618	0.108424	0.174414
12.4	-0.140914	0.114693	0.18169
12.6	-0.145123	0.121096	0.18901
12.8	-0.149185	0.12753	0.196265
13	-0.153061	0.133917	0.203375
13.2	-0.15671	0.140183	0.210261
13.4	-0.160087	0.146234	0.216824
13.6	-0.163165	0.152002	0.222996
13.8	-0.165922	0.157429	0.228723
14	-0.168334	0.162453	0.233939
14.2	-0.170394	0.167031	0.238607
14.4	-0.172098	0.171134	0.242703
14.6	-0.173444	0.174734	0.2462
14.8	-0.174438	0.177815	0.249092
15	-0.175094	0.180377	0.251384
15.2	-0.175423	0.182419	0.253081
15.4	-0.175442	0.18395	0.2542
15.6	-0.175175	0.184989	0.254769
15.8	-0.17464	0.185556	0.254814
16	-0.173861	0.185674	0.254367
16.2	-0.172863	0.185376	0.253467
16.4	-0.17167	0.184691	0.252153
16.6	-0.170305	0.183652	0.250463
16.8	-0.168792	0.182293	0.248438
17	-0.167155	0.18065	0.24612
17.2	-0.165414	0.178755	0.243547
17.4	-0.163589	0.176641	0.240756
17.6	-0.1617	0.174342	0.237786
17.8	-0.159763	0.171886	0.234668
18	-0.157794	0.169303	0.231435
18.2	-0.155807	0.166618	0.228117
18.4	-0.153814	0.163857	0.224739
18.6	-0.151825	0.16104	0.221325
18.8	-0.149851	0.158188	0.217896
19	-0.147899	0.155318	0.214471
19.2	-0.145975	0.152446	0.211065
19.4	-0.144084	0.149586	0.207693
19.6	-0.142232	0.146748	0.204365
19.8	-0.140421	0.143943	0.201091
20	-0.138654	0.141179	0.19788
20.2	-0.136932	0.138463	0.194736
20.4	-0.135256	0.135799	0.191666
20.6	-0.133627	0.133194	0.188671
20.8	-0.132045	0.130648	0.185755
21	-0.13051	0.128166	0.182919
21.2	-0.12902	0.125748	0.180163
21.4	-0.127576	0.123396	0.177488
21.6	-0.126174	0.121109	0.174893
21.8	-0.124815	0.118889	0.172376
22	-0.123497	0.116733	0.169936
22.2	-0.122219	0.114642	0.167571
22.4	-0.120978	0.112614	0.16528
22.6	-0.119773	0.110648	0.163059
22.8	-0.118602	0.108742	0.160908
23	-0.117465	0.106896	0.158823
23.2	-0.116359	0.105107	0.156802
23.4	-0.115283	0.103373	0.154842
23.6	-0.114235	0.101694	0.152942
23.8	-0.113214	0.100067	0.151099
24	-0.112218	0.0984906	0.14931
24.2	-0.111247	0.0969631	0.147573
24.4	-0.110299	0.0954828	0.145886
24.6	-0.109372	0.094048	0.144247
24.8	-0.108466	0.0926571	0.142654
25	-0.107579	0.0913087	0.141105
25.2	-0.106711	0.0900011	0.139597
25.4	-0.10586	0.0887328	0.13813
25.6	-0.105026	0.0875024	0.136701
25.8	-0.104207	0.0863086	0.135308
26	-0.103403	0.0851499	0.13395
26.2	-0.102613	0.0840251	0.132626
26.4	-0.101836	0.0829328	0.131333
26.6	-0.101071	0.0818718	0.130071
26.8	-0.100319	0.080841	0.128838
27	-0.0995779	0.0798392	0.127632
27.2	-0.0988476	0.0788651	0.126454
27.4	-0.0981276	0.0779178	0.1253
27.6	-0.0974173	0.0769961	0.124171
27.8	-0.0967163	0.0760991	0.123065
28	-0.0960242	0.0752257	0.121982
28.2	-0.0953407	0.074375	0.120919
28.4	-0.0946654	0.0735459	0.119877
28.6	-0.093998	0.0727376	0.118855
28.8	-0.0933383	0.0719492	0.11785
29	-0.0926858	0.0711798	0.116864
29.2	-0.0920405	0.0704286	0.115895
29.4	-0.0914022	0.0696947	0.114942
29.6	-0.0907706	0.0689773	0.114005
29.8	-0.0901457	0.0682758	0.113083
30	-0.0895274	0.0675893	0.112176
30.2	-0.0889155	0.0669171	0.111283
30.4	-0.0883099	0.0662585	0.110403
30.6	-0.0877106	0.0656129	0.109536
30.8	-0.0871176	0.0649796	0.108682
31	-0.0865309	0.0643581	0.10784
31.2	-0.0859504	0.0637476	0.10701
31.4	-0.0853762	0.0631478	0.106192
31.6	-0.0848084	0.0625579	0.105385
31.8	-0.0842469	0.0619776	0.104589
32	-0.0836919	0.0614063	0.103803
32.2	-0.0831434	0.0608436	0.103028
32.4	-0.0826014	0.060289	0.102263
32.6	-0.0820662	0.0597422	0.101509
32.8	-0.0815378	0.0592029	0.100764
33	-0.0810162	0.0586706	0.100029
33.2	-0.0805017	0.058145	0.0993044
33.4	-0.0799943	0.0576259	0.0985892
33.6	-0.0794942	0.057113	0.0978837
33.8	-0.0790014	0.0566061	0.0971878
34	-0.0785162	0.0561049	0.0965015
34.2	-0.0780385	0.0556093	0.0958249
34.4	-0.0775686	0.0551191	0.0951578
34.6	-0.0771066	0.0546342	0.0945004
34.8	-0.0766525	0.0541545	0.0938526
35	-0.0762064	0.0536799	0.0932146
35.2	-0.0757685	0.0532104	0.0925862
35.4	-0.0753388	0.0527459	0.0919677
35.6	-0.0749175	0.0522863	0.0913591
35.8	-0.0745046	0.0518317	0.0907604
36	-0.0741001	0.0513821	0.0901718
36.2	-0.0737042	0.0509375	0.0895931
36.4	-0.0733167	0.0504979	0.0890246
36.6	-0.0729379	0.0500635	0.0884663
36.8	-0.0725676	0.0496342	0.0879183
37	-0.0722059	0.0492102	0.0873805
37.2	-0.0718528	0.0487916	0.086853
37.4	-0.0715082	0.0483783	0.0863359
37.6	-0.0711721	0.0479707	0.0858292
37.8	-0.0708444	0.0475686	0.0853329
38	-0.0705252	0.0471724	0.0848471
38.2	-0.0702142	0.046782	0.0843717
38.4	-0.0699114	0.0463976	0.0839068
38.6	-0.0696168	0.0460193	0.0834522
38.8	-0.0693301	0.0456472	0.083008
39	-0.0690513	0.0452815	0.0825742
39.2	-0.0687802	0.0449221	0.0821505
39.4	-0.0685167	0.0445692	0.0817371
39.6	-0.0682605	0.044223	0.0813337
39.8	-0.0680116	0.0438834	0.0809403
40	-0.0677697	0.0435506	0.0805568
40.2	-0.0675347	0.0432246	0.0801829
40.4	-0.0673063	0.0429056	0.0798187
40.6	-0.0670844	0.0425935	0.0794639
40.8	-0.0668687	0.0422883	0.0791184
41	-0.0666591	0.0419902	0.078782
41.2	-0.0664553	0.0416991	0.0784546
41.4	-0.0662571	0.041415	0.0781358
41.6	-0.0660643	0.041138	0.0778256
41.8	-0.0658766	0.040868	0.0775237
42	-0.0656939	0.0406049	0.0772299
42.2	-0.0655159	0.0403487	0.0769439
42.4	-0.0653425	0.0400995	0.0766655
42.6	-0.0651732	0.039857	0.0763946
42.8	-0.0650081	0.0396212	0.0761308
43	-0.0648468	0.0393921	0.0758739
43.2	-0.0646891	0.0391696	0.0756236
43.4	-0.0645348	0.0389534	0.0753798
43.6	-0.0643838	0.0387436	0.0751421
43.8	-0.0642358	0.0385399	0.0749103
44	-0.0640906	0.0383423	0.0746843
44.2	-0.0639482	0.0381506	0.0744636
44.4	-0.0638082	0.0379646	0.0742482
44.6	-0.0636706	0.0377842	0.0740377
44.8	-0.0635351	0.0376092	0.073832
45	-0.0634017	0.0374395	0.0736308
45.2	-0.0632702	0.0372749	0.0734339
45.4	-0.0631405	0.0371152	0.0732411
45.6	-0.0630124	0.0369602	0.0730521
45.8	-0.0628859	0.0368097	0.0728669
46	-0.0627608	0.0366635	0.0726851
46.2	-0.062637	0.0365215	0.0725067
46.4	-0.0625146	0.0363835	0.0723314
46.6	-0.0623933	0.0362493	0.0721591
46.8	-0.0622731	0.0361186	0.0719896
47	-0.0621541	0.0359914	0.0718227
47.2	-0.062036	0.0358674	0.0716585
47.4	-0.0619189	0.0357464	0.0714966
47.6	-0.0618028	0.0356283	0.071337
47.8	-0.0616877	0.0355129	0.0711796
48	-0.0615734	0.0354	0.0710243
48.2	-0.0614601	0.0352895	0.070871
48.4	-0.0613477	0.0351813	0.0707196
48.6	-0.0612362	0.035075	0.07057
48.8	-0.0611256	0.0349707	0.0704222
49	-0.061016	0.0348682	0.0702762
49.2	-0.0609073	0.0347673	0.0701318
49.4	-0.0607997	0.034668	0.0699891
49.6	-0.060693	0.0345701	0.0698479
49.8	-0.0605874	0.0344735	0.0697084
50	-0.060483	0.0343781	0.0695704
50.2	-0.0603796	0.0342838	0.069434
50.4	-0.0602775	0.0341905	0.0692991
50.6	-0.0601765	0.0340982	0.0691658
50.8	-0.0600769	0.0340068	0.069034
51	-0.0599785	0.0339162	0.0689038
51.2	-0.0598816	0.0338263	0.0687752
51.4	-0.059786	0.0337372	0.0686482
51.6	-0.0596919	0.0336488	0.0685228
51.8	-0.0595993	0.0335611	0.068399
52	-0.0595083	0.033474	0.068277
52.2	-0.0594189	0.0333875	0.0681567
52.4	-0.0593311	0.0333017	0.0680381
52.6	-0.059245	0.0332164	0.0679213
52.8	-0.0591606	0.0331318	0.0678063
53	-0.0590779	0.0330478	0.0676931
53.2	-0.058997	0.0329644	0.0675818
53.4	-0.058918	0.0328817	0.0674725
53.6	-0.0588407	0.0327997	0.0673651
53.8	-0.0587653	0.0327184	0.0672596
54	-0.0586918	0.0326378	0.0671562
54.2	-0.0586201	0.032558	0.0670548
54.4	-0.0585503	0.0324791	0.0669554
54.6	-0.0584824	0.0324009	0.0668582
54.8	-0.0584164	0.0323237	0.066763
55	-0.0583523	0.0322474	0.06667
55.2	-0.05829	0.032172	0.066579
55.4	-0.0582296	0.0320977	0.0664903
55.6	-0.0581711	0.0320245	0.0664036
55.8	-0.0581143	0.0319523	0.0663191
56	-0.0580593	0.0318814	0.0662368
56.2	-0.0580061	0.0318116	0.0661565
56.4	-0.0579547	0.031743	0.0660785
56.6	-0.0579049	0.0316757	0.0660025
56.8	-0.0578567	0.0316097	0.0659286
57	-0.0578102	0.0315451	0.0658568
57.2	-0.0577652	0.0314819	0.065787
57.4	-0.0577218	0.03142	0.0657193
57.6	-0.0576798	0.0313596	0.0656535
57.8	-0.0576392	0.0313006	0.0655897
58	-0.0576	0.0312431	0.0655278
58.2	-0.0575621	0.0311871	0.0654678
58.4	-0.0575254	0.0311326	0.0654095
58.6	-0.0574899	0.0310796	0.0653531
58.8	-0.0574555	0.0310281	0.0652984
59	-0.0574222	0.0309781	0.0652453
59.2	-0.0573899	0.0309296	0.0651939
59.4	-0.0573586	0.0308827	0.065144
59.6	-0.0573281	0.0308372	0.0650957
59.8	-0.0572985	0.0307932	0.0650488
60	-0.0572697	0.0307507	0.0650032
60.2	-0.0572416	0.0307096	0.064959
60.4	-0.0572141	0.0306699	0.0649161
60.6	-0.0571873	0.0306316	0.0648744
60.8	-0.0571611	0.0305947	0.0648338
61	-0.0571353	0.030559	0.0647943
61.2	-0.0571101	0.0305247	0.0647558
61.4	-0.0570853	0.0304916	0.0647184
61.6	-0.0570608	0.0304597	0.0646818
61.8	-0.0570367	0.030429	0.0646461
62	-0.057013	0.0303994	0.0646112
62.2	-0.0569895	0.0303708	0.064577
62.4	-0.0569663	0.0303433	0.0645436
62.6	-0.0569433	0.0303168	0.0645108
62.8	-0.0569204	0.0302912	0.0644786
63	-0.0568978	0.0302664	0.064447
63.2	-0.0568753	0.0302425	0.064416
63.4	-0.056853	0.0302194	0.0643854
63.6	-0.0568308	0.030197	0.0643553
63.8	-0.0568087	0.0301753	0.0643256
64	-0.0567868	0.0301542	0.0642963
64.2	-0.0567649	0.0301336	0.0642673
64.4	-0.0567431	0.0301137	0.0642387
64.6	-0.0567214	0.0300942	0.0642104
64.8	-0.0566999	0.0300751	0.0641825
65	-0.0566784	0.0300565	0.0641548
65.2	-0.0566571	0.0300382	0.0641273
65.4	-0.0566358	0.0300202	0.0641002
65.6	-0.0566147	0.0300026	0.0640732
65.8	-0.0565938	0.0299852	0.0640466
66	-0.0565729	0.029968	0.0640201
66.2	-0.0565523	0.029951	0.0639939
66.4	-0.0565318	0.0299341	0.0639679
66.6	-0.0565115	0.0299174	0.0639422
66.8	-0.0564914	0.0299008	0.0639166
67	-0.0564716	0.0298843	0.0638914
67.2	-0.0564519	0.0298679	0.0638664
67.4	-0.0564326	0.0298515	0.0638416
67.6	-0.0564135	0.0298352	0.0638171
67.8	-0.0563947	0.0298189	0.0637929
68	-0.0563762	0.0298026	0.0637689
68.2	-0.0563581	0.0297863	0.0637453
68.4	-0.0563403	0.0297701	0.0637219
68.6	-0.0563228	0.0297539	0.0636989
68.8	-0.0563057	0.0297377	0.0636762
69	-0.0562891	0.0297215	0.0636539
69.2	-0.0562728	0.0297053	0.063632
69.4	-0.0562569	0.0296891	0.0636104
69.6	-0.0562415	0.029673	0.0635892
69.8	-0.0562265	0.0296569	0.0635684
70	-0.0562119	0.0296408	0.0635481
70.2	-0.0561978	0.0296248	0.0635281
70.4	-0.0561842	0.0296089	0.0635086
70.6	-0.056171	0.0295931	0.0634896
70.8	-0.0561583	0.0295774	0.063471
71	-0.0561461	0.0295617	0.0634529
71.2	-0.0561343	0.0295463	0.0634353
71.4	-0.056123	0.0295309	0.0634182
71.6	-0.0561122	0.0295157	0.0634016
71.8	-0.0561019	0.0295007	0.0633854
72	-0.056092	0.0294859	0.0633698
72.2	-0.0560826	0.0294713	0.0633547
72.4	-0.0560737	0.0294569	0.0633401
72.6	-0.0560652	0.0294427	0.063326
72.8	-0.0560571	0.0294288	0.0633124
73	-0.0560495	0.0294152	0.0632993
73.2	-0.0560423	0.0294019	0.0632867
73.4	-0.0560355	0.0293888	0.0632746
73.6	-0.0560291	0.0293761	0.0632631
73.8	-0.0560231	0.0293636	0.0632519
74	-0.0560174	0.0293515	0.0632413
74.2	-0.0560121	0.0293397	0.0632311
74.4	-0.0560072	0.0293283	0.0632214
74.6	-0.0560025	0.0293172	0.0632122
74.8	-0.0559982	0.0293065	0.0632034
75	-0.0559941	0.0292961	0.0631949
75.2	-0.0559903	0.0292861	0.0631869
75.4	-0.0559868	0.0292765	0.0631793
75.6	-0.0559835	0.0292672	0.0631721
75.8	-0.0559804	0.0292583	0.0631653
76	-0.0559775	0.0292497	0.0631588
76.2	-0.0559748	0.0292415	0.0631526
76.4	-0.0559723	0.0292337	0.0631467
76.6	-0.05597	0.0292262	0.0631412
76.8	-0.0559678	0.029219	0.0631359
77	-0.0559657	0.0292122	0.0631309
77.2	-0.0559637	0.0292057	0.0631261
77.4	-0.0559618	0.0291995	0.0631216
77.6	-0.05596	0.0291937	0.0631173
77.8	-0.0559583	0.0291881	0.0631132
78	-0.0559566	0.0291829	0.0631093
78.2	-0.055955	0.0291779	0.0631056
78.4	-0.0559535	0.0291731	0.063102
78.6	-0.0559519	0.0291687	0.0630986
78.8	-0.0559504	0.0291644	0.0630953
79	-0.0559489	0.0291604	0.0630921
79.2	-0.0559475	0.0291566	0.063089
79.4	-0.055946	0.029153	0.063086
79.6	-0.0559445	0.0291496	0.0630832
79.8	-0.055943	0.0291463	0.0630803
80	-0.0559415	0.0291432	0.0630776
80.2	-0.05594	0.0291403	0.0630749
80.4	-0.0559385	0.0291374	0.0630723
80.6	-0.055937	0.0291347	0.0630697
80.8	-0.0559355	0.0291321	0.0630671
81	-0.055934	0.0291296	0.0630646
81.2	-0.0559324	0.0291272	0.0630621
81.4	-0.0559308	0.0291248	0.0630596
81.6	-0.0559293	0.0291225	0.0630571
81.8	-0.0559277	0.0291202	0.0630547
82	-0.0559261	0.029118	0.0630523
82.2	-0.0559246	0.0291158	0.0630499
82.4	-0.055923	0.0291136	0.0630475
82.6	-0.0559215	0.0291115	0.0630451
82.8	-0.0559199	0.0291093	0.0630428
83	-0.0559184	0.0291071	0.0630404
83.2	-0.0559169	0.0291049	0.0630381
83.4	-0.0559155	0.0291028	0.0630358
83.6	-0.0559141	0.0291005	0.0630335
83.8	-0.0559127	0.0290983	0.0630313
84	-0.0559114	0.0290961	0.0630291
84.2	-0.0559101	0.0290938	0.0630269
84.4	-0.0559089	0.0290915	0.0630248
84.6	-0.0559078	0.0290892	0.0630227
84.8	-0.0559067	0.0290868	0.0630206
85	-0.0559057	0.0290844	0.0630186
85.2	-0.0559048	0.029082	0.0630167
85.4	-0.0559039	0.0290796	0.0630148
85.6	-0.0559032	0.0290771	0.063013
85.8	-0.0559025	0.0290746	0.0630113
86	-0.0559019	0.0290721	0.0630096
86.2	-0.0559014	0.0290696	0.063008
86.4	-0.0559011	0.0290671	0.0630065
86.6	-0.0559008	0.0290646	0.0630051
86.8	-0.0559006	0.029062	0.0630038
87	-0.0559005	0.0290595	0.0630026
87.2	-0.0559006	0.029057	0.0630014
87.4	-0.0559007	0.0290545	0.0630004
87.6	-0.055901	0.029052	0.0629995
87.8	-0.0559013	0.0290495	0.0629987
88	-0.0559018	0.029047	0.0629979
88.2	-0.0559023	0.0290446	0.0629973
88.4	-0.055903	0.0290423	0.0629968
88.6	-0.0559038	0.0290399	0.0629964
88.8	-0.0559047	0.0290376	0.0629962
89	-0.0559056	0.0290354	0.062996
89.2	-0.0559067	0.0290332	0.0629959
89.4	-0.0559079	0.0290311	0.062996
89.6	-0.0559091	0.029029	0.0629961
89.8	-0.0559104	0.029027	0.0629964
90	-0.0559118	0.0290251	0.0629968
90.2	-0.0559133	0.0290233	0.0629972
90.4	-0.0559149	0.0290215	0.0629978
90.6	-0.0559165	0.0290198	0.0629985
90.8	-0.0559182	0.0290182	0.0629992
91	-0.05592	0.0290167	0.0630001
91.2	-0.0559218	0.0290153	0.0630011
91.4	-0.0559237	0.0290139	0.0630021
91.6	-0.0559256	0.0290126	0.0630032
91.8	-0.0559275	0.0290115	0.0630044
92	-0.0559295	0.0290104	0.0630057
92.2	-0.0559316	0.0290094	0.063007
92.4	-0.0559336	0.0290085	0.0630084
92.6	-0.0559357	0.0290076	0.0630099
92.8	-0.0559378	0.0290069	0.0630114
93	-0.0559399	0.0290062	0.063013
93.2	-0.055942	0.0290056	0.0630146
93.4	-0.0559442	0.0290051	0.0630162
93.6	-0.0559463	0.0290047	0.0630179
93.8	-0.0559484	0.0290043	0.0630197
94	-0.0559506	0.0290041	0.0630214
94.2	-0.0559527	0.0290038	0.0630232
94.4	-0.0559548	0.0290037	0.063025
94.6	-0.0559569	0.0290036	0.0630269
94.8	-0.055959	0.0290036	0.0630287
95	-0.0559611	0.0290036	0.0630306
95.2	-0.0559632	0.0290037	0.0630325
95.4	-0.0559652	0.0290038	0.0630343
95.6	-0.0559672	0.029004	0.0630362
95.8	-0.0559692	0.0290042	0.0630381
96	-0.0559712	0.0290044	0.0630399
96.2	-0.0559732	0.0290047	0.0630418
96.4	-0.0559751	0.029005	0.0630436
96.6	-0.055977	0.0290053	0.0630455
96.8	-0.0559789	0.0290056	0.0630473
97	-0.0559808	0.029006	0.0630491
97.2	-0.0559826	0.0290063	0.0630509
97.4	-0.0559844	0.0290067	0.0630527
97.6	-0.0559862	0.0290071	0.0630545
97.8	-0.055988	0.0290075	0.0630563
98	-0.0559898	0.0290079	0.063058
98.2	-0.0559915	0.0290083	0.0630597
98.4	-0.0559932	0.0290087	0.0630614
98.6	-0.0559949	0.0290091	0.0630631
98.8	-0.0559966	0.0290094	0.0630648
99	-0.0559982	0.0290098	0.0630664
99.2	-0.0559999	0.0290101	0.063068
99.4	-0.0560016	0.0290105	0.0630697
99.6	-0.0560032	0.0290108	0.0630713
99.8	-0.0560048	0.0290111	0.0630729
100	-0.0560064	0.0290114	0.0630744
100.2	-0.0560081	0.0290117	0.063076
100.4	-0.0560097	0.0290119	0.0630776
100.6	-0.0560113	0.0290122	0.0630791
100.8	-0.0560129	0.0290124	0.0630807
101	-0.0560146	0.0290126	0.0630822
101.2	-0.0560162	0.0290128	0.0630837
101.4	-0.0560178	0.029013	0.0630853
101.6	-0.0560195	0.0290131	0.0630868
101.8	-0.0560211	0.0290133	0.0630883
102	-0.0560228	0.0290134	0.0630899
102.2	-0.0560245	0.0290135	0.0630914
102.4	-0.0560261	0.0290136	0.0630929
102.6	-0.0560278	0.0290137	0.0630945
102.8	-0.0560295	0.0290138	0.063096
103	-0.0560313	0.0290139	0.0630976
103.2	-0.056033	0.0290139	0.0630992
103.4	-0.0560348	0.029014	0.0631008
103.6	-0.0560365	0.029014	0.0631024
103.8	-0.0560383	0.0290141	0.063104
104	-0.0560401	0.0290141	0.0631056
104.2	-0.0560419	0.0290142	0.0631072
104.4	-0.0560438	0.0290143	0.0631089
104.6	-0.0560456	0.0290143	0.0631105
104.8	-0.0560475	0.0290144	0.0631122
105	-0.0560493	0.0290144	0.0631139
105.2	-0.0560512	0.0290145	0.0631156
105.4	-0.0560531	0.0290146	0.0631174
105.6	-0.056055	0.0290147	0.0631191
105.8	-0.056057	0.0290148	0.0631209
106	-0.0560589	0.0290149	0.0631226
106.2	-0.0560608	0.029015	0.0631244
106.4	-0.0560628	0.0290152	0.0631262
106.6	-0.0560648	0.0290154	0.063128
106.8	-0.0560667	0.0290155	0.0631299
107	-0.0560687	0.0290157	0.0631317
107.2	-0.0560707	0.0290159	0.0631336
107.4	-0.0560727	0.0290162	0.0631354
107.6	-0.0560746	0.0290164	0.0631373
107.8	-0.0560766	0.0290167	0.0631392
108	-0.0560786	0.029017	0.0631411
108.2	-0.0560806	0.0290173	0.063143
108.4	-0.0560826	0.0290176	0.0631449
108.6	-0.0560845	0.029018	0.0631468
108.8	-0.0560865	0.0290183	0.0631487
109	-0.0560885	0.0290187	0.0631506
109.2	-0.0560904	0.0290191	0.0631526
109.4	-0.0560924	0.0290195	0.0631545
109.6	-0.0560943	0.02902	0.0631564
109.8	-0.0560962	0.0290204	0.0631583
110	-0.0560982	0.0290209	0.0631602
110.2	-0.0561001	0.0290213	0.0631621
110.4	-0.0561019	0.0290218	0.063164
110.6	-0.0561038	0.0290223	0.0631659
110.8	-0.0561057	0.0290229	0.0631678
111	-0.0561075	0.0290234	0.0631697
111.2	-0.0561094	0.0290239	0.0631716
111.4	-0.0561112	0.0290245	0.0631735
111.6	-0.056113	0.029025	0.0631753
111.8	-0.0561148	0.0290256	0.0631771
112	-0.0561165	0.0290261	0.063179
112.2	-0.0561183	0.0290267	0.0631808
112.4	-0.05612	0.0290273	0.0631826
112.6	-0.0561218	0.0290279	0.0631844
112.8	-0.0561235	0.0290285	0.0631862
113	-0.0561251	0.029029	0.0631879
113.2	-0.0561268	0.0290296	0.0631897
113.4	-0.0561285	0.0290302	0.0631914
113.6	-0.0561301	0.0290308	0.0631932
113.8	-0.0561317	0.0290314	0.0631949
114	-0.0561333	0.0290319	0.0631965
114.2	-0.0561349	0.0290325	0.0631982
114.4	-0.0561365	0.0290331	0.0631999
114.6	-0.0561381	0.0290336	0.0632015
114.8	-0.0561396	0.0290342	0.0632032
115	-0.0561412	0.0290347	0.0632048
115.2	-0.0561427	0.0290353	0.0632064
115.4	-0.0561442	0.0290358	0.063208
115.6	-0.0561457	0.0290363	0.0632095
115.8	-0.0561472	0.0290368	0.0632111
116	-0.0561487	0.0290373	0.0632126
116.2	-0.0561501	0.0290378	0.0632142
116.4	-0.0561516	0.0290383	0.0632157
116.6	-0.0561531	0.0290388	0.0632172
116.8	-0.0561545	0.0290393	0.0632187
117	-0.0561559	0.0290397	0.0632202
117.2	-0.0561574	0.0290402	0.0632217
117.4	-0.0561588	0.0290406	0.0632232
117.6	-0.0561602	0.0290411	0.0632246
117.8	-0.0561616	0.0290415	0.0632261
118	-0.056163	0.0290419	0.0632275
118.2	-0.0561644	0.0290423	0.063229
118.4	-0.0561658	0.0290427	0.0632304
118.6	-0.0561672	0.0290432	0.0632318
118.8	-0.0561686	0.0290435	0.0632332
119	-0.05617	0.0290439	0.0632346
119.2	-0.0561714	0.0290443	0.063236
119.4	-0.0561728	0.0290447	0.0632374
119.6	-0.0561741	0.0290451	0.0632388
119.8	-0.0561755	0.0290454	0.0632402
120	-0.0561769	0.0290458	0.0632416
120.2	-0.0561782	0.0290462	0.063243
120.4	-0.0561796	0.0290465	0.0632444
120.6	-0.056181	0.0290469	0.0632457
120.8	-0.0561823	0.0290472	0.0632471
121	-0.0561837	0.0290476	0.0632485
121.2	-0.0561851	0.0290479	0.0632498
121.4	-0.0561864	0.0290483	0.0632512
121.6	-0.0561878	0.0290486	0.0632526
121.8	-0.0561891	0.029049	0.0632539
122	-0.0561904	0.0290494	0.0632553
122.2	-0.0561918	0.0290497	0.0632566
122.4	-0.0561931	0.0290501	0.063258
122.6	-0.0561945	0.0290504	0.0632593
122.8	-0.0561958	0.0290508	0.0632607
123	-0.0561971	0.0290511	0.063262
123.2	-0.0561984	0.0290515	0.0632634
123.4	-0.0561997	0.0290519	0.0632647
123.6	-0.056201	0.0290522	0.063266
123.8	-0.0562023	0.0290526	0.0632673
124	-0.0562036	0.029053	0.0632687
124.2	-0.0562049	0.0290533	0.06327
124.4	-0.0562062	0.0290537	0.0632713
124.6	-0.0562075	0.0290541	0.0632726
124.8	-0.0562088	0.0290545	0.0632739
125	-0.05621	0.0290549	0.0632752
125.2	-0.0562113	0.0290553	0.0632765
125.4	-0.0562125	0.0290557	0.0632778
125.6	-0.0562138	0.0290561	0.0632791
125.8	-0.056215	0.0290564	0.0632804
126	-0.0562162	0.0290568	0.0632816
126.2	-0.0562174	0.0290572	0.0632829
126.4	-0.0562186	0.0290576	0.0632841
126.6	-0.0562198	0.0290581	0.0632854
126.8	-0.056221	0.0290585	0.0632866
127	-0.0562222	0.0290589	0.0632879
