# Time	Value
89.8	-0.0559104
90	-0.0559118
90.2	-0.0559133
90.4	-0.0559149
90.6	-0.0559165
90.8	-0.0559182
91	-0.05592
91.2	-0.0559218
91.4	-0.0559237
91.6	-0.0559256
91.8	-0.0559275
92	-0.0559295
92.2	-0.0559316
92.4	-0.0559336
92.6	-0.0559357
92.8	-0.0559378
93	-0.0559399
93.2	-0.055942
93.4	-0.0559442
93.6	-0.0559463
93.8	-0.0559484
94	-0.0559506
94.2	-0.0559527
94.4	-0.0559548
94.6	-0.0559569
94.8	-0.055959
95	-0.0559611
95.2	-0.0559632
95.4	-0.0559652
95.6	-0.0559672
95.8	-0.0559692
96	-0.0559712
96.2	-0.0559732
96.4	-0.0559751
96.6	-0.055977
96.8	-0.0559789
97	-0.0559808
97.2	-0.0559826
97.4	-0.0559844
97.6	-0.0559862
97.8	-0.055988
98	-0.0559898
98.2	-0.0559915
98.4	-0.0559932
98.6	-0.0559949
98.8	-0.0559966
99	-0.0559982
99.2	-0.0559999
99.4	-0.0560016
99.6	-0.0560032
99.8	-0.0560048
100	-0.0560064
100.2	-0.0560081
100.4	-0.0560097
100.6	-0.0560113
100.8	-0.0560129
101	-0.0560146
101.2	-0.0560162
101.4	-0.0560178
101.6	-0.0560195
101.8	-0.0560211
102	-0.0560228
102.2	-0.0560245
102.4	-0.0560261
102.6	-0.0560278
102.8	-0.0560295
103	-0.0560313
103.2	-0.056033
103.4	-0.0560348
103.6	-0.0560365
103.8	-0.0560383
104	-0.0560401
104.2	-0.0560419
104.4	-0.0560438
104.6	-0.0560456
104.8	-0.0560475
105	-0.0560493
105.2	-0.0560512
105.4	-0.0560531
105.6	-0.056055
105.8	-0.056057
106	-0.0560589
106.2	-0.0560608
106.4	-0.0560628
106.6	-0.0560648
106.8	-0.0560667
107	-0.0560687
107.2	-0.0560707
107.4	-0.0560727
107.6	-0.0560746
107.8	-0.0560766
108	-0.0560786
108.2	-0.0560806
108.4	-0.0560826
108.6	-0.0560845
108.8	-0.0560865
109	-0.0560885
109.2	-0.0560904
109.4	-0.0560924
109.6	-0.0560943
109.8	-0.0560962
110	-0.0560982
110.2	-0.0561001
110.4	-0.0561019
110.6	-0.0561038
110.8	-0.0561057
111	-0.0561075
111.2	-0.0561094
111.4	-0.0561112
111.6	-0.056113
111.8	-0.0561148
112	-0.0561165
112.2	-0.0561183
112.4	-0.05612
112.6	-0.0561218
112.8	-0.0561235
113	-0.0561251
113.2	-0.0561268
113.4	-0.0561285
113.6	-0.0561301
113.8	-0.0561317
114	-0.0561333
114.2	-0.0561349
114.4	-0.0561365
114.6	-0.0561381
114.8	-0.0561396
115	-0.0561412
115.2	-0.0561427
115.4	-0.0561442
115.6	-0.0561457
115.8	-0.0561472
116	-0.0561487
116.2	-0.0561501
116.4	-0.0561516
116.6	-0.0561531
116.8	-0.0561545
117	-0.0561559
117.2	-0.0561574
117.4	-0.0561588
117.6	-0.0561602
117.8	-0.0561616
118	-0.056163
118.2	-0.0561644
118.4	-0.0561658
118.6	-0.0561672
118.8	-0.0561686
119	-0.05617
119.2	-0.0561714
119.4	-0.0561728
119.6	-0.0561741
119.8	-0.0561755
120	-0.0561769
120.2	-0.0561782
120.4	-0.0561796
120.6	-0.056181
120.8	-0.0561823
121	-0.0561837
121.2	-0.0561851
121.4	-0.0561864
121.6	-0.0561878
121.8	-0.0561891
122	-0.0561904
122.2	-0.0561918
122.4	-0.0561931
122.6	-0.0561945
122.8	-0.0561958
123	-0.0561971
123.2	-0.0561984
123.4	-0.0561997
123.6	-0.056201
123.8	-0.0562023
124	-0.0562036
124.2	-0.0562049
124.4	-0.0562062
124.6	-0.0562075
124.8	-0.0562088
125	-0.05621
125.2	-0.0562113
125.4	-0.0562125
125.6	-0.0562138
125.8	-0.056215
126	-0.0562162
126.2	-0.0562174
126.4	-0.0562186
126.6	-0.0562198
126.8	-0.056221
127	-0.0562222
127.2	-0.0562234
127.4	-0.0562245
127.6	-0.0562257
127.8	-0.0562268
128	-0.056228
128.2	-0.0562291
128.4	-0.0562302
128.6	-0.0562313
128.8	-0.0562324
129	-0.0562335
129.2	-0.0562345
129.4	-0.0562356
129.6	-0.0562367
129.8	-0.0562377
130	-0.0562387
130.2	-0.0562398
130.4	-0.0562408
130.6	-0.0562418
130.8	-0.0562428
131	-0.0562438
131.2	-0.0562448
131.4	-0.0562458
131.6	-0.0562467
131.8	-0.0562477
132	-0.0562487
132.2	-0.0562496
132.4	-0.0562505
132.6	-0.0562515
132.8	-0.0562524
133	-0.0562533
133.2	-0.0562543
133.4	-0.0562552
133.6	-0.0562561
133.8	-0.056257
134	-0.0562579
134.2	-0.0562587
134.4	-0.0562596
134.6	-0.0562605
134.8	-0.0562614
135	-0.0562623
135.2	-0.0562631
135.4	-0.056264
135.6	-0.0562648
135.8	-0.0562657
136	-0.0562665
136.2	-0.0562674
136.4	-0.0562682
136.6	-0.056269
136.8	-0.0562699
137	-0.0562707
137.2	-0.0562715
137.4	-0.0562723
137.6	-0.0562731
137.8	-0.056274
138	-0.0562748
138.2	-0.0562756
138.4	-0.0562764
138.6	-0.0562771
138.8	-0.0562779
139	-0.0562787
139.2	-0.0562795
139.4	-0.0562803
139.6	-0.056281
139.8	-0.0562818
140	-0.0562826
140.2	-0.0562833
140.4	-0.0562841
140.6	-0.0562848
140.8	-0.0562856
141	-0.0562863
141.2	-0.056287
141.4	-0.0562877
141.6	-0.0562885
141.8	-0.0562892
142	-0.0562899
142.2	-0.0562906
142.4	-0.0562913
142.6	-0.056292
142.8	-0.0562927
143	-0.0562934
143.2	-0.056294
143.4	-0.0562947
143.6	-0.0562954
143.8	-0.056296
144	-0.0562967
144.2	-0.0562974
144.4	-0.056298
144.6	-0.0562986
144.8	-0.0562993
145	-0.0562999
145.2	-0.0563005
145.4	-0.0563012
145.6	-0.0563018
145.8	-0.0563024
146	-0.056303
146.2	-0.0563036
146.4	-0.0563042
146.6	-0.0563048
146.8	-0.0563054
147	-0.056306
147.2	-0.0563065
147.4	-0.0563071
147.6	-0.0563077
147.8	-0.0563082
148	-0.0563088
148.2	-0.0563094
148.4	-0.0563099
148.6	-0.0563105
148.8	-0.056311
149	-0.0563115
149.2	-0.0563121
149.4	-0.0563126
149.6	-0.0563131
149.8	-0.0563137
150	-0.0563142
150.2	-0.0563147
150.4	-0.0563152
150.6	-0.0563157
150.8	-0.0563162
151	-0.0563167
151.2	-0.0563172
151.4	-0.0563177
151.6	-0.0563182
151.8	-0.0563187
152	-0.0563192
152.2	-0.0563197
152.4	-0.0563202
152.6	-0.0563206
152.8	-0.0563211
153	-0.0563216
153.2	-0.0563221
153.4	-0.0563225
153.6	-0.056323
153.8	-0.0563235
154	-0.0563239
154.2	-0.0563244
154.4	-0.0563248
154.6	-0.0563253
154.8	-0.0563257
155	-0.0563262
155.2	-0.0563266
155.4	-0.056327
155.6	-0.0563275
155.8	-0.0563279
156	-0.0563283
156.2	-0.0563288
156.4	-0.0563292
156.6	-0.0563296
156.8	-0.05633
157	-0.0563304
157.2	-0.0563308
157.4	-0.0563312
157.6	-0.0563316
157.8	-0.0563321
158	-0.0563325
158.2	-0.0563328
158.4	-0.0563332
158.6	-0.0563336
158.8	-0.056334
159	-0.0563344
159.2	-0.0563348
159.4	-0.0563352
159.6	-0.0563355
159.8	-0.0563359
160	-0.0563363
160.2	-0.0563366
160.4	-0.056337
160.6	-0.0563374
160.8	-0.0563377
161	-0.0563381
161.2	-0.0563384
161.4	-0.0563388
161.6	-0.0563391
161.8	-0.0563395
162	-0.0563398
162.2	-0.0563402
162.4	-0.0563405
162.6	-0.0563408
162.8	-0.0563412
163	-0.0563415
163.2	-0.0563418
163.4	-0.0563421
163.6	-0.0563425
163.8	-0.0563428
164	-0.0563431
164.2	-0.0563434
164.4	-0.0563437
164.6	-0.056344
164.8	-0.0563443
165	-0.0563446
165.2	-0.0563449
165.4	-0.0563452
165.6	-0.0563455
165.8	-0.0563458
166	-0.0563461
166.2	-0.0563464
166.4	-0.0563467
166.6	-0.056347
166.8	-0.0563473
167	-0.0563476
167.2	-0.0563479
167.4	-0.0563481
167.6	-0.0563484
167.8	-0.0563487
168	-0.056349
168.2	-0.0563492
168.4	-0.0563495
168.6	-0.0563498
168.8	-0.05635
169	-0.0563503
169.2	-0.0563506
169.4	-0.0563508
169.6	-0.0563511
169.8	-0.0563513
170	-0.0563516
170.2	-0.0563518
170.4	-0.0563521
170.6	-0.0563524
170.8	-0.0563526
171	-0.0563528
171.2	-0.0563531
171.4	-0.0563533
171.6	-0.0563536
171.8	-0.0563538
172	-0.0563541
172.2	-0.0563543
172.4	-0.0563545
172.6	-0.0563548
172.8	-0.056355
173	-0.0563552
173.2	-0.0563554
173.4	-0.0563557
173.6	-0.0563559
173.8	-0.0563561
174	-0.0563563
174.2	-0.0563566
174.4	-0.0563568
174.6	-0.056357
174.8	-0.0563572
175	-0.0563574
175.2	-0.0563576
175.4	-0.0563578
175.6	-0.0563581
175.8	-0.0563583
176	-0.0563585
176.2	-0.0563587
176.4	-0.0563589
176.6	-0.0563591
176.8	-0.0563593
177	-0.0563595
177.2	-0.0563597
177.4	-0.0563599
177.6	-0.0563601
177.8	-0.0563602
178	-0.0563604
178.2	-0.0563606
178.4	-0.0563608
178.6	-0.056361
178.8	-0.0563612
179	-0.0563614
179.2	-0.0563615
179.4	-0.0563617
179.6	-0.0563619
179.8	-0.0563621
180	-0.0563623
180.2	-0.0563624
180.4	-0.0563626
180.6	-0.0563628
180.8	-0.0563629
181	-0.0563631
181.2	-0.0563633
181.4	-0.0563635
181.6	-0.0563636
181.8	-0.0563638
182	-0.0563639
182.2	-0.0563641
182.4	-0.0563643
182.6	-0.0563644
182.8	-0.0563646
183	-0.0563647
183.2	-0.0563649
183.4	-0.0563651
183.6	-0.0563652
183.8	-0.0563654
184	-0.0563655
184.2	-0.0563657
184.4	-0.0563658
184.6	-0.056366
184.8	-0.0563661
185	-0.0563663
185.2	-0.0563664
185.4	-0.0563665
185.6	-0.0563667
185.8	-0.0563668
186	-0.056367
186.2	-0.0563671
186.4	-0.0563673
186.6	-0.0563674
186.8	-0.0563675
187	-0.0563677
187.2	-0.0563678
187.4	-0.0563679
187.6	-0.0563681
187.8	-0.0563682
188	-0.0563683
188.2	-0.0563685
188.4	-0.0563686
188.6	-0.0563687
188.8	-0.0563689
189	-0.056369
189.2	-0.0563691
189.4	-0.0563692
189.6	-0.0563694
189.8	-0.0563695
190	-0.0563696
190.2	-0.0563697
190.4	-0.0563698
190.6	-0.05637
190.8	-0.0563701
191	-0.0563702
191.2	-0.0563703
191.4	-0.0563704
191.6	-0.0563705
191.8	-0.0563707
192	-0.0563708
192.2	-0.0563709
192.4	-0.056371
192.6	-0.0563711
192.8	-0.0563712
193	-0.0563713
193.2	-0.0563714
193.4	-0.0563715
193.6	-0.0563716
193.8	-0.0563718
194	-0.0563719
194.2	-0.056372
194.4	-0.0563721
194.6	-0.0563722
194.8	-0.0563723
195	-0.0563724
195.2	-0.0563725
195.4	-0.0563726
195.6	-0.0563727
195.8	-0.0563728
196	-0.0563729
196.2	-0.056373
196.4	-0.0563731
196.6	-0.0563732
196.8	-0.0563733
197	-0.0563733
197.2	-0.0563734
197.4	-0.0563735
197.6	-0.0563736
197.8	-0.0563737
198	-0.0563738
198.2	-0.0563739
198.4	-0.056374
198.6	-0.0563741
198.8	-0.0563742
199	-0.0563742
199.2	-0.0563743
199.4	-0.0563744
199.6	-0.0563745
199.8	-0.0563746
200	-0.0563747
200.2	-0.0563748
200.4	-0.0563748
200.6	-0.0563749
200.8	-0.056375
201	-0.0563751
201.2	-0.0563752
201.4	-0.0563752
201.6	-0.0563753
201.8	-0.0563754
202	-0.0563755
202.2	-0.0563756
202.4	-0.0563756
202.6	-0.0563757
202.8	-0.0563758
203	-0.0563759
203.2	-0.0563759
203.4	-0.056376
203.6	-0.0563761
203.8	-0.0563762
204	-0.0563762
204.2	-0.0563763
204.4	-0.0563764
204.6	-0.0563764
204.8	-0.0563765
205	-0.0563766
205.2	-0.0563767
205.4	-0.0563767
205.6	-0.0563768
205.8	-0.0563769
206	-0.0563769
206.2	-0.056377
206.4	-0.0563771
206.6	-0.0563771
206.8	-0.0563772
207	-0.0563773
207.2	-0.0563773
207.4	-0.0563774
207.6	-0.0563774
207.8	-0.0563775
208	-0.0563776
208.2	-0.0563776
208.4	-0.0563777
208.6	-0.0563778
208.8	-0.0563778
209	-0.0563779
209.2	-0.0563779
209.4	-0.056378
209.6	-0.0563781
209.8	-0.0563781
210	-0.0563782
210.2	-0.0563782
210.4	-0.0563783
210.6	-0.0563783
210.8	-0.0563784
211	-0.0563785
211.2	-0.0563785
211.4	-0.0563786
211.6	-0.0563786
211.8	-0.0563787
212	-0.0563787
212.2	-0.0563788
212.4	-0.0563788
212.6	-0.0563789
212.8	-0.0563789
213	-0.056379
213.2	-0.056379
213.4	-0.0563791
213.6	-0.0563791
213.8	-0.0563792
214	-0.0563792
214.2	-0.0563793
214.4	-0.0563793
214.6	-0.0563794
214.8	-0.0563794
215	-0.0563795
215.2	-0.0563795
215.4	-0.0563796
215.6	-0.0563796
215.8	-0.0563797
216	-0.0563797
216.2	-0.0563798
216.4	-0.0563798
216.6	-0.0563799
216.8	-0.0563799
217	-0.0563799
217.2	-0.05638
217.4	-0.05638
217.6	-0.0563801
217.8	-0.0563801
218	-0.0563802
218.2	-0.0563802
218.4	-0.0563803
218.6	-0.0563803
218.8	-0.0563803
219	-0.0563804
219.2	-0.0563804
219.4	-0.0563805
219.6	-0.0563805
219.8	-0.0563805
220	-0.0563806
220.2	-0.0563806
220.4	-0.0563807
220.6	-0.0563807
220.8	-0.0563807
221	-0.0563808
221.2	-0.0563808
221.4	-0.0563809
221.6	-0.0563809
221.8	-0.0563809
222	-0.056381
222.2	-0.056381
222.4	-0.056381
222.6	-0.0563811
222.8	-0.0563811
223	-0.0563811
223.2	-0.0563812
223.4	-0.0563812
223.6	-0.0563812
223.8	-0.0563813
224	-0.0563813
224.2	-0.0563814
224.4	-0.0563814
224.6	-0.0563814
224.8	-0.0563815
225	-0.0563815
225.2	-0.0563815
225.4	-0.0563816
225.6	-0.0563816
225.8	-0.0563816
226	-0.0563816
226.2	-0.0563817
226.4	-0.0563817
226.6	-0.0563817
226.8	-0.0563818
227	-0.0563818
227.2	-0.0563818
227.4	-0.0563819
227.6	-0.0563819
227.8	-0.0563819
228	-0.056382
228.2	-0.056382
228.4	-0.056382
228.6	-0.056382
228.8	-0.0563821
229	-0.0563821
229.2	-0.0563821
229.4	-0.0563822
229.6	-0.0563822
229.8	-0.0563822
230	-0.0563822
230.2	-0.0563823
230.4	-0.0563823
230.6	-0.0563823
230.8	-0.0563823
231	-0.0563824
231.2	-0.0563824
231.4	-0.0563824
231.6	-0.0563825
231.8	-0.0563825
232	-0.0563825
232.2	-0.0563825
232.4	-0.0563826
232.6	-0.0563826
232.8	-0.0563826
233	-0.0563826
233.2	-0.0563827
233.4	-0.0563827
233.6	-0.0563827
233.8	-0.0563827
234	-0.0563827
234.2	-0.0563828
234.4	-0.0563828
234.6	-0.0563828
234.8	-0.0563828
235	-0.0563829
235.2	-0.0563829
235.4	-0.0563829
235.6	-0.0563829
235.8	-0.056383
236	-0.056383
236.2	-0.056383
236.4	-0.056383
236.6	-0.056383
236.8	-0.0563831
237	-0.0563831
237.2	-0.0563831
237.4	-0.0563831
237.6	-0.0563831
237.8	-0.0563832
238	-0.0563832
238.2	-0.0563832
238.4	-0.0563832
238.6	-0.0563832
238.8	-0.0563833
239	-0.0563833
239.2	-0.0563833
239.4	-0.0563833
239.6	-0.0563833
239.8	-0.0563834
240	-0.0563834
240.2	-0.0563834
240.4	-0.0563834
240.6	-0.0563834
240.8	-0.0563835
241	-0.0563835
241.2	-0.0563835
241.4	-0.0563835
241.6	-0.0563835
241.8	-0.0563835
242	-0.0563836
242.2	-0.0563836
242.4	-0.0563836
242.6	-0.0563836
242.8	-0.0563836
243	-0.0563837
243.2	-0.0563837
243.4	-0.0563837
243.6	-0.0563837
243.8	-0.0563837
244	-0.0563837
244.2	-0.0563838
244.4	-0.0563838
244.6	-0.0563838
244.8	-0.0563838
245	-0.0563838
245.2	-0.0563838
245.4	-0.0563838
245.6	-0.0563839
245.8	-0.0563839
246	-0.0563839
246.2	-0.0563839
246.4	-0.0563839
246.6	-0.0563839
246.8	-0.056384
247	-0.056384
247.2	-0.056384
247.4	-0.056384
247.6	-0.056384
247.8	-0.056384
248	-0.056384
248.2	-0.0563841
248.4	-0.0563841
248.6	-0.0563841
248.8	-0.0563841
249	-0.0563841
249.2	-0.0563841
249.4	-0.0563841
249.6	-0.0563841
249.8	-0.0563842
