# Frequency	Magnitude
0	3.35628e-17
0.00488281	0.0124024
0.00976563	0.00779538
0.0146484	0.00535082
0.0195313	0.00396878
0.0244141	0.00320462
0.0292969	0.00268832
0.0341797	0.00228817
0.0390625	0.00197554
0.0439453	0.00172455
0.0488281	0.00151849
0.0537109	0.00134653
0.0585938	0.00120139
0.0634766	0.00107797
0.0683594	0.0009726
0.0732422	0.00088255
0.078125	0.000805764
0.0830078	0.000740628
0.0878906	0.000685832
0.0927734	0.000640253
0.0976563	0.000602878
0.102539	0.000572746
0.107422	0.00054892
0.112305	0.00053048
0.117188	0.000516525
0.12207	0.000506199
0.126953	0.000498702
0.131836	0.000493314
0.136719	0.000489402
0.141602	0.000486423
0.146484	0.000483922
0.151367	0.000481528
0.15625	0.000478942
0.161133	0.000475932
0.166016	0.000472319
0.170898	0.000467973
0.175781	0.000462804
0.180664	0.000456755
0.185547	0.000449798
0.19043	0.000441928
0.195313	0.000433164
0.200195	0.000423538
0.205078	0.0004131
0.209961	0.000401914
0.214844	0.000390055
0.219727	0.000377606
0.224609	0.000364666
0.229492	0.000351336
0.234375	0.000337732
0.239258	0.000323973
0.244141	0.000310191
0.249023	0.000296522
0.253906	0.00028311
0.258789	0.000270107
0.263672	0.000257667
0.268555	0.00024595
0.273438	0.000235109
0.27832	0.000225295
0.283203	0.000216643
0.288086	0.000209261
0.292969	0.00020323
0.297852	0.000198585
0.302734	0.000195314
0.307617	0.000193358
0.3125	0.000192609
0.317383	0.000192923
0.322266	0.000194129
0.327148	0.00019604
0.332031	0.000198469
0.336914	0.00020123
0.341797	0.000204155
0.34668	0.000207088
0.351563	0.000209894
0.356445	0.000212456
0.361328	0.000214675
0.366211	0.00021647
0.371094	0.000217777
0.375977	0.000218546
0.380859	0.000218741
0.385742	0.000218337
0.390625	0.000217323
0.395508	0.000215695
0.400391	0.000213463
0.405273	0.000210642
0.410156	0.000207257
0.415039	0.000203342
0.419922	0.000198936
0.424805	0.000194088
0.429688	0.000188852
0.43457	0.00018329
0.439453	0.000177471
0.444336	0.00017147
0.449219	0.000165371
0.454102	0.000159262
0.458984	0.000153237
0.463867	0.000147397
0.46875	0.000141844
0.473633	0.000136685
0.478516	0.00013202
0.483398	0.000127944
0.488281	0.000124541
0.493164	0.000121872
0.498047	0.000119975
0.50293	0.00011886
0.507813	0.000118504
0.512695	0.000118855
0.517578	0.000119836
0.522461	0.000121352
0.527344	0.000123295
0.532227	0.000125555
0.537109	0.000128022
0.541992	0.00013059
0.546875	0.000133164
0.551758	0.000135657
0.556641	0.000137992
0.561523	0.000140104
0.566406	0.000141938
0.571289	0.000143447
0.576172	0.000144596
0.581055	0.000145356
0.585938	0.000145706
0.59082	0.000145635
0.595703	0.000145136
0.600586	0.000144209
0.605469	0.000142862
0.610352	0.000141108
0.615234	0.000138966
0.620117	0.00013646
0.625	0.000133621
0.629883	0.000130483
0.634766	0.000127088
0.639648	0.000123482
0.644531	0.000119718
0.649414	0.000115854
0.654297	0.000111951
0.65918	0.000108078
0.664063	0.000104307
0.668945	0.000100715
0.673828	9.73775e-05
0.678711	9.43716e-05
0.683594	9.17686e-05
0.688477	8.96313e-05
0.693359	8.80089e-05
0.698242	8.69326e-05
0.703125	8.64126e-05
0.708008	8.6436e-05
0.712891	8.69687e-05
0.717773	8.79576e-05
0.722656	8.93356e-05
0.727539	9.10268e-05
0.732422	9.29513e-05
0.737305	9.50295e-05
0.742188	9.7185e-05
0.74707	9.9347e-05
0.751953	0.000101451
0.756836	0.000103441
0.761719	0.000105266
0.766602	0.000106883
0.771484	0.000108258
0.776367	0.000109362
0.78125	0.00011017
0.786133	0.000110667
0.791016	0.000110841
0.795898	0.000110685
0.800781	0.000110199
0.805664	0.000109385
0.810547	0.000108253
0.81543	0.000106815
0.820313	0.000105088
0.825195	0.000103095
0.830078	0.000100862
0.834961	9.84199e-05
0.839844	9.58037e-05
0.844727	9.30537e-05
0.849609	9.02147e-05
0.854492	8.73356e-05
0.859375	8.44701e-05
0.864258	8.16754e-05
0.869141	7.90117e-05
0.874023	7.65407e-05
0.878906	7.43234e-05
0.883789	7.24176e-05
0.888672	7.08741e-05
0.893555	6.97329e-05
0.898438	6.90203e-05
0.90332	6.87456e-05
0.908203	6.89004e-05
0.913086	6.94587e-05
0.917969	7.03795e-05
0.922852	7.16105e-05
0.927734	7.30918e-05
0.932617	7.47604e-05
0.9375	7.65531e-05
0.942383	7.84092e-05
0.947266	8.02718e-05
0.952148	8.20894e-05
0.957031	8.38157e-05
0.961914	8.54104e-05
0.966797	8.68385e-05
0.97168	8.80706e-05
0.976563	8.90825e-05
0.981445	8.98547e-05
0.986328	9.03726e-05
0.991211	9.0626e-05
0.996094	9.06087e-05
1.00098	9.03191e-05
1.00586	8.97591e-05
1.01074	8.89348e-05
1.01563	8.78559e-05
1.02051	8.65361e-05
1.02539	8.49927e-05
1.03027	8.32469e-05
1.03516	8.13238e-05
1.04004	7.92524e-05
1.04492	7.70656e-05
1.0498	7.48003e-05
1.05469	7.24973e-05
1.05957	7.02014e-05
1.06445	6.79604e-05
1.06934	6.58251e-05
1.07422	6.38476e-05
1.0791	6.20794e-05
1.08398	6.05696e-05
1.08887	5.93615e-05
1.09375	5.84896e-05
1.09863	5.79763e-05
1.10352	5.783e-05
1.1084	5.80436e-05
1.11328	5.85958e-05
1.11816	5.94523e-05
1.12305	6.05695e-05
1.12793	6.18976e-05
1.13281	6.33836e-05
1.1377	6.49746e-05
1.14258	6.66195e-05
1.14746	6.82706e-05
1.15234	6.98839e-05
1.15723	7.14205e-05
1.16211	7.28458e-05
1.16699	7.41299e-05
1.17188	7.52475e-05
1.17676	7.61775e-05
1.18164	7.6903e-05
1.18652	7.74109e-05
1.19141	7.76921e-05
1.19629	7.7741e-05
1.20117	7.75553e-05
1.20605	7.71364e-05
1.21094	7.64891e-05
1.21582	7.56211e-05
1.2207	7.4544e-05
1.22559	7.32722e-05
1.23047	7.18236e-05
1.23535	7.02198e-05
1.24023	6.84855e-05
1.24512	6.66491e-05
1.25	6.47425e-05
1.25488	6.28013e-05
1.25977	6.08642e-05
1.26465	5.89731e-05
1.26953	5.71724e-05
1.27441	5.55077e-05
1.2793	5.40242e-05
1.28418	5.27652e-05
1.28906	5.17686e-05
1.29395	5.10649e-05
1.29883	5.06738e-05
1.30371	5.06027e-05
1.30859	5.08459e-05
1.31348	5.13846e-05
1.31836	5.21892e-05
1.32324	5.32217e-05
1.32813	5.44385e-05
1.33301	5.57937e-05
1.33789	5.72409e-05
1.34277	5.87355e-05
1.34766	6.02355e-05
1.35254	6.17027e-05
1.35742	6.31025e-05
1.3623	6.44045e-05
1.36719	6.55822e-05
1.37207	6.66131e-05
1.37695	6.74784e-05
1.38184	6.81628e-05
1.38672	6.86546e-05
1.3916	6.89453e-05
1.39648	6.90296e-05
1.40137	6.89053e-05
1.40625	6.85733e-05
1.41113	6.80374e-05
1.41602	6.73044e-05
1.4209	6.63841e-05
1.42578	6.52893e-05
1.43066	6.40358e-05
1.43555	6.26425e-05
1.44043	6.11315e-05
1.44531	5.95281e-05
1.4502	5.78608e-05
1.45508	5.61614e-05
1.45996	5.44649e-05
1.46484	5.2809e-05
1.46973	5.12335e-05
1.47461	4.97796e-05
1.47949	4.84884e-05
1.48438	4.73987e-05
1.48926	4.6545e-05
1.49414	4.59546e-05
1.49902	4.56454e-05
1.50391	4.56243e-05
1.50879	4.58859e-05
1.51367	4.64134e-05
1.51855	4.71801e-05
1.52344	4.81519e-05
1.52832	4.92896e-05
1.5332	5.05519e-05
1.53809	5.1897e-05
1.54297	5.32848e-05
1.54785	5.46774e-05
1.55273	5.60402e-05
1.55762	5.73421e-05
1.5625	5.85553e-05
1.56738	5.96559e-05
1.57227	6.06232e-05
1.57715	6.14401e-05
1.58203	6.20926e-05
1.58691	6.25697e-05
1.5918	6.28636e-05
1.59668	6.29692e-05
1.60156	6.28844e-05
1.60645	6.26097e-05
1.61133	6.21484e-05
1.61621	6.15065e-05
1.62109	6.06928e-05
1.62598	5.97188e-05
1.63086	5.85989e-05
1.63574	5.73503e-05
1.64063	5.59932e-05
1.64551	5.45506e-05
1.65039	5.30489e-05
1.65527	5.15173e-05
1.66016	4.9988e-05
1.66504	4.84957e-05
1.66992	4.70773e-05
1.6748	4.5771e-05
1.67969	4.46145e-05
1.68457	4.36439e-05
1.68945	4.2891e-05
1.69434	4.23811e-05
1.69922	4.21307e-05
1.7041	4.21459e-05
1.70898	4.24218e-05
1.71387	4.29428e-05
1.71875	4.36844e-05
1.72363	4.46148e-05
1.72852	4.56982e-05
1.7334	4.68962e-05
1.73828	4.81705e-05
1.74316	4.9484e-05
1.74805	5.08018e-05
1.75293	5.20918e-05
1.75781	5.33251e-05
1.7627	5.44762e-05
1.76758	5.55227e-05
1.77246	5.64454e-05
1.77734	5.72282e-05
1.78223	5.78581e-05
1.78711	5.83247e-05
1.79199	5.86205e-05
1.79688	5.87408e-05
1.80176	5.86833e-05
1.80664	5.84484e-05
1.81152	5.8039e-05
1.81641	5.74606e-05
1.82129	5.67213e-05
1.82617	5.58318e-05
1.83105	5.48053e-05
1.83594	5.36579e-05
1.84082	5.24085e-05
1.8457	5.10788e-05
1.85059	4.96934e-05
1.85547	4.82797e-05
1.86035	4.68681e-05
1.86523	4.54914e-05
1.87012	4.41843e-05
1.875	4.29828e-05
1.87988	4.19226e-05
1.88477	4.10376e-05
1.88965	4.03579e-05
1.89453	3.99073e-05
1.89941	3.97012e-05
1.9043	3.97453e-05
1.90918	4.00348e-05
1.91406	4.05551e-05
1.91895	4.12828e-05
1.92383	4.21881e-05
1.92871	4.32371e-05
1.93359	4.43939e-05
1.93848	4.56222e-05
1.94336	4.68872e-05
1.94824	4.81559e-05
1.95313	4.93982e-05
1.95801	5.05866e-05
1.96289	5.16971e-05
1.96777	5.27085e-05
1.97266	5.36025e-05
1.97754	5.43638e-05
1.98242	5.498e-05
1.9873	5.54411e-05
1.99219	5.574e-05
1.99707	5.5872e-05
2.00195	5.58348e-05
2.00684	5.56286e-05
2.01172	5.52563e-05
2.0166	5.47228e-05
2.02148	5.40357e-05
2.02637	5.32052e-05
2.03125	5.22439e-05
2.03613	5.11671e-05
2.04102	4.99926e-05
2.0459	4.87413e-05
2.05078	4.74366e-05
2.05566	4.61051e-05
2.06055	4.47756e-05
2.06543	4.34797e-05
2.07031	4.22508e-05
2.0752	4.11234e-05
2.08008	4.01318e-05
2.08496	3.93088e-05
2.08984	3.8683e-05
2.09473	3.82772e-05
2.09961	3.81062e-05
2.10449	3.81753e-05
2.10938	3.84799e-05
2.11426	3.90055e-05
2.11914	3.97298e-05
2.12402	4.06243e-05
2.12891	4.16562e-05
2.13379	4.27912e-05
2.13867	4.39946e-05
2.14355	4.52328e-05
2.14844	4.64742e-05
2.15332	4.76899e-05
2.1582	4.88536e-05
2.16309	4.99421e-05
2.16797	5.09348e-05
2.17285	5.18142e-05
2.17773	5.25656e-05
2.18262	5.31767e-05
2.1875	5.3638e-05
2.19238	5.39423e-05
2.19727	5.40852e-05
2.20215	5.40642e-05
2.20703	5.38797e-05
2.21191	5.35339e-05
2.2168	5.30319e-05
2.22168	5.23809e-05
2.22656	5.15906e-05
2.23145	5.06732e-05
2.23633	4.96435e-05
2.24121	4.8519e-05
2.24609	4.73197e-05
2.25098	4.60687e-05
2.25586	4.47915e-05
2.26074	4.35167e-05
2.26563	4.22748e-05
2.27051	4.10986e-05
2.27539	4.00218e-05
2.28027	3.9078e-05
2.28516	3.8299e-05
2.29004	3.77129e-05
2.29492	3.73418e-05
2.2998	3.72e-05
2.30469	3.72925e-05
2.30957	3.76147e-05
2.31445	3.81525e-05
2.31934	3.88839e-05
2.32422	3.97808e-05
2.3291	4.08116e-05
2.33398	4.19426e-05
2.33887	4.314e-05
2.34375	4.4371e-05
