# Frequency	Magnitude
0	6.87791e-19
0.00488281	0.000220422
0.00976563	0.000158304
0.0146484	0.000136051
0.0195313	6.56329e-05
0.0244141	8.05201e-05
0.0292969	7.95438e-05
0.0341797	4.95923e-05
0.0390625	5.14076e-05
0.0439453	6.38447e-05
0.0488281	5.22641e-05
0.0537109	4.65473e-05
0.0585938	6.33843e-05
0.0634766	6.71027e-05
0.0683594	6.63121e-05
0.0732422	9.12775e-05
0.078125	0.000116451
0.0830078	0.000125187
0.0878906	0.00011593
0.0927734	7.43671e-05
0.0976563	4.56378e-05
0.102539	4.01517e-05
0.107422	3.25756e-05
0.112305	2.11905e-05
0.117188	2.08736e-05
0.12207	2.29538e-05
0.126953	1.71949e-05
0.131836	1.23452e-05
0.136719	1.63826e-05
0.141602	1.63794e-05
0.146484	1.07059e-05
0.151367	1.06818e-05
0.15625	1.44001e-05
0.161133	1.20818e-05
0.166016	7.39988e-06
0.170898	9.98363e-06
0.175781	1.1392e-05
0.180664	7.95552e-06
0.185547	5.97737e-06
0.19043	9.51355e-06
0.195313	9.56799e-06
0.200195	5.79113e-06
0.205078	6.27264e-06
0.209961	9.06645e-06
0.214844	7.68667e-06
0.219727	4.47175e-06
0.224609	6.70684e-06
0.229492	8.29527e-06
0.234375	5.93322e-06
0.239258	4.16874e-06
0.244141	6.94728e-06
0.249023	7.2719e-06
0.253906	4.44434e-06
0.258789	4.49493e-06
0.263672	6.88883e-06
0.268555	6.12209e-06
0.273438	3.46383e-06
0.27832	4.99207e-06
0.283203	6.5557e-06
0.288086	4.92846e-06
0.292969	3.14063e-06
0.297852	5.35637e-06
0.302734	5.9723e-06
0.307617	3.82041e-06
0.3125	3.37766e-06
0.317383	5.5043e-06
0.322266	5.22078e-06
0.327148	2.96837e-06
0.332031	3.83786e-06
0.336914	5.42175e-06
0.341797	4.36766e-06
0.34668	2.55584e-06
0.351563	4.25772e-06
0.356445	5.10936e-06
0.361328	3.49211e-06
0.366211	2.63614e-06
0.371094	4.51506e-06
0.375977	4.60827e-06
0.380859	2.72219e-06
0.385742	3.00353e-06
0.390625	4.5769e-06
0.395508	3.97749e-06
0.400391	2.22296e-06
0.405273	3.41582e-06
0.410156	4.44436e-06
0.415039	3.28251e-06
0.419922	2.1316e-06
0.424805	3.73614e-06
0.429688	4.13456e-06
0.43457	2.60598e-06
0.439453	2.37944e-06
0.444336	3.90409e-06
0.449219	3.68207e-06
0.454102	2.0702e-06
0.458984	2.75551e-06
0.463867	3.9036e-06
0.46875	3.13489e-06
0.473633	1.82442e-06
0.478516	3.10214e-06
0.483398	3.73916e-06
0.488281	2.55361e-06
0.493164	1.92266e-06
0.498047	3.3404e-06
0.50293	3.43089e-06
