# Time	Value
74.6	-0.0270977
74.8	-0.0270022
75	-0.026913
75.2	-0.0268311
75.4	-0.0267569
75.6	-0.0266911
75.8	-0.0266342
76	-0.0265866
76.2	-0.0265485
76.4	-0.0265201
76.6	-0.0265016
76.8	-0.0264929
77	-0.0264939
77.2	-0.0265044
77.4	-0.0265241
77.6	-0.0265526
77.8	-0.0265894
78	-0.0266339
78.2	-0.0266855
78.4	-0.0267435
78.6	-0.0268071
78.8	-0.0268755
79	-0.0269477
79.2	-0.0270229
79.4	-0.0271001
79.6	-0.0271783
79.8	-0.0272567
80	-0.0273343
80.2	-0.0274102
80.4	-0.0274834
80.6	-0.0275532
80.8	-0.0276188
81	-0.0276795
81.2	-0.0277345
81.4	-0.0277835
81.6	-0.0278258
81.8	-0.027861
82	-0.027889
82.2	-0.0279094
82.4	-0.0279222
82.6	-0.0279273
82.8	-0.0279248
83	-0.0279149
83.2	-0.0278978
83.4	-0.0278738
83.6	-0.0278434
83.8	-0.0278071
84	-0.0277652
84.2	-0.0277185
84.4	-0.0276675
84.6	-0.027613
84.8	-0.0275555
85	-0.0274957
85.2	-0.0274345
85.4	-0.0273725
85.6	-0.0273104
85.8	-0.0272488
86	-0.0271885
86.2	-0.0271301
86.4	-0.0270742
86.6	-0.0270214
86.8	-0.0269721
87	-0.0269269
87.2	-0.0268862
87.4	-0.0268503
87.6	-0.0268196
87.8	-0.0267943
88	-0.0267746
88.2	-0.0267606
88.4	-0.0267525
88.6	-0.0267501
88.8	-0.0267536
89	-0.0267626
89.2	-0.0267772
89.4	-0.026797
89.6	-0.0268218
89.8	-0.0268512
90	-0.0268849
90.2	-0.0269224
90.4	-0.0269633
90.6	-0.0270071
90.8	-0.0270533
91	-0.0271013
91.2	-0.0271506
91.4	-0.0272007
91.6	-0.0272509
91.8	-0.0273007
92	-0.0273496
92.2	-0.0273971
92.4	-0.0274427
92.6	-0.0274858
92.8	-0.0275261
93	-0.0275633
93.2	-0.0275968
93.4	-0.0276265
93.6	-0.0276522
93.8	-0.0276735
94	-0.0276904
94.2	-0.0277029
94.4	-0.0277108
94.6	-0.0277143
94.8	-0.0277133
95	-0.0277081
95.2	-0.0276989
95.4	-0.0276858
95.6	-0.027669
95.8	-0.0276491
96	-0.0276261
96.2	-0.0276006
96.4	-0.0275729
96.6	-0.0275433
96.8	-0.0275124
97	-0.0274805
97.2	-0.027448
97.4	-0.0274154
97.6	-0.027383
97.8	-0.0273513
98	-0.0273206
98.2	-0.0272913
98.4	-0.0272638
98.6	-0.0272382
98.8	-0.027215
99	-0.0271944
99.2	-0.0271765
99.4	-0.0271617
99.6	-0.0271499
99.8	-0.0271414
100	-0.0271362
100.2	-0.0271344
100.4	-0.0271359
100.6	-0.0271408
100.8	-0.0271489
101	-0.0271601
101.2	-0.0271744
101.4	-0.0271916
101.6	-0.0272114
101.8	-0.0272336
102	-0.0272581
102.2	-0.0272844
102.4	-0.0273124
102.6	-0.0273418
102.8	-0.0273722
103	-0.0274033
103.2	-0.0274348
103.4	-0.0274665
103.6	-0.0274978
103.8	-0.0275287
104	-0.0275587
104.2	-0.0275876
104.4	-0.0276151
104.6	-0.027641
104.8	-0.0276651
105	-0.0276871
105.2	-0.0277069
105.4	-0.0277244
105.6	-0.0277394
105.8	-0.027752
106	-0.0277619
106.2	-0.0277692
106.4	-0.027774
106.6	-0.0277763
106.8	-0.0277761
107	-0.0277736
107.2	-0.0277688
107.4	-0.027762
107.6	-0.0277533
107.8	-0.0277429
108	-0.027731
108.2	-0.0277177
108.4	-0.0277035
108.6	-0.0276884
108.8	-0.0276727
109	-0.0276567
109.2	-0.0276406
109.4	-0.0276245
109.6	-0.0276089
109.8	-0.0275938
110	-0.0275795
110.2	-0.0275661
110.4	-0.0275539
110.6	-0.027543
110.8	-0.0275335
111	-0.0275256
111.2	-0.0275194
111.4	-0.027515
111.6	-0.0275124
111.8	-0.0275116
112	-0.0275128
112.2	-0.0275158
112.4	-0.0275207
112.6	-0.0275275
112.8	-0.027536
113	-0.0275462
113.2	-0.0275579
113.4	-0.0275712
113.6	-0.0275858
113.8	-0.0276016
114	-0.0276185
114.2	-0.0276363
114.4	-0.0276548
114.6	-0.0276738
114.8	-0.0276933
115	-0.0277129
115.2	-0.0277326
115.4	-0.0277521
115.6	-0.0277713
115.8	-0.02779
116	-0.0278081
116.2	-0.0278253
116.4	-0.0278417
116.6	-0.027857
116.8	-0.0278712
117	-0.0278841
117.2	-0.0278957
117.4	-0.027906
117.6	-0.0279148
117.8	-0.0279222
118	-0.0279281
118.2	-0.0279326
118.4	-0.0279357
118.6	-0.0279374
118.8	-0.0279378
119	-0.027937
119.2	-0.027935
119.4	-0.027932
119.6	-0.0279279
119.8	-0.0279231
120	-0.0279175
120.2	-0.0279113
120.4	-0.0279047
120.6	-0.0278977
120.8	-0.0278905
121	-0.0278833
121.2	-0.0278761
121.4	-0.0278691
121.6	-0.0278624
121.8	-0.0278561
122	-0.0278504
122.2	-0.0278453
122.4	-0.0278409
122.6	-0.0278373
122.8	-0.0278345
123	-0.0278327
123.2	-0.0278319
123.4	-0.0278321
123.6	-0.0278333
123.8	-0.0278356
124	-0.0278388
124.2	-0.0278431
124.4	-0.0278485
124.6	-0.0278547
124.8	-0.0278619
125	-0.02787
125.2	-0.0278788
125.4	-0.0278884
125.6	-0.0278986
125.8	-0.0279094
126	-0.0279207
126.2	-0.0279324
126.4	-0.0279443
126.6	-0.0279565
126.8	-0.0279687
127	-0.0279809
127.2	-0.027993
127.4	-0.028005
127.6	-0.0280166
127.8	-0.0280279
128	-0.0280387
128.2	-0.028049
128.4	-0.0280587
128.6	-0.0280678
128.8	-0.0280762
129	-0.0280839
129.2	-0.0280908
129.4	-0.028097
129.6	-0.0281023
129.8	-0.0281069
130	-0.0281106
130.2	-0.0281136
130.4	-0.0281158
130.6	-0.0281174
130.8	-0.0281182
131	-0.0281184
131.2	-0.028118
131.4	-0.0281171
131.6	-0.0281157
131.8	-0.0281139
132	-0.0281118
132.2	-0.0281095
132.4	-0.0281069
132.6	-0.0281042
132.8	-0.0281015
133	-0.0280989
133.2	-0.0280963
133.4	-0.0280939
133.6	-0.0280917
133.8	-0.0280898
134	-0.0280883
134.2	-0.0280871
134.4	-0.0280864
134.6	-0.0280861
134.8	-0.0280864
135	-0.0280871
135.2	-0.0280884
135.4	-0.0280903
135.6	-0.0280927
135.8	-0.0280957
136	-0.0280992
136.2	-0.0281033
136.4	-0.0281079
136.6	-0.0281129
136.8	-0.0281185
137	-0.0281244
137.2	-0.0281308
137.4	-0.0281374
137.6	-0.0281444
137.8	-0.0281516
138	-0.028159
138.2	-0.0281666
138.4	-0.0281743
138.6	-0.0281819
138.8	-0.0281896
139	-0.0281972
139.2	-0.0282047
139.4	-0.028212
139.6	-0.0282191
139.8	-0.028226
140	-0.0282326
140.2	-0.0282388
140.4	-0.0282447
140.6	-0.0282502
140.8	-0.0282553
141	-0.02826
141.2	-0.0282643
141.4	-0.0282682
141.6	-0.0282716
141.8	-0.0282746
142	-0.0282771
142.2	-0.0282793
142.4	-0.028281
142.6	-0.0282824
142.8	-0.0282835
143	-0.0282842
143.2	-0.0282847
143.4	-0.0282849
143.6	-0.0282849
143.8	-0.0282847
144	-0.0282843
144.2	-0.0282839
144.4	-0.0282834
144.6	-0.0282829
144.8	-0.0282824
145	-0.0282819
145.2	-0.0282816
145.4	-0.0282813
145.6	-0.0282812
145.8	-0.0282813
146	-0.0282816
146.2	-0.0282821
146.4	-0.0282829
146.6	-0.028284
146.8	-0.0282853
147	-0.0282869
147.2	-0.0282888
147.4	-0.028291
147.6	-0.0282935
147.8	-0.0282963
148	-0.0282993
148.2	-0.0283027
148.4	-0.0283063
148.6	-0.0283101
148.8	-0.0283141
149	-0.0283184
149.2	-0.0283228
149.4	-0.0283274
149.6	-0.0283321
149.8	-0.0283369
150	-0.0283417
150.2	-0.0283466
150.4	-0.0283516
150.6	-0.0283565
150.8	-0.0283613
151	-0.0283661
151.2	-0.0283708
151.4	-0.0283754
151.6	-0.0283798
151.8	-0.0283841
152	-0.0283881
152.2	-0.028392
152.4	-0.0283957
152.6	-0.0283992
152.8	-0.0284025
153	-0.0284055
153.2	-0.0284082
153.4	-0.0284108
153.6	-0.0284131
153.8	-0.0284152
154	-0.0284171
154.2	-0.0284187
154.4	-0.0284202
154.6	-0.0284214
154.8	-0.0284225
155	-0.0284235
155.2	-0.0284243
155.4	-0.028425
155.6	-0.0284256
155.8	-0.0284261
156	-0.0284266
156.2	-0.0284271
156.4	-0.0284275
156.6	-0.0284279
156.8	-0.0284284
157	-0.0284289
157.2	-0.0284295
157.4	-0.0284301
157.6	-0.0284308
157.8	-0.0284317
158	-0.0284327
158.2	-0.0284338
158.4	-0.028435
158.6	-0.0284364
158.8	-0.0284379
159	-0.0284396
159.2	-0.0284415
159.4	-0.0284435
159.6	-0.0284456
159.8	-0.0284479
160	-0.0284503
160.2	-0.0284529
160.4	-0.0284556
160.6	-0.0284584
160.8	-0.0284613
161	-0.0284643
161.2	-0.0284673
161.4	-0.0284704
161.6	-0.0284736
161.8	-0.0284768
162	-0.02848
162.2	-0.0284832
162.4	-0.0284864
162.6	-0.0284896
162.8	-0.0284927
163	-0.0284958
163.2	-0.0284988
163.4	-0.0285018
163.6	-0.0285046
163.8	-0.0285073
164	-0.02851
164.2	-0.0285125
164.4	-0.0285149
164.6	-0.0285172
164.8	-0.0285193
165	-0.0285214
165.2	-0.0285233
165.4	-0.028525
165.6	-0.0285267
165.8	-0.0285282
166	-0.0285296
166.2	-0.0285309
166.4	-0.0285322
166.6	-0.0285333
166.8	-0.0285343
167	-0.0285353
167.2	-0.0285362
167.4	-0.0285371
167.6	-0.0285379
167.8	-0.0285386
168	-0.0285394
168.2	-0.0285402
168.4	-0.0285409
168.6	-0.0285417
168.8	-0.0285425
169	-0.0285433
169.2	-0.0285442
169.4	-0.0285451
169.6	-0.0285461
169.8	-0.0285471
170	-0.0285482
170.2	-0.0285494
170.4	-0.0285506
170.6	-0.0285519
170.8	-0.0285533
171	-0.0285548
171.2	-0.0285564
171.4	-0.028558
171.6	-0.0285597
171.8	-0.0285615
172	-0.0285634
172.2	-0.0285653
172.4	-0.0285672
172.6	-0.0285692
172.8	-0.0285713
173	-0.0285734
173.2	-0.0285755
173.4	-0.0285777
173.6	-0.0285798
173.8	-0.028582
174	-0.0285841
174.2	-0.0285863
174.4	-0.0285884
174.6	-0.0285905
174.8	-0.0285926
175	-0.0285946
175.2	-0.0285966
175.4	-0.0285985
175.6	-0.0286004
175.8	-0.0286022
176	-0.028604
176.2	-0.0286057
176.4	-0.0286073
176.6	-0.0286089
176.8	-0.0286103
177	-0.0286118
177.2	-0.0286131
177.4	-0.0286144
177.6	-0.0286156
177.8	-0.0286168
178	-0.0286179
178.2	-0.0286189
178.4	-0.0286199
178.6	-0.0286209
178.8	-0.0286218
179	-0.0286227
179.2	-0.0286236
179.4	-0.0286244
179.6	-0.0286252
179.8	-0.028626
180	-0.0286268
180.2	-0.0286276
180.4	-0.0286284
180.6	-0.0286292
180.8	-0.02863
181	-0.0286309
181.2	-0.0286318
181.4	-0.0286327
181.6	-0.0286336
181.8	-0.0286346
182	-0.0286356
182.2	-0.0286366
182.4	-0.0286377
182.6	-0.0286388
182.8	-0.02864
183	-0.0286412
183.2	-0.0286424
183.4	-0.0286437
183.6	-0.028645
183.8	-0.0286463
184	-0.0286477
184.2	-0.0286491
184.4	-0.0286505
184.6	-0.028652
184.8	-0.0286534
185	-0.0286549
185.2	-0.0286564
185.4	-0.0286579
185.6	-0.0286594
185.8	-0.0286608
186	-0.0286623
186.2	-0.0286638
186.4	-0.0286652
186.6	-0.0286666
186.8	-0.0286681
187	-0.0286694
187.2	-0.0286708
187.4	-0.0286721
187.6	-0.0286734
187.8	-0.0286746
188	-0.0286758
188.2	-0.028677
188.4	-0.0286782
188.6	-0.0286793
188.8	-0.0286803
189	-0.0286814
189.2	-0.0286824
189.4	-0.0286833
189.6	-0.0286842
189.8	-0.0286851
190	-0.028686
190.2	-0.0286868
190.4	-0.0286876
190.6	-0.0286884
190.8	-0.0286892
191	-0.02869
191.2	-0.0286907
191.4	-0.0286914
191.6	-0.0286922
191.8	-0.0286929
192	-0.0286936
192.2	-0.0286943
192.4	-0.028695
192.6	-0.0286958
192.8	-0.0286965
193	-0.0286973
193.2	-0.028698
193.4	-0.0286988
193.6	-0.0286996
193.8	-0.0287004
194	-0.0287013
194.2	-0.0287021
194.4	-0.028703
194.6	-0.0287039
194.8	-0.0287048
195	-0.0287058
195.2	-0.0287067
195.4	-0.0287077
195.6	-0.0287087
195.8	-0.0287097
196	-0.0287107
196.2	-0.0287117
196.4	-0.0287127
196.6	-0.0287137
196.8	-0.0287148
197	-0.0287158
197.2	-0.0287169
197.4	-0.0287179
197.6	-0.028719
197.8	-0.02872
198	-0.028721
198.2	-0.028722
198.4	-0.028723
198.6	-0.028724
198.8	-0.028725
199	-0.028726
199.2	-0.0287269
199.4	-0.0287278
199.6	-0.0287287
199.8	-0.0287296
