# Time	U	V	U_magnitude
26.8	-0.0408016	0.0483314	0.0632511
27	-0.0411733	0.0476262	0.0629563
27.2	-0.0415315	0.046969	0.0626973
27.4	-0.0418748	0.046358	0.0624705
27.6	-0.0422016	0.0457918	0.0622725
27.8	-0.0425102	0.0452687	0.0620997
28	-0.0427992	0.0447871	0.0619488
28.2	-0.0430671	0.0443455	0.0618167
28.4	-0.043313	0.0439421	0.0617003
28.6	-0.0435357	0.043575	0.0615965
28.8	-0.0437342	0.0432422	0.0615026
29	-0.0439076	0.042942	0.0614157
29.2	-0.044055	0.0426722	0.0613332
29.4	-0.0441757	0.0424308	0.0612525
29.6	-0.0442689	0.042216	0.0611712
29.8	-0.044334	0.0420255	0.0610872
30	-0.0443707	0.0418573	0.0609984
30.2	-0.0443786	0.0417093	0.0609026
30.4	-0.0443573	0.0415793	0.0607981
30.6	-0.0443069	0.041465	0.0606831
30.8	-0.0442271	0.0413642	0.0605561
31	-0.0441182	0.0412747	0.0604154
31.2	-0.0439803	0.0411942	0.0602597
31.4	-0.0438138	0.0411203	0.0600877
31.6	-0.0436192	0.041051	0.0598984
31.8	-0.043397	0.0409838	0.0596906
32	-0.043148	0.0409166	0.0594635
32.2	-0.042873	0.0408471	0.0592164
32.4	-0.0425732	0.0407733	0.0589486
32.6	-0.0422496	0.040693	0.0586596
32.8	-0.0419035	0.0406042	0.058349
33	-0.0415365	0.0405049	0.0580166
33.2	-0.0411499	0.0403932	0.0576622
33.4	-0.0407456	0.0402675	0.0572859
33.6	-0.0403254	0.040126	0.0568879
33.8	-0.0398911	0.0399672	0.0564684
34	-0.0394448	0.0397898	0.0560278
34.2	-0.0389887	0.0395924	0.0555669
34.4	-0.038525	0.0393742	0.0550863
34.6	-0.038056	0.0391341	0.054587
34.8	-0.037584	0.0388715	0.0540699
35	-0.0371114	0.0385859	0.0535363
35.2	-0.0366406	0.038277	0.0529874
35.4	-0.0361741	0.0379447	0.0524249
35.6	-0.0357143	0.037589	0.0518502
35.8	-0.0352635	0.0372103	0.0512652
36	-0.0348242	0.036809	0.0506718
36.2	-0.0343988	0.036386	0.0500721
36.4	-0.0339895	0.0359421	0.0494683
36.6	-0.0335986	0.0354785	0.0488629
36.8	-0.0332281	0.0349964	0.0482582
37	-0.0328801	0.0344973	0.0476567
37.2	-0.0325561	0.0339828	0.0470609
37.4	-0.0322576	0.0334548	0.0464734
37.6	-0.0319859	0.0329154	0.0458968
37.8	-0.0317424	0.0323665	0.045334
38	-0.031528	0.0318106	0.0447876
38.2	-0.0313437	0.03125	0.0442605
38.4	-0.0311902	0.0306872	0.0437554
38.6	-0.0310682	0.0301245	0.043275
38.8	-0.0309779	0.0295645	0.0428216
39	-0.0309191	0.0290095	0.0423975
39.2	-0.0308913	0.0284623	0.0420045
39.4	-0.0308939	0.0279254	0.0416445
39.6	-0.0309262	0.0274015	0.0413191
39.8	-0.0309872	0.0268931	0.0410298
40	-0.0310758	0.0264025	0.0407774
40.2	-0.0311909	0.0259321	0.0405628
40.4	-0.0313309	0.025484	0.0403864
40.6	-0.0314941	0.0250601	0.0402478
40.8	-0.0316783	0.0246625	0.0401466
41	-0.0318812	0.0242927	0.0400818
41.2	-0.0321005	0.0239525	0.040052
41.4	-0.0323337	0.0236432	0.0400559
41.6	-0.0325784	0.023366	0.0400914
41.8	-0.032832	0.0231216	0.0401565
42	-0.0330916	0.0229108	0.0402487
42.2	-0.0333546	0.0227339	0.0403653
42.4	-0.033618	0.0225911	0.0405035
42.6	-0.0338792	0.0224824	0.0406603
42.8	-0.0341353	0.0224075	0.0408328
43	-0.0343836	0.0223657	0.0410177
43.2	-0.0346214	0.0223561	0.0412121
43.4	-0.034846	0.0223776	0.0414126
43.6	-0.0350551	0.0224288	0.0416163
43.8	-0.0352463	0.022508	0.04182
44	-0.0354172	0.0226133	0.0420207
44.2	-0.035566	0.0227428	0.0422158
44.4	-0.0356908	0.022894	0.0424025
44.6	-0.03579	0.0230647	0.0425782
44.8	-0.0358622	0.0232521	0.0427406
45	-0.0359064	0.0234536	0.0428876
45.2	-0.0359217	0.0236663	0.043017
45.4	-0.0359075	0.0238872	0.0431271
45.6	-0.0358637	0.0241132	0.0432163
45.8	-0.0357903	0.0243414	0.0432834
46	-0.0356878	0.024569	0.0433273
46.2	-0.0355568	0.024793	0.0433471
46.4	-0.035398	0.0250106	0.0433422
46.6	-0.0352128	0.0252191	0.0433121
46.8	-0.0350023	0.0254159	0.0432566
47	-0.0347682	0.0255986	0.0431754
47.2	-0.0345123	0.0257648	0.0430689
47.4	-0.0342366	0.0259124	0.0429371
47.6	-0.0339431	0.0260395	0.0427808
47.8	-0.0336342	0.0261445	0.0426004
48	-0.0333123	0.0262258	0.042397
48.2	-0.03298	0.0262824	0.0421716
48.4	-0.0326397	0.0263132	0.0419253
48.6	-0.0322942	0.0263176	0.0416597
48.8	-0.0319462	0.0262953	0.0413763
49	-0.0315981	0.0262461	0.0410767
49.2	-0.0312527	0.0261701	0.0407628
49.4	-0.0309124	0.0260677	0.0404364
49.6	-0.0305798	0.0259396	0.0400997
49.8	-0.030257	0.0257865	0.0397547
50	-0.0299465	0.0256095	0.0394035
50.2	-0.0296502	0.0254099	0.0390486
50.4	-0.0293701	0.025189	0.0386922
50.6	-0.029108	0.0249486	0.0383368
50.8	-0.0288655	0.0246904	0.0379846
51	-0.0286441	0.0244164	0.0376383
51.2	-0.0284449	0.0241286	0.0373002
51.4	-0.0282691	0.0238293	0.0369726
51.6	-0.0281174	0.0235207	0.0366581
51.8	-0.0279906	0.0232053	0.0363588
52	-0.0278891	0.0228854	0.0360769
52.2	-0.0278131	0.0225635	0.0358145
52.4	-0.0277625	0.0222419	0.0355733
52.6	-0.0277371	0.0219231	0.0353549
52.8	-0.0277363	0.0216094	0.0351606
53	-0.0277591	0.0213034	0.0349915
53.2	-0.0278048	0.0210072	0.0348484
53.4	-0.0278721	0.0207231	0.0347318
53.6	-0.0279597	0.0204533	0.0346422
53.8	-0.0280661	0.0201997	0.0345794
54	-0.0281897	0.019964	0.034543
54.2	-0.0283286	0.019748	0.0345325
54.4	-0.0284809	0.019553	0.0345468
54.6	-0.0286445	0.0193802	0.0345846
54.8	-0.0288171	0.0192307	0.0346446
55	-0.0289967	0.0191051	0.0347248
55.2	-0.0291806	0.019004	0.0348233
55.4	-0.0293667	0.0189276	0.0349379
55.6	-0.0295524	0.018876	0.0350664
55.8	-0.0297355	0.018849	0.0352063
56	-0.0299137	0.018846	0.0353553
56.2	-0.0300847	0.0188663	0.0355109
56.4	-0.0302465	0.0189089	0.0356707
56.6	-0.0303972	0.0189726	0.0358322
56.8	-0.0305348	0.0190561	0.0359932
57	-0.0306577	0.0191577	0.0361512
57.2	-0.0307645	0.0192756	0.0363043
57.4	-0.0308538	0.019408	0.0364503
57.6	-0.0309246	0.0195527	0.0365875
57.8	-0.0309762	0.0197078	0.036714
58	-0.0310077	0.0198709	0.0368284
58.2	-0.0310189	0.0200398	0.0369292
58.4	-0.0310096	0.0202122	0.0370152
58.6	-0.0309798	0.0203859	0.0370855
58.8	-0.0309299	0.0205585	0.0371391
59	-0.0308604	0.020728	0.0371755
59.2	-0.030772	0.0208921	0.037194
59.4	-0.0306655	0.0210488	0.0371945
59.6	-0.0305423	0.0211963	0.0371768
59.8	-0.0304034	0.0213328	0.037141
60	-0.0302505	0.0214568	0.0370875
60.2	-0.030085	0.0215668	0.0370166
60.4	-0.0299085	0.0216617	0.036929
60.6	-0.0297229	0.0217404	0.0368252
60.8	-0.0295299	0.0218022	0.0367062
61	-0.0293313	0.0218463	0.036573
61.2	-0.029129	0.0218723	0.0364266
61.4	-0.0289247	0.0218801	0.0362681
61.6	-0.0287205	0.0218695	0.036099
61.8	-0.0285179	0.0218406	0.0359205
62	-0.0283188	0.0217939	0.0357342
62.2	-0.0281249	0.0217298	0.0355414
62.4	-0.0279377	0.0216489	0.0353439
62.6	-0.0277588	0.0215521	0.0351432
62.8	-0.0275895	0.0214403	0.0349409
63	-0.0274312	0.0213146	0.0347388
63.2	-0.0272851	0.0211763	0.0345385
63.4	-0.0271521	0.0210266	0.0343417
63.6	-0.0270331	0.020867	0.03415
63.8	-0.026929	0.0206989	0.0339649
64	-0.0268403	0.0205239	0.033788
64.2	-0.0267674	0.0203437	0.0336208
64.4	-0.0267106	0.0201598	0.0334645
64.6	-0.02667	0.0199741	0.0333205
64.8	-0.0266456	0.0197881	0.0331897
65	-0.0266372	0.0196036	0.0330733
65.2	-0.0266444	0.0194223	0.032972
65.4	-0.0266668	0.0192457	0.0328864
65.6	-0.0267037	0.0190755	0.0328171
65.8	-0.0267544	0.0189131	0.0327644
66	-0.0268179	0.01876	0.0327282
66.2	-0.0268932	0.0186174	0.0327086
66.4	-0.0269792	0.0184865	0.0327052
66.6	-0.0270746	0.0183684	0.0327174
66.8	-0.027178	0.0182639	0.0327447
67	-0.0272881	0.0181739	0.0327862
67.2	-0.0274033	0.0180989	0.0328407
67.4	-0.0275222	0.0180393	0.0329073
67.6	-0.0276431	0.0179954	0.0329845
67.8	-0.0277645	0.0179673	0.033071
68	-0.0278848	0.0179548	0.0331653
68.2	-0.0280026	0.0179577	0.033266
68.4	-0.0281165	0.0179755	0.0333715
68.6	-0.0282249	0.0180077	0.0334801
68.8	-0.0283266	0.0180533	0.0335904
69	-0.0284204	0.0181116	0.0337009
69.2	-0.0285052	0.0181815	0.03381
69.4	-0.0285801	0.0182618	0.0339163
69.6	-0.0286442	0.0183513	0.0340185
69.8	-0.0286968	0.0184486	0.0341153
70	-0.0287374	0.0185523	0.0342056
70.2	-0.0287655	0.018661	0.0342883
70.4	-0.028781	0.0187732	0.0343625
70.6	-0.0287837	0.0188874	0.0344273
70.8	-0.0287738	0.0190022	0.0344821
71	-0.0287514	0.019116	0.0345263
71.2	-0.028717	0.0192274	0.0345595
71.4	-0.0286709	0.0193351	0.0345813
71.6	-0.0286138	0.0194379	0.0345916
71.8	-0.0285465	0.0195344	0.0345904
72	-0.0284697	0.0196237	0.0345777
72.2	-0.0283845	0.0197048	0.0345537
72.4	-0.0282917	0.0197767	0.0345187
72.6	-0.0281925	0.0198388	0.0344731
72.8	-0.028088	0.0198904	0.0344175
73	-0.0279793	0.0199311	0.0343524
73.2	-0.0278676	0.0199604	0.0342786
73.4	-0.0277541	0.0199783	0.0341968
73.6	-0.0276399	0.0199846	0.0341079
73.8	-0.0275262	0.0199793	0.0340127
74	-0.027414	0.0199626	0.0339122
74.2	-0.0273046	0.0199349	0.0338074
74.4	-0.0271988	0.0198964	0.0336993
74.6	-0.0270977	0.0198477	0.0335889
74.8	-0.0270022	0.0197894	0.0334774
75	-0.026913	0.0197221	0.0333658
75.2	-0.0268311	0.0196467	0.033255
75.4	-0.0267569	0.0195639	0.0331463
75.6	-0.0266911	0.0194746	0.0330405
75.8	-0.0266342	0.0193799	0.0329388
76	-0.0265866	0.0192807	0.0328419
76.2	-0.0265485	0.019178	0.0327508
76.4	-0.0265201	0.0190729	0.0326664
76.6	-0.0265016	0.0189665	0.0325893
76.8	-0.0264929	0.0188598	0.0325202
77	-0.0264939	0.018754	0.0324598
77.2	-0.0265044	0.01865	0.0324084
77.4	-0.0265241	0.018549	0.0323665
77.6	-0.0265526	0.0184518	0.0323343
77.8	-0.0265894	0.0183594	0.032312
78	-0.0266339	0.0182727	0.0322995
78.2	-0.0266855	0.0181926	0.0322969
78.4	-0.0267435	0.0181196	0.0323038
78.6	-0.0268071	0.0180545	0.0323201
78.8	-0.0268755	0.0179979	0.0323452
79	-0.0269477	0.0179501	0.0323787
79.2	-0.0270229	0.0179115	0.03242
79.4	-0.0271001	0.0178823	0.0324683
79.6	-0.0271783	0.0178628	0.0325229
79.8	-0.0272567	0.0178529	0.032583
80	-0.0273343	0.0178525	0.0326477
80.2	-0.0274102	0.0178614	0.0327161
80.4	-0.0274834	0.0178793	0.0327873
80.6	-0.0275532	0.0179058	0.0328603
80.8	-0.0276188	0.0179404	0.0329341
81	-0.0276795	0.0179825	0.0330079
81.2	-0.0277345	0.0180315	0.0330808
81.4	-0.0277835	0.0180865	0.0331518
81.6	-0.0278258	0.0181469	0.0332202
81.8	-0.027861	0.0182117	0.0332852
82	-0.027889	0.0182802	0.0333461
82.2	-0.0279094	0.0183513	0.0334021
82.4	-0.0279222	0.0184241	0.0334529
82.6	-0.0279273	0.0184979	0.0334978
82.8	-0.0279248	0.0185715	0.0335365
83	-0.0279149	0.0186442	0.0335685
83.2	-0.0278978	0.0187151	0.0335938
83.4	-0.0278738	0.0187834	0.033612
83.6	-0.0278434	0.0188482	0.0336231
83.8	-0.0278071	0.018909	0.0336271
84	-0.0277652	0.0189651	0.0336241
84.2	-0.0277185	0.0190158	0.0336142
84.4	-0.0276675	0.0190607	0.0335976
84.6	-0.027613	0.0190993	0.0335747
84.8	-0.0275555	0.0191314	0.0335457
85	-0.0274957	0.0191567	0.0335111
85.2	-0.0274345	0.019175	0.0334714
85.4	-0.0273725	0.0191862	0.033427
85.6	-0.0273104	0.0191903	0.0333785
85.8	-0.0272488	0.0191873	0.0333264
86	-0.0271885	0.0191775	0.0332715
86.2	-0.0271301	0.0191609	0.0332142
86.4	-0.0270742	0.019138	0.0331554
86.6	-0.0270214	0.0191091	0.0330955
86.8	-0.0269721	0.0190745	0.0330353
87	-0.0269269	0.0190347	0.0329754
87.2	-0.0268862	0.0189902	0.0329165
87.4	-0.0268503	0.0189416	0.0328591
87.6	-0.0268196	0.0188894	0.032804
87.8	-0.0267943	0.0188343	0.0327515
88	-0.0267746	0.0187768	0.0327024
88.2	-0.0267606	0.0187177	0.0326571
88.4	-0.0267525	0.0186576	0.0326159
88.6	-0.0267501	0.0185971	0.0325795
88.8	-0.0267536	0.0185369	0.0325479
89	-0.0267626	0.0184776	0.0325217
89.2	-0.0267772	0.0184199	0.0325009
89.4	-0.026797	0.0183644	0.0324858
89.6	-0.0268218	0.0183116	0.0324765
89.8	-0.0268512	0.018262	0.0324729
90	-0.0268849	0.0182163	0.032475
90.2	-0.0269224	0.0181747	0.0324828
90.4	-0.0269633	0.0181377	0.0324961
90.6	-0.0270071	0.0181057	0.0325146
90.8	-0.0270533	0.0180789	0.0325381
91	-0.0271013	0.0180576	0.0325662
91.2	-0.0271506	0.0180419	0.0325985
91.4	-0.0272007	0.0180318	0.0326347
91.6	-0.0272509	0.0180275	0.0326741
91.8	-0.0273007	0.0180288	0.0327164
92	-0.0273496	0.0180356	0.0327611
92.2	-0.0273971	0.0180479	0.0328074
92.4	-0.0274427	0.0180653	0.0328551
92.6	-0.0274858	0.0180876	0.0329033
92.8	-0.0275261	0.0181143	0.0329518
93	-0.0275633	0.0181452	0.0329997
93.2	-0.0275968	0.0181799	0.0330468
93.4	-0.0276265	0.0182177	0.0330924
93.6	-0.0276522	0.0182583	0.0331362
93.8	-0.0276735	0.018301	0.0331776
94	-0.0276904	0.0183455	0.0332162
94.2	-0.0277029	0.0183911	0.0332518
94.4	-0.0277108	0.0184373	0.033284
94.6	-0.0277143	0.0184835	0.0333125
94.8	-0.0277133	0.0185293	0.0333371
95	-0.0277081	0.018574	0.0333577
95.2	-0.0276989	0.0186173	0.0333741
95.4	-0.0276858	0.0186586	0.0333863
95.6	-0.027669	0.0186975	0.0333942
95.8	-0.0276491	0.0187337	0.0333979
96	-0.0276261	0.0187667	0.0333975
96.2	-0.0276006	0.0187963	0.0333931
96.4	-0.0275729	0.0188223	0.0333848
96.6	-0.0275433	0.0188443	0.0333728
96.8	-0.0275124	0.0188623	0.0333575
97	-0.0274805	0.0188762	0.033339
97.2	-0.027448	0.0188858	0.0333177
97.4	-0.0274154	0.0188912	0.0332938
97.6	-0.027383	0.0188924	0.0332679
97.8	-0.0273513	0.0188894	0.0332401
98	-0.0273206	0.0188825	0.0332109
98.2	-0.0272913	0.0188717	0.0331807
98.4	-0.0272638	0.0188573	0.0331498
98.6	-0.0272382	0.0188396	0.0331187
98.8	-0.027215	0.0188187	0.0330878
99	-0.0271944	0.018795	0.0330573
99.2	-0.0271765	0.0187688	0.0330278
99.4	-0.0271617	0.0187405	0.0329994
99.6	-0.0271499	0.0187104	0.0329727
99.8	-0.0271414	0.0186789	0.0329478
100	-0.0271362	0.0186464	0.0329251
100.2	-0.0271344	0.0186133	0.0329049
100.4	-0.0271359	0.01858	0.0328873
100.6	-0.0271408	0.0185467	0.0328725
100.8	-0.0271489	0.0185141	0.0328608
101	-0.0271601	0.0184823	0.0328522
101.2	-0.0271744	0.0184517	0.0328469
101.4	-0.0271916	0.0184228	0.0328448
101.6	-0.0272114	0.0183957	0.032846
101.8	-0.0272336	0.0183709	0.0328506
102	-0.0272581	0.0183484	0.0328583
102.2	-0.0272844	0.0183287	0.0328691
102.4	-0.0273124	0.0183118	0.032883
102.6	-0.0273418	0.0182979	0.0328996
102.8	-0.0273722	0.0182872	0.032919
103	-0.0274033	0.0182797	0.0329407
103.2	-0.0274348	0.0182755	0.0329646
103.4	-0.0274665	0.0182745	0.0329904
103.6	-0.0274978	0.0182769	0.0330178
103.8	-0.0275287	0.0182824	0.0330466
104	-0.0275587	0.018291	0.0330763
104.2	-0.0275876	0.0183026	0.0331068
104.4	-0.0276151	0.018317	0.0331377
104.6	-0.027641	0.018334	0.0331687
104.8	-0.0276651	0.0183533	0.0331994
105	-0.0276871	0.0183748	0.0332297
105.2	-0.0277069	0.0183981	0.0332591
105.4	-0.0277244	0.018423	0.0332874
105.6	-0.0277394	0.0184492	0.0333144
105.8	-0.027752	0.0184764	0.0333399
106	-0.0277619	0.0185042	0.0333636
106.2	-0.0277692	0.0185323	0.0333853
106.4	-0.027774	0.0185605	0.0334049
106.6	-0.0277763	0.0185884	0.0334223
106.8	-0.0277761	0.0186157	0.0334373
107	-0.0277736	0.0186422	0.03345
107.2	-0.0277688	0.0186675	0.0334602
107.4	-0.027762	0.0186915	0.0334679
107.6	-0.0277533	0.0187139	0.0334732
107.8	-0.0277429	0.0187345	0.0334761
108	-0.027731	0.0187532	0.0334767
108.2	-0.0277177	0.0187697	0.033475
108.4	-0.0277035	0.0187839	0.0334712
108.6	-0.0276884	0.0187959	0.0334654
108.8	-0.0276727	0.0188054	0.0334578
109	-0.0276567	0.0188125	0.0334485
109.2	-0.0276406	0.0188171	0.0334378
109.4	-0.0276245	0.0188193	0.0334258
109.6	-0.0276089	0.0188192	0.0334127
109.8	-0.0275938	0.0188167	0.0333989
110	-0.0275795	0.018812	0.0333844
110.2	-0.0275661	0.0188052	0.0333696
110.4	-0.0275539	0.0187965	0.0333545
110.6	-0.027543	0.018786	0.0333396
110.8	-0.0275335	0.0187738	0.033325
111	-0.0275256	0.0187603	0.0333108
111.2	-0.0275194	0.0187455	0.0332973
111.4	-0.027515	0.0187297	0.0332848
111.6	-0.0275124	0.018713	0.0332733
111.8	-0.0275116	0.0186958	0.033263
112	-0.0275128	0.0186783	0.0332541
112.2	-0.0275158	0.0186606	0.0332466
112.4	-0.0275207	0.018643	0.0332408
112.6	-0.0275275	0.0186257	0.0332367
112.8	-0.027536	0.018609	0.0332344
113	-0.0275462	0.0185929	0.0332338
113.2	-0.0275579	0.0185778	0.0332351
113.4	-0.0275712	0.0185637	0.0332383
113.6	-0.0275858	0.0185509	0.0332432
113.8	-0.0276016	0.0185395	0.03325
114	-0.0276185	0.0185295	0.0332584
114.2	-0.0276363	0.0185212	0.0332686
114.4	-0.0276548	0.0185146	0.0332803
114.6	-0.0276738	0.0185098	0.0332935
114.8	-0.0276933	0.0185068	0.0333079
115	-0.0277129	0.0185057	0.0333236
115.2	-0.0277326	0.0185063	0.0333404
115.4	-0.0277521	0.0185088	0.033358
115.6	-0.0277713	0.0185131	0.0333764
115.8	-0.02779	0.0185192	0.0333953
116	-0.0278081	0.0185268	0.0334145
116.2	-0.0278253	0.0185361	0.033434
116.4	-0.0278417	0.0185467	0.0334536
116.6	-0.027857	0.0185587	0.033473
116.8	-0.0278712	0.0185719	0.033492
117	-0.0278841	0.0185861	0.0335107
117.2	-0.0278957	0.0186011	0.0335287
117.4	-0.027906	0.0186169	0.0335459
117.6	-0.0279148	0.0186331	0.0335623
117.8	-0.0279222	0.0186498	0.0335777
118	-0.0279281	0.0186666	0.033592
118.2	-0.0279326	0.0186834	0.0336051
118.4	-0.0279357	0.0187	0.0336169
118.6	-0.0279374	0.0187164	0.0336274
118.8	-0.0279378	0.0187322	0.0336366
119	-0.027937	0.0187474	0.0336443
119.2	-0.027935	0.0187618	0.0336507
119.4	-0.027932	0.0187753	0.0336557
119.6	-0.0279279	0.0187879	0.0336594
119.8	-0.0279231	0.0187993	0.0336617
120	-0.0279175	0.0188095	0.0336628
120.2	-0.0279113	0.0188184	0.0336627
120.4	-0.0279047	0.0188261	0.0336614
120.6	-0.0278977	0.0188324	0.0336592
120.8	-0.0278905	0.0188373	0.033656
121	-0.0278833	0.0188408	0.0336519
121.2	-0.0278761	0.018843	0.0336472
121.4	-0.0278691	0.0188438	0.0336419
121.6	-0.0278624	0.0188434	0.0336361
121.8	-0.0278561	0.0188417	0.0336299
122	-0.0278504	0.0188388	0.0336236
122.2	-0.0278453	0.0188349	0.0336171
122.4	-0.0278409	0.0188299	0.0336107
122.6	-0.0278373	0.0188241	0.0336045
122.8	-0.0278345	0.0188174	0.0335985
123	-0.0278327	0.0188101	0.0335929
123.2	-0.0278319	0.0188022	0.0335878
123.4	-0.0278321	0.0187938	0.0335832
123.6	-0.0278333	0.0187852	0.0335794
123.8	-0.0278356	0.0187763	0.0335763
124	-0.0278388	0.0187674	0.033574
124.2	-0.0278431	0.0187585	0.0335726
124.4	-0.0278485	0.0187498	0.0335722
124.6	-0.0278547	0.0187414	0.0335727
124.8	-0.0278619	0.0187334	0.0335742
125	-0.02787	0.018726	0.0335767
125.2	-0.0278788	0.0187191	0.0335803
125.4	-0.0278884	0.0187129	0.0335848
125.6	-0.0278986	0.0187075	0.0335902
125.8	-0.0279094	0.0187029	0.0335967
126	-0.0279207	0.0186992	0.033604
