# Time	U	V	U_magnitude
33.6	-0.0293767	0.0449615	0.0537078
33.8	-0.0277341	0.0456146	0.0533842
34	-0.0260393	0.0461645	0.0530019
34.2	-0.0242994	0.0466071	0.0525612
34.4	-0.0225216	0.046939	0.0520623
34.6	-0.0207125	0.0471563	0.0515046
34.8	-0.0188808	0.0472558	0.050888
35	-0.0170345	0.0472355	0.0502132
35.2	-0.015182	0.0470929	0.0494796
35.4	-0.0133326	0.0468266	0.0486877
35.6	-0.0114956	0.0464363	0.0478381
35.8	-0.00968004	0.0459212	0.0469304
36	-0.00789614	0.0452821	0.0459654
36.2	-0.00615316	0.044521	0.0449442
36.4	-0.00446083	0.0436393	0.0438667
36.6	-0.00282921	0.0426405	0.0427343
36.8	-0.00126741	0.041529	0.0415483
37	0.000215102	0.0403087	0.0403092
37.2	0.00160873	0.0389851	0.0390183
37.4	0.00290535	0.0375646	0.0376768
37.6	0.00409743	0.0360537	0.0362858
37.8	0.00517783	0.03446	0.0348468
38	0.00613936	0.0327915	0.0333612
38.2	0.0069761	0.0310566	0.0318305
38.4	0.0076828	0.0292646	0.0302563
38.6	0.00825426	0.0274237	0.028639
38.8	0.00868697	0.0255443	0.026981
39	0.00897811	0.0236363	0.025284
39.2	0.00912517	0.0217096	0.0235494
39.4	0.00912641	0.0197745	0.021779
39.6	0.00898103	0.0178415	0.0199744
39.8	0.00868866	0.0159206	0.0181372
40	0.00824988	0.0140227	0.0162695
40.2	0.00766703	0.0121581	0.0143737
40.4	0.00694074	0.0103406	0.012454
40.6	0.0060733	0.00857911	0.0105112
40.8	0.00506968	0.00688384	0.00854921
41	0.00393363	0.00526579	0.00657282
41.2	0.00267124	0.00373639	0.00459305
41.4	0.00129065	0.0023087	0.00264497
41.6	-0.000202725	0.000991866	0.00101237
41.8	-0.00179915	-0.000202582	0.00181051
42	-0.00348832	-0.00126397	0.00371026
42.2	-0.00525617	-0.00218249	0.00569128
42.4	-0.00709018	-0.00294893	0.00767899
42.6	-0.00897625	-0.0035564	0.00965511
42.8	-0.0108979	-0.00399807	0.0116081
43	-0.0128398	-0.0042696	0.0135311
43.2	-0.014784	-0.00436691	0.0154155
43.4	-0.0167145	-0.00428794	0.0172557
43.6	-0.0186125	-0.00403309	0.0190445
43.8	-0.0204616	-0.00360295	0.0207763
44	-0.0222444	-0.00300226	0.0224461
44.2	-0.0239436	-0.00223649	0.0240478
44.4	-0.0255424	-0.00131199	0.0255761
44.6	-0.0270262	-0.000237624	0.0270272
44.8	-0.0283804	0.000976608	0.0283972
45	-0.0295926	0.0023181	0.0296833
45.2	-0.0306507	0.00377221	0.0308819
45.4	-0.031544	0.00532308	0.0319899
45.6	-0.0322644	0.00695513	0.0330055
45.8	-0.0328061	0.00865041	0.0339274
46	-0.0331639	0.0103898	0.0347533
46.2	-0.0333359	0.0121549	0.0354827
46.4	-0.0333217	0.0139261	0.0361147
46.6	-0.0331238	0.0156846	0.0366496
46.8	-0.0327468	0.0174111	0.0370877
47	-0.032197	0.0190875	0.0374296
47.2	-0.0314838	0.0206965	0.0376773
47.4	-0.0306176	0.0222221	0.037832
47.6	-0.0296112	0.0236499	0.0378964
47.8	-0.0284788	0.0249671	0.0378734
48	-0.0272355	0.0261631	0.0377661
48.2	-0.0258977	0.027229	0.0375781
48.4	-0.0244823	0.0281583	0.0373131
48.6	-0.0230062	0.0289467	0.0369756
48.8	-0.0214862	0.0295919	0.0365697
49	-0.019939	0.0300935	0.0360997
49.2	-0.0183803	0.0304535	0.0355704
49.4	-0.0168246	0.0306746	0.0349857
49.6	-0.0152858	0.0307618	0.0343503
49.8	-0.0137757	0.0307207	0.033668
50	-0.0123061	0.0305578	0.0329427
50.2	-0.0108857	0.030281	0.0321782
50.4	-0.00952354	0.029897	0.0313772
50.6	-0.00822653	0.0294153	0.030544
50.8	-0.0069995	0.0288426	0.0296798
51	-0.00584859	0.0281867	0.0287871
51.2	-0.00477688	0.0274573	0.0278698
51.4	-0.00378641	0.0266597	0.0269272
51.6	-0.00288053	0.0258015	0.0259618
51.8	-0.00206102	0.02489	0.0249751
52	-0.00132885	0.023932	0.0239689
52.2	-0.000684973	0.0229323	0.0229426
52.4	-0.000130082	0.0218973	0.0218977
52.6	0.000335352	0.0208325	0.0208352
52.8	0.000710795	0.0197434	0.0197562
53	0.000996127	0.0186351	0.0186617
53.2	0.00119102	0.0175126	0.0175531
53.4	0.00129542	0.0163814	0.0164325
53.6	0.00130874	0.0152466	0.0153027
53.8	0.00123055	0.0141139	0.0141674
54	0.00106112	0.0129886	0.0130318
54.2	0.000799756	0.0118765	0.0119034
54.4	0.000446671	0.0107847	0.010794
54.6	2.79001e-06	0.00972032	0.00972032
54.8	-0.000531505	0.00868986	0.0087061
55	-0.00115447	0.00770176	0.0077878
55.2	-0.00186466	0.00676445	0.00701674
55.4	-0.00265706	0.0058884	0.00646013
55.6	-0.00352809	0.00508014	0.00618508
55.8	-0.00447227	0.00434941	0.00623847
56	-0.00548337	0.00370522	0.00661785
56.2	-0.00655278	0.00315541	0.00727293
56.4	-0.00767036	0.00270878	0.00813461
56.6	-0.00882582	0.00237255	0.00913915
56.8	-0.0100061	0.00215192	0.0102349
57	-0.0111992	0.0020524	0.0113857
57.2	-0.01239	0.00207694	0.0125629
57.4	-0.013563	0.00222577	0.0137444
57.6	-0.0147036	0.00249936	0.0149145
57.8	-0.015797	0.00289606	0.0160602
58	-0.016829	0.00341039	0.0171711
58.2	-0.0177855	0.00403519	0.0182375
58.4	-0.0186538	0.00476215	0.0192521
58.6	-0.0194228	0.00558104	0.0202088
58.8	-0.0200827	0.00647917	0.021102
59	-0.020626	0.00744166	0.0219274
59.2	-0.0210468	0.00845409	0.0226813
59.4	-0.0213418	0.00950179	0.0233615
59.6	-0.0215098	0.0105686	0.023966
59.8	-0.0215516	0.0116386	0.0244934
60	-0.0214701	0.0126968	0.0249434
60.2	-0.0212708	0.0137283	0.0253163
60.4	-0.0209601	0.0147195	0.0256123
60.6	-0.0205464	0.0156582	0.0258328
60.8	-0.0200395	0.0165338	0.0259798
61	-0.0194507	0.017337	0.0260557
61.2	-0.0187912	0.0180604	0.0260631
61.4	-0.0180733	0.0186985	0.0260053
61.6	-0.0173096	0.0192476	0.0258861
61.8	-0.016512	0.0197058	0.0257092
62	-0.0156926	0.0200726	0.0254788
62.2	-0.014863	0.0203492	0.0251992
62.4	-0.0140337	0.0205382	0.024875
62.6	-0.0132143	0.0206435	0.0245107
62.8	-0.0124134	0.0206693	0.0241104
63	-0.0116389	0.0206208	0.0236787
63.2	-0.0108975	0.0205046	0.0232205
63.4	-0.0101939	0.0203267	0.0227396
63.6	-0.00953235	0.0200931	0.0222396
63.8	-0.00891652	0.0198102	0.0217243
64	-0.00834893	0.0194843	0.0211977
64.2	-0.00783041	0.0191222	0.0206633
64.4	-0.00736112	0.0187284	0.0201231
64.6	-0.00694148	0.0183079	0.0195797
64.8	-0.00657114	0.0178655	0.0190357
65	-0.00624925	0.0174055	0.0184934
65.2	-0.00597476	0.0169318	0.017955
65.4	-0.00574657	0.0164477	0.0174227
65.6	-0.00556352	0.0159563	0.0168984
65.8	-0.00542463	0.0154602	0.0163843
66	-0.00532878	0.0149614	0.0158821
66.2	-0.00527485	0.0144623	0.0153942
66.4	-0.00526201	0.0139649	0.0149234
66.6	-0.00528957	0.0134713	0.0144725
66.8	-0.0053568	0.0129834	0.0140451
67	-0.00546309	0.0125036	0.0136449
67.2	-0.00560786	0.0120337	0.0132762
67.4	-0.00579063	0.0115763	0.0129438
67.6	-0.00601071	0.0111339	0.0126528
67.8	-0.00626731	0.0107092	0.0124083
68	-0.00655945	0.0103052	0.0122157
68.2	-0.00688589	0.00992476	0.0120796
68.4	-0.00724512	0.00957124	0.0120042
68.6	-0.0076353	0.00924772	0.0119924
68.8	-0.00805433	0.00895762	0.0120462
69	-0.00849964	0.00870429	0.0121659
69.2	-0.00896758	0.0084911	0.0123497
69.4	-0.0094543	0.00832138	0.0125948
69.6	-0.00995549	0.00819806	0.0128965
69.8	-0.0104663	0.00812376	0.0132491
70	-0.0109816	0.0081006	0.013646
70.2	-0.0114956	0.00812998	0.01408
70.4	-0.0120022	0.00821239	0.0145429
70.6	-0.0124945	0.00834804	0.0150267
70.8	-0.0129661	0.00853653	0.0155239
71	-0.0134107	0.00877627	0.0160271
71.2	-0.0138219	0.00906476	0.0165292
71.4	-0.0141935	0.00939804	0.0170229
71.6	-0.0145205	0.0097715	0.0175022
71.8	-0.0147984	0.0101799	0.0179617
72	-0.0150232	0.010617	0.0183962
72.2	-0.0151919	0.0110764	0.0188011
72.4	-0.0153023	0.0115509	0.0191725
72.6	-0.0153536	0.0120331	0.0195072
72.8	-0.0153458	0.0125159	0.0198025
73	-0.0152801	0.0129916	0.0200565
73.2	-0.0151591	0.0134531	0.0202678
73.4	-0.014986	0.0138934	0.0204354
73.6	-0.0147651	0.0143065	0.0205593
73.8	-0.0145013	0.014687	0.0206397
74	-0.0142002	0.0150303	0.0206774
74.2	-0.0138679	0.0153327	0.0206739
74.4	-0.0135107	0.0155915	0.0206309
74.6	-0.0131352	0.015805	0.0205507
74.8	-0.0127479	0.0159723	0.0204358
75	-0.0123549	0.0160937	0.0202892
75.2	-0.0119624	0.01617	0.0201139
75.4	-0.0115758	0.016203	0.0199133
75.6	-0.0112004	0.0161952	0.0196909
75.8	-0.0108403	0.0161495	0.0194504
76	-0.0104992	0.0160691	0.019195
76.2	-0.0101802	0.0159573	0.0189281
76.4	-0.00988599	0.0158178	0.018653
76.6	-0.00961844	0.0156544	0.0183732
76.8	-0.00937878	0.0154709	0.0180918
77	-0.00916769	0.015271	0.0178115
77.2	-0.00898534	0.0150582	0.0175353
77.4	-0.00883152	0.0148357	0.0172654
77.6	-0.00870564	0.0146066	0.0170041
77.8	-0.00860687	0.0143736	0.0167535
78	-0.00853413	0.0141392	0.0165151
78.2	-0.0084862	0.0139054	0.0162904
78.4	-0.00846179	0.0136742	0.0160806
78.6	-0.00845955	0.0134469	0.0158866
78.8	-0.00847816	0.013225	0.0157092
79	-0.00851632	0.0130095	0.0155491
79.2	-0.00857289	0.0128014	0.0154068
79.4	-0.00864674	0.0126016	0.0152829
79.6	-0.00873694	0.012411	0.0151779
79.8	-0.00884239	0.0122301	0.0150918
80	-0.00896203	0.0120596	0.0150251
80.2	-0.0090949	0.0119003	0.0149778
80.4	-0.00924008	0.011753	0.0149503
80.6	-0.00939665	0.0116184	0.0149427
80.8	-0.00956362	0.0114972	0.0149549
81	-0.00974001	0.0113902	0.0149868
81.2	-0.00992469	0.0112982	0.0150383
81.4	-0.0101165	0.0112221	0.0151089
81.6	-0.0103141	0.0111625	0.0151981
81.8	-0.0105162	0.0111202	0.0153052
82	-0.0107211	0.011096	0.0154293
82.2	-0.0109272	0.0110903	0.0155692
82.4	-0.0111328	0.0111036	0.0157235
82.6	-0.0113358	0.0111362	0.0158907
82.8	-0.0115344	0.011188	0.016069
83	-0.0117262	0.011259	0.0162564
83.2	-0.011909	0.0113486	0.0164504
83.4	-0.0120806	0.0114564	0.0166491
83.6	-0.0122388	0.0115816	0.0168499
83.8	-0.0123815	0.0117229	0.0170507
84	-0.0125068	0.0118788	0.017249
84.2	-0.012613	0.0120476	0.0174423
84.4	-0.0126986	0.0122271	0.0176283
84.6	-0.0127622	0.0124151	0.0178047
84.8	-0.0128029	0.012609	0.0179694
85	-0.0128199	0.0128061	0.0181203
85.2	-0.0128133	0.0130034	0.0182557
85.4	-0.0127833	0.0131981	0.0183739
85.6	-0.0127305	0.0133872	0.0184739
85.8	-0.012656	0.0135681	0.0185545
86	-0.0125613	0.0137381	0.0186152
86.2	-0.0124482	0.0138949	0.0186555
86.4	-0.0123189	0.0140362	0.0186754
86.6	-0.0121756	0.0141604	0.0186751
86.8	-0.012021	0.0142658	0.0186553
87	-0.011858	0.0143517	0.0186167
87.2	-0.0116893	0.0144172	0.0185605
87.4	-0.0115176	0.0144622	0.0184881
87.6	-0.0113458	0.0144869	0.018401
87.8	-0.0111764	0.0144916	0.0183007
88	-0.0110119	0.0144771	0.0181892
88.2	-0.0108546	0.0144446	0.0180685
88.4	-0.0107066	0.0143956	0.0179406
88.6	-0.0105697	0.0143315	0.0178075
88.8	-0.0104452	0.0142541	0.0176715
89	-0.0103344	0.0141655	0.0175345
89.2	-0.010238	0.0140674	0.0173985
89.4	-0.0101566	0.0139619	0.0172654
89.6	-0.0100905	0.0138509	0.0171367
89.8	-0.0100396	0.0137362	0.017014
90	-0.0100038	0.0136195	0.0168987
90.2	-0.00998248	0.0135025	0.0167919
90.4	-0.00997515	0.0133867	0.0166946
90.6	-0.00998106	0.0132734	0.0166074
90.8	-0.00999935	0.0131638	0.0165309
91	-0.0100291	0.0130588	0.0164656
91.2	-0.0100694	0.0129593	0.0164115
91.4	-0.0101193	0.0128662	0.0163688
91.6	-0.0101777	0.0127799	0.0163374
91.8	-0.010244	0.0127008	0.0163172
92	-0.010317	0.0126292	0.0163076
92.2	-0.0103958	0.0125654	0.0163083
92.4	-0.0104794	0.0125097	0.016319
92.6	-0.010567	0.0124621	0.0163391
92.8	-0.0106578	0.0124229	0.0163681
93	-0.010751	0.012392	0.0164056
93.2	-0.0108459	0.0123695	0.0164511
93.4	-0.0109419	0.0123553	0.0165039
93.6	-0.0110381	0.0123495	0.0165635
93.8	-0.0111339	0.012352	0.0166294
94	-0.0112287	0.0123628	0.0167009
94.2	-0.0113218	0.0123816	0.0167775
94.4	-0.0114124	0.0124083	0.0168585
94.6	-0.0114999	0.0124429	0.0169432
94.8	-0.0115836	0.0124849	0.0170309
95	-0.0116628	0.0125341	0.0171209
95.2	-0.0117368	0.0125901	0.0172123
95.4	-0.0118048	0.0126525	0.0173043
95.6	-0.0118661	0.0127208	0.0173961
95.8	-0.0119202	0.0127943	0.0174867
96	-0.0119662	0.0128726	0.0175754
96.2	-0.0120037	0.0129548	0.0176612
96.4	-0.0120322	0.0130401	0.0177431
96.6	-0.0120513	0.0131275	0.0178204
96.8	-0.0120607	0.0132161	0.0178921
97	-0.0120604	0.0133049	0.0179575
97.2	-0.0120504	0.0133927	0.0180161
97.4	-0.0120308	0.0134787	0.018067
97.6	-0.0120019	0.0135616	0.0181098
97.8	-0.011964	0.0136405	0.0181439
98	-0.0119178	0.0137143	0.0181691
98.2	-0.0118638	0.0137821	0.0181851
98.4	-0.011803	0.0138429	0.0181917
98.6	-0.0117362	0.013896	0.0181889
98.8	-0.0116645	0.0139407	0.018177
99	-0.011589	0.0139765	0.0181562
99.2	-0.0115109	0.0140029	0.0181268
99.4	-0.0114314	0.0140198	0.0180896
99.6	-0.0113518	0.0140272	0.0180451
99.8	-0.0112733	0.0140251	0.0179942
100	-0.0111971	0.0140137	0.0179377
100.2	-0.0111243	0.0139936	0.0178765
100.4	-0.0110559	0.0139653	0.0178118
100.6	-0.0109929	0.0139294	0.0177446
100.8	-0.010936	0.0138867	0.0176759
101	-0.0108861	0.0138381	0.0176068
101.2	-0.0108436	0.0137846	0.0175385
101.4	-0.010809	0.0137271	0.0174719
101.6	-0.0107825	0.0136667	0.017408
101.8	-0.0107642	0.0136042	0.0173477
102	-0.0107542	0.0135408	0.0172918
102.2	-0.0107523	0.0134774	0.017241
102.4	-0.0107583	0.0134149	0.0171959
102.6	-0.0107717	0.0133541	0.017157
102.8	-0.0107923	0.0132958	0.0171246
103	-0.0108194	0.0132408	0.0170991
103.2	-0.0108526	0.0131895	0.0170805
103.4	-0.0108913	0.0131426	0.0170689
103.6	-0.0109348	0.0131004	0.0170643
103.8	-0.0109825	0.0130632	0.0170664
104	-0.0110336	0.0130312	0.0170749
104.2	-0.0110876	0.0130047	0.0170897
104.4	-0.0111437	0.0129837	0.0171102
104.6	-0.0112012	0.0129684	0.0171361
104.8	-0.0112596	0.0129586	0.017167
105	-0.0113183	0.0129544	0.0172023
105.2	-0.0113767	0.0129556	0.0172417
105.4	-0.0114344	0.0129621	0.0172847
105.6	-0.0114908	0.0129737	0.0173308
105.8	-0.0115456	0.0129902	0.0173795
106	-0.0115983	0.0130113	0.0174303
106.2	-0.0116485	0.0130369	0.0174828
106.4	-0.0116959	0.0130665	0.0175364
106.6	-0.0117402	0.0130999	0.0175909
106.8	-0.011781	0.0131367	0.0176456
107	-0.0118181	0.0131767	0.0177001
107.2	-0.0118511	0.0132195	0.0177539
107.4	-0.0118798	0.0132646	0.0178067
107.6	-0.0119041	0.0133117	0.017858
107.8	-0.0119237	0.0133604	0.0179074
108	-0.0119385	0.0134102	0.0179544
108.2	-0.0119485	0.0134607	0.0179988
108.4	-0.0119536	0.0135114	0.0180401
108.6	-0.0119537	0.0135618	0.018078
108.8	-0.011949	0.0136117	0.0181123
109	-0.0119394	0.0136603	0.0181426
109.2	-0.0119252	0.0137074	0.0181687
109.4	-0.0119065	0.0137524	0.0181904
109.6	-0.0118835	0.0137947	0.0182075
109.8	-0.0118566	0.0138341	0.0182198
110	-0.011826	0.01387	0.0182272
110.2	-0.0117923	0.0139021	0.0182298
110.4	-0.0117558	0.01393	0.0182276
110.6	-0.0117171	0.0139534	0.0182205
110.8	-0.0116766	0.0139721	0.0182089
111	-0.011635	0.0139859	0.0181928
111.2	-0.0115927	0.0139946	0.0181725
111.4	-0.0115505	0.0139983	0.0181485
111.6	-0.011509	0.0139969	0.018121
111.8	-0.0114686	0.0139906	0.0180905
112	-0.01143	0.0139795	0.0180574
112.2	-0.0113937	0.0139639	0.0180224
112.4	-0.0113602	0.013944	0.0179859
112.6	-0.0113301	0.0139203	0.0179484
112.8	-0.0113036	0.0138931	0.0179106
113	-0.0112812	0.013863	0.0178731
113.2	-0.0112631	0.0138304	0.0178364
113.4	-0.0112495	0.0137958	0.017801
113.6	-0.0112406	0.0137599	0.0177676
113.8	-0.0112365	0.0137231	0.0177365
114	-0.0112371	0.013686	0.0177082
114.2	-0.0112424	0.0136492	0.0176831
114.4	-0.0112523	0.0136132	0.0176616
114.6	-0.0112665	0.0135785	0.017644
114.8	-0.0112848	0.0135455	0.0176303
115	-0.011307	0.0135148	0.0176209
115.2	-0.0113326	0.0134866	0.0176158
115.4	-0.0113614	0.0134612	0.017615
115.6	-0.011393	0.013439	0.0176184
115.8	-0.011427	0.0134201	0.017626
116	-0.0114628	0.0134048	0.0176376
116.2	-0.0115001	0.0133931	0.0176529
116.4	-0.0115384	0.013385	0.0176718
116.6	-0.0115772	0.0133807	0.017694
116.8	-0.0116162	0.0133802	0.0177191
117	-0.011655	0.0133832	0.0177468
117.2	-0.0116931	0.0133899	0.0177769
117.4	-0.0117302	0.0133999	0.0178089
117.6	-0.0117661	0.0134132	0.0178425
117.8	-0.0118003	0.0134295	0.0178773
118	-0.0118327	0.0134487	0.0179131
118.2	-0.0118629	0.0134705	0.0179494
118.4	-0.0118908	0.0134947	0.017986
118.6	-0.0119162	0.0135209	0.0180225
118.8	-0.011939	0.013549	0.0180586
119	-0.0119589	0.0135787	0.0180941
119.2	-0.0119759	0.0136096	0.0181285
119.4	-0.01199	0.0136415	0.0181618
119.6	-0.012001	0.013674	0.0181935
119.8	-0.012009	0.013707	0.0182236
120	-0.0120139	0.0137401	0.0182517
120.2	-0.0120159	0.013773	0.0182778
120.4	-0.0120148	0.0138055	0.0183016
120.6	-0.0120109	0.0138373	0.018323
120.8	-0.0120041	0.0138681	0.0183419
121	-0.0119947	0.0138977	0.0183581
121.2	-0.0119827	0.0139258	0.0183715
121.4	-0.0119684	0.0139522	0.0183822
121.6	-0.0119519	0.0139765	0.01839
121.8	-0.0119335	0.0139987	0.018395
122	-0.0119135	0.0140186	0.018397
122.2	-0.0118919	0.0140359	0.0183963
122.4	-0.0118693	0.0140505	0.0183929
122.6	-0.0118458	0.0140624	0.0183868
122.8	-0.0118217	0.0140714	0.0183781
123	-0.0117974	0.0140774	0.0183672
123.2	-0.0117732	0.0140805	0.018354
123.4	-0.0117494	0.0140807	0.0183389
123.6	-0.0117263	0.014078	0.0183221
123.8	-0.0117043	0.0140726	0.0183038
124	-0.0116836	0.0140645	0.0182843
124.2	-0.0116645	0.0140539	0.018264
124.4	-0.0116473	0.014041	0.018243
124.6	-0.0116321	0.014026	0.0182218
124.8	-0.0116193	0.0140092	0.0182007
125	-0.0116089	0.0139908	0.0181799
125.2	-0.0116012	0.0139711	0.0181599
125.4	-0.0115962	0.0139505	0.0181408
125.6	-0.011594	0.0139292	0.018123
125.8	-0.0115946	0.0139075	0.0181067
126	-0.011598	0.0138858	0.0180923
