# Time	Value
109	-0.0135221
109.2	-0.0137948
109.4	-0.0140832
109.6	-0.0143864
109.8	-0.0147028
110	-0.0150304
110.2	-0.0153663
110.4	-0.0157071
110.6	-0.016049
110.8	-0.0163874
111	-0.0167177
111.2	-0.0170348
111.4	-0.0173335
111.6	-0.0176087
111.8	-0.0178551
112	-0.0180678
112.2	-0.0182419
112.4	-0.0183736
112.6	-0.0184596
112.8	-0.0184975
113	-0.0184859
113.2	-0.0184241
113.4	-0.0183124
113.6	-0.0181523
113.8	-0.0179463
114	-0.017698
114.2	-0.0174116
114.4	-0.0170922
114.6	-0.0167458
114.8	-0.0163785
115	-0.015997
115.2	-0.0156082
115.4	-0.0152189
115.6	-0.0148357
115.8	-0.0144651
116	-0.0141129
116.2	-0.0137845
116.4	-0.0134844
116.6	-0.0132162
116.8	-0.0129829
117	-0.0127867
117.2	-0.0126286
117.4	-0.0125093
117.6	-0.0124282
117.8	-0.0123844
118	-0.012376
118.2	-0.0124008
118.4	-0.0124561
118.6	-0.0125392
118.8	-0.0126472
119	-0.0127771
119.2	-0.0129261
119.4	-0.0130918
119.6	-0.0132716
119.8	-0.0134632
120	-0.0136646
120.2	-0.0138743
120.4	-0.0140908
120.6	-0.0143129
120.8	-0.0145394
121	-0.0147694
121.2	-0.0150021
121.4	-0.0152364
121.6	-0.0154714
121.8	-0.0157057
122	-0.0159379
122.2	-0.0161663
122.4	-0.0163889
122.6	-0.0166038
122.8	-0.0168084
123	-0.0170003
123.2	-0.0171769
123.4	-0.0173353
123.6	-0.0174729
123.8	-0.0175868
124	-0.0176748
124.2	-0.0177347
124.4	-0.0177648
124.6	-0.0177636
124.8	-0.0177302
125	-0.0176642
125.2	-0.0175655
125.4	-0.0174351
125.6	-0.0172744
125.8	-0.0170856
126	-0.0168712
126.2	-0.0166344
126.4	-0.0163789
126.6	-0.0161087
126.8	-0.0158282
127	-0.0155418
127.2	-0.0152543
127.4	-0.0149704
127.6	-0.0146947
127.8	-0.0144314
128	-0.0141848
128.2	-0.0139584
128.4	-0.0137553
128.6	-0.0135782
128.8	-0.0134293
129	-0.0133102
129.2	-0.0132217
129.4	-0.0131641
129.6	-0.0131371
129.8	-0.0131398
130	-0.0131709
130.2	-0.0132288
130.4	-0.0133114
130.6	-0.0134166
130.8	-0.0135419
131	-0.0136849
131.2	-0.013843
131.4	-0.0140137
131.6	-0.0141944
131.8	-0.0143827
132	-0.0145763
132.2	-0.0147732
132.4	-0.0149716
132.6	-0.01517
132.8	-0.0153667
133	-0.0155606
133.2	-0.0157503
133.4	-0.0159347
133.6	-0.0161127
133.8	-0.0162832
134	-0.0164451
134.2	-0.0165973
134.4	-0.0167386
134.6	-0.016868
134.8	-0.0169843
135	-0.017086
135.2	-0.0171722
135.4	-0.0172416
135.6	-0.0172933
135.8	-0.0173262
136	-0.0173395
136.2	-0.0173325
136.4	-0.0173046
136.6	-0.0172557
136.8	-0.0171858
137	-0.0170952
137.2	-0.0169845
137.4	-0.0168549
137.6	-0.0167077
137.8	-0.0165446
138	-0.0163678
138.2	-0.0161796
138.4	-0.0159825
138.6	-0.0157795
138.8	-0.0155734
139	-0.0153673
139.2	-0.0151644
139.4	-0.0149677
139.6	-0.0147802
139.8	-0.0146048
140	-0.014444
140.2	-0.0143002
140.4	-0.0141755
140.6	-0.0140713
140.8	-0.0139891
141	-0.0139295
141.2	-0.013893
141.4	-0.0138798
141.6	-0.0138894
141.8	-0.0139212
142	-0.0139741
142.2	-0.0140469
142.4	-0.0141378
142.6	-0.0142452
142.8	-0.0143672
143	-0.0145017
143.2	-0.0146465
143.4	-0.0147993
143.6	-0.014958
143.8	-0.0151205
144	-0.0152849
144.2	-0.0154493
144.4	-0.015612
144.6	-0.0157715
144.8	-0.0159263
145	-0.0160752
145.2	-0.0162171
145.4	-0.0163508
145.6	-0.0164754
145.8	-0.0165901
146	-0.0166942
146.2	-0.016787
146.4	-0.0168678
146.6	-0.0169363
146.8	-0.016992
147	-0.0170345
147.2	-0.0170636
147.4	-0.0170789
147.6	-0.0170802
147.8	-0.0170675
148	-0.0170407
148.2	-0.017
148.4	-0.0169455
148.6	-0.0168776
148.8	-0.0167969
149	-0.016704
149.2	-0.0165999
149.4	-0.0164856
149.6	-0.0163622
149.8	-0.0162313
150	-0.0160944
150.2	-0.0159532
150.4	-0.0158096
150.6	-0.0156655
150.8	-0.0155228
151	-0.0153835
151.2	-0.0152496
151.4	-0.015123
151.6	-0.0150056
151.8	-0.0148989
152	-0.0148046
152.2	-0.014724
152.4	-0.0146581
152.6	-0.0146079
152.8	-0.014574
153	-0.0145567
153.2	-0.0145562
153.4	-0.0145722
153.6	-0.0146044
153.8	-0.014652
154	-0.0147141
154.2	-0.0147895
154.4	-0.0148771
154.6	-0.0149754
154.8	-0.0150829
155	-0.0151979
155.2	-0.0153187
155.4	-0.0154437
155.6	-0.015571
155.8	-0.0156992
156	-0.0158265
156.2	-0.0159516
156.4	-0.0160731
156.6	-0.0161897
156.8	-0.0163004
157	-0.0164041
157.2	-0.0165
157.4	-0.0165874
157.6	-0.0166656
157.8	-0.0167341
158	-0.0167927
158.2	-0.016841
158.4	-0.0168788
158.6	-0.0169061
158.8	-0.0169229
159	-0.0169291
159.2	-0.0169249
159.4	-0.0169104
159.6	-0.016886
159.8	-0.0168519
160	-0.0168085
160.2	-0.0167562
160.4	-0.0166956
160.6	-0.0166273
160.8	-0.0165519
161	-0.0164702
161.2	-0.0163831
161.4	-0.0162915
161.6	-0.0161963
161.8	-0.0160987
162	-0.0159998
162.2	-0.0159008
162.4	-0.0158029
162.6	-0.0157073
162.8	-0.0156154
163	-0.0155282
163.2	-0.015447
163.4	-0.0153728
163.6	-0.0153068
163.8	-0.0152499
164	-0.0152028
164.2	-0.0151662
164.4	-0.0151408
164.6	-0.0151267
164.8	-0.0151243
165	-0.0151335
165.2	-0.0151541
165.4	-0.0151859
165.6	-0.0152282
165.8	-0.0152805
166	-0.0153419
166.2	-0.0154115
166.4	-0.0154883
166.6	-0.0155712
166.8	-0.0156589
167	-0.0157502
167.2	-0.0158439
167.4	-0.0159388
167.6	-0.0160335
167.8	-0.0161269
168	-0.0162179
168.2	-0.0163054
168.4	-0.0163885
168.6	-0.0164663
168.8	-0.0165382
169	-0.0166034
169.2	-0.0166615
169.4	-0.0167121
169.6	-0.0167548
169.8	-0.0167894
170	-0.0168159
170.2	-0.0168341
170.4	-0.0168443
170.6	-0.0168464
170.8	-0.0168407
171	-0.0168275
171.2	-0.016807
171.4	-0.0167796
171.6	-0.0167458
171.8	-0.0167059
172	-0.0166605
172.2	-0.0166101
172.4	-0.0165552
172.6	-0.0164964
172.8	-0.0164344
173	-0.0163699
173.2	-0.0163035
173.4	-0.016236
173.6	-0.016168
173.8	-0.0161005
174	-0.0160341
174.2	-0.0159696
174.4	-0.0159078
174.6	-0.0158494
174.8	-0.0157952
175	-0.015746
175.2	-0.0157022
175.4	-0.0156646
175.6	-0.0156336
175.8	-0.0156098
176	-0.0155933
176.2	-0.0155846
176.4	-0.0155838
176.6	-0.0155908
176.8	-0.0156056
177	-0.0156281
177.2	-0.0156579
177.4	-0.0156946
177.6	-0.0157378
177.8	-0.0157867
178	-0.0158408
178.2	-0.0158994
178.4	-0.0159615
178.6	-0.0160264
178.8	-0.0160932
179	-0.016161
179.2	-0.0162289
179.4	-0.016296
179.6	-0.0163616
179.8	-0.0164248
180	-0.016485
180.2	-0.0165414
180.4	-0.0165934
180.6	-0.0166407
180.8	-0.0166827
181	-0.0167192
181.2	-0.0167498
181.4	-0.0167744
181.6	-0.0167929
181.8	-0.0168053
182	-0.0168117
182.2	-0.0168122
182.4	-0.0168069
182.6	-0.0167961
182.8	-0.01678
183	-0.016759
183.2	-0.0167335
183.4	-0.0167038
183.6	-0.0166704
183.8	-0.0166336
184	-0.016594
184.2	-0.016552
184.4	-0.016508
184.6	-0.0164627
184.8	-0.0164164
185	-0.0163698
185.2	-0.0163232
185.4	-0.0162773
185.6	-0.0162326
185.8	-0.0161894
186	-0.0161484
186.2	-0.0161101
186.4	-0.0160747
186.6	-0.0160429
186.8	-0.016015
187	-0.0159913
187.2	-0.0159722
187.4	-0.0159579
187.6	-0.0159487
187.8	-0.0159446
188	-0.0159458
188.2	-0.0159523
188.4	-0.015964
188.6	-0.0159808
188.8	-0.0160025
189	-0.0160289
189.2	-0.0160596
189.4	-0.0160942
189.6	-0.0161322
189.8	-0.0161733
190	-0.0162169
190.2	-0.0162623
190.4	-0.016309
190.6	-0.0163565
190.8	-0.0164041
191	-0.0164511
191.2	-0.0164972
191.4	-0.0165416
191.6	-0.0165838
191.8	-0.0166235
192	-0.0166602
192.2	-0.0166934
192.4	-0.016723
192.6	-0.0167485
192.8	-0.01677
193	-0.0167871
193.2	-0.0167999
193.4	-0.0168082
193.6	-0.0168123
193.8	-0.0168121
194	-0.0168077
194.2	-0.0167995
194.4	-0.0167875
194.6	-0.016772
194.8	-0.0167534
195	-0.0167319
195.2	-0.0167078
195.4	-0.0166815
195.6	-0.0166534
195.8	-0.0166237
196	-0.0165929
196.2	-0.0165613
196.4	-0.0165294
196.6	-0.0164974
196.8	-0.0164657
197	-0.0164347
197.2	-0.0164047
197.4	-0.0163761
197.6	-0.0163492
197.8	-0.0163243
198	-0.0163017
198.2	-0.0162816
198.4	-0.0162642
198.6	-0.0162499
198.8	-0.0162388
199	-0.0162309
199.2	-0.0162265
199.4	-0.0162256
199.6	-0.0162282
199.8	-0.0162343
200	-0.0162439
200.2	-0.0162569
200.4	-0.0162731
200.6	-0.0162923
200.8	-0.0163144
201	-0.016339
201.2	-0.0163659
201.4	-0.0163947
201.6	-0.0164251
201.8	-0.0164567
202	-0.0164891
202.2	-0.0165219
202.4	-0.0165548
202.6	-0.0165873
202.8	-0.016619
203	-0.0166496
203.2	-0.0166788
203.4	-0.0167061
203.6	-0.0167313
203.8	-0.0167542
204	-0.0167745
204.2	-0.016792
204.4	-0.0168066
204.6	-0.0168183
204.8	-0.0168269
205	-0.0168325
205.2	-0.016835
205.4	-0.0168345
205.6	-0.0168312
205.8	-0.0168251
206	-0.0168165
206.2	-0.0168054
206.4	-0.0167922
206.6	-0.016777
206.8	-0.01676
207	-0.0167416
207.2	-0.016722
207.4	-0.0167014
207.6	-0.0166801
207.8	-0.0166584
208	-0.0166366
208.2	-0.0166149
208.4	-0.0165936
208.6	-0.0165728
208.8	-0.016553
209	-0.0165342
209.2	-0.0165168
209.4	-0.0165008
209.6	-0.0164865
209.8	-0.0164741
210	-0.0164636
210.2	-0.0164553
210.4	-0.0164492
210.6	-0.0164453
210.8	-0.0164438
211	-0.0164447
211.2	-0.0164479
211.4	-0.0164535
211.6	-0.0164614
211.8	-0.0164714
212	-0.0164836
212.2	-0.0164978
212.4	-0.0165137
212.6	-0.0165313
212.8	-0.0165503
213	-0.0165706
213.2	-0.0165918
213.4	-0.0166137
213.6	-0.0166361
213.8	-0.0166587
214	-0.0166812
214.2	-0.0167035
214.4	-0.0167251
214.6	-0.016746
214.8	-0.0167658
215	-0.0167843
215.2	-0.0168014
215.4	-0.0168169
215.6	-0.0168306
215.8	-0.0168424
216	-0.0168523
216.2	-0.01686
216.4	-0.0168657
216.6	-0.0168694
216.8	-0.0168709
217	-0.0168704
217.2	-0.0168679
217.4	-0.0168636
217.6	-0.0168575
217.8	-0.0168498
218	-0.0168405
218.2	-0.01683
218.4	-0.0168183
218.6	-0.0168057
218.8	-0.0167922
219	-0.0167782
219.2	-0.0167637
219.4	-0.0167491
219.6	-0.0167344
219.8	-0.0167199
220	-0.0167057
220.2	-0.0166921
220.4	-0.0166791
220.6	-0.016667
220.8	-0.0166558
221	-0.0166457
221.2	-0.0166369
221.4	-0.0166294
221.6	-0.0166233
221.8	-0.0166186
222	-0.0166156
222.2	-0.016614
222.4	-0.0166141
222.6	-0.0166158
222.8	-0.0166191
223	-0.016624
223.2	-0.0166303
223.4	-0.0166381
223.6	-0.0166473
223.8	-0.0166577
224	-0.0166693
224.2	-0.0166819
224.4	-0.0166953
224.6	-0.0167096
224.8	-0.0167243
225	-0.0167396
225.2	-0.016755
225.4	-0.0167705
225.6	-0.0167859
225.8	-0.0168011
226	-0.0168158
226.2	-0.0168299
226.4	-0.0168433
226.6	-0.0168558
226.8	-0.0168673
227	-0.0168776
227.2	-0.0168868
227.4	-0.0168947
227.6	-0.0169012
227.8	-0.0169063
228	-0.0169101
228.2	-0.0169124
228.4	-0.0169133
228.6	-0.0169128
228.8	-0.0169111
229	-0.016908
229.2	-0.0169038
229.4	-0.0168985
229.6	-0.0168922
229.8	-0.0168851
230	-0.0168772
230.2	-0.0168686
230.4	-0.0168596
230.6	-0.0168502
230.8	-0.0168405
231	-0.0168308
231.2	-0.0168211
231.4	-0.0168116
231.6	-0.0168023
231.8	-0.0167934
232	-0.0167851
232.2	-0.0167774
232.4	-0.0167704
232.6	-0.0167642
232.8	-0.0167588
233	-0.0167544
233.2	-0.016751
233.4	-0.0167487
233.6	-0.0167474
233.8	-0.0167471
234	-0.016748
234.2	-0.0167499
234.4	-0.0167529
234.6	-0.016757
234.8	-0.016762
235	-0.016768
235.2	-0.0167748
235.4	-0.0167825
235.6	-0.0167909
235.8	-0.0167999
236	-0.0168094
236.2	-0.0168194
236.4	-0.0168298
236.6	-0.0168403
236.8	-0.016851
237	-0.0168616
237.2	-0.0168722
237.4	-0.0168825
237.6	-0.0168925
237.8	-0.016902
238	-0.016911
238.2	-0.0169194
238.4	-0.0169271
238.6	-0.016934
238.8	-0.0169401
239	-0.0169453
239.2	-0.0169497
239.4	-0.016953
239.6	-0.0169555
239.8	-0.016957
240	-0.0169575
240.2	-0.0169571
240.4	-0.0169559
240.6	-0.0169538
240.8	-0.016951
241	-0.0169474
241.2	-0.0169432
241.4	-0.0169384
241.6	-0.0169332
241.8	-0.0169275
242	-0.0169215
242.2	-0.0169153
242.4	-0.016909
242.6	-0.0169027
242.8	-0.0168964
243	-0.0168902
243.2	-0.0168843
243.4	-0.0168786
243.6	-0.0168734
243.8	-0.0168686
244	-0.0168643
244.2	-0.0168606
244.4	-0.0168575
244.6	-0.016855
244.8	-0.0168533
245	-0.0168522
245.2	-0.0168519
245.4	-0.0168523
245.6	-0.0168535
245.8	-0.0168554
246	-0.0168579
246.2	-0.0168612
246.4	-0.0168651
246.6	-0.0168696
246.8	-0.0168747
247	-0.0168804
247.2	-0.0168864
247.4	-0.0168929
247.6	-0.0168997
247.8	-0.0169067
248	-0.0169139
248.2	-0.0169212
248.4	-0.0169286
248.6	-0.0169359
248.8	-0.0169432
249	-0.0169502
249.2	-0.016957
249.4	-0.0169634
249.6	-0.0169695
249.8	-0.0169751
