# Frequency	Magnitude
0	1.53211e-17
0.00488281	0.000575533
0.00976563	0.000363848
0.0146484	0.000273504
0.0195313	0.000222381
0.0244141	0.000205075
0.0292969	0.000213909
0.0341797	0.000243848
0.0390625	0.00029356
0.0439453	0.00036444
0.0488281	0.000460924
0.0537109	0.000590608
0.0585938	0.000764037
0.0634766	0.000991974
0.0683594	0.00127111
0.0732422	0.00155573
0.078125	0.00181139
0.0830078	0.00209054
0.0878906	0.00139936
0.0927734	0.000678542
0.0976563	0.000556038
0.102539	0.000472334
0.107422	0.000412735
0.112305	0.000365509
0.117188	0.000325528
0.12207	0.000289097
0.126953	0.000252909
0.131836	0.000214326
0.136719	0.00017294
0.141602	0.000136931
0.146484	0.000135607
0.151367	0.000194509
0.15625	0.00029128
0.161133	0.000356517
0.166016	0.000286579
0.170898	0.000195155
0.175781	0.000184102
0.180664	0.000178996
0.185547	0.00017088
0.19043	0.000163928
0.195313	0.000157782
0.200195	0.000152382
0.205078	0.000147517
0.209961	0.000143042
0.214844	0.000138896
0.219727	0.000135258
0.224609	0.000132397
0.229492	0.00013
0.234375	0.000126622
0.239258	0.000121671
0.244141	0.000117806
0.249023	0.000116078
0.253906	0.000114267
0.258789	0.0001121
0.263672	0.000110119
0.268555	0.00010814
0.273438	0.000106305
0.27832	0.000104528
0.283203	0.00010286
0.288086	0.000101224
0.292969	9.95214e-05
0.297852	9.7687e-05
0.302734	9.56991e-05
0.307617	9.36827e-05
0.3125	9.18444e-05
0.317383	9.02044e-05
0.322266	8.86195e-05
0.327148	8.69494e-05
0.332031	8.53461e-05
0.336914	8.37533e-05
0.341797	8.21987e-05
0.34668	8.06662e-05
0.351563	7.91672e-05
0.356445	7.77369e-05
0.361328	7.63304e-05
0.366211	7.50302e-05
0.371094	7.37727e-05
0.375977	7.26201e-05
0.380859	7.15491e-05
0.385742	7.05026e-05
0.390625	6.94602e-05
0.395508	6.84853e-05
0.400391	6.76035e-05
0.405273	6.67885e-05
0.410156	6.60187e-05
0.415039	6.53154e-05
0.419922	6.46586e-05
0.424805	6.40328e-05
0.429688	6.34706e-05
0.43457	6.29085e-05
0.439453	6.24138e-05
0.444336	6.19129e-05
0.449219	6.14267e-05
0.454102	6.09713e-05
0.458984	6.05065e-05
0.463867	6.00688e-05
0.46875	5.96226e-05
0.473633	5.91543e-05
0.478516	5.86666e-05
0.483398	5.81828e-05
0.488281	5.76799e-05
0.493164	5.7156e-05
0.498047	5.66111e-05
0.50293	5.60573e-05
0.507813	5.54751e-05
0.512695	5.48894e-05
0.517578	5.42881e-05
0.522461	5.367e-05
0.527344	5.30481e-05
0.532227	5.24116e-05
0.537109	5.17621e-05
0.541992	5.11301e-05
0.546875	5.05034e-05
0.551758	4.98814e-05
0.556641	4.92707e-05
0.561523	4.86808e-05
0.566406	4.81095e-05
0.571289	4.75579e-05
0.576172	4.70404e-05
0.581055	4.65455e-05
0.585938	4.60794e-05
0.59082	4.56488e-05
0.595703	4.52419e-05
0.600586	4.48897e-05
0.605469	4.45538e-05
0.610352	4.42419e-05
0.615234	4.39691e-05
0.620117	4.37101e-05
0.625	4.34803e-05
0.629883	4.32844e-05
0.634766	4.30915e-05
0.639648	4.29093e-05
0.644531	4.27422e-05
0.649414	4.25845e-05
0.654297	4.24266e-05
0.65918	4.22635e-05
0.664063	4.21028e-05
0.668945	4.19329e-05
0.673828	4.17481e-05
0.678711	4.15612e-05
0.683594	4.13587e-05
0.688477	4.11366e-05
0.693359	4.08976e-05
0.698242	4.06397e-05
0.703125	4.03624e-05
0.708008	4.00792e-05
0.712891	3.97755e-05
0.717773	3.94543e-05
0.722656	3.91226e-05
0.727539	3.87754e-05
0.732422	3.84202e-05
0.737305	3.80587e-05
0.742188	3.76959e-05
0.74707	3.73302e-05
0.751953	3.69676e-05
0.756836	3.66107e-05
0.761719	3.62709e-05
0.766602	3.59383e-05
0.771484	3.56152e-05
0.776367	3.53088e-05
0.78125	3.50208e-05
0.786133	3.47528e-05
0.791016	3.45107e-05
0.795898	3.42931e-05
0.800781	3.40911e-05
0.805664	3.39145e-05
0.810547	3.37599e-05
0.81543	3.36222e-05
0.820313	3.35012e-05
0.825195	3.33982e-05
0.830078	3.33111e-05
0.834961	3.32339e-05
0.839844	3.3168e-05
0.844727	3.31102e-05
0.849609	3.3057e-05
0.854492	3.29996e-05
0.859375	3.2941e-05
0.864258	3.28757e-05
0.869141	3.28051e-05
0.874023	3.27287e-05
0.878906	3.26397e-05
0.883789	3.25396e-05
0.888672	3.24246e-05
0.893555	3.22936e-05
0.898438	3.21487e-05
0.90332	3.19866e-05
0.908203	3.18094e-05
0.913086	3.16174e-05
0.917969	3.14152e-05
0.922852	3.12049e-05
0.927734	3.09801e-05
0.932617	3.07471e-05
0.9375	3.05084e-05
0.942383	3.02624e-05
0.947266	3.00164e-05
0.952148	2.97727e-05
0.957031	2.95327e-05
0.961914	2.92982e-05
0.966797	2.90748e-05
0.97168	2.88621e-05
0.976563	2.86575e-05
0.981445	2.84662e-05
0.986328	2.82898e-05
0.991211	2.81294e-05
0.996094	2.79876e-05
1.00098	2.78655e-05
1.00586	2.77601e-05
1.01074	2.76722e-05
1.01563	2.75985e-05
1.02051	2.75391e-05
1.02539	2.74927e-05
1.03027	2.7456e-05
1.03516	2.74278e-05
1.04004	2.74068e-05
1.04492	2.73939e-05
1.0498	2.73861e-05
1.05469	2.7376e-05
1.05957	2.73623e-05
1.06445	2.73449e-05
1.06934	2.73182e-05
1.07422	2.72834e-05
1.0791	2.7241e-05
1.08398	2.71895e-05
1.08887	2.71255e-05
1.09375	2.70468e-05
1.09863	2.69558e-05
1.10352	2.68532e-05
1.1084	2.67394e-05
1.11328	2.66098e-05
1.11816	2.64659e-05
1.12305	2.63125e-05
1.12793	2.6152e-05
1.13281	2.59854e-05
1.1377	2.58126e-05
1.14258	2.5634e-05
1.14746	2.54535e-05
1.15234	2.52726e-05
1.15723	2.50932e-05
1.16211	2.49198e-05
1.16699	2.47538e-05
1.17188	2.45953e-05
1.17676	2.44445e-05
1.18164	2.43054e-05
1.18652	2.4181e-05
1.19141	2.40718e-05
1.19629	2.39758e-05
1.20117	2.38914e-05
1.20605	2.38224e-05
1.21094	2.377e-05
1.21582	2.37308e-05
1.2207	2.37035e-05
1.22559	2.36876e-05
1.23047	2.36794e-05
1.23535	2.3678e-05
1.24023	2.36844e-05
1.24512	2.36953e-05
1.25	2.37088e-05
1.25488	2.37215e-05
1.25977	2.37294e-05
1.26465	2.37338e-05
1.26953	2.37355e-05
1.27441	2.37294e-05
1.2793	2.37122e-05
1.28418	2.36844e-05
1.28906	2.3646e-05
1.29395	2.35975e-05
1.29883	2.35378e-05
1.30371	2.34669e-05
1.30859	2.33845e-05
1.31348	2.32889e-05
1.31836	2.31823e-05
1.32324	2.3068e-05
1.32813	2.29456e-05
1.33301	2.28156e-05
1.33789	2.26793e-05
1.34277	2.254e-05
1.34766	2.24e-05
1.35254	2.22605e-05
1.35742	2.21234e-05
1.3623	2.19889e-05
1.36719	2.18588e-05
1.37207	2.17345e-05
1.37695	2.16183e-05
1.38184	2.15129e-05
1.38672	2.14195e-05
1.3916	2.13381e-05
1.39648	2.12689e-05
1.40137	2.12127e-05
1.40625	2.11692e-05
1.41113	2.1137e-05
1.41602	2.11156e-05
1.4209	2.11045e-05
1.42578	2.11033e-05
1.43066	2.11118e-05
1.43555	2.11281e-05
1.44043	2.11503e-05
1.44531	2.11758e-05
1.4502	2.1202e-05
1.45508	2.12272e-05
1.45996	2.12492e-05
1.46484	2.12673e-05
1.46973	2.12807e-05
1.47461	2.12877e-05
1.47949	2.12873e-05
1.48438	2.12792e-05
1.48926	2.12615e-05
1.49414	2.12322e-05
1.49902	2.11907e-05
1.50391	2.11383e-05
1.50879	2.10759e-05
1.51367	2.10034e-05
1.51855	2.09219e-05
1.52344	2.08327e-05
1.52832	2.0737e-05
1.5332	2.06345e-05
1.53809	2.05257e-05
1.54297	2.04124e-05
1.54785	2.02965e-05
1.55273	2.01803e-05
1.55762	2.00662e-05
1.5625	1.99561e-05
1.56738	1.98515e-05
1.57227	1.97525e-05
1.57715	1.966e-05
1.58203	1.95756e-05
1.58691	1.95009e-05
1.5918	1.94375e-05
1.59668	1.93856e-05
1.60156	1.93454e-05
1.60645	1.93173e-05
1.61133	1.93009e-05
1.61621	1.92955e-05
1.62109	1.92994e-05
1.62598	1.93116e-05
1.63086	1.93304e-05
1.63574	1.93549e-05
1.64063	1.93851e-05
1.64551	1.94197e-05
1.65039	1.94556e-05
1.65527	1.94901e-05
1.66016	1.95222e-05
1.66504	1.95504e-05
1.66992	1.9573e-05
1.6748	1.95894e-05
1.67969	1.95989e-05
1.68457	1.96003e-05
1.68945	1.95935e-05
1.69434	1.95776e-05
1.69922	1.95517e-05
1.7041	1.95153e-05
1.70898	1.94684e-05
1.71387	1.94118e-05
1.71875	1.93463e-05
1.72363	1.92733e-05
1.72852	1.91937e-05
1.7334	1.91081e-05
1.73828	1.90171e-05
1.74316	1.89227e-05
1.74805	1.8826e-05
1.75293	1.87285e-05
1.75781	1.86319e-05
1.7627	1.85378e-05
1.76758	1.84483e-05
1.77246	1.83651e-05
1.77734	1.82894e-05
1.78223	1.82223e-05
1.78711	1.81644e-05
1.79199	1.8116e-05
1.79688	1.80771e-05
1.80176	1.80486e-05
1.80664	1.80313e-05
1.81152	1.80251e-05
1.81641	1.80291e-05
1.82129	1.80421e-05
1.82617	1.80632e-05
1.83105	1.80913e-05
1.83594	1.81249e-05
1.84082	1.81621e-05
1.8457	1.82014e-05
1.85059	1.82419e-05
1.85547	1.82821e-05
1.86035	1.8321e-05
1.86523	1.83571e-05
1.87012	1.83887e-05
1.875	1.84145e-05
1.87988	1.8433e-05
1.88477	1.84429e-05
1.88965	1.84439e-05
1.89453	1.84356e-05
1.89941	1.8418e-05
1.9043	1.83917e-05
1.90918	1.83568e-05
1.91406	1.83133e-05
1.91895	1.82616e-05
1.92383	1.82014e-05
1.92871	1.81335e-05
1.93359	1.80592e-05
1.93848	1.79802e-05
1.94336	1.7898e-05
1.94824	1.78148e-05
1.95313	1.77318e-05
1.95801	1.765e-05
1.96289	1.75709e-05
1.96777	1.74954e-05
1.97266	1.74245e-05
1.97754	1.73596e-05
1.98242	1.73022e-05
1.9873	1.72536e-05
1.99219	1.7215e-05
1.99707	1.71872e-05
2.00195	1.71702e-05
2.00684	1.71633e-05
2.01172	1.71656e-05
2.0166	1.71764e-05
2.02148	1.71953e-05
2.02637	1.72221e-05
2.03125	1.72559e-05
2.03613	1.72956e-05
2.04102	1.73398e-05
2.0459	1.7387e-05
2.05078	1.74351e-05
2.05566	1.7482e-05
2.06055	1.75262e-05
2.06543	1.75667e-05
2.07031	1.76025e-05
2.0752	1.76334e-05
2.08008	1.76585e-05
2.08496	1.76765e-05
2.08984	1.76863e-05
2.09473	1.76868e-05
2.09961	1.76777e-05
2.10449	1.76592e-05
2.10938	1.76318e-05
2.11426	1.75959e-05
2.11914	1.75522e-05
2.12402	1.75016e-05
2.12891	1.74447e-05
2.13379	1.73823e-05
2.13867	1.73148e-05
2.14355	1.72432e-05
2.14844	1.7169e-05
2.15332	1.70944e-05
2.1582	1.70212e-05
2.16309	1.69513e-05
2.16797	1.68858e-05
2.17285	1.68256e-05
2.17773	1.67715e-05
2.18262	1.67241e-05
2.1875	1.66848e-05
2.19238	1.66545e-05
2.19727	1.66341e-05
2.20215	1.66237e-05
2.20703	1.66234e-05
2.21191	1.66331e-05
2.2168	1.66521e-05
2.22168	1.66794e-05
2.22656	1.67132e-05
2.23145	1.67527e-05
2.23633	1.67973e-05
2.24121	1.6846e-05
2.24609	1.68974e-05
2.25098	1.69502e-05
2.25586	1.70028e-05
2.26074	1.70537e-05
2.26563	1.71011e-05
2.27051	1.71438e-05
2.27539	1.7181e-05
2.28027	1.72115e-05
2.28516	1.72348e-05
2.29004	1.72501e-05
2.29492	1.72571e-05
2.2998	1.72557e-05
2.30469	1.72454e-05
2.30957	1.7226e-05
2.31445	1.71979e-05
2.31934	1.71617e-05
2.32422	1.71179e-05
2.3291	1.70674e-05
2.33398	1.70115e-05
2.33887	1.69515e-05
2.34375	1.68885e-05
2.34863	1.68237e-05
2.35352	1.67583e-05
2.3584	1.66938e-05
2.36328	1.66315e-05
2.36816	1.65732e-05
2.37305	1.65204e-05
2.37793	1.64738e-05
2.38281	1.64344e-05
2.3877	1.6403e-05
2.39258	1.63807e-05
2.39746	1.63679e-05
2.40234	1.63645e-05
2.40723	1.63706e-05
2.41211	1.63863e-05
2.41699	1.6411e-05
2.42188	1.6444e-05
2.42676	1.64844e-05
2.43164	1.6531e-05
2.43652	1.65824e-05
2.44141	1.66373e-05
2.44629	1.66945e-05
2.45117	1.67531e-05
2.45605	1.68115e-05
2.46094	1.6868e-05
2.46582	1.69212e-05
2.4707	1.69699e-05
2.47559	1.70134e-05
2.48047	1.70504e-05
2.48535	1.70797e-05
2.49023	1.71008e-05
2.49512	1.71135e-05
