# Time	U	V	U_magnitude
16.8	0.0376663	0.154165	0.158699
17	0.0397828	0.151797	0.156923
17.2	0.041805	0.149333	0.155074
17.4	0.0437223	0.146769	0.153143
17.6	0.0455257	0.14411	0.15113
17.8	0.0472114	0.141359	0.149035
18	0.0487773	0.138517	0.146854
18.2	0.0502208	0.135591	0.144592
18.4	0.0515379	0.132592	0.142256
18.6	0.0527286	0.129528	0.139849
18.8	0.0537941	0.126403	0.137373
19	0.0547344	0.123226	0.134835
19.2	0.0555489	0.120008	0.132241
19.4	0.0562395	0.116755	0.129594
19.6	0.056809	0.113471	0.126897
19.8	0.057258	0.110164	0.124155
20	0.0575865	0.106839	0.121371
20.2	0.0577968	0.103503	0.118547
20.4	0.0578911	0.100158	0.115685
20.6	0.05787	0.0968085	0.112787
20.8	0.057734	0.0934602	0.109854
21	0.0574847	0.0901159	0.106889
21.2	0.0571241	0.0867785	0.103893
21.4	0.0566526	0.083452	0.100865
21.6	0.0560705	0.0801402	0.0978077
21.8	0.0553792	0.0768459	0.0947214
22	0.0545802	0.0735721	0.091607
22.2	0.053674	0.0703223	0.0884654
22.4	0.0526613	0.0671006	0.0852977
22.6	0.0515433	0.06391	0.0821048
22.8	0.0503217	0.0607538	0.0788879
23	0.0489975	0.0576357	0.075648
23.2	0.0475721	0.0545598	0.072387
23.4	0.0460473	0.0515299	0.0691063
23.6	0.044425	0.0485499	0.0658078
23.8	0.0427074	0.0456242	0.062494
24	0.0408967	0.0427571	0.0591668
24.2	0.0389957	0.0399529	0.0558292
24.4	0.0370077	0.0372157	0.052484
24.6	0.0349354	0.0345505	0.0491347
24.8	0.0327823	0.0319614	0.0457844
25	0.0305527	0.0294534	0.0424379
25.2	0.0282505	0.0270305	0.039099
25.4	0.02588	0.0246975	0.0357735
25.6	0.023446	0.0224588	0.0324671
25.8	0.0209537	0.0203185	0.0291873
26	0.0184081	0.0182811	0.0259433
26.2	0.0158151	0.0163501	0.0227474
26.4	0.0131803	0.01453	0.0196173
26.6	0.0105101	0.0128241	0.0165807
26.8	0.00781091	0.0112355	0.0136838
27	0.00508952	0.00976771	0.0110141
27.2	0.00235296	0.00842346	0.00874592
27.4	-0.000391219	0.00720488	0.0072155
27.6	-0.00313423	0.00611376	0.00687033
27.8	-0.00587031	0.0051519	0.00781042
28	-0.00859269	0.00432038	0.0096177
28.2	-0.0112953	0.0036198	0.0118612
28.4	-0.0139722	0.00305014	0.0143013
28.6	-0.0166175	0.00261106	0.0168214
28.8	-0.0192254	0.00230158	0.0193627
29	-0.0217902	0.00212089	0.0218932
29.2	-0.0243062	0.00206748	0.024394
29.4	-0.0267684	0.00213924	0.0268538
29.6	-0.0291716	0.00233421	0.0292648
29.8	-0.0315097	0.00264938	0.0316209
30	-0.0337786	0.00308194	0.0339189
30.2	-0.0359733	0.0036289	0.0361558
30.4	-0.0380894	0.00428686	0.0383299
30.6	-0.0401223	0.00505225	0.0404392
30.8	-0.042068	0.00592085	0.0424827
31	-0.0439226	0.00688898	0.0444595
31.2	-0.0456811	0.00795151	0.046368
31.4	-0.0473405	0.00910402	0.048208
31.6	-0.0488978	0.010342	0.0499795
31.8	-0.0503493	0.0116608	0.051682
32	-0.0516917	0.0130546	0.0533147
32.2	-0.0529227	0.0145185	0.054878
32.4	-0.0540394	0.0160477	0.0563719
32.6	-0.0550393	0.0176359	0.0577958
32.8	-0.0559208	0.019278	0.0591504
33	-0.0566811	0.0209684	0.0604352
33.2	-0.0573192	0.0227008	0.0616508
33.4	-0.0578332	0.0244701	0.062797
33.6	-0.0582219	0.0262693	0.0638738
33.8	-0.0584842	0.0280929	0.0648815
34	-0.0586193	0.0299341	0.06582
34.2	-0.0586265	0.0317868	0.0666894
34.4	-0.0585057	0.033644	0.0674896
34.6	-0.0582568	0.0354992	0.0682206
34.8	-0.0578802	0.0373453	0.0688824
35	-0.0573763	0.0391754	0.0694749
35.2	-0.0567463	0.0409822	0.0699977
35.4	-0.0559912	0.0427585	0.0704508
35.6	-0.0551129	0.0444971	0.0708338
35.8	-0.0541131	0.0461908	0.0711464
36	-0.0529943	0.047832	0.0713883
36.2	-0.0517593	0.0494135	0.0715592
36.4	-0.0504112	0.0509279	0.0716585
36.6	-0.0489537	0.0523681	0.071686
36.8	-0.0473907	0.0537266	0.071641
37	-0.0457268	0.0549965	0.0715231
37.2	-0.0439666	0.0561708	0.0713318
37.4	-0.0421156	0.0572426	0.0710664
37.6	-0.0401794	0.0582052	0.0707265
37.8	-0.0381644	0.0590524	0.0703115
38	-0.0360773	0.0597779	0.0698209
38.2	-0.0339253	0.0603757	0.0692543
38.4	-0.0317163	0.0608405	0.0686112
38.6	-0.0294587	0.0611672	0.0678914
38.8	-0.0271612	0.061351	0.0670946
39	-0.0248332	0.0613879	0.0662206
39.2	-0.0224847	0.0612744	0.0652695
39.4	-0.0201258	0.0610074	0.0642413
39.6	-0.0177674	0.0605849	0.0631364
39.8	-0.0154206	0.0600054	0.0619552
40	-0.0130967	0.0592684	0.0606982
40.2	-0.0108076	0.058374	0.0593661
40.4	-0.00856523	0.0573233	0.0579597
40.6	-0.00638127	0.0561182	0.0564798
40.8	-0.0042681	0.0547617	0.0549278
41	-0.00223769	0.0532573	0.0533043
41.2	-0.000301886	0.0516101	0.0516109
41.4	0.00152727	0.0498252	0.0498487
41.6	0.00323862	0.0479095	0.0480189
41.8	0.00482187	0.04587	0.0461228
42	0.00626628	0.043715	0.0441619
42.2	0.00756268	0.0414534	0.0421376
42.4	0.0087019	0.0390947	0.0400515
42.6	0.00967505	0.0366495	0.037905
42.8	0.0104746	0.0341288	0.0357001
43	0.0110937	0.0315445	0.0334384
43.2	0.0115258	0.028909	0.0311219
43.4	0.0117655	0.0262353	0.0287527
43.6	0.0118079	0.023537	0.0263328
43.8	0.0116495	0.0208284	0.0238649
44	0.0112875	0.0181242	0.0213517
44.2	0.0107203	0.0154398	0.0187966
44.4	0.00994739	0.0127911	0.0162038
44.6	0.00896985	0.0101945	0.0135789
44.8	0.0077903	0.00766733	0.0109305
45	0.00641199	0.00522715	0.00827265
45.2	0.00484104	0.00289156	0.00563887
45.4	0.00308493	0.000679211	0.00315882
45.6	0.00115333	-0.00139241	0.00180803
45.8	-0.000942128	-0.00330609	0.00343771
46	-0.00318689	-0.00504759	0.00596946
46.2	-0.00556657	-0.00660186	0.00863546
46.4	-0.00806389	-0.00795589	0.011328
46.6	-0.0106612	-0.00909839	0.0140158
46.8	-0.0133404	-0.0100182	0.0166833
47	-0.0160806	-0.0107062	0.0193186
47.2	-0.0188609	-0.0111553	0.0219129
47.4	-0.0216599	-0.0113603	0.0244583
47.6	-0.0244555	-0.0113175	0.0269473
47.8	-0.0272254	-0.0110254	0.0293732
48	-0.0299472	-0.0104843	0.0317294
48.2	-0.0325984	-0.00969722	0.0340102
48.4	-0.0351569	-0.00866916	0.03621
48.6	-0.0375998	-0.00740729	0.0383225
48.8	-0.0399068	-0.00592024	0.0403435
49	-0.0420575	-0.00422055	0.0422688
49.2	-0.0440324	-0.00232124	0.0440935
49.4	-0.0458136	-0.000239065	0.0458142
49.6	-0.0473846	0.00200769	0.0474271
49.8	-0.0487303	0.00439814	0.0489284
50	-0.0498381	0.00691018	0.0503149
50.2	-0.0506972	0.0095201	0.0515833
50.4	-0.0512993	0.012203	0.0527308
50.6	-0.0516387	0.0149332	0.0537546
50.8	-0.0517124	0.0176841	0.0546526
51	-0.0515206	0.0204291	0.0554231
51.2	-0.0510662	0.0231414	0.056065
51.4	-0.0503555	0.0257951	0.0565779
51.6	-0.0493978	0.0283648	0.0569623
51.8	-0.0482053	0.0308267	0.0572192
52	-0.0467931	0.0331587	0.0573506
52.2	-0.0451787	0.0353408	0.0573593
52.4	-0.0433818	0.0373556	0.0572488
52.6	-0.0414237	0.0391885	0.0570233
52.8	-0.0393267	0.0408279	0.0566879
53	-0.0371142	0.0422652	0.0562477
53.2	-0.0348092	0.0434949	0.0557089
53.4	-0.0324345	0.0445143	0.0550774
53.6	-0.030012	0.0453236	0.0543595
53.8	-0.0275622	0.0459252	0.0535611
54	-0.0251042	0.0463232	0.0526883
54.2	-0.0226551	0.0465233	0.0517463
54.4	-0.0202303	0.0465325	0.05074
54.6	-0.0178435	0.0463581	0.0496736
54.8	-0.0155065	0.0460078	0.0485507
55	-0.0132295	0.0454894	0.0473741
55.2	-0.0110218	0.0448102	0.0461458
55.4	-0.00889124	0.0439772	0.044867
55.6	-0.00684519	0.042997	0.0435384
55.8	-0.00489037	0.0418756	0.0421602
56	-0.00303382	0.0406186	0.0407317
56.2	-0.00128229	0.039231	0.039252
56.4	0.000357254	0.037718	0.0377197
56.6	0.00187703	0.0360845	0.0361333
56.8	0.00327017	0.0343356	0.034491
57	0.00452874	0.0324769	0.0327912
57.2	0.00564333	0.0305142	0.0310316
57.4	0.0066057	0.0284554	0.0292121
57.6	0.00740658	0.0263079	0.0273306
57.8	0.00803433	0.024081	0.0253859
58	0.0084802	0.0217869	0.0233791
58.2	0.00873493	0.0194386	0.021311
58.4	0.00878954	0.0170506	0.0191827
58.6	0.00863579	0.0146393	0.0169966
58.8	0.00826689	0.0122232	0.0147563
59	0.00767815	0.00982271	0.0124675
59.2	0.00686692	0.00746015	0.0101395
59.4	0.00583348	0.00515972	0.00778796
59.6	0.00458002	0.00294656	0.00544599
59.8	0.00311321	0.000846397	0.00322621
60	0.00144279	-0.00111489	0.00182335
60.2	-0.000418298	-0.00291287	0.00294275
60.4	-0.00245135	-0.00452473	0.0051461
60.6	-0.00463751	-0.00592841	0.00752679
60.8	-0.00695061	-0.00710456	0.0099391
61	-0.00936611	-0.0080372	0.0123418
61.2	-0.0118553	-0.00871063	0.0147113
61.4	-0.0143876	-0.00911513	0.017032
61.6	-0.0169323	-0.00924409	0.0192913
61.8	-0.0194578	-0.00909445	0.0214783
62	-0.0219325	-0.00866726	0.0235829
62.2	-0.024325	-0.00796814	0.0255968
62.4	-0.0266052	-0.00700718	0.0275125
62.6	-0.0287439	-0.00579863	0.029323
62.8	-0.0307149	-0.00435963	0.0310227
63	-0.0324944	-0.00271238	0.0326074
63.2	-0.0340616	-0.000881552	0.034073
63.4	-0.035399	0.00110456	0.0354162
63.6	-0.0364932	0.00321526	0.0366346
63.8	-0.0373346	0.00541846	0.0377257
64	-0.0379176	0.00768163	0.0386879
64.2	-0.0382415	0.00997205	0.0395203
64.4	-0.0383092	0.0122576	0.0402224
64.6	-0.0381284	0.0145074	0.0407951
64.8	-0.0377102	0.0166927	0.0412396
65	-0.0370695	0.0187869	0.0415583
65.2	-0.0362243	0.0207663	0.0417545
65.4	-0.0351951	0.0226108	0.0418323
65.6	-0.0340045	0.0243035	0.0417967
65.8	-0.0326763	0.0258317	0.0416536
66	-0.0312353	0.0271866	0.0414095
66.2	-0.029706	0.0283629	0.0410719
66.4	-0.0281128	0.0293594	0.0406485
66.6	-0.0264784	0.0301781	0.0401475
66.8	-0.0248241	0.0308241	0.0395772
67	-0.0231688	0.0313049	0.0389459
67.2	-0.0215289	0.0316299	0.0382615
67.4	-0.0199183	0.0318098	0.0375314
67.6	-0.018348	0.0318562	0.0367623
67.8	-0.0168262	0.0317804	0.0359599
68	-0.0153589	0.0315936	0.0351291
68.2	-0.0139497	0.0313062	0.0342735
68.4	-0.0126006	0.030927	0.0333954
68.6	-0.011312	0.0304639	0.0324963
68.8	-0.0100839	0.029923	0.0315765
69	-0.00891538	0.0293087	0.0306347
69.2	-0.00780615	0.0286243	0.0296696
69.4	-0.00675578	0.0278713	0.0286784
69.6	-0.00576519	0.0270508	0.0276583
69.8	-0.00483595	0.0261627	0.0266059
70	-0.00397111	0.0252068	0.0255177
70.2	-0.00317492	0.0241826	0.0243901
70.4	-0.00245241	0.0230906	0.0232204
70.6	-0.00181039	0.0219316	0.0220062
70.8	-0.0012568	0.0207082	0.0207463
71	-0.000799012	0.0194209	0.0194374
71.2	-0.000445784	0.0180775	0.018083
71.4	-0.000206199	0.0166838	0.016685
71.6	-8.88308e-05	0.015248	0.0152482
71.8	-0.000101993	0.0137803	0.0137807
72	-0.000252926	0.0122929	0.0122955
72.2	-0.000547629	0.0107997	0.0108136
72.4	-0.00099071	0.00931652	0.00936905
72.6	-0.0015846	0.00786148	0.00801959
72.8	-0.00232922	0.00645263	0.00686015
73	-0.00322256	0.00510956	0.0060409
73.2	-0.0042587	0.0038519	0.00574227
73.4	-0.00543041	0.00269966	0.00606445
73.6	-0.00672454	0.00167144	0.00692916
73.8	-0.0081291	0.000786023	0.00816701
74	-0.00962483	5.84207e-05	0.00962501
74.2	-0.0111923	-0.000496887	0.0112034
74.4	-0.0128098	-0.000868376	0.0128392
74.6	-0.014455	-0.001048	0.0144929
74.8	-0.0161035	-0.0010301	0.0161364
75	-0.0177298	-0.000813219	0.0177485
75.2	-0.0193091	-0.000400177	0.0193133
75.4	-0.0208172	0.000202843	0.0208182
75.6	-0.0222312	0.000985814	0.022253
75.8	-0.0235281	0.00193488	0.0236075
76	-0.0246901	0.0030338	0.0248758
76.2	-0.0257004	0.00426306	0.0260515
76.4	-0.0265451	0.00560055	0.0271295
76.6	-0.027214	0.00702254	0.0281054
76.8	-0.0277	0.00850413	0.0289761
77	-0.0280001	0.0100196	0.0297388
77.2	-0.0281145	0.0115432	0.030392
77.4	-0.0280474	0.0130501	0.0309348
77.6	-0.0278062	0.0145164	0.0313674
77.8	-0.0274017	0.0159202	0.0316908
78	-0.0268474	0.0172416	0.031907
78.2	-0.0261591	0.0184638	0.0320189
78.4	-0.0253547	0.0195727	0.0320305
78.6	-0.0244532	0.0205576	0.0319464
78.8	-0.0234744	0.0214112	0.0317724
79	-0.0224383	0.0221295	0.031515
79.2	-0.0213645	0.0227117	0.0311811
79.4	-0.0202715	0.0231599	0.0307785
79.6	-0.0191767	0.0234791	0.0303152
79.8	-0.0180955	0.0236763	0.0297995
80	-0.0170412	0.0237603	0.0292397
80.2	-0.016025	0.0237415	0.0286436
80.4	-0.0150553	0.0236306	0.0280191
80.6	-0.0141385	0.0234389	0.027373
80.8	-0.0132783	0.0231775	0.0267116
81	-0.0124765	0.0228566	0.0260401
81.2	-0.0117333	0.0224857	0.0253629
81.4	-0.011047	0.0220728	0.0246829
81.6	-0.0104152	0.0216245	0.0240019
81.8	-0.00983497	0.0211459	0.0233211
82	-0.00930276	0.0206407	0.0226402
82.2	-0.00881562	0.0201107	0.021958
82.4	-0.0083712	0.0195569	0.0212732
82.6	-0.00796777	0.0189793	0.0205839
82.8	-0.00760469	0.018377	0.0198883
83	-0.00728255	0.017749	0.0191849
83.2	-0.00700309	0.0170942	0.0184731
83.4	-0.00676917	0.0164119	0.0177531
83.6	-0.00658457	0.0157022	0.0170269
83.8	-0.0064539	0.014966	0.0162983
84	-0.00638211	0.0142055	0.0155733
84.2	-0.00637452	0.0134239	0.0148605
84.4	-0.00643625	0.0126261	0.0141719
84.6	-0.00657206	0.0118182	0.0135227
84.8	-0.00678614	0.0110079	0.0129316
85	-0.00708167	0.010204	0.0124206
85.2	-0.00746075	0.0094164	0.0120138
85.4	-0.00792384	0.0086561	0.0117352
85.6	-0.0084703	0.0079347	0.0116063
85.8	-0.00909746	0.00726398	0.0116417
86	-0.00980058	0.00665587	0.011847
86.2	-0.0105732	0.00612278	0.0122181
86.4	-0.0114083	0.00567548	0.012742
86.6	-0.012295	0.00532359	0.013398
86.8	-0.0132213	0.00507662	0.0141624
87	-0.0141742	0.00494185	0.015011
87.2	-0.0151394	0.00492465	0.0159202
87.4	-0.0161016	0.0050283	0.0168685
87.6	-0.017045	0.00525358	0.0178363
87.8	-0.017953	0.00559874	0.0188058
88	-0.0188102	0.00605865	0.0197618
88.2	-0.0196023	0.0066271	0.0206923
88.4	-0.0203154	0.00729529	0.0215856
88.6	-0.0209366	0.00805143	0.0224314
88.8	-0.0214556	0.0088817	0.0232213
89	-0.0218639	0.00977142	0.0239481
89.2	-0.0221553	0.0107042	0.0246056
89.4	-0.0223263	0.0116629	0.025189
89.6	-0.0223757	0.0126301	0.0256942
89.8	-0.0223051	0.0135884	0.0261182
90	-0.0221186	0.014521	0.0264592
90.2	-0.0218225	0.015412	0.0267161
90.4	-0.0214255	0.0162469	0.0268889
90.6	-0.0209381	0.0170129	0.0269786
90.8	-0.0203725	0.0176994	0.0269872
91	-0.0197419	0.0182977	0.0269174
91.2	-0.0190605	0.0188017	0.0267733
91.4	-0.0183429	0.0192078	0.0265594
91.6	-0.0176032	0.019515	0.0262813
91.8	-0.0168557	0.0197242	0.0259453
92	-0.0161133	0.0198387	0.025558
92.2	-0.0153879	0.0198636	0.0251267
92.4	-0.0146903	0.0198056	0.024659
92.6	-0.0140291	0.0196726	0.0241625
92.8	-0.0134116	0.0194734	0.023645
93	-0.0128431	0.0192172	0.0231138
93.2	-0.0123268	0.0189135	0.0225759
93.4	-0.0118647	0.0185712	0.0220377
93.6	-0.011457	0.0181993	0.0215053
93.8	-0.0111023	0.0178055	0.0209832
94	-0.0107983	0.0173966	0.0204754
94.2	-0.010542	0.0169783	0.0199849
94.4	-0.0103299	0.0165554	0.0195138
94.6	-0.010158	0.0161312	0.0190631
94.8	-0.0100229	0.015708	0.0186333
95	-0.00992098	0.0152866	0.0182238
95.2	-0.00984942	0.0148676	0.0178342
95.4	-0.00980609	0.0144506	0.0174636
95.6	-0.00978976	0.0140348	0.0171118
95.8	-0.0098	0.0136193	0.0167788
96	-0.00983718	0.0132035	0.0164652
96.2	-0.00990247	0.0127868	0.0161728
96.4	-0.00999757	0.0123695	0.0159046
96.6	-0.0101246	0.0119525	0.0156643
96.8	-0.0102858	0.0115376	0.0154569
97	-0.0104836	0.0111277	0.0152882
97.2	-0.0107198	0.0107262	0.0151646
97.4	-0.0109961	0.0103378	0.0150925
97.6	-0.0113133	0.00996749	0.0150778
97.8	-0.0116712	0.00962127	0.0151256
98	-0.0120689	0.00930556	0.0152398
98.2	-0.0125046	0.00902691	0.0154224
98.4	-0.012975	0.00879184	0.0156731
98.6	-0.0134758	0.00860665	0.0159898
98.8	-0.0140017	0.0084773	0.016368
99	-0.0145462	0.00840905	0.0168019
99.2	-0.0151022	0.00840614	0.0172841
99.4	-0.0156615	0.00847174	0.0178059
99.6	-0.0162151	0.00860785	0.0183582
99.8	-0.0167538	0.00881513	0.0189314
100	-0.0172683	0.00909278	0.0195159
100.2	-0.017749	0.00943841	0.0201025
100.4	-0.0181868	0.00984794	0.020682
100.6	-0.0185729	0.0103153	0.0212452
100.8	-0.0188999	0.0108334	0.0217846
101	-0.0191612	0.0113942	0.022293
101.2	-0.0193513	0.0119883	0.0227638
101.4	-0.0194662	0.0126051	0.023191
101.6	-0.0195036	0.0132337	0.0235695
101.8	-0.0194629	0.0138627	0.0238951
102	-0.0193447	0.0144809	0.0241643
102.2	-0.0191519	0.0150769	0.0243744
102.4	-0.0188887	0.0156402	0.0245234
102.6	-0.0185607	0.0161611	0.0246106
102.8	-0.018175	0.0166308	0.0246357
103	-0.0177398	0.017042	0.0245994
103.2	-0.0172642	0.0173887	0.0245034
103.4	-0.0167579	0.0176664	0.0243501
103.6	-0.0162311	0.0178725	0.0241428
103.8	-0.0156939	0.0180059	0.0238854
104	-0.0151565	0.0180673	0.0235827
104.2	-0.0146284	0.0180588	0.0232403
104.4	-0.0141185	0.0179842	0.022864
104.6	-0.0136347	0.0178481	0.0224602
104.8	-0.013184	0.0176567	0.0220358
105	-0.012772	0.0174165	0.0215977
105.2	-0.0124031	0.0171348	0.0211528
105.4	-0.0120805	0.0168191	0.0207079
105.6	-0.0118059	0.0164768	0.0202698
105.8	-0.0115797	0.0161155	0.0198444
106	-0.0114012	0.0157421	0.0194371
106.2	-0.0112687	0.0153631	0.0190528
106.4	-0.0111797	0.014984	0.0186951
106.6	-0.0111313	0.0146099	0.0183672
106.8	-0.0111202	0.0142446	0.0180712
107	-0.0111426	0.0138912	0.017808
107.2	-0.0111949	0.0135518	0.0175778
107.4	-0.0112735	0.013228	0.0173802
107.6	-0.0113751	0.0129203	0.0172142
107.8	-0.0114969	0.0126291	0.0170784
108	-0.0116367	0.0123541	0.0169716
108.2	-0.0117927	0.0120946	0.0168922
108.4	-0.0119637	0.0118501	0.0168391
108.6	-0.012149	0.0116201	0.0168115
108.8	-0.0123482	0.0114045	0.016809
109	-0.0125615	0.0112033	0.0168317
109.2	-0.0127891	0.011017	0.01688
109.4	-0.0130312	0.0108467	0.0169547
109.6	-0.0132882	0.0106937	0.0170567
109.8	-0.0135598	0.01056	0.0171867
110	-0.0138457	0.0104481	0.0173455
110.2	-0.0141452	0.0103604	0.0175335
110.4	-0.0144569	0.0102999	0.0177508
110.6	-0.0147788	0.0102695	0.0179965
110.8	-0.0151082	0.0102719	0.0182694
111	-0.0154421	0.0103096	0.0185674
111.2	-0.0157765	0.0103849	0.0188877
111.4	-0.0161071	0.0104994	0.019227
111.6	-0.0164293	0.0106541	0.0195814
111.8	-0.016738	0.0108493	0.0199466
112	-0.0170281	0.0110844	0.020318
112.2	-0.0172944	0.0113582	0.0206907
112.4	-0.0175315	0.0116683	0.0210595
112.6	-0.0177344	0.0120114	0.0214192
112.8	-0.0178984	0.0123831	0.0217645
113	-0.0180194	0.0127783	0.0220904
113.2	-0.0180943	0.0131911	0.0223922
113.4	-0.0181206	0.0136153	0.0226657
113.6	-0.0180967	0.0140441	0.0229069
113.8	-0.0180218	0.0144703	0.0231122
114	-0.0178965	0.0148863	0.0232785
114.2	-0.0177224	0.015285	0.0234033
114.4	-0.017502	0.0156592	0.0234847
114.6	-0.0172389	0.0160024	0.0235214
114.8	-0.0169377	0.0163085	0.0235128
115	-0.0166036	0.0165723	0.023459
115.2	-0.0162428	0.0167895	0.0233605
115.4	-0.0158617	0.0169566	0.0232189
115.6	-0.0154674	0.0170714	0.0230363
115.8	-0.0150669	0.0171327	0.0228154
116	-0.0146673	0.0171406	0.0225595
116.2	-0.0142756	0.017096	0.0222725
116.4	-0.0138986	0.017001	0.0219592
116.6	-0.0135423	0.0168589	0.0216244
116.8	-0.0132121	0.0166737	0.0212737
117	-0.0129126	0.01645	0.0209126
117.2	-0.0126478	0.0161931	0.0205471
117.4	-0.0124205	0.0159086	0.020183
117.6	-0.012233	0.0156025	0.0198263
117.8	-0.0120861	0.0152808	0.0194827
118	-0.0119802	0.0149493	0.0191574
118.2	-0.0119147	0.0146138	0.0188553
118.4	-0.0118881	0.0142792	0.0185802
118.6	-0.0118984	0.0139504	0.0183354
118.8	-0.0119428	0.0136316	0.0181232
119	-0.0120184	0.0133264	0.0179453
119.2	-0.012122	0.0130377	0.0178024
119.4	-0.0122502	0.012768	0.0176943
119.6	-0.0123998	0.0125188	0.0176203
119.8	-0.0125675	0.0122913	0.0175789
120	-0.0127505	0.0120859	0.0175682
120.2	-0.0129458	0.0119027	0.017586
120.4	-0.0131509	0.0117417	0.0176299
120.6	-0.0133639	0.0116024	0.0176977
120.8	-0.0135828	0.0114844	0.0177872
121	-0.0138063	0.011387	0.0178963
121.2	-0.014033	0.0113096	0.0180231
121.4	-0.0142621	0.0112519	0.0181662
121.6	-0.0144926	0.0112138	0.0183244
121.8	-0.0147238	0.0111951	0.0184965
122	-0.014955	0.0111961	0.0186817
122.2	-0.0151854	0.0112169	0.018879
122.4	-0.0154141	0.0112581	0.0190876
122.6	-0.0156398	0.0113201	0.0193067
122.8	-0.0158612	0.0114035	0.019535
123	-0.0160765	0.0115088	0.0197713
123.2	-0.0162839	0.0116366	0.0200143
123.4	-0.0164812	0.0117868	0.0202623
123.6	-0.0166662	0.0119596	0.0205133
123.8	-0.0168364	0.0121545	0.0207652
124	-0.0169889	0.0123705	0.0210155
124.2	-0.0171212	0.0126063	0.0212615
124.4	-0.0172305	0.0128599	0.0215003
124.6	-0.0173144	0.0131289	0.0217291
124.8	-0.0173708	0.0134106	0.0219451
125	-0.0173978	0.0137018	0.0221455
125.2	-0.0173938	0.013999	0.0223274
125.4	-0.0173576	0.0142981	0.0224882
125.6	-0.0172887	0.0145948	0.0226254
125.8	-0.017187	0.0148846	0.0227364
126	-0.0170531	0.0151628	0.0228193
126.2	-0.0168885	0.0154248	0.0228724
