# Time	Value
119.6	-0.0123998
119.8	-0.0125675
120	-0.0127505
120.2	-0.0129458
120.4	-0.0131509
120.6	-0.0133639
120.8	-0.0135828
121	-0.0138063
121.2	-0.014033
121.4	-0.0142621
121.6	-0.0144926
121.8	-0.0147238
122	-0.014955
122.2	-0.0151854
122.4	-0.0154141
122.6	-0.0156398
122.8	-0.0158612
123	-0.0160765
123.2	-0.0162839
123.4	-0.0164812
123.6	-0.0166662
123.8	-0.0168364
124	-0.0169889
124.2	-0.0171212
124.4	-0.0172305
124.6	-0.0173144
124.8	-0.0173708
125	-0.0173978
125.2	-0.0173938
125.4	-0.0173576
125.6	-0.0172887
125.8	-0.017187
126	-0.0170531
126.2	-0.0168885
126.4	-0.0166951
126.6	-0.0164755
126.8	-0.0162327
127	-0.0159705
127.2	-0.0156929
127.4	-0.0154042
127.6	-0.0151093
127.8	-0.014813
128	-0.0145201
128.2	-0.0142356
128.4	-0.013964
128.6	-0.0137096
128.8	-0.0134762
129	-0.0132673
129.2	-0.0130858
129.4	-0.012934
129.6	-0.0128137
129.8	-0.0127259
130	-0.0126708
130.2	-0.0126481
130.4	-0.0126569
130.6	-0.0126958
130.8	-0.012763
131	-0.0128562
131.2	-0.012973
131.4	-0.0131106
131.6	-0.0132664
131.8	-0.0134375
132	-0.0136208
132.2	-0.0138136
132.4	-0.0140132
132.6	-0.0142173
132.8	-0.0144235
133	-0.0146297
133.2	-0.0148344
133.4	-0.015036
133.6	-0.0152332
133.8	-0.0154248
134	-0.0156098
134.2	-0.0157872
134.4	-0.0159561
134.6	-0.0161156
134.8	-0.0162648
135	-0.0164029
135.2	-0.0165288
135.4	-0.0166416
135.6	-0.0167402
135.8	-0.0168235
136	-0.0168906
136.2	-0.0169404
136.4	-0.0169721
136.6	-0.0169846
136.8	-0.0169774
137	-0.0169497
137.2	-0.0169013
137.4	-0.0168319
137.6	-0.0167418
137.8	-0.0166315
138	-0.0165017
138.2	-0.0163539
138.4	-0.0161896
138.6	-0.0160106
138.8	-0.0158194
139	-0.0156183
139.2	-0.0154103
139.4	-0.0151983
139.6	-0.0149854
139.8	-0.0147748
140	-0.0145699
140.2	-0.0143736
140.4	-0.0141891
140.6	-0.0140191
140.8	-0.0138662
141	-0.0137328
141.2	-0.0136208
141.4	-0.0135316
141.6	-0.0134661
141.8	-0.0134251
142	-0.0134087
142.2	-0.0134167
142.4	-0.0134484
142.6	-0.0135028
142.8	-0.0135785
143	-0.0136738
143.2	-0.0137869
143.4	-0.0139157
143.6	-0.014058
143.8	-0.0142113
144	-0.0143731
144.2	-0.0145411
144.4	-0.0147129
144.6	-0.0148863
144.8	-0.0150593
145	-0.0152301
145.2	-0.0153969
145.4	-0.0155583
145.6	-0.0157129
145.8	-0.0158595
146	-0.0159971
146.2	-0.0161248
146.4	-0.0162419
146.6	-0.0163477
146.8	-0.0164416
147	-0.0165231
147.2	-0.016592
147.4	-0.0166479
147.6	-0.0166905
147.8	-0.0167197
148	-0.0167353
148.2	-0.016737
148.4	-0.0167249
148.6	-0.0166989
148.8	-0.016659
149	-0.0166055
149.2	-0.0165387
149.4	-0.0164589
149.6	-0.0163668
149.8	-0.016263
150	-0.0161486
150.2	-0.0160247
150.4	-0.0158925
150.6	-0.0157535
150.8	-0.0156094
151	-0.015462
151.2	-0.0153132
151.4	-0.0151648
151.6	-0.0150191
151.8	-0.0148779
152	-0.0147434
152.2	-0.0146176
152.4	-0.0145022
152.6	-0.0143989
152.8	-0.0143093
153	-0.0142346
153.2	-0.0141761
153.4	-0.0141344
153.6	-0.0141101
153.8	-0.0141035
154	-0.0141147
154.2	-0.0141431
154.4	-0.0141883
154.6	-0.0142494
154.8	-0.0143252
155	-0.0144145
155.2	-0.0145158
155.4	-0.0146274
155.6	-0.0147476
155.8	-0.0148745
156	-0.0150063
156.2	-0.0151411
156.4	-0.015277
156.6	-0.0154123
156.8	-0.0155454
157	-0.0156748
157.2	-0.0157991
157.4	-0.015917
157.6	-0.0160276
157.8	-0.0161298
158	-0.0162229
158.2	-0.0163062
158.4	-0.0163793
158.6	-0.0164418
158.8	-0.0164936
159	-0.0165343
159.2	-0.0165641
159.4	-0.016583
159.6	-0.016591
159.8	-0.0165884
160	-0.0165753
160.2	-0.016552
160.4	-0.0165189
160.6	-0.0164764
160.8	-0.0164248
161	-0.0163648
161.2	-0.0162967
161.4	-0.0162214
161.6	-0.0161394
161.8	-0.0160515
162	-0.0159587
162.2	-0.0158619
162.4	-0.015762
162.6	-0.0156601
162.8	-0.0155575
163	-0.0154553
163.2	-0.0153547
163.4	-0.0152571
163.6	-0.0151636
163.8	-0.0150756
164	-0.0149941
164.2	-0.0149205
164.4	-0.0148556
164.6	-0.0148006
164.8	-0.0147561
165	-0.0147229
165.2	-0.0147015
165.4	-0.0146923
165.6	-0.0146953
165.8	-0.0147107
166	-0.014738
166.2	-0.014777
166.4	-0.014827
166.6	-0.0148872
166.8	-0.0149568
167	-0.0150347
167.2	-0.0151198
167.4	-0.0152108
167.6	-0.0153064
167.8	-0.0154052
168	-0.0155059
168.2	-0.015607
168.4	-0.0157073
168.6	-0.0158055
168.8	-0.0159005
169	-0.015991
169.2	-0.0160762
169.4	-0.0161553
169.6	-0.0162274
169.8	-0.016292
170	-0.0163486
170.2	-0.0163969
170.4	-0.0164366
170.6	-0.0164676
170.8	-0.0164899
171	-0.0165036
171.2	-0.0165087
171.4	-0.0165055
171.6	-0.0164943
171.8	-0.0164755
172	-0.0164493
172.2	-0.0164164
172.4	-0.016377
172.6	-0.0163318
172.8	-0.0162812
173	-0.0162259
173.2	-0.0161664
173.4	-0.0161032
173.6	-0.0160372
173.8	-0.0159689
174	-0.015899
174.2	-0.0158283
174.4	-0.0157575
174.6	-0.0156873
174.8	-0.0156186
175	-0.0155522
175.2	-0.0154888
175.4	-0.0154291
175.6	-0.015374
175.8	-0.0153241
176	-0.0152801
176.2	-0.0152426
176.4	-0.0152122
176.6	-0.0151893
176.8	-0.0151743
177	-0.0151675
177.2	-0.0151689
177.4	-0.0151787
177.6	-0.0151967
177.8	-0.0152228
178	-0.0152565
178.2	-0.0152976
178.4	-0.0153454
178.6	-0.0153992
178.8	-0.0154584
179	-0.0155221
179.2	-0.0155895
179.4	-0.0156596
179.6	-0.0157314
179.8	-0.0158041
180	-0.0158766
180.2	-0.015948
180.4	-0.0160174
180.6	-0.016084
180.8	-0.016147
181	-0.0162057
181.2	-0.0162596
181.4	-0.016308
181.6	-0.0163505
181.8	-0.016387
182	-0.016417
182.2	-0.0164405
182.4	-0.0164574
182.6	-0.0164678
182.8	-0.0164717
183	-0.0164694
183.2	-0.016461
183.4	-0.0164469
183.6	-0.0164274
183.8	-0.0164029
184	-0.0163737
184.2	-0.0163404
184.4	-0.0163034
184.6	-0.0162631
184.8	-0.01622
185	-0.0161747
185.2	-0.0161276
185.4	-0.0160793
185.6	-0.0160303
185.8	-0.015981
186	-0.015932
186.2	-0.0158839
186.4	-0.0158371
186.6	-0.0157921
186.8	-0.0157495
187	-0.0157096
187.2	-0.0156731
187.4	-0.0156403
187.6	-0.0156115
187.8	-0.0155873
188	-0.0155679
188.2	-0.0155536
188.4	-0.0155445
188.6	-0.015541
188.8	-0.015543
189	-0.0155506
189.2	-0.0155637
189.4	-0.0155822
189.6	-0.015606
189.8	-0.0156347
190	-0.0156679
190.2	-0.0157054
190.4	-0.0157465
190.6	-0.0157908
190.8	-0.0158378
191	-0.0158867
191.2	-0.015937
191.4	-0.015988
191.6	-0.0160391
191.8	-0.0160895
192	-0.0161388
192.2	-0.0161862
192.4	-0.0162313
192.6	-0.0162735
192.8	-0.0163123
193	-0.0163473
193.2	-0.0163783
193.4	-0.0164049
193.6	-0.016427
193.8	-0.0164444
194	-0.016457
194.2	-0.0164649
194.4	-0.016468
194.6	-0.0164667
194.8	-0.0164608
195	-0.0164509
195.2	-0.0164369
195.4	-0.0164193
195.6	-0.0163984
195.8	-0.0163745
196	-0.016348
196.2	-0.0163192
196.4	-0.0162885
196.6	-0.0162563
196.8	-0.0162231
197	-0.0161891
197.2	-0.0161548
197.4	-0.0161206
197.6	-0.0160868
197.8	-0.0160538
198	-0.016022
198.2	-0.0159917
198.4	-0.0159632
198.6	-0.0159368
198.8	-0.0159128
199	-0.0158916
199.2	-0.0158733
199.4	-0.0158581
199.6	-0.0158463
199.8	-0.015838
200	-0.0158333
200.2	-0.0158323
200.4	-0.0158351
200.6	-0.0158416
200.8	-0.0158518
201	-0.0158656
201.2	-0.0158828
201.4	-0.0159033
201.6	-0.0159269
201.8	-0.0159532
202	-0.015982
202.2	-0.0160128
202.4	-0.0160455
202.6	-0.0160795
202.8	-0.0161144
203	-0.0161498
203.2	-0.0161852
203.4	-0.0162203
203.6	-0.0162546
203.8	-0.0162877
204	-0.0163192
204.2	-0.0163487
204.4	-0.016376
204.6	-0.0164007
204.8	-0.0164227
205	-0.0164416
205.2	-0.0164573
205.4	-0.0164698
205.6	-0.016479
205.8	-0.0164848
206	-0.0164873
206.2	-0.0164866
206.4	-0.0164827
206.6	-0.0164759
206.8	-0.0164662
207	-0.016454
207.2	-0.0164394
207.4	-0.0164226
207.6	-0.0164041
207.8	-0.0163839
208	-0.0163624
208.2	-0.01634
208.4	-0.0163168
208.6	-0.0162933
208.8	-0.0162696
209	-0.016246
209.2	-0.0162229
209.4	-0.0162004
209.6	-0.0161789
209.8	-0.0161586
210	-0.0161396
210.2	-0.0161223
210.4	-0.0161067
210.6	-0.0160931
210.8	-0.0160817
211	-0.0160724
211.2	-0.0160655
211.4	-0.0160611
211.6	-0.0160591
211.8	-0.0160597
212	-0.0160628
212.2	-0.0160684
212.4	-0.0160765
212.6	-0.016087
212.8	-0.0160997
213	-0.0161146
213.2	-0.0161315
213.4	-0.0161502
213.6	-0.0161704
213.8	-0.0161921
214	-0.0162148
214.2	-0.0162384
214.4	-0.0162626
214.6	-0.016287
214.8	-0.0163115
215	-0.0163357
215.2	-0.0163593
215.4	-0.0163821
215.6	-0.0164038
215.8	-0.0164242
216	-0.0164431
216.2	-0.0164602
216.4	-0.0164754
216.6	-0.0164886
216.8	-0.0164996
217	-0.0165083
217.2	-0.0165148
217.4	-0.016519
217.6	-0.0165209
217.8	-0.0165206
218	-0.016518
218.2	-0.0165135
218.4	-0.0165069
218.6	-0.0164986
218.8	-0.0164886
219	-0.0164771
219.2	-0.0164643
219.4	-0.0164505
219.6	-0.0164358
219.8	-0.0164204
220	-0.0164045
220.2	-0.0163884
220.4	-0.0163722
220.6	-0.0163563
220.8	-0.0163406
221	-0.0163255
221.2	-0.0163111
221.4	-0.0162976
221.6	-0.0162852
221.8	-0.0162739
222	-0.0162639
222.2	-0.0162553
222.4	-0.0162482
222.6	-0.0162428
222.8	-0.0162389
223	-0.0162368
223.2	-0.0162364
223.4	-0.0162377
223.6	-0.0162408
223.8	-0.0162455
224	-0.0162519
224.2	-0.0162599
224.4	-0.0162694
224.6	-0.0162803
224.8	-0.0162924
225	-0.0163058
225.2	-0.0163201
225.4	-0.0163353
225.6	-0.0163512
225.8	-0.0163676
226	-0.0163844
226.2	-0.0164013
226.4	-0.0164181
226.6	-0.0164347
226.8	-0.016451
227	-0.0164666
227.2	-0.0164815
227.4	-0.0164954
227.6	-0.0165083
227.8	-0.01652
228	-0.0165305
228.2	-0.0165395
228.4	-0.0165471
228.6	-0.0165531
228.8	-0.0165577
229	-0.0165606
229.2	-0.016562
229.4	-0.0165619
229.6	-0.0165602
229.8	-0.0165572
230	-0.0165529
230.2	-0.0165473
230.4	-0.0165405
230.6	-0.0165328
230.8	-0.0165242
231	-0.0165149
231.2	-0.0165049
231.4	-0.0164946
231.6	-0.0164839
231.8	-0.016473
232	-0.0164622
232.2	-0.0164515
232.4	-0.0164411
232.6	-0.0164311
232.8	-0.0164216
233	-0.0164127
233.2	-0.0164046
233.4	-0.0163974
233.6	-0.0163911
233.8	-0.0163858
234	-0.0163816
234.2	-0.0163784
234.4	-0.0163765
234.6	-0.0163757
234.8	-0.0163761
235	-0.0163777
235.2	-0.0163804
235.4	-0.0163843
235.6	-0.0163893
235.8	-0.0163954
236	-0.0164024
236.2	-0.0164104
236.4	-0.0164192
236.6	-0.0164287
236.8	-0.0164389
237	-0.0164496
237.2	-0.0164608
237.4	-0.0164722
237.6	-0.0164838
237.8	-0.0164955
238	-0.0165071
238.2	-0.0165186
238.4	-0.0165297
238.6	-0.0165404
238.8	-0.0165506
239	-0.0165601
239.2	-0.0165689
239.4	-0.0165769
239.6	-0.016584
239.8	-0.0165902
240	-0.0165954
240.2	-0.0165995
240.4	-0.0166026
240.6	-0.0166047
240.8	-0.0166057
241	-0.0166057
241.2	-0.0166047
241.4	-0.0166027
241.6	-0.0165998
241.8	-0.0165961
242	-0.0165917
242.2	-0.0165866
242.4	-0.0165809
242.6	-0.0165747
242.8	-0.0165681
243	-0.0165612
243.2	-0.0165541
243.4	-0.016547
243.6	-0.0165398
243.8	-0.0165328
244	-0.0165259
244.2	-0.0165194
244.4	-0.0165132
244.6	-0.0165076
244.8	-0.0165024
245	-0.0164979
245.2	-0.016494
245.4	-0.0164908
245.6	-0.0164883
245.8	-0.0164867
246	-0.0164858
246.2	-0.0164857
246.4	-0.0164865
246.6	-0.0164881
246.8	-0.0164904
247	-0.0164935
247.2	-0.0164974
247.4	-0.016502
247.6	-0.0165072
247.8	-0.016513
248	-0.0165194
248.2	-0.0165262
248.4	-0.0165335
248.6	-0.0165411
248.8	-0.0165489
249	-0.0165569
249.2	-0.016565
249.4	-0.0165731
249.6	-0.0165811
249.8	-0.016589
