# Frequency	Magnitude
1.25488	2.38993e-05
1.25977	2.39085e-05
1.26465	2.39106e-05
1.26953	2.39039e-05
1.27441	2.38917e-05
1.2793	2.38722e-05
1.28418	2.38439e-05
1.28906	2.38058e-05
1.29395	2.37574e-05
1.29883	2.36976e-05
1.30371	2.36248e-05
1.30859	2.35408e-05
1.31348	2.34466e-05
1.31836	2.33409e-05
1.32324	2.32258e-05
1.32813	2.31044e-05
1.33301	2.29774e-05
1.33789	2.28461e-05
1.34277	2.27099e-05
1.34766	2.25711e-05
1.35254	2.24319e-05
1.35742	2.2294e-05
1.3623	2.21597e-05
1.36719	2.20309e-05
1.37207	2.19102e-05
1.37695	2.17983e-05
1.38184	2.16955e-05
1.38672	2.16029e-05
1.3916	2.15218e-05
1.39648	2.14519e-05
1.40137	2.13938e-05
1.40625	2.13494e-05
1.41113	2.1317e-05
1.41602	2.1296e-05
1.4209	2.12854e-05
1.42578	2.12839e-05
1.43066	2.12904e-05
1.43555	2.13026e-05
1.44043	2.13194e-05
1.44531	2.13399e-05
1.4502	2.13624e-05
1.45508	2.13853e-05
1.45996	2.14061e-05
1.46484	2.14224e-05
1.46973	2.14329e-05
1.47461	2.1437e-05
1.47949	2.14336e-05
1.48438	2.14218e-05
1.48926	2.14015e-05
1.49414	2.13718e-05
1.49902	2.13309e-05
1.50391	2.1279e-05
1.50879	2.12179e-05
1.51367	2.11477e-05
1.51855	2.10678e-05
1.52344	2.09778e-05
1.52832	2.08805e-05
1.5332	2.07783e-05
1.53809	2.06722e-05
1.54297	2.05628e-05
1.54785	2.04505e-05
1.55273	2.03369e-05
1.55762	2.0224e-05
1.5625	2.01146e-05
1.56738	2.00107e-05
1.57227	1.99132e-05
1.57715	1.98223e-05
1.58203	1.97395e-05
1.58691	1.96663e-05
1.5918	1.96048e-05
1.59668	1.95547e-05
1.60156	1.95149e-05
1.60645	1.94857e-05
1.61133	1.9467e-05
1.61621	1.94591e-05
1.62109	1.94611e-05
1.62598	1.94716e-05
1.63086	1.94891e-05
1.63574	1.95121e-05
1.64063	1.95392e-05
1.64551	1.95704e-05
1.65039	1.96036e-05
1.65527	1.96351e-05
1.66016	1.96635e-05
1.66504	1.96885e-05
1.66992	1.97096e-05
1.6748	1.97256e-05
1.67969	1.97349e-05
1.68457	1.97358e-05
1.68945	1.97274e-05
1.69434	1.97099e-05
1.69922	1.96831e-05
1.7041	1.96468e-05
1.70898	1.96003e-05
1.71387	1.95438e-05
1.71875	1.94787e-05
1.72363	1.94067e-05
1.72852	1.93285e-05
1.7334	1.92443e-05
1.73828	1.91543e-05
1.74316	1.90602e-05
1.74805	1.89642e-05
1.75293	1.88685e-05
1.75781	1.87748e-05
1.7627	1.86842e-05
1.76758	1.85975e-05
1.77246	1.85165e-05
1.77734	1.84422e-05
1.78223	1.83755e-05
1.78711	1.83182e-05
1.79199	1.82708e-05
1.79688	1.82331e-05
1.80176	1.82057e-05
1.80664	1.8189e-05
1.81152	1.81824e-05
1.81641	1.8185e-05
1.82129	1.81956e-05
1.82617	1.82136e-05
1.83105	1.82386e-05
1.83594	1.82696e-05
1.84082	1.8305e-05
1.8457	1.83431e-05
1.85059	1.8382e-05
1.85547	1.84199e-05
1.86035	1.84559e-05
1.86523	1.84887e-05
1.87012	1.85171e-05
1.875	1.85402e-05
1.87988	1.8557e-05
1.88477	1.85663e-05
1.88965	1.85679e-05
1.89453	1.85607e-05
1.89941	1.85437e-05
1.9043	1.85169e-05
1.90918	1.84809e-05
1.91406	1.84363e-05
1.91895	1.83841e-05
1.92383	1.83248e-05
1.92871	1.82591e-05
1.93359	1.81876e-05
1.93848	1.81113e-05
1.94336	1.80311e-05
1.94824	1.79492e-05
1.95313	1.78671e-05
1.95801	1.77862e-05
1.96289	1.77082e-05
1.96777	1.76342e-05
1.97266	1.75656e-05
1.97754	1.75036e-05
1.98242	1.74495e-05
1.9873	1.74035e-05
1.99219	1.73661e-05
1.99707	1.7338e-05
2.00195	1.73196e-05
2.00684	1.7311e-05
2.01172	1.73123e-05
2.0166	1.73226e-05
2.02148	1.7341e-05
2.02637	1.73668e-05
2.03125	1.7399e-05
2.03613	1.74362e-05
2.04102	1.74767e-05
2.0459	1.75199e-05
2.05078	1.75642e-05
2.05566	1.76082e-05
2.06055	1.76509e-05
2.06543	1.7691e-05
2.07031	1.77267e-05
2.0752	1.77567e-05
2.08008	1.77802e-05
2.08496	1.77964e-05
2.08984	1.78047e-05
2.09473	1.78046e-05
2.09961	1.77957e-05
2.10449	1.77782e-05
2.10938	1.77521e-05
2.11426	1.77175e-05
2.11914	1.76747e-05
2.12402	1.76241e-05
2.12891	1.75666e-05
2.13379	1.75035e-05
2.13867	1.74365e-05
2.14355	1.73672e-05
2.14844	1.72968e-05
2.15332	1.72259e-05
2.1582	1.71554e-05
2.16309	1.70869e-05
2.16797	1.70222e-05
2.17285	1.69627e-05
2.17773	1.69095e-05
2.18262	1.68639e-05
2.1875	1.68269e-05
2.19238	1.67991e-05
2.19727	1.67805e-05
2.20215	1.67709e-05
2.20703	1.67699e-05
2.21191	1.67773e-05
2.2168	1.67931e-05
2.22168	1.68174e-05
2.22656	1.68497e-05
2.23145	1.68888e-05
2.23633	1.69329e-05
2.24121	1.69801e-05
2.24609	1.70292e-05
2.25098	1.7079e-05
2.25586	1.71282e-05
2.26074	1.71758e-05
2.26563	1.72208e-05
2.27051	1.72625e-05
2.27539	1.72994e-05
2.28027	1.73301e-05
2.28516	1.73533e-05
2.29004	1.73678e-05
2.29492	1.73733e-05
2.2998	1.73701e-05
2.30469	1.73588e-05
2.30957	1.734e-05
2.31445	1.73136e-05
2.31934	1.72794e-05
2.32422	1.72373e-05
2.3291	1.71881e-05
2.33398	1.7133e-05
2.33887	1.70737e-05
2.34375	1.70119e-05
2.34863	1.69487e-05
2.35352	1.68857e-05
2.3584	1.68242e-05
2.36328	1.67652e-05
2.36816	1.67097e-05
2.37305	1.66585e-05
2.37793	1.66126e-05
2.38281	1.65735e-05
2.3877	1.65427e-05
2.39258	1.65212e-05
2.39746	1.65094e-05
2.40234	1.6507e-05
2.40723	1.65135e-05
2.41211	1.65284e-05
2.41699	1.65514e-05
2.42188	1.65821e-05
2.42676	1.662e-05
2.43164	1.6664e-05
2.43652	1.6713e-05
2.44141	1.67661e-05
2.44629	1.6822e-05
2.45117	1.68791e-05
2.45605	1.69356e-05
2.46094	1.69901e-05
2.46582	1.70413e-05
2.4707	1.70882e-05
2.47559	1.713e-05
2.48047	1.71662e-05
2.48535	1.71955e-05
2.49023	1.72169e-05
2.49512	1.72298e-05
