# Frequency	Magnitude
2.06543	3.78061e-07
2.07031	5.11656e-07
2.0752	5.10242e-07
2.08008	3.76086e-07
2.08496	4.11979e-07
2.08984	5.30013e-07
2.09473	4.75547e-07
2.09961	3.56787e-07
2.10449	4.518e-07
2.10938	5.3301e-07
2.11426	4.3385e-07
2.11914	3.60647e-07
2.12402	4.88338e-07
2.12891	5.20193e-07
2.13379	3.92913e-07
2.13867	3.856e-07
2.14355	5.15026e-07
2.14844	4.93166e-07
2.15332	3.62578e-07
2.1582	4.22832e-07
2.16309	5.27857e-07
2.16797	4.55674e-07
2.17285	3.52079e-07
2.17773	4.62206e-07
2.18262	5.25067e-07
2.1875	4.13842e-07
2.19238	3.64787e-07
2.19727	4.95562e-07
2.20215	5.06962e-07
2.20703	3.76276e-07
2.21191	3.95588e-07
2.2168	5.17386e-07
2.22168	4.75899e-07
2.22656	3.53008e-07
2.23145	4.34662e-07
2.23633	5.24564e-07
2.24121	4.36445e-07
2.24609	3.51645e-07
2.25098	4.72504e-07
2.25586	5.16118e-07
2.26074	3.95625e-07
2.26563	3.72293e-07
2.27051	5.02015e-07
2.27539	4.93098e-07
2.28027	3.62772e-07
2.28516	4.07443e-07
2.29004	5.18649e-07
2.29492	4.58636e-07
2.2998	3.47572e-07
2.30469	4.47029e-07
2.30957	5.20127e-07
2.31445	4.18163e-07
2.31934	3.55231e-07
2.32422	4.82422e-07
2.3291	5.06227e-07
2.33398	3.79609e-07
2.33887	3.82612e-07
2.34375	5.07548e-07
2.34863	4.78743e-07
2.35352	3.5279e-07
2.3584	4.20642e-07
2.36328	5.18762e-07
2.36816	4.41617e-07
2.37305	3.46337e-07
2.37793	4.59569e-07
2.38281	5.14568e-07
2.3877	4.01188e-07
2.39258	3.62456e-07
2.39746	4.91741e-07
2.40234	4.95486e-07
2.40723	3.66237e-07
2.41211	3.95194e-07
2.41699	5.12054e-07
2.42188	4.64075e-07
2.42676	3.46653e-07
2.43164	4.34728e-07
2.43652	5.17697e-07
2.44141	4.25131e-07
2.44629	3.49212e-07
2.45117	4.7198e-07
2.45605	5.07932e-07
2.46094	3.85931e-07
2.46582	3.72856e-07
2.4707	5.00289e-07
2.47559	4.84018e-07
2.48047	3.55963e-07
2.48535	4.09522e-07
2.49023	5.15453e-07
2.49512	4.49314e-07
