# Time	U	V	U_magnitude
45	-0.0319106	0.0238944	0.0398651
45.2	-0.0319043	0.0238559	0.039837
45.4	-0.0319024	0.0238175	0.0398125
45.6	-0.0319046	0.0237799	0.0397918
45.8	-0.0319107	0.0237435	0.039775
46	-0.0319206	0.0237088	0.0397622
46.2	-0.031934	0.0236763	0.0397535
46.4	-0.0319503	0.0236463	0.0397488
46.6	-0.0319694	0.0236192	0.0397481
46.8	-0.0319908	0.0235953	0.0397511
47	-0.032014	0.0235749	0.0397577
47.2	-0.0320386	0.023558	0.0397675
47.4	-0.0320642	0.0235448	0.0397803
47.6	-0.0320903	0.0235353	0.0397956
47.8	-0.0321164	0.0235294	0.0398133
48	-0.0321422	0.0235272	0.0398328
48.2	-0.0321673	0.0235283	0.0398537
48.4	-0.0321913	0.0235327	0.0398756
48.6	-0.0322138	0.0235401	0.0398982
48.8	-0.0322347	0.0235502	0.039921
49	-0.0322537	0.0235627	0.0399437
49.2	-0.0322705	0.0235772	0.0399659
49.4	-0.0322851	0.0235934	0.0399872
49.6	-0.0322974	0.0236108	0.0400074
49.8	-0.0323073	0.0236292	0.0400262
50	-0.0323148	0.023648	0.0400434
50.2	-0.03232	0.0236671	0.0400589
50.4	-0.032323	0.0236859	0.0400724
50.6	-0.032324	0.0237042	0.040084
50.8	-0.032323	0.0237216	0.0400935
51	-0.0323203	0.0237379	0.040101
51.2	-0.0323161	0.0237528	0.0401065
51.4	-0.0323107	0.0237662	0.04011
51.6	-0.0323043	0.0237778	0.0401117
51.8	-0.0322972	0.0237876	0.0401118
52	-0.0322896	0.0237954	0.0401103
52.2	-0.0322818	0.0238012	0.0401075
52.4	-0.0322741	0.023805	0.0401036
52.6	-0.0322668	0.0238069	0.0400988
52.8	-0.03226	0.0238068	0.0400933
53	-0.032254	0.023805	0.0400874
53.2	-0.032249	0.0238015	0.0400812
53.4	-0.0322451	0.0237964	0.0400752
53.6	-0.0322426	0.0237901	0.0400693
53.8	-0.0322414	0.0237826	0.040064
54	-0.0322418	0.0237742	0.0400593
54.2	-0.0322437	0.0237651	0.0400554
54.4	-0.0322472	0.0237556	0.0400526
54.6	-0.0322523	0.0237458	0.0400509
54.8	-0.032259	0.0237359	0.0400505
55	-0.0322673	0.0237263	0.0400514
55.2	-0.0322769	0.0237171	0.0400537
55.4	-0.0322879	0.0237085	0.0400575
55.6	-0.0323002	0.0237006	0.0400627
55.8	-0.0323135	0.0236937	0.0400694
56	-0.0323278	0.0236879	0.0400775
56.2	-0.0323428	0.0236832	0.0400868
56.4	-0.0323585	0.0236799	0.0400975
56.6	-0.0323746	0.0236778	0.0401093
56.8	-0.032391	0.0236771	0.0401221
57	-0.0324074	0.0236778	0.0401358
57.2	-0.0324238	0.0236799	0.0401502
57.4	-0.03244	0.0236832	0.0401653
57.6	-0.0324557	0.0236879	0.0401807
57.8	-0.032471	0.0236937	0.0401965
58	-0.0324856	0.0237007	0.0402124
58.2	-0.0324994	0.0237086	0.0402282
58.4	-0.0325124	0.0237174	0.0402439
58.6	-0.0325246	0.0237269	0.0402593
58.8	-0.0325357	0.0237369	0.0402742
59	-0.0325459	0.0237474	0.0402886
59.2	-0.032555	0.0237582	0.0403024
59.4	-0.0325632	0.0237691	0.0403154
59.6	-0.0325704	0.0237799	0.0403276
59.8	-0.0325767	0.0237907	0.040339
60	-0.0325821	0.0238011	0.0403496
60.2	-0.0325867	0.0238112	0.0403592
60.4	-0.0325906	0.0238207	0.040368
60.6	-0.0325939	0.0238297	0.0403759
60.8	-0.0325966	0.0238379	0.040383
61	-0.0325988	0.0238455	0.0403892
61.2	-0.0326008	0.0238522	0.0403948
61.4	-0.0326025	0.0238582	0.0403997
61.6	-0.032604	0.0238633	0.040404
61.8	-0.0326056	0.0238676	0.0404078
62	-0.0326072	0.0238711	0.0404112
62.2	-0.032609	0.0238739	0.0404142
62.4	-0.032611	0.0238758	0.040417
62.6	-0.0326134	0.0238771	0.0404197
62.8	-0.0326162	0.0238778	0.0404224
63	-0.0326194	0.023878	0.040425
63.2	-0.0326231	0.0238776	0.0404278
63.4	-0.0326273	0.0238769	0.0404308
63.6	-0.0326321	0.0238759	0.0404341
63.8	-0.0326375	0.0238747	0.0404377
64	-0.0326434	0.0238734	0.0404417
64.2	-0.0326498	0.023872	0.0404461
64.4	-0.0326568	0.0238707	0.040451
64.6	-0.0326643	0.0238696	0.0404563
64.8	-0.0326722	0.0238686	0.0404621
65	-0.0326806	0.0238679	0.0404685
65.2	-0.0326893	0.0238675	0.0404753
65.4	-0.0326983	0.0238676	0.0404826
65.6	-0.0327076	0.023868	0.0404903
65.8	-0.032717	0.023869	0.0404985
66	-0.0327265	0.0238704	0.040507
66.2	-0.0327361	0.0238723	0.0405159
66.4	-0.0327457	0.0238747	0.040525
66.6	-0.0327551	0.0238776	0.0405344
66.8	-0.0327645	0.0238809	0.0405439
67	-0.0327736	0.0238847	0.0405535
67.2	-0.0327825	0.023889	0.0405632
67.4	-0.0327911	0.0238936	0.0405729
67.6	-0.0327993	0.0238985	0.0405825
67.8	-0.0328072	0.0239038	0.0405919
68	-0.0328147	0.0239093	0.0406012
68.2	-0.0328218	0.0239149	0.0406103
68.4	-0.0328285	0.0239207	0.0406191
68.6	-0.0328348	0.0239266	0.0406276
68.8	-0.0328406	0.0239325	0.0406358
69	-0.0328461	0.0239383	0.0406437
69.2	-0.0328511	0.0239441	0.0406512
69.4	-0.0328558	0.0239497	0.0406583
69.6	-0.0328602	0.0239551	0.040665
69.8	-0.0328643	0.0239604	0.0406713
70	-0.032868	0.0239653	0.0406773
70.2	-0.0328716	0.02397	0.0406829
70.4	-0.0328749	0.0239743	0.0406882
70.6	-0.0328782	0.0239784	0.0406932
70.8	-0.0328812	0.0239821	0.0406979
71	-0.0328843	0.0239855	0.0407023
71.2	-0.0328872	0.0239885	0.0407065
71.4	-0.0328902	0.0239912	0.0407105
71.6	-0.0328933	0.0239937	0.0407144
71.8	-0.0328964	0.0239958	0.0407181
72	-0.0328995	0.0239976	0.0407218
72.2	-0.0329029	0.0239992	0.0407254
72.4	-0.0329063	0.0240005	0.040729
72.6	-0.03291	0.0240017	0.0407326
72.8	-0.0329138	0.0240027	0.0407363
73	-0.0329177	0.0240036	0.04074
73.2	-0.0329219	0.0240044	0.0407439
73.4	-0.0329263	0.0240052	0.0407478
73.6	-0.0329308	0.0240059	0.0407519
73.8	-0.0329355	0.0240066	0.0407562
74	-0.0329404	0.0240074	0.0407606
74.2	-0.0329454	0.0240082	0.0407651
74.4	-0.0329505	0.0240092	0.0407698
74.6	-0.0329558	0.0240102	0.0407747
74.8	-0.0329611	0.0240114	0.0407797
75	-0.0329665	0.0240127	0.0407848
75.2	-0.032972	0.0240142	0.0407901
75.4	-0.0329774	0.0240159	0.0407955
75.6	-0.0329828	0.0240177	0.040801
75.8	-0.0329882	0.0240198	0.0408065
76	-0.0329936	0.024022	0.0408121
76.2	-0.0329988	0.0240243	0.0408178
76.4	-0.033004	0.0240268	0.0408234
76.6	-0.033009	0.0240295	0.0408291
76.8	-0.0330139	0.0240322	0.0408347
77	-0.0330187	0.0240351	0.0408402
77.2	-0.0330233	0.0240381	0.0408457
77.4	-0.0330277	0.0240412	0.0408511
77.6	-0.033032	0.0240443	0.0408563
77.8	-0.0330361	0.0240474	0.0408615
78	-0.03304	0.0240506	0.0408665
78.2	-0.0330437	0.0240537	0.0408713
78.4	-0.0330473	0.0240568	0.0408761
78.6	-0.0330506	0.0240599	0.0408806
78.8	-0.0330539	0.0240629	0.040885
79	-0.033057	0.0240658	0.0408892
79.2	-0.0330599	0.0240686	0.0408932
79.4	-0.0330628	0.0240713	0.0408971
79.6	-0.0330655	0.0240739	0.0409009
79.8	-0.0330682	0.0240763	0.0409045
80	-0.0330708	0.0240787	0.0409079
80.2	-0.0330733	0.0240809	0.0409113
80.4	-0.0330758	0.0240829	0.0409145
80.6	-0.0330783	0.0240848	0.0409176
80.8	-0.0330807	0.0240866	0.0409206
81	-0.0330832	0.0240883	0.0409236
81.2	-0.0330856	0.0240898	0.0409265
81.4	-0.0330881	0.0240912	0.0409293
81.6	-0.0330906	0.0240925	0.0409322
81.8	-0.0330932	0.0240938	0.0409349
82	-0.0330958	0.0240949	0.0409377
82.2	-0.0330985	0.024096	0.0409405
82.4	-0.0331012	0.0240971	0.0409433
82.6	-0.033104	0.0240981	0.0409462
82.8	-0.0331068	0.024099	0.040949
83	-0.0331097	0.0241	0.0409519
83.2	-0.0331126	0.0241009	0.0409548
83.4	-0.0331156	0.0241019	0.0409578
83.6	-0.0331186	0.0241029	0.0409608
83.8	-0.0331216	0.0241039	0.0409639
84	-0.0331247	0.0241049	0.040967
84.2	-0.0331278	0.024106	0.0409701
84.4	-0.0331309	0.0241072	0.0409733
84.6	-0.033134	0.0241084	0.0409765
84.8	-0.0331371	0.0241096	0.0409798
85	-0.0331402	0.0241109	0.040983
85.2	-0.0331432	0.0241123	0.0409863
85.4	-0.0331462	0.0241137	0.0409896
85.6	-0.0331492	0.0241152	0.0409928
85.8	-0.0331521	0.0241167	0.0409961
86	-0.033155	0.0241183	0.0409993
86.2	-0.0331578	0.0241199	0.0410025
86.4	-0.0331605	0.0241216	0.0410057
86.6	-0.0331632	0.0241233	0.0410089
86.8	-0.0331657	0.024125	0.0410119
87	-0.0331682	0.0241267	0.041015
87.2	-0.0331707	0.0241284	0.0410179
87.4	-0.033173	0.0241301	0.0410208
87.6	-0.0331753	0.0241318	0.0410237
87.8	-0.0331775	0.0241335	0.0410264
88	-0.0331796	0.0241351	0.0410291
88.2	-0.0331817	0.0241367	0.0410318
88.4	-0.0331837	0.0241383	0.0410343
88.6	-0.0331856	0.0241398	0.0410368
88.8	-0.0331875	0.0241413	0.0410392
89	-0.0331893	0.0241428	0.0410415
89.2	-0.0331911	0.0241442	0.0410438
89.4	-0.0331929	0.0241455	0.041046
89.6	-0.0331946	0.0241468	0.0410481
89.8	-0.0331964	0.024148	0.0410502
90	-0.033198	0.0241491	0.0410523
90.2	-0.0331997	0.0241502	0.0410543
90.4	-0.0332014	0.0241513	0.0410563
90.6	-0.0332031	0.0241523	0.0410582
90.8	-0.0332047	0.0241532	0.0410601
91	-0.0332064	0.0241542	0.041062
91.2	-0.0332081	0.024155	0.0410639
91.4	-0.0332098	0.0241559	0.0410658
91.6	-0.0332115	0.0241567	0.0410676
91.8	-0.0332132	0.0241575	0.0410695
92	-0.033215	0.0241582	0.0410713
92.2	-0.0332167	0.024159	0.0410732
92.4	-0.0332185	0.0241597	0.041075
92.6	-0.0332202	0.0241605	0.0410769
92.8	-0.033222	0.0241612	0.0410788
93	-0.0332238	0.024162	0.0410807
93.2	-0.0332256	0.0241627	0.0410826
93.4	-0.0332274	0.0241635	0.0410845
93.6	-0.0332292	0.0241643	0.0410864
93.8	-0.0332309	0.0241651	0.0410883
94	-0.0332327	0.0241659	0.0410902
94.2	-0.0332345	0.0241667	0.0410921
94.4	-0.0332362	0.0241676	0.041094
94.6	-0.033238	0.0241684	0.0410959
94.8	-0.0332397	0.0241693	0.0410978
95	-0.0332414	0.0241702	0.0410997
95.2	-0.033243	0.0241711	0.0411016
95.4	-0.0332447	0.024172	0.0411035
95.6	-0.0332463	0.024173	0.0411053
95.8	-0.0332478	0.0241739	0.0411071
96	-0.0332494	0.0241749	0.0411089
96.2	-0.0332509	0.0241758	0.0411107
96.4	-0.0332523	0.0241768	0.0411124
96.6	-0.0332538	0.0241777	0.0411142
96.8	-0.0332552	0.0241786	0.0411158
97	-0.0332565	0.0241796	0.0411175
97.2	-0.0332579	0.0241805	0.0411191
97.4	-0.0332592	0.0241814	0.0411207
97.6	-0.0332604	0.0241823	0.0411223
97.8	-0.0332617	0.0241832	0.0411238
98	-0.0332629	0.024184	0.0411253
98.2	-0.0332641	0.0241849	0.0411267
98.4	-0.0332652	0.0241857	0.0411281
98.6	-0.0332664	0.0241865	0.0411295
98.8	-0.0332675	0.0241872	0.0411309
99	-0.0332686	0.024188	0.0411322
99.2	-0.0332697	0.0241887	0.0411335
99.4	-0.0332708	0.0241894	0.0411348
99.6	-0.0332719	0.02419	0.0411361
99.8	-0.0332729	0.0241907	0.0411373
100	-0.033274	0.0241913	0.0411385
100.2	-0.033275	0.0241919	0.0411397
100.4	-0.0332761	0.0241925	0.0411409
100.6	-0.0332772	0.0241931	0.0411421
100.8	-0.0332782	0.0241936	0.0411433
101	-0.0332793	0.0241942	0.0411445
101.2	-0.0332803	0.0241947	0.0411456
101.4	-0.0332814	0.0241952	0.0411468
101.6	-0.0332824	0.0241957	0.0411479
101.8	-0.0332835	0.0241962	0.0411491
102	-0.0332845	0.0241967	0.0411502
102.2	-0.0332856	0.0241972	0.0411514
102.4	-0.0332866	0.0241977	0.0411525
102.6	-0.0332877	0.0241982	0.0411537
102.8	-0.0332887	0.0241988	0.0411548
103	-0.0332897	0.0241993	0.0411559
103.2	-0.0332908	0.0241998	0.0411571
103.4	-0.0332918	0.0242003	0.0411582
103.6	-0.0332928	0.0242008	0.0411593
103.8	-0.0332938	0.0242013	0.0411605
104	-0.0332948	0.0242018	0.0411616
104.2	-0.0332958	0.0242024	0.0411627
104.4	-0.0332968	0.0242029	0.0411638
104.6	-0.0332977	0.0242034	0.0411649
104.8	-0.0332987	0.024204	0.0411659
105	-0.0332996	0.0242045	0.041167
105.2	-0.0333005	0.0242051	0.0411681
105.4	-0.0333014	0.0242056	0.0411691
105.6	-0.0333023	0.0242061	0.0411701
105.8	-0.0333031	0.0242067	0.0411711
106	-0.033304	0.0242072	0.0411721
106.2	-0.0333048	0.0242077	0.0411731
106.4	-0.0333056	0.0242083	0.0411741
106.6	-0.0333064	0.0242088	0.041175
106.8	-0.0333072	0.0242093	0.041176
107	-0.033308	0.0242098	0.0411769
107.2	-0.0333087	0.0242103	0.0411778
107.4	-0.0333095	0.0242108	0.0411787
107.6	-0.0333102	0.0242113	0.0411795
107.8	-0.0333109	0.0242117	0.0411804
108	-0.0333116	0.0242122	0.0411812
108.2	-0.0333123	0.0242126	0.041182
108.4	-0.033313	0.024213	0.0411828
108.6	-0.0333137	0.0242135	0.0411836
108.8	-0.0333143	0.0242139	0.0411844
109	-0.033315	0.0242143	0.0411852
109.2	-0.0333157	0.0242147	0.041186
109.4	-0.0333163	0.024215	0.0411867
109.6	-0.033317	0.0242154	0.0411875
109.8	-0.0333176	0.0242158	0.0411882
110	-0.0333183	0.0242161	0.0411889
110.2	-0.0333189	0.0242165	0.0411896
110.4	-0.0333195	0.0242168	0.0411904
110.6	-0.0333202	0.0242172	0.0411911
110.8	-0.0333208	0.0242175	0.0411918
111	-0.0333214	0.0242178	0.0411925
111.2	-0.0333221	0.0242181	0.0411932
111.4	-0.0333227	0.0242185	0.0411939
111.6	-0.0333233	0.0242188	0.0411946
111.8	-0.0333239	0.0242191	0.0411952
112	-0.0333245	0.0242194	0.0411959
112.2	-0.0333251	0.0242197	0.0411966
112.4	-0.0333257	0.02422	0.0411973
112.6	-0.0333263	0.0242204	0.0411979
112.8	-0.0333269	0.0242207	0.0411986
113	-0.0333275	0.024221	0.0411993
113.2	-0.0333281	0.0242213	0.0411999
113.4	-0.0333287	0.0242216	0.0412006
113.6	-0.0333293	0.0242219	0.0412012
113.8	-0.0333298	0.0242223	0.0412019
114	-0.0333304	0.0242226	0.0412025
114.2	-0.0333309	0.0242229	0.0412031
114.4	-0.0333315	0.0242232	0.0412038
114.6	-0.033332	0.0242235	0.0412044
114.8	-0.0333325	0.0242238	0.041205
115	-0.033333	0.0242241	0.0412056
115.2	-0.0333335	0.0242244	0.0412062
115.4	-0.033334	0.0242247	0.0412067
115.6	-0.0333345	0.024225	0.0412073
115.8	-0.033335	0.0242253	0.0412079
116	-0.0333355	0.0242256	0.0412084
116.2	-0.0333359	0.0242259	0.041209
116.4	-0.0333364	0.0242262	0.0412095
116.6	-0.0333369	0.0242265	0.0412101
116.8	-0.0333373	0.0242268	0.0412106
117	-0.0333377	0.0242271	0.0412111
117.2	-0.0333382	0.0242273	0.0412116
117.4	-0.0333386	0.0242276	0.0412121
117.6	-0.033339	0.0242278	0.0412126
117.8	-0.0333394	0.0242281	0.0412131
118	-0.0333398	0.0242283	0.0412136
118.2	-0.0333403	0.0242286	0.041214
118.4	-0.0333407	0.0242288	0.0412145
118.6	-0.0333411	0.0242291	0.041215
118.8	-0.0333415	0.0242293	0.0412154
119	-0.0333418	0.0242295	0.0412159
119.2	-0.0333422	0.0242297	0.0412163
119.4	-0.0333426	0.02423	0.0412168
119.6	-0.033343	0.0242302	0.0412172
119.8	-0.0333434	0.0242304	0.0412176
120	-0.0333438	0.0242306	0.0412181
120.2	-0.0333441	0.0242308	0.0412185
120.4	-0.0333445	0.024231	0.0412189
120.6	-0.0333449	0.0242312	0.0412193
120.8	-0.0333453	0.0242314	0.0412197
121	-0.0333456	0.0242316	0.0412201
121.2	-0.033346	0.0242318	0.0412206
121.4	-0.0333464	0.024232	0.041221
121.6	-0.0333467	0.0242322	0.0412214
121.8	-0.0333471	0.0242324	0.0412218
122	-0.0333474	0.0242326	0.0412222
122.2	-0.0333478	0.0242327	0.0412226
122.4	-0.0333481	0.0242329	0.0412229
122.6	-0.0333484	0.0242331	0.0412233
122.8	-0.0333488	0.0242333	0.0412237
123	-0.0333491	0.0242335	0.0412241
123.2	-0.0333494	0.0242337	0.0412245
123.4	-0.0333498	0.0242339	0.0412248
123.6	-0.0333501	0.0242341	0.0412252
123.8	-0.0333504	0.0242342	0.0412256
124	-0.0333507	0.0242344	0.0412259
124.2	-0.033351	0.0242346	0.0412263
124.4	-0.0333513	0.0242348	0.0412266
124.6	-0.0333516	0.024235	0.041227
124.8	-0.0333519	0.0242351	0.0412273
125	-0.0333522	0.0242353	0.0412277
125.2	-0.0333525	0.0242355	0.041228
125.4	-0.0333528	0.0242357	0.0412283
