"velocity_X","Points_Y"
0.11694,0.705623
0.117697,0.706621
0.118454,0.707619
0.119215,0.708617
0.119976,0.709615
0.120742,0.710613
0.121508,0.711611
0.122277,0.712609
0.123048,0.713607
0.123822,0.714605
0.124597,0.715603
0.125376,0.716601
0.126155,0.717599
0.126939,0.718597
0.127723,0.719595
0.128511,0.720593
0.1293,0.721591
0.130093,0.722589
0.130888,0.723588
0.131685,0.724586
0.132484,0.725584
0.133286,0.726582
0.134091,0.72758
0.134898,0.728578
0.135707,0.729576
0.136519,0.730574
0.137334,0.731572
0.138151,0.73257
0.13897,0.733568
0.139792,0.734566
0.140617,0.735564
0.141444,0.736562
0.142274,0.73756
0.143106,0.738558
0.143942,0.739556
0.144779,0.740554
0.14562,0.741553
0.146462,0.742551
0.147308,0.743549
0.148156,0.744547
0.149008,0.745545
0.14986,0.746543
0.150717,0.747541
0.151574,0.748539
0.152437,0.749537
0.153301,0.750535
0.154169,0.751533
0.155037,0.752531
0.15591,0.753529
0.156785,0.754527
0.157663,0.755525
0.158543,0.756523
0.159426,0.757521
0.160311,0.758519
0.161201,0.759517
0.162092,0.760516
0.162986,0.761514
0.163882,0.762512
0.164782,0.76351
0.165684,0.764508
0.166589,0.765506
0.167497,0.766504
0.168407,0.767502
0.16932,0.7685
0.170235,0.769498
0.171154,0.770496
0.172075,0.771494
0.172998,0.772492
0.173925,0.77349
0.174854,0.774488
0.175786,0.775486
0.176721,0.776484
0.177658,0.777482
0.178599,0.77848
0.179541,0.779478
0.180488,0.780477
0.181435,0.781475
0.182387,0.782473
0.18334,0.783471
0.184297,0.784469
0.185255,0.785467
0.186218,0.786465
0.187182,0.787463
0.18815,0.788461
0.189119,0.789459
0.190093,0.790457
0.191067,0.791455
0.192047,0.792453
0.193026,0.793451
0.194011,0.794449
0.194997,0.795447
0.195987,0.796445
0.196978,0.797443
0.197973,0.798441
0.198969,0.799439
0.19997,0.800438
0.200973,0.801436
0.201979,0.802434
0.202987,0.803432
0.203998,0.80443
0.205012,0.805428
0.206029,0.806426
0.207048,0.807424
0.208071,0.808422
0.209096,0.80942
0.210124,0.810418
0.211155,0.811416
0.212189,0.812414
0.213225,0.813412
0.214265,0.81441
0.215307,0.815408
0.216352,0.816406
0.217401,0.817404
0.218452,0.818402
0.219507,0.819401
0.220564,0.820399
0.221625,0.821397
0.222688,0.822395
0.223755,0.823393
0.224824,0.824391
0.225898,0.825389
0.226974,0.826387
0.228054,0.827385
0.229136,0.828383
0.230223,0.829381
0.231311,0.830379
0.232405,0.831377
0.233499,0.832375
0.2346,0.833373
0.235702,0.834371
0.23681,0.835369
0.237919,0.836367
0.239034,0.837366
0.24015,0.838364
0.241273,0.839362
0.242396,0.84036
0.243526,0.841358
0.244657,0.842356
0.245794,0.843354
0.246934,0.844352
0.248079,0.84535
0.249227,0.846348
0.250379,0.847346
0.251535,0.848344
0.252696,0.849342
0.25386,0.85034
0.255029,0.851338
0.256202,0.852336
0.257379,0.853334
0.258561,0.854332
0.259747,0.85533
0.260938,0.856328
0.262132,0.857327
0.263332,0.858325
0.264534,0.859323
0.265743,0.860321
0.266955,0.861319
0.268173,0.862317
0.269394,0.863315
0.270621,0.864313
0.271851,0.865311
0.273087,0.866309
0.274325,0.867307
0.275571,0.868305
0.276818,0.869303
0.278073,0.870301
0.279328,0.871299
0.280592,0.872297
0.281856,0.873295
0.283128,0.874293
0.2844,0.875291
0.285681,0.876289
0.286962,0.877288
0.288249,0.878286
0.289538,0.879284
0.290833,0.880282
0.292129,0.88128
0.293431,0.882278
0.294734,0.883276
0.296042,0.884274
0.297351,0.885272
0.298664,0.88627
0.299979,0.887268
0.301296,0.888266
0.302614,0.889264
0.303936,0.890262
0.305259,0.89126
0.306583,0.892258
0.307907,0.893256
0.309233,0.894254
0.310559,0.895252
0.311884,0.896251
0.31321,0.897249
0.314535,0.898247
0.315858,0.899245
0.317181,0.900243
0.318501,0.901241
0.31982,0.902239
0.321135,0.903237
0.322449,0.904235
0.323756,0.905233
0.325062,0.906231
0.326361,0.907229
0.327657,0.908227
0.328945,0.909225
0.33023,0.910223
0.331504,0.911221
0.332776,0.912219
0.334033,0.913217
0.335289,0.914215
0.336528,0.915214
0.337766,0.916212
0.338985,0.91721
0.340201,0.918208
0.341396,0.919206
0.342588,0.920204
0.343757,0.921202
0.344922,0.9222
0.346063,0.923198
0.347198,0.924196
0.348308,0.925194
0.349409,0.926192
0.350485,0.92719
0.351549,0.928188
0.352588,0.929186
0.353612,0.930184
0.354611,0.931182
0.355592,0.93218
0.356547,0.933178
0.357482,0.934177
0.358391,0.935175
0.359275,0.936173
0.360135,0.937171
0.360965,0.938169
0.361771,0.939167
0.362544,0.940165
0.363293,0.941163
0.364005,0.942161
0.364695,0.943159
0.365342,0.944157
0.365969,0.945155
0.366548,0.946153
0.367109,0.947151
0.367616,0.948149
0.368108,0.949147
0.36854,0.950145
0.36896,0.951143
0.369315,0.952141
0.36966,0.953139
0.369937,0.954138
0.370208,0.955136
0.370407,0.956134
0.370603,0.957132
0.370731,0.95813
0.370856,0.959128
0.370926,0.960126
0.370992,0.961124
0.371025,0.962122
0.371057,0.96312
0.371087,0.964118
0.371128,0.965116
0.371213,0.966114
0.371335,0.967112
0.371566,0.96811
0.371883,0.969108
0.372399,0.970106
0.373083,0.971104
0.374088,0.972102
0.375396,0.973101
0.377177,0.974099
0.379471,0.975097
0.382425,0.976095
0.386202,0.977093
0.390854,0.978091
0.396764,0.979089
0.403782,0.980087
0.412641,0.981085
0.422842,0.982083
0.435617,0.983081
0.449939,0.984079
0.467703,0.985077
0.487149,0.986075
0.510961,0.987073
0.536483,0.988071
0.567205,0.989069
0.59952,0.990067
0.637536,0.991065
0.67687,0.992064
0.721754,0.993062
0.76755,0.99406
0.817784,0.995058
0.868481,0.996056
0.921414,0.997054
0.974459,0.998052
