# Time	Value
206	-0.0215004
206.2	-0.0215044
206.4	-0.0215087
206.6	-0.0215133
206.8	-0.021518
207	-0.0215228
207.2	-0.0215278
207.4	-0.0215327
207.6	-0.0215377
207.8	-0.0215426
208	-0.0215474
208.2	-0.0215521
208.4	-0.0215567
208.6	-0.021561
208.8	-0.021565
209	-0.0215688
209.2	-0.0215723
209.4	-0.0215755
209.6	-0.0215784
209.8	-0.0215809
210	-0.021583
210.2	-0.0215848
210.4	-0.0215862
210.6	-0.0215873
210.8	-0.021588
211	-0.0215883
211.2	-0.0215884
211.4	-0.0215881
211.6	-0.0215876
211.8	-0.0215868
212	-0.0215858
212.2	-0.0215846
212.4	-0.0215832
212.6	-0.0215818
212.8	-0.0215802
213	-0.0215785
213.2	-0.0215769
213.4	-0.0215752
213.6	-0.0215736
213.8	-0.0215721
214	-0.0215707
214.2	-0.0215695
214.4	-0.0215684
214.6	-0.0215675
214.8	-0.0215668
215	-0.0215663
215.2	-0.0215661
215.4	-0.0215662
215.6	-0.0215665
215.8	-0.0215671
216	-0.021568
216.2	-0.0215691
216.4	-0.0215705
216.6	-0.0215722
216.8	-0.0215742
217	-0.0215763
217.2	-0.0215787
217.4	-0.0215813
217.6	-0.021584
217.8	-0.021587
218	-0.02159
218.2	-0.0215931
218.4	-0.0215964
218.6	-0.0215996
218.8	-0.0216029
219	-0.0216062
219.2	-0.0216094
219.4	-0.0216126
219.6	-0.0216157
219.8	-0.0216187
220	-0.0216216
220.2	-0.0216243
220.4	-0.0216268
220.6	-0.0216291
220.8	-0.0216313
221	-0.0216333
221.2	-0.021635
221.4	-0.0216365
221.6	-0.0216378
221.8	-0.0216389
222	-0.0216397
222.2	-0.0216404
222.4	-0.0216408
222.6	-0.021641
222.8	-0.0216411
223	-0.021641
223.2	-0.0216407
223.4	-0.0216404
223.6	-0.0216398
223.8	-0.0216392
224	-0.0216386
224.2	-0.0216379
224.4	-0.0216371
224.6	-0.0216363
224.8	-0.0216356
225	-0.0216349
225.2	-0.0216342
225.4	-0.0216336
225.6	-0.0216331
225.8	-0.0216327
226	-0.0216324
226.2	-0.0216322
226.4	-0.0216322
226.6	-0.0216323
226.8	-0.0216326
227	-0.0216331
227.2	-0.0216337
227.4	-0.0216345
227.6	-0.0216354
227.8	-0.0216365
228	-0.0216378
228.2	-0.0216392
228.4	-0.0216408
228.6	-0.0216425
228.8	-0.0216443
229	-0.0216462
229.2	-0.0216482
229.4	-0.0216502
229.6	-0.0216524
229.8	-0.0216545
230	-0.0216567
230.2	-0.0216589
230.4	-0.0216611
230.6	-0.0216633
230.8	-0.0216654
231	-0.0216675
231.2	-0.0216695
231.4	-0.0216714
231.6	-0.0216733
231.8	-0.021675
232	-0.0216766
232.2	-0.0216781
