# Frequency	Magnitude
0.727539	1.40228e-05
0.732422	1.3855e-05
0.737305	1.36787e-05
0.742188	1.3496e-05
0.74707	1.33084e-05
0.751953	1.31195e-05
0.756836	1.29338e-05
0.761719	1.27525e-05
0.766602	1.25744e-05
0.771484	1.24018e-05
0.776367	1.22417e-05
0.78125	1.20988e-05
0.786133	1.19715e-05
0.791016	1.18576e-05
0.795898	1.1757e-05
0.800781	1.16707e-05
0.805664	1.1602e-05
0.810547	1.15543e-05
0.81543	1.15261e-05
0.820313	1.15132e-05
0.825195	1.1512e-05
0.830078	1.15208e-05
0.834961	1.15388e-05
0.839844	1.15648e-05
0.844727	1.15966e-05
0.849609	1.16321e-05
0.854492	1.16688e-05
0.859375	1.17025e-05
0.864258	1.17293e-05
0.869141	1.17498e-05
0.874023	1.17655e-05
0.878906	1.17742e-05
0.883789	1.17721e-05
0.888672	1.17568e-05
0.893555	1.17282e-05
0.898438	1.16862e-05
0.90332	1.16309e-05
0.908203	1.15632e-05
0.913086	1.14848e-05
0.917969	1.13961e-05
0.922852	1.12969e-05
0.927734	1.11879e-05
0.932617	1.10702e-05
0.9375	1.09443e-05
0.942383	1.08128e-05
0.947266	1.0679e-05
0.952148	1.05445e-05
0.957031	1.04103e-05
0.961914	1.02786e-05
0.966797	1.01521e-05
0.97168	1.0032e-05
0.976563	9.91993e-06
0.981445	9.81838e-06
0.986328	9.729e-06
0.991211	9.65177e-06
0.996094	9.58692e-06
1.00098	9.53579e-06
1.00586	9.49924e-06
1.01074	9.47649e-06
1.01563	9.46628e-06
1.02051	9.46795e-06
1.02539	9.48059e-06
1.03027	9.50231e-06
1.03516	9.53137e-06
1.04004	9.56661e-06
1.04492	9.60628e-06
1.0498	9.64762e-06
1.05469	9.68819e-06
1.05957	9.72648e-06
1.06445	9.76124e-06
1.06934	9.79108e-06
1.07422	9.81424e-06
1.0791	9.82918e-06
1.08398	9.83532e-06
1.08887	9.83262e-06
1.09375	9.8205e-06
1.09863	9.79767e-06
1.10352	9.76316e-06
1.1084	9.7171e-06
1.11328	9.6605e-06
1.11816	9.59411e-06
1.12305	9.5183e-06
1.12793	9.43411e-06
1.13281	9.34346e-06
1.1377	9.24796e-06
1.14258	9.14812e-06
1.14746	9.04474e-06
1.15234	8.93962e-06
1.15723	8.835e-06
1.16211	8.73257e-06
1.16699	8.63368e-06
1.17188	8.54015e-06
1.17676	8.45401e-06
1.18164	8.37693e-06
1.18652	8.31001e-06
1.19141	8.25399e-06
1.19629	8.20899e-06
1.20117	8.17503e-06
1.20605	8.15238e-06
1.21094	8.1414e-06
1.21582	8.14163e-06
1.2207	8.15194e-06
1.22559	8.17145e-06
1.23047	8.19907e-06
1.23535	8.2333e-06
1.24023	8.2722e-06
1.24512	8.31392e-06
1.25	8.35671e-06
1.25488	8.39906e-06
1.25977	8.43973e-06
1.26465	8.47758e-06
1.26953	8.51095e-06
1.27441	8.5381e-06
1.2793	8.55798e-06
1.28418	8.57015e-06
1.28906	8.5739e-06
1.29395	8.56832e-06
1.29883	8.55305e-06
1.30371	8.52856e-06
1.30859	8.49499e-06
1.31348	8.45225e-06
1.31836	8.40043e-06
1.32324	8.34031e-06
1.32813	8.27313e-06
1.33301	8.1999e-06
1.33789	8.12148e-06
1.34277	8.03875e-06
1.34766	7.95311e-06
1.35254	7.86647e-06
1.35742	7.78068e-06
1.3623	7.69719e-06
1.36719	7.61702e-06
1.37207	7.54135e-06
1.37695	7.47172e-06
1.38184	7.40971e-06
1.38672	7.35638e-06
1.3916	7.31257e-06
1.39648	7.27884e-06
1.40137	7.25545e-06
1.40625	7.24224e-06
1.41113	7.23891e-06
1.41602	7.24524e-06
1.4209	7.26078e-06
1.42578	7.28458e-06
1.43066	7.3153e-06
1.43555	7.35145e-06
1.44043	7.39154e-06
1.44531	7.43415e-06
1.4502	7.4779e-06
1.45508	7.52142e-06
1.45996	7.56315e-06
1.46484	7.60143e-06
1.46973	7.63509e-06
1.47461	7.66342e-06
1.47949	7.68582e-06
1.48438	7.70155e-06
1.48926	7.7098e-06
1.49414	7.70983e-06
1.49902	7.70116e-06
1.50391	7.68366e-06
1.50879	7.65742e-06
1.51367	7.62263e-06
1.51855	7.57968e-06
1.52344	7.5293e-06
1.52832	7.47247e-06
1.5332	7.41015e-06
1.53809	7.34317e-06
1.54297	7.27262e-06
1.54785	7.19978e-06
1.55273	7.12586e-06
1.55762	7.05208e-06
1.5625	6.97986e-06
1.56738	6.91081e-06
1.57227	6.84639e-06
1.57715	6.78784e-06
1.58203	6.73625e-06
1.58691	6.69263e-06
1.5918	6.65782e-06
1.59668	6.63231e-06
1.60156	6.61618e-06
1.60645	6.60929e-06
1.61133	6.61144e-06
1.61621	6.62233e-06
1.62109	6.64147e-06
1.62598	6.66793e-06
1.63086	6.7005e-06
1.63574	6.73795e-06
1.64063	6.77905e-06
1.64551	6.8225e-06
1.65039	6.8669e-06
1.65527	6.91083e-06
1.66016	6.95291e-06
1.66504	6.99185e-06
1.66992	7.02655e-06
1.6748	7.05614e-06
1.67969	7.08e-06
1.68457	7.09748e-06
1.68945	7.10785e-06
1.69434	7.11055e-06
1.69922	7.10523e-06
1.7041	7.09178e-06
1.70898	7.07034e-06
1.71387	7.04123e-06
1.71875	7.00485e-06
1.72363	6.96169e-06
1.72852	6.91233e-06
1.7334	6.8576e-06
1.73828	6.7986e-06
1.74316	6.73647e-06
1.74805	6.67229e-06
1.75293	6.60721e-06
1.75781	6.5425e-06
1.7627	6.47944e-06
1.76758	6.41937e-06
1.77246	6.36354e-06
1.77734	6.31311e-06
1.78223	6.26917e-06
1.78711	6.23266e-06
1.79199	6.20427e-06
1.79688	6.18432e-06
1.80176	6.17297e-06
1.80664	6.17031e-06
1.81152	6.17626e-06
1.81641	6.19043e-06
1.82129	6.21211e-06
1.82617	6.24036e-06
1.83105	6.27419e-06
1.83594	6.31254e-06
1.84082	6.35416e-06
1.8457	6.39784e-06
1.85059	6.44235e-06
1.85547	6.48644e-06
1.86035	6.52888e-06
1.86523	6.56845e-06
1.87012	6.60404e-06
1.875	6.63474e-06
1.87988	6.65985e-06
1.88477	6.67878e-06
1.88965	6.69097e-06
1.89453	6.69594e-06
1.89941	6.69344e-06
1.9043	6.68341e-06
1.90918	6.66595e-06
1.91406	6.64124e-06
1.91895	6.60958e-06
1.92383	6.57145e-06
1.92871	6.52751e-06
1.93359	6.47858e-06
1.93848	6.4256e-06
1.94336	6.36957e-06
1.94824	6.3116e-06
1.95313	6.25285e-06
1.95801	6.19454e-06
1.96289	6.13793e-06
1.96777	6.08415e-06
1.97266	6.0343e-06
1.97754	5.9895e-06
1.98242	5.95076e-06
1.9873	5.91898e-06
1.99219	5.89484e-06
1.99707	5.87882e-06
2.00195	5.87122e-06
2.00684	5.87204e-06
2.01172	5.88105e-06
2.0166	5.89776e-06
2.02148	5.92155e-06
2.02637	5.95165e-06
2.03125	5.98711e-06
2.03613	6.02682e-06
2.04102	6.06959e-06
2.0459	6.11416e-06
2.05078	6.15942e-06
2.05566	6.20425e-06
2.06055	6.24747e-06
2.06543	6.28794e-06
2.07031	6.32461e-06
2.0752	6.3566e-06
2.08008	6.38315e-06
2.08496	6.40359e-06
2.08984	6.41742e-06
2.09473	6.4243e-06
2.09961	6.42398e-06
2.10449	6.41638e-06
2.10938	6.40155e-06
2.11426	6.37972e-06
2.11914	6.35125e-06
2.12402	6.31668e-06
2.12891	6.27665e-06
2.13379	6.23192e-06
2.13867	6.18332e-06
2.14355	6.13181e-06
2.14844	6.07845e-06
2.15332	6.02435e-06
2.1582	5.97068e-06
2.16309	5.91862e-06
2.16797	5.86937e-06
2.17285	5.82408e-06
2.17773	5.78379e-06
2.18262	5.74945e-06
2.1875	5.72188e-06
2.19238	5.7017e-06
2.19727	5.68936e-06
2.20215	5.68511e-06
2.20703	5.68892e-06
2.21191	5.70053e-06
2.2168	5.71955e-06
2.22168	5.7454e-06
2.22656	5.77737e-06
2.23145	5.81455e-06
2.23633	5.85584e-06
2.24121	5.90006e-06
2.24609	5.946e-06
2.25098	5.99249e-06
2.25586	6.03837e-06
2.26074	6.08256e-06
2.26563	6.12404e-06
2.27051	6.16182e-06
2.27539	6.19504e-06
2.28027	6.22293e-06
2.28516	6.24485e-06
2.29004	6.26035e-06
2.29492	6.26907e-06
2.2998	6.27073e-06
2.30469	6.26524e-06
2.30957	6.25264e-06
2.31445	6.23321e-06
2.31934	6.20736e-06
2.32422	6.17559e-06
2.3291	6.13851e-06
2.33398	6.09682e-06
2.33887	6.05137e-06
2.34375	6.00312e-06
2.34863	5.95311e-06
2.35352	5.90246e-06
2.3584	5.85232e-06
2.36328	5.80384e-06
2.36816	5.75817e-06
2.37305	5.71639e-06
2.37793	5.67954e-06
2.38281	5.64856e-06
2.3877	5.62422e-06
2.39258	5.60718e-06
2.39746	5.59786e-06
2.40234	5.59647e-06
2.40723	5.60305e-06
2.41211	5.61735e-06
2.41699	5.63895e-06
2.42188	5.66725e-06
2.42676	5.70145e-06
2.43164	5.74062e-06
2.43652	5.7837e-06
2.44141	5.8296e-06
2.44629	5.87718e-06
2.45117	5.92532e-06
2.45605	5.97289e-06
2.46094	6.01879e-06
2.46582	6.06197e-06
2.4707	6.10144e-06
2.47559	6.13631e-06
2.48047	6.16584e-06
2.48535	6.18944e-06
2.49023	6.20667e-06
2.49512	6.21716e-06
