# Time	U	V	U_magnitude
15.6	-0.0123678	0.169031	0.169483
15.8	-0.0101313	0.166808	0.167115
16	-0.00796246	0.164528	0.16472
16.2	-0.0058654	0.162163	0.162269
16.4	-0.00385095	0.159703	0.159749
16.6	-0.00193003	0.157145	0.157157
16.8	-0.000104802	0.154483	0.154483
17	0.00161992	0.151718	0.151726
17.2	0.00323611	0.148857	0.148892
17.4	0.00473968	0.145911	0.145988
17.6	0.00613055	0.142889	0.14302
17.8	0.00740718	0.139798	0.139994
18	0.00856628	0.136652	0.136921
18.2	0.00960795	0.133465	0.13381
18.4	0.010535	0.130244	0.13067
18.6	0.011348	0.127	0.127506
18.8	0.0120466	0.123744	0.124329
19	0.0126335	0.120485	0.121146
19.2	0.0131122	0.117229	0.11796
19.4	0.0134844	0.113985	0.11478
19.6	0.0137517	0.110759	0.11161
19.8	0.0139179	0.107558	0.108455
20	0.0139863	0.104385	0.105318
20.2	0.013959	0.101247	0.102204
20.4	0.0138385	0.0981467	0.0991175
20.6	0.0136284	0.0950883	0.0960599
20.8	0.0133321	0.0920744	0.0930346
21	0.0129517	0.0891084	0.0900447
21.2	0.0124898	0.0861928	0.087093
21.4	0.0119506	0.0833297	0.0841823
21.6	0.0113367	0.0805213	0.0813154
21.8	0.0106507	0.0777699	0.0784958
22	0.0098959	0.0750771	0.0757265
22.2	0.00907564	0.0724443	0.0730106
22.4	0.00819271	0.0698733	0.070352
22.6	0.00724973	0.0673654	0.0677543
22.8	0.00624974	0.0649214	0.0652216
23	0.00519616	0.0625432	0.0627587
23.2	0.004092	0.0602318	0.0603707
23.4	0.00294037	0.057989	0.0580635
23.6	0.00174395	0.0558148	0.0558421
23.8	0.000506155	0.0537106	0.053713
24	-0.00076992	0.051678	0.0516838
24.2	-0.00208115	0.0497182	0.0497617
24.4	-0.00342452	0.0478311	0.0479535
24.6	-0.00479641	0.0460184	0.0462677
24.8	-0.00619419	0.0442814	0.0447125
25	-0.0076147	0.0426206	0.0432955
25.2	-0.00905391	0.0410362	0.0420231
25.4	-0.0105092	0.0395301	0.0409032
25.6	-0.011978	0.0381029	0.0399412
25.8	-0.0134564	0.036754	0.0391399
26	-0.0149409	0.0354852	0.0385024
26.2	-0.0164289	0.0342973	0.0380291
26.4	-0.0179174	0.0331897	0.0377173
26.6	-0.0194028	0.0321633	0.0375626
26.8	-0.0208823	0.0312183	0.0375587
27	-0.0223525	0.0303543	0.0376964
27.2	-0.02381	0.029572	0.037966
27.4	-0.0252521	0.0288713	0.0383565
27.6	-0.0266756	0.0282512	0.0388551
27.8	-0.028077	0.027712	0.0394497
28	-0.029454	0.0272532	0.0401283
28.2	-0.0308034	0.0268735	0.0408782
28.4	-0.0321219	0.0265722	0.0416881
28.6	-0.0334066	0.0263486	0.0425471
28.8	-0.0346542	0.026201	0.0434443
29	-0.0358613	0.0261287	0.0443705
29.2	-0.0370254	0.0261301	0.0453173
29.4	-0.0381432	0.026203	0.0462764
29.6	-0.0392115	0.0263457	0.0472402
29.8	-0.040228	0.0265561	0.0482028
30	-0.04119	0.0268319	0.0491586
30.2	-0.0420945	0.0271707	0.0501019
30.4	-0.0429388	0.0275704	0.0510282
30.6	-0.0437206	0.0280281	0.0519332
30.8	-0.0444372	0.0285407	0.0528132
31	-0.0450861	0.0291049	0.0536643
31.2	-0.0456647	0.0297175	0.0544829
31.4	-0.0461706	0.0303742	0.0552659
31.6	-0.0466024	0.031071	0.0560107
31.8	-0.0469584	0.0318042	0.056715
32	-0.0472367	0.0325698	0.0573768
32.2	-0.0474356	0.0333632	0.0579934
32.4	-0.0475536	0.0341794	0.0585626
32.6	-0.0475901	0.0350133	0.0590826
32.8	-0.0475445	0.0358601	0.0595518
33	-0.047416	0.036715	0.0599688
33.2	-0.0472043	0.0375723	0.0603317
33.4	-0.0469097	0.0384261	0.060639
33.6	-0.046533	0.0392709	0.0608894
33.8	-0.0460748	0.0401012	0.0610818
34	-0.0455361	0.0409111	0.0612148
34.2	-0.0449188	0.0416946	0.0612873
34.4	-0.0442247	0.0424458	0.0612982
34.6	-0.0434565	0.0431589	0.0612467
34.8	-0.0426169	0.0438285	0.0611322
35	-0.0417092	0.0444489	0.0609538
35.2	-0.0407373	0.0450145	0.060711
35.4	-0.0397051	0.04552	0.0604034
35.6	-0.0386175	0.0459603	0.0600305
35.8	-0.0374794	0.0463308	0.0595924
36	-0.0362965	0.0466272	0.0590892
36.2	-0.0350743	0.0468456	0.0585211
36.4	-0.0338191	0.0469822	0.0578883
36.6	-0.0325375	0.0470337	0.0571914
36.8	-0.0312364	0.0469976	0.0564312
37	-0.0299227	0.0468715	0.0556085
37.2	-0.028604	0.0466538	0.0547244
37.4	-0.0272878	0.0463436	0.0537806
37.6	-0.0259817	0.0459403	0.0527784
37.8	-0.0246936	0.045444	0.0517198
38	-0.0234312	0.0448559	0.0506071
38.2	-0.0222019	0.0441772	0.0494424
38.4	-0.0210136	0.04341	0.0482286
38.6	-0.0198739	0.0425575	0.0469693
38.8	-0.0187897	0.0416228	0.0456674
39	-0.0177685	0.0406097	0.0443268
39.2	-0.0168172	0.0395226	0.0429518
39.4	-0.0159416	0.0383674	0.0415474
39.6	-0.0151476	0.0371492	0.0401187
39.8	-0.014441	0.035874	0.0386715
40	-0.0138265	0.0345485	0.0372125
40.2	-0.0133088	0.0331799	0.0357496
40.4	-0.012892	0.0317758	0.0342915
40.6	-0.0125785	0.0303441	0.0328479
40.8	-0.0123714	0.0288929	0.0314301
41	-0.0122726	0.0274302	0.0300505
41.2	-0.0122832	0.025965	0.0287238
41.4	-0.0124041	0.0245063	0.0274667
41.6	-0.012635	0.0230629	0.0262972
41.8	-0.0129745	0.0216439	0.0252348
42	-0.0134209	0.0202588	0.024301
42.2	-0.0139714	0.018917	0.0235171
42.4	-0.0146227	0.0176279	0.0229034
42.6	-0.015371	0.0164006	0.0224777
42.8	-0.0162108	0.0152432	0.0222519
43	-0.0171357	0.0141645	0.022232
43.2	-0.0181392	0.0131731	0.0224179
43.4	-0.0192144	0.0122759	0.0228011
43.6	-0.0203523	0.0114797	0.0233666
43.8	-0.0215437	0.0107916	0.0240955
44	-0.0227798	0.0102168	0.024966
44.2	-0.0240498	0.00975994	0.0259547
44.4	-0.0253436	0.0094253	0.0270395
44.6	-0.026651	0.00921474	0.0281991
44.8	-0.0279594	0.00913046	0.0294125
45	-0.0292575	0.00917341	0.0306619
45.2	-0.030533	0.0093428	0.0319304
45.4	-0.0317747	0.00963698	0.033204
45.6	-0.0329718	0.0100533	0.0344704
45.8	-0.0341125	0.0105882	0.035718
46	-0.0351862	0.0112366	0.0369368
46.2	-0.0361824	0.0119921	0.0381179
46.4	-0.0370907	0.0128474	0.0392528
46.6	-0.0379021	0.0137928	0.0403337
46.8	-0.0386089	0.0148195	0.0413554
47	-0.0392039	0.0159176	0.0423121
47.2	-0.0396805	0.017075	0.0431983
47.4	-0.0400344	0.0182798	0.0440103
47.6	-0.0402619	0.0195201	0.0447444
47.8	-0.0403608	0.0207823	0.0453971
48	-0.0403305	0.0220538	0.0459665
48.2	-0.0401713	0.0233213	0.0464501
48.4	-0.0398856	0.0245719	0.046847
48.6	-0.0394769	0.0257931	0.0471562
48.8	-0.0389498	0.0269728	0.0473774
49	-0.0383107	0.0280996	0.047511
49.2	-0.0375666	0.029163	0.0475576
49.4	-0.0367257	0.0301533	0.0475184
49.6	-0.0357973	0.0310619	0.047395
49.8	-0.0347908	0.0318817	0.0471895
50	-0.0337166	0.0326063	0.0469039
50.2	-0.0325851	0.0332306	0.046541
50.4	-0.0314072	0.0337509	0.0461035
50.6	-0.0301935	0.0341643	0.0455944
50.8	-0.0289547	0.0344692	0.0450167
51	-0.0277011	0.0346652	0.0443737
51.2	-0.0264426	0.0347523	0.0436684
51.4	-0.025189	0.0347316	0.0429041
51.6	-0.0239492	0.0346046	0.0420838
51.8	-0.0227323	0.0343739	0.0412107
52	-0.0215461	0.0340421	0.0402877
52.2	-0.0203987	0.0336125	0.0393181
52.4	-0.0192975	0.0330891	0.0383051
52.6	-0.018249	0.0324756	0.0372517
52.8	-0.0172601	0.0317765	0.0361616
53	-0.0163371	0.0309972	0.0350389
53.2	-0.015486	0.0301422	0.0338875
53.4	-0.0147124	0.029217	0.0327122
53.6	-0.0140218	0.0282277	0.0315185
53.8	-0.0134193	0.0271812	0.0303132
54	-0.0129092	0.0260838	0.0291035
54.2	-0.0124959	0.0249433	0.0278983
54.4	-0.0121836	0.0237677	0.0267085
54.6	-0.0119752	0.0225656	0.0255462
54.8	-0.0118732	0.0213464	0.0244262
55	-0.0118797	0.0201197	0.0233652
55.2	-0.0119954	0.0188959	0.0223818
55.4	-0.0122203	0.017686	0.0214972
55.6	-0.0125533	0.0165008	0.0207331
55.8	-0.0129921	0.0153516	0.0201114
56	-0.0135336	0.01425	0.0196525
56.2	-0.0141725	0.0132063	0.0193718
56.4	-0.0149026	0.0122322	0.0192799
56.6	-0.0157172	0.0113386	0.0193803
56.8	-0.0166085	0.0105341	0.0196674
57	-0.0175656	0.00982785	0.020128
57.2	-0.0185784	0.00922828	0.0207441
57.4	-0.0196357	0.00874162	0.0214937
57.6	-0.0207249	0.00837332	0.0223525
57.8	-0.021834	0.00812732	0.0232976
58	-0.02295	0.00800537	0.0243061
58.2	-0.024059	0.00800836	0.0253568
58.4	-0.0251477	0.00813522	0.0264308
58.6	-0.0262031	0.00838333	0.0275115
58.8	-0.0272128	0.00874877	0.0285846
59	-0.0281648	0.00922573	0.0296373
59.2	-0.0290476	0.00980699	0.0306585
59.4	-0.0298513	0.0104841	0.0316388
59.6	-0.0305659	0.0112467	0.0325693
59.8	-0.031184	0.0120835	0.0334433
60	-0.0316996	0.0129831	0.0342553
60.2	-0.0321074	0.0139333	0.0350003
60.4	-0.0324042	0.0149204	0.0356742
60.6	-0.0325884	0.0159315	0.0362741
60.8	-0.0326597	0.0169537	0.0367978
61	-0.0326196	0.0179736	0.0372436
61.2	-0.0324713	0.018979	0.037611
61.4	-0.032219	0.0199582	0.0378998
61.6	-0.0318684	0.0208998	0.0381104
61.8	-0.0314265	0.0217942	0.0382441
62	-0.0309008	0.0226325	0.0383026
62.2	-0.0302996	0.0234069	0.0382878
62.4	-0.0296322	0.024111	0.0382023
62.6	-0.028908	0.0247398	0.0380491
62.8	-0.0281363	0.0252895	0.0378313
63	-0.0273265	0.0257573	0.0375524
63.2	-0.026488	0.0261417	0.0372156
63.4	-0.0256296	0.0264419	0.0368246
63.6	-0.02476	0.0266585	0.0363831
63.8	-0.023887	0.0267923	0.0358945
64	-0.0230182	0.0268452	0.0353625
64.2	-0.0221604	0.0268194	0.0347903
64.4	-0.0213197	0.0267173	0.034181
64.6	-0.0205022	0.0265416	0.033538
64.8	-0.0197128	0.0262955	0.0328641
65	-0.0189566	0.0259819	0.0321623
65.2	-0.0182381	0.0256041	0.0314357
65.4	-0.0175617	0.0251656	0.0306875
65.6	-0.0169312	0.0246697	0.0299209
65.8	-0.0163509	0.0241199	0.0291396
66	-0.0158244	0.0235197	0.0283476
66.2	-0.0153553	0.0228733	0.0275494
66.4	-0.0149472	0.0221853	0.0267508
66.6	-0.0146034	0.0214604	0.0259579
66.8	-0.0143273	0.0207036	0.0251776
67	-0.0141217	0.0199205	0.0244181
67.2	-0.0139892	0.0191176	0.0236892
67.4	-0.0139321	0.0183015	0.0230011
67.6	-0.013952	0.0174796	0.022365
67.8	-0.0140495	0.0166598	0.0217931
68	-0.014225	0.0158506	0.0212977
68.2	-0.0144778	0.01506	0.0208904
68.4	-0.0148058	0.014297	0.020582
68.6	-0.0152061	0.0135706	0.0203811
68.8	-0.0156752	0.0128897	0.0202942
69	-0.016208	0.0122624	0.0203241
69.2	-0.0167986	0.011697	0.0204698
69.4	-0.01744	0.0112006	0.020727
69.6	-0.018124	0.0107798	0.0210875
69.8	-0.0188422	0.0104404	0.0215413
70	-0.0195857	0.0101867	0.0220764
70.2	-0.0203446	0.0100214	0.0226789
70.4	-0.0211083	0.00994658	0.0233344
70.6	-0.0218665	0.00996295	0.0240293
70.8	-0.0226089	0.0100695	0.0247499
71	-0.0233253	0.0102638	0.0254836
71.2	-0.0240063	0.0105422	0.0262191
71.4	-0.0246429	0.0108999	0.0269459
71.6	-0.025227	0.011331	0.0276549
71.8	-0.0257508	0.0118282	0.0283375
72	-0.0262081	0.0123836	0.0289865
72.2	-0.0265929	0.0129881	0.0295952
72.4	-0.0269016	0.0136316	0.0301582
72.6	-0.0271315	0.0143047	0.0306716
72.8	-0.0272811	0.0149973	0.0311317
73	-0.0273499	0.0156995	0.0315355
73.2	-0.0273389	0.0164007	0.031881
73.4	-0.0272505	0.0170916	0.032167
73.6	-0.0270881	0.0177634	0.032393
73.8	-0.026856	0.0184077	0.0325589
74	-0.0265592	0.0190166	0.0326653
74.2	-0.026204	0.0195834	0.0327133
74.4	-0.0257969	0.0201027	0.0327047
74.6	-0.0253448	0.0205699	0.0326417
74.8	-0.0248549	0.0209813	0.0325266
75	-0.0243344	0.0213343	0.0323622
75.2	-0.0237905	0.0216271	0.0321515
75.4	-0.0232303	0.021859	0.0318977
75.6	-0.0226606	0.0220302	0.0316043
75.8	-0.0220878	0.0221415	0.0312748
76	-0.0215177	0.0221943	0.0309127
76.2	-0.0209556	0.0221905	0.0305215
76.4	-0.0204066	0.0221325	0.0301044
76.6	-0.0198749	0.0220226	0.0296649
76.8	-0.0193644	0.0218639	0.0292063
77	-0.0188787	0.0216591	0.0287319
77.2	-0.0184206	0.0214111	0.0282446
77.4	-0.0179931	0.021123	0.0277477
77.6	-0.0175986	0.0207977	0.0272444
77.8	-0.0172396	0.0204382	0.0267381
78	-0.0169181	0.0200475	0.0262321
78.2	-0.0166359	0.0196287	0.0257302
78.4	-0.0163947	0.0191851	0.0252359
78.6	-0.0161962	0.0187199	0.0247538
78.8	-0.016042	0.0182369	0.0242885
79	-0.0159339	0.0177398	0.0238451
79.2	-0.0158731	0.0172324	0.0234288
79.4	-0.0158605	0.016719	0.0230452
79.6	-0.0158968	0.0162046	0.0227001
79.8	-0.0159821	0.0156941	0.0223994
80	-0.0161166	0.0151928	0.0221487
80.2	-0.0162997	0.0147057	0.0219531
80.4	-0.0165298	0.0142383	0.0218166
80.6	-0.016805	0.0137965	0.0217428
80.8	-0.0171225	0.0133859	0.0217339
81	-0.0174792	0.0130119	0.0217907
81.2	-0.0178713	0.0126799	0.0219126
81.4	-0.0182944	0.0123941	0.0220975
81.6	-0.0187434	0.0121586	0.0223416
81.8	-0.0192121	0.0119768	0.0226395
82	-0.0196942	0.0118516	0.0229853
82.2	-0.0201833	0.0117851	0.0233721
82.4	-0.0206726	0.0117782	0.0237924
82.6	-0.0211553	0.011831	0.0242388
82.8	-0.0216245	0.0119425	0.0247031
83	-0.0220736	0.0121109	0.0251777
83.2	-0.0224959	0.0123333	0.0256549
83.4	-0.0228855	0.0126059	0.0261277
83.6	-0.0232375	0.0129242	0.0265898
83.8	-0.023547	0.0132831	0.0270352
84	-0.0238102	0.0136768	0.0274588
84.2	-0.0240238	0.0140992	0.0278555
84.4	-0.0241854	0.0145434	0.0282214
84.6	-0.0242933	0.0150026	0.0285525
84.8	-0.024347	0.0154694	0.0288458
85	-0.024347	0.0159368	0.0290992
85.2	-0.0242948	0.0163984	0.0293111
85.4	-0.0241923	0.0168476	0.0294806
85.6	-0.0240422	0.0172785	0.029607
85.8	-0.023848	0.0176857	0.0296902
86	-0.0236135	0.0180639	0.0297305
86.2	-0.0233433	0.018409	0.0297288
86.4	-0.0230422	0.0187175	0.0296865
86.6	-0.0227155	0.0189866	0.0296055
86.8	-0.0223682	0.0192145	0.0294878
87	-0.0220055	0.0193997	0.0293358
87.2	-0.0216325	0.0195418	0.0291521
87.4	-0.0212541	0.0196407	0.0289395
87.6	-0.0208751	0.019697	0.0287009
87.8	-0.0204996	0.0197118	0.0284392
88	-0.0201317	0.0196866	0.0281576
88.2	-0.0197752	0.0196232	0.0278591
88.4	-0.0194332	0.0195238	0.0275468
88.6	-0.0191088	0.0193907	0.0272239
88.8	-0.0188042	0.0192265	0.0268934
89	-0.0185217	0.0190338	0.0265582
89.2	-0.0182631	0.0188151	0.0262212
89.4	-0.0180299	0.0185733	0.0258852
89.6	-0.0178235	0.0183108	0.0255532
89.8	-0.0176451	0.0180304	0.0252279
90	-0.0174956	0.0177348	0.0249122
90.2	-0.0173759	0.0174265	0.024609
90.4	-0.0172867	0.0171081	0.0243211
90.6	-0.0172282	0.0167824	0.0240512
90.8	-0.0172009	0.0164521	0.0238021
91	-0.0172047	0.0161203	0.0235768
91.2	-0.0172399	0.0157899	0.023378
91.4	-0.0173061	0.015464	0.0232085
91.6	-0.0174032	0.0151458	0.0230709
91.8	-0.0175306	0.0148384	0.0229674
92	-0.0176873	0.0145451	0.0228998
92.2	-0.017872	0.0142691	0.0228695
92.4	-0.0180827	0.0140137	0.0228773
92.6	-0.0183176	0.0137823	0.0229235
92.8	-0.0185741	0.0135778	0.0230077
93	-0.0188495	0.013403	0.0231288
93.2	-0.0191404	0.0132606	0.0232851
93.4	-0.0194434	0.0131526	0.0234742
93.6	-0.0197548	0.0130809	0.0236931
93.8	-0.0200707	0.0130468	0.0239384
94	-0.0203867	0.0130508	0.0242062
94.2	-0.0206988	0.0130931	0.0244923
94.4	-0.0210026	0.0131732	0.024792
94.6	-0.0212937	0.0132901	0.0251008
94.8	-0.0215681	0.0134421	0.025414
95	-0.0218218	0.0136271	0.0257272
95.2	-0.0220514	0.0138423	0.026036
95.4	-0.0222537	0.0140844	0.0263362
95.6	-0.0224259	0.0143497	0.026624
95.8	-0.0225658	0.0146341	0.0268956
96	-0.0226715	0.0149331	0.0271476
96.2	-0.022742	0.0152421	0.0273774
96.4	-0.0227769	0.0155564	0.0275824
96.6	-0.0227765	0.0158714	0.0277609
96.8	-0.0227412	0.0161828	0.0279114
97	-0.0226724	0.016486	0.0280325
97.2	-0.0225716	0.016777	0.0281237
97.4	-0.0224411	0.0170519	0.0281846
97.6	-0.0222833	0.0173073	0.0282151
97.8	-0.0221012	0.01754	0.0282155
98	-0.0218979	0.0177474	0.0281867
98.2	-0.0216769	0.0179274	0.0281297
98.4	-0.0214418	0.0180784	0.028046
98.6	-0.0211961	0.0181994	0.0279373
98.8	-0.0209436	0.0182899	0.0278056
99	-0.0206875	0.0183497	0.0276529
99.2	-0.0204313	0.0183792	0.0274815
99.4	-0.0201782	0.018379	0.0272937
99.6	-0.0199312	0.0183503	0.0270921
99.8	-0.0196929	0.0182943	0.0268792
100	-0.0194659	0.0182128	0.0266576
100.2	-0.0192523	0.0181074	0.0264297
100.4	-0.0190541	0.0179803	0.0261983
100.6	-0.0188729	0.0178335	0.0259657
100.8	-0.0187099	0.017669	0.0257344
101	-0.0185665	0.0174893	0.0255066
101.2	-0.0184433	0.0172963	0.0252847
101.4	-0.0183411	0.0170922	0.0250707
101.6	-0.0182603	0.0168794	0.0248667
101.8	-0.0182011	0.01666	0.0246746
102	-0.0181637	0.0164362	0.0244963
102.2	-0.0181482	0.0162101	0.0243336
102.4	-0.0181543	0.015984	0.0241881
102.6	-0.0181818	0.0157599	0.0240614
102.8	-0.0182303	0.0155399	0.0239548
103	-0.0182994	0.0153262	0.0238697
103.2	-0.0183884	0.0151208	0.023807
103.4	-0.0184965	0.0149258	0.0237676
103.6	-0.0186227	0.0147431	0.0237521
103.8	-0.0187656	0.0145746	0.0237606
104	-0.0189239	0.0144223	0.0237932
104.2	-0.0190957	0.014288	0.0238494
104.4	-0.0192794	0.0141735	0.0239287
104.6	-0.0194729	0.0140802	0.0240301
104.8	-0.0196742	0.0140094	0.0241524
105	-0.0198808	0.0139622	0.0242938
105.2	-0.0200905	0.0139392	0.0244526
105.4	-0.0203005	0.0139411	0.0246265
105.6	-0.0205084	0.0139678	0.0248131
105.8	-0.0207113	0.0140191	0.0250099
106	-0.0209067	0.0140946	0.0252141
106.2	-0.021092	0.0141933	0.0254229
106.4	-0.0212646	0.0143139	0.0256334
106.6	-0.0214223	0.0144547	0.0258429
106.8	-0.0215629	0.014614	0.0260485
107	-0.0216844	0.0147893	0.0262476
107.2	-0.0217854	0.0149781	0.0264376
107.4	-0.0218646	0.0151777	0.0266163
107.6	-0.0219212	0.0153852	0.0267815
107.8	-0.0219547	0.0155977	0.0269313
108	-0.0219648	0.0158122	0.0270643
108.2	-0.0219518	0.0160257	0.0271791
108.4	-0.0219161	0.0162351	0.0272744
108.6	-0.0218587	0.0164378	0.0273496
108.8	-0.0217807	0.0166309	0.0274041
109	-0.0216836	0.016812	0.0274376
109.2	-0.0215692	0.0169789	0.0274501
109.4	-0.0214393	0.0171294	0.027442
109.6	-0.0212962	0.017262	0.0274136
109.8	-0.0211421	0.0173753	0.0273658
110	-0.0209795	0.0174681	0.0272997
110.2	-0.0208106	0.01754	0.0272164
110.4	-0.0206381	0.0175904	0.0271173
110.6	-0.0204642	0.0176193	0.0270041
110.8	-0.0202913	0.017627	0.0268784
111	-0.0201216	0.0176141	0.026742
111.2	-0.0199572	0.0175812	0.0265968
111.4	-0.0198	0.0175296	0.0264447
111.6	-0.0196517	0.0174602	0.0262878
111.8	-0.0195138	0.0173745	0.0261278
112	-0.0193878	0.0172741	0.0259669
112.2	-0.0192746	0.0171604	0.0258068
112.4	-0.0191752	0.0170352	0.0256493
112.6	-0.0190904	0.0169001	0.0254962
112.8	-0.0190207	0.016757	0.0253492
113	-0.0189665	0.0166075	0.0252099
113.2	-0.018928	0.0164535	0.0250796
113.4	-0.0189052	0.0162966	0.0249597
113.6	-0.0188982	0.0161385	0.0248514
113.8	-0.0189066	0.015981	0.0247558
114	-0.0189302	0.0158255	0.0246739
114.2	-0.0189686	0.0156738	0.0246064
114.4	-0.0190211	0.0155273	0.024554
114.6	-0.0190872	0.0153874	0.0245173
114.8	-0.0191662	0.0152557	0.0244965
115	-0.019257	0.0151333	0.0244918
115.2	-0.0193588	0.0150216	0.0245033
115.4	-0.0194705	0.0149216	0.0245307
115.6	-0.0195908	0.0148345	0.0245736
115.8	-0.0197183	0.0147613	0.0246314
116	-0.0198517	0.0147026	0.0247034
116.2	-0.0199896	0.0146593	0.0247887
116.4	-0.0201304	0.0146319	0.0248862
116.6	-0.0202724	0.0146207	0.0249948
116.8	-0.0204142	0.014626	0.0251129
117	-0.020554	0.0146476	0.0252392
117.2	-0.0206901	0.0146853	0.025372
117.4	-0.020821	0.0147388	0.0255097
117.6	-0.020945	0.0148073	0.0256505
117.8	-0.0210605	0.0148901	0.0257926
118	-0.0211662	0.014986	0.0259343
118.2	-0.0212607	0.0150938	0.0260738
118.4	-0.021343	0.0152121	0.0262093
118.6	-0.021412	0.0153392	0.0263394
118.8	-0.0214669	0.0154736	0.0264624
119	-0.0215072	0.0156134	0.026577
119.2	-0.0215325	0.0157567	0.0266819
119.4	-0.0215427	0.0159016	0.0267759
119.6	-0.0215376	0.0160462	0.026858
119.8	-0.0215178	0.0161886	0.0269274
120	-0.0214835	0.0163269	0.0269835
120.2	-0.0214356	0.0164593	0.0270258
120.4	-0.0213749	0.0165841	0.027054
120.6	-0.0213024	0.0166999	0.027068
120.8	-0.0212193	0.0168051	0.0270679
121	-0.021127	0.0168987	0.027054
121.2	-0.021027	0.0169796	0.0270266
121.4	-0.0209206	0.0170469	0.0269865
121.6	-0.0208096	0.0171002	0.0269343
121.8	-0.0206955	0.017139	0.026871
122	-0.02058	0.0171632	0.0267976
122.2	-0.0204645	0.0171728	0.0267152
122.4	-0.0203506	0.017168	0.026625
122.6	-0.0202399	0.0171493	0.0265283
122.8	-0.0201335	0.0171173	0.0264265
123	-0.0200329	0.0170727	0.026321
123.2	-0.0199392	0.0170164	0.0262132
123.4	-0.0198533	0.0169495	0.0261043
123.6	-0.0197761	0.0168729	0.025996
123.8	-0.0197085	0.0167879	0.0258893
124	-0.0196509	0.0166958	0.0257858
124.2	-0.0196038	0.0165977	0.0256865
124.4	-0.0195676	0.016495	0.0255926
124.6	-0.0195425	0.016389	0.0255051
124.8	-0.0195286	0.016281	0.0254251
125	-0.0195257	0.0161722	0.0253534
125.2	-0.0195337	0.0160639	0.0252906
125.4	-0.0195524	0.0159573	0.0252375
125.6	-0.0195814	0.0158536	0.0251946
125.8	-0.0196202	0.0157539	0.0251623
126	-0.0196684	0.0156592	0.0251407
126.2	-0.0197252	0.0155706	0.0251302
