# Time	Value
162.2	-0.0160073
162.4	-0.0159272
162.6	-0.0158535
162.8	-0.015787
163	-0.0157288
163.2	-0.0156795
163.4	-0.01564
163.6	-0.0156107
163.8	-0.0155919
164	-0.015584
164.2	-0.0155869
164.4	-0.0156007
164.6	-0.0156249
164.8	-0.0156592
165	-0.0157031
165.2	-0.0157558
165.4	-0.0158166
165.6	-0.0158845
165.8	-0.0159585
166	-0.0160377
166.2	-0.0161209
166.4	-0.0162069
166.6	-0.0162946
166.8	-0.0163829
167	-0.0164707
167.2	-0.0165569
167.4	-0.0166406
167.6	-0.0167208
167.8	-0.0167966
168	-0.0168675
168.2	-0.0169326
168.4	-0.0169915
168.6	-0.0170436
168.8	-0.0170887
169	-0.0171264
169.2	-0.0171566
169.4	-0.0171791
169.6	-0.017194
169.8	-0.0172012
170	-0.0172009
170.2	-0.0171933
170.4	-0.0171785
170.6	-0.0171569
170.8	-0.0171289
171	-0.0170947
171.2	-0.017055
171.4	-0.01701
171.6	-0.0169604
171.8	-0.0169068
172	-0.0168497
172.2	-0.0167898
172.4	-0.0167277
172.6	-0.0166643
172.8	-0.0166001
173	-0.016536
173.2	-0.0164726
173.4	-0.0164109
173.6	-0.0163514
173.8	-0.016295
174	-0.0162424
174.2	-0.0161942
174.4	-0.0161511
174.6	-0.0161136
174.8	-0.0160823
175	-0.0160576
175.2	-0.0160397
175.4	-0.0160291
175.6	-0.0160257
175.8	-0.0160298
176	-0.0160411
176.2	-0.0160596
176.4	-0.016085
176.6	-0.0161169
176.8	-0.016155
177	-0.0161986
177.2	-0.0162471
177.4	-0.0163
177.6	-0.0163564
177.8	-0.0164156
178	-0.0164769
178.2	-0.0165393
178.4	-0.0166022
178.6	-0.0166647
178.8	-0.0167261
179	-0.0167856
179.2	-0.0168425
179.4	-0.0168963
179.6	-0.0169463
179.8	-0.0169922
180	-0.0170334
180.2	-0.0170697
180.4	-0.0171007
180.6	-0.0171262
180.8	-0.0171462
181	-0.0171606
181.2	-0.0171693
181.4	-0.0171725
181.6	-0.0171703
181.8	-0.0171628
182	-0.0171503
182.2	-0.0171331
182.4	-0.0171114
182.6	-0.0170856
182.8	-0.017056
183	-0.0170231
183.2	-0.0169873
183.4	-0.0169489
183.6	-0.0169086
183.8	-0.0168667
184	-0.0168237
184.2	-0.0167802
184.4	-0.0167366
184.6	-0.0166934
184.8	-0.0166512
185	-0.0166104
185.2	-0.0165714
185.4	-0.0165349
185.6	-0.0165011
185.8	-0.0164706
186	-0.0164436
186.2	-0.0164206
186.4	-0.0164019
186.6	-0.0163876
186.8	-0.016378
187	-0.0163733
187.2	-0.0163735
187.4	-0.0163786
187.6	-0.0163885
187.8	-0.0164033
188	-0.0164226
188.2	-0.0164462
188.4	-0.0164738
188.6	-0.0165052
188.8	-0.0165398
189	-0.0165772
189.2	-0.016617
189.4	-0.0166585
189.6	-0.0167014
189.8	-0.016745
190	-0.0167888
190.2	-0.0168323
190.4	-0.0168749
190.6	-0.0169161
190.8	-0.0169555
191	-0.0169927
191.2	-0.0170271
191.4	-0.0170585
191.6	-0.0170867
191.8	-0.0171113
192	-0.0171321
192.2	-0.017149
192.4	-0.017162
192.6	-0.017171
192.8	-0.017176
193	-0.0171771
193.2	-0.0171743
193.4	-0.0171679
193.6	-0.017158
193.8	-0.0171449
194	-0.0171287
194.2	-0.0171098
194.4	-0.0170883
194.6	-0.0170648
194.8	-0.0170393
195	-0.0170124
195.2	-0.0169843
195.4	-0.0169554
195.6	-0.016926
195.8	-0.0168964
196	-0.0168671
196.2	-0.0168384
196.4	-0.0168105
196.6	-0.0167839
196.8	-0.0167588
197	-0.0167355
197.2	-0.0167143
197.4	-0.0166954
197.6	-0.0166791
197.8	-0.0166656
198	-0.0166551
198.2	-0.0166476
198.4	-0.0166433
198.6	-0.0166423
198.8	-0.0166446
199	-0.0166501
199.2	-0.0166588
199.4	-0.0166707
199.6	-0.0166855
199.8	-0.0167031
200	-0.0167233
200.2	-0.0167459
200.4	-0.0167705
200.6	-0.0167969
200.8	-0.0168247
201	-0.0168537
201.2	-0.0168834
201.4	-0.0169135
201.6	-0.0169436
201.8	-0.0169734
202	-0.0170025
202.2	-0.0170305
202.4	-0.0170573
202.6	-0.0170824
202.8	-0.0171056
203	-0.0171267
203.2	-0.0171455
203.4	-0.0171618
203.6	-0.0171755
203.8	-0.0171865
204	-0.0171948
204.2	-0.0172003
204.4	-0.017203
204.6	-0.017203
204.8	-0.0172004
205	-0.0171953
205.2	-0.0171878
205.4	-0.0171782
205.6	-0.0171664
205.8	-0.0171529
206	-0.0171378
206.2	-0.0171212
206.4	-0.0171035
206.6	-0.017085
206.8	-0.0170657
207	-0.017046
207.2	-0.0170262
207.4	-0.0170065
207.6	-0.016987
207.8	-0.0169681
208	-0.01695
208.2	-0.0169329
208.4	-0.016917
208.6	-0.0169024
208.8	-0.0168894
209	-0.0168781
209.2	-0.0168686
209.4	-0.0168611
209.6	-0.0168556
209.8	-0.0168523
210	-0.0168511
210.2	-0.0168521
210.4	-0.0168552
210.6	-0.0168605
210.8	-0.016868
211	-0.0168774
211.2	-0.0168888
211.4	-0.0169019
211.6	-0.0169167
211.8	-0.0169329
212	-0.0169504
212.2	-0.016969
212.4	-0.0169884
212.6	-0.0170085
212.8	-0.0170289
213	-0.0170496
213.2	-0.0170701
213.4	-0.0170903
213.6	-0.01711
213.8	-0.0171289
214	-0.0171468
214.2	-0.0171636
214.4	-0.017179
214.6	-0.017193
214.8	-0.0172053
215	-0.017216
215.2	-0.0172248
215.4	-0.0172319
215.6	-0.017237
215.8	-0.0172402
216	-0.0172416
216.2	-0.0172412
216.4	-0.017239
216.6	-0.0172351
216.8	-0.0172296
217	-0.0172227
217.2	-0.0172145
217.4	-0.017205
217.6	-0.0171946
217.8	-0.0171832
218	-0.0171711
218.2	-0.0171586
218.4	-0.0171456
218.6	-0.0171325
218.8	-0.0171193
219	-0.0171063
219.2	-0.0170937
219.4	-0.0170815
219.6	-0.0170699
219.8	-0.0170591
220	-0.0170492
220.2	-0.0170403
220.4	-0.0170325
220.6	-0.017026
220.8	-0.0170207
221	-0.0170169
221.2	-0.0170144
221.4	-0.0170133
221.6	-0.0170138
221.8	-0.0170156
222	-0.017019
222.2	-0.0170237
222.4	-0.0170298
222.6	-0.0170372
222.8	-0.0170458
223	-0.0170556
223.2	-0.0170663
223.4	-0.017078
223.6	-0.0170904
223.8	-0.0171035
224	-0.017117
224.2	-0.0171309
224.4	-0.0171449
224.6	-0.017159
224.8	-0.0171729
225	-0.0171866
225.2	-0.0171998
225.4	-0.0172124
225.6	-0.0172243
225.8	-0.0172355
226	-0.0172456
226.2	-0.0172548
226.4	-0.0172628
226.6	-0.0172697
226.8	-0.0172754
227	-0.0172798
227.2	-0.017283
227.4	-0.0172849
227.6	-0.0172855
227.8	-0.017285
228	-0.0172832
228.2	-0.0172804
228.4	-0.0172765
228.6	-0.0172717
228.8	-0.017266
229	-0.0172595
229.2	-0.0172524
229.4	-0.0172448
229.6	-0.0172367
229.8	-0.0172284
230	-0.0172198
230.2	-0.0172112
230.4	-0.0172027
230.6	-0.0171943
230.8	-0.0171862
231	-0.0171785
231.2	-0.0171712
231.4	-0.0171646
231.6	-0.0171586
231.8	-0.0171533
232	-0.0171489
232.2	-0.0171452
232.4	-0.0171425
232.6	-0.0171408
232.8	-0.01714
233	-0.0171402
233.2	-0.0171413
233.4	-0.0171435
233.6	-0.0171465
233.8	-0.0171505
234	-0.0171554
234.2	-0.0171611
234.4	-0.0171676
234.6	-0.0171748
234.8	-0.0171826
235	-0.017191
235.2	-0.0171998
235.4	-0.0172089
235.6	-0.0172183
235.8	-0.0172279
236	-0.0172375
236.2	-0.0172471
236.4	-0.0172565
236.6	-0.0172657
236.8	-0.0172746
237	-0.017283
237.2	-0.0172909
237.4	-0.0172983
237.6	-0.017305
237.8	-0.0173109
238	-0.0173162
238.2	-0.0173206
238.4	-0.0173242
238.6	-0.017327
238.8	-0.0173289
239	-0.01733
239.2	-0.0173303
239.4	-0.0173298
239.6	-0.0173285
239.8	-0.0173265
240	-0.0173238
240.2	-0.0173205
240.4	-0.0173167
240.6	-0.0173124
240.8	-0.0173077
241	-0.0173026
241.2	-0.0172973
241.4	-0.0172919
241.6	-0.0172864
241.8	-0.0172808
242	-0.0172754
242.2	-0.0172701
242.4	-0.017265
242.6	-0.0172603
242.8	-0.0172559
243	-0.0172519
243.2	-0.0172484
243.4	-0.0172454
243.6	-0.017243
243.8	-0.0172411
244	-0.0172399
244.2	-0.0172394
244.4	-0.0172395
244.6	-0.0172402
244.8	-0.0172416
245	-0.0172436
245.2	-0.0172463
245.4	-0.0172496
245.6	-0.0172534
245.8	-0.0172577
246	-0.0172626
246.2	-0.0172678
246.4	-0.0172735
246.6	-0.0172794
246.8	-0.0172856
247	-0.0172921
247.2	-0.0172986
247.4	-0.0173052
247.6	-0.0173118
247.8	-0.0173183
248	-0.0173247
248.2	-0.0173309
248.4	-0.0173369
248.6	-0.0173425
248.8	-0.0173477
249	-0.0173526
249.2	-0.017357
249.4	-0.0173609
249.6	-0.0173643
249.8	-0.0173672
