# Frequency	Magnitude
0.893555	3.194e-05
0.898438	3.17917e-05
0.90332	3.16319e-05
0.908203	3.14606e-05
0.913086	3.1277e-05
0.917969	3.10819e-05
0.922852	3.0877e-05
0.927734	3.06564e-05
0.932617	3.04311e-05
0.9375	3.0203e-05
0.942383	2.99724e-05
0.947266	2.97416e-05
0.952148	2.95108e-05
0.957031	2.92809e-05
0.961914	2.90561e-05
0.966797	2.8843e-05
0.97168	2.86371e-05
0.976563	2.8442e-05
0.981445	2.82596e-05
0.986328	2.80925e-05
0.991211	2.79409e-05
0.996094	2.78082e-05
1.00098	2.76887e-05
1.00586	2.75813e-05
1.01074	2.74887e-05
1.01563	2.74117e-05
1.02051	2.735e-05
1.02539	2.73e-05
1.03027	2.72597e-05
1.03516	2.72243e-05
1.04004	2.71958e-05
1.04492	2.71743e-05
1.0498	2.71526e-05
1.05469	2.7131e-05
1.05957	2.7107e-05
1.06445	2.70781e-05
1.06934	2.70448e-05
1.07422	2.70052e-05
1.0791	2.69577e-05
1.08398	2.68988e-05
1.08887	2.68288e-05
1.09375	2.67477e-05
1.09863	2.66564e-05
1.10352	2.65549e-05
1.1084	2.6439e-05
1.11328	2.63115e-05
1.11816	2.61756e-05
1.12305	2.60311e-05
1.12793	2.58788e-05
1.13281	2.57177e-05
1.1377	2.55526e-05
1.14258	2.53847e-05
1.14746	2.52135e-05
1.15234	2.50438e-05
1.15723	2.48776e-05
1.16211	2.47148e-05
1.16699	2.45569e-05
1.17188	2.44062e-05
1.17676	2.42667e-05
1.18164	2.41373e-05
1.18652	2.40189e-05
1.19141	2.39114e-05
1.19629	2.38167e-05
1.20117	2.37375e-05
1.20605	2.36712e-05
1.21094	2.36162e-05
1.21582	2.35727e-05
1.2207	2.35402e-05
1.22559	2.35169e-05
1.23047	2.35021e-05
1.23535	2.34944e-05
1.24023	2.3493e-05
1.24512	2.34958e-05
1.25	2.35e-05
1.25488	2.35028e-05
1.25977	2.35037e-05
1.26465	2.35009e-05
1.26953	2.34913e-05
1.27441	2.34764e-05
1.2793	2.34561e-05
1.28418	2.34274e-05
1.28906	2.3388e-05
1.29395	2.33381e-05
1.29883	2.32781e-05
1.30371	2.32064e-05
1.30859	2.3123e-05
1.31348	2.30305e-05
1.31836	2.29297e-05
1.32324	2.28212e-05
1.32813	2.27063e-05
1.33301	2.25852e-05
1.33789	2.24592e-05
1.34277	2.23275e-05
1.34766	2.21928e-05
1.35254	2.20591e-05
1.35742	2.19293e-05
1.3623	2.18034e-05
1.36719	2.16823e-05
1.37207	2.15675e-05
1.37695	2.14605e-05
1.38184	2.13611e-05
1.38672	2.12709e-05
1.3916	2.11924e-05
1.39648	2.11245e-05
1.40137	2.10687e-05
1.40625	2.10265e-05
1.41113	2.09956e-05
1.41602	2.09735e-05
1.4209	2.09596e-05
1.42578	2.09535e-05
1.43066	2.09559e-05
1.43555	2.09651e-05
1.44043	2.09787e-05
1.44531	2.09955e-05
1.4502	2.10136e-05
1.45508	2.10313e-05
1.45996	2.10467e-05
1.46484	2.10576e-05
1.46973	2.10629e-05
1.47461	2.10631e-05
1.47949	2.10572e-05
1.48438	2.10446e-05
1.48926	2.10247e-05
1.49414	2.09952e-05
1.49902	2.09541e-05
1.50391	2.09015e-05
1.50879	2.08403e-05
1.51367	2.07715e-05
1.51855	2.06956e-05
1.52344	2.06117e-05
1.52832	2.05208e-05
1.5332	2.04243e-05
1.53809	2.03224e-05
1.54297	2.02164e-05
1.54785	2.01078e-05
1.55273	1.99988e-05
1.55762	1.98918e-05
1.5625	1.97892e-05
1.56738	1.96923e-05
1.57227	1.96012e-05
1.57715	1.95155e-05
1.58203	1.94359e-05
1.58691	1.9365e-05
1.5918	1.93053e-05
1.59668	1.92564e-05
1.60156	1.92177e-05
1.60645	1.91898e-05
1.61133	1.91722e-05
1.61621	1.91643e-05
1.62109	1.91641e-05
1.62598	1.91706e-05
1.63086	1.91831e-05
1.63574	1.92009e-05
1.64063	1.92242e-05
1.64551	1.92521e-05
1.65039	1.92813e-05
1.65527	1.93087e-05
1.66016	1.93328e-05
1.66504	1.9354e-05
1.66992	1.93712e-05
1.6748	1.93834e-05
1.67969	1.93895e-05
1.68457	1.93883e-05
1.68945	1.9379e-05
1.69434	1.93612e-05
1.69922	1.93343e-05
1.7041	1.92978e-05
1.70898	1.92513e-05
1.71387	1.91962e-05
1.71875	1.91337e-05
1.72363	1.90656e-05
1.72852	1.89918e-05
1.7334	1.89116e-05
1.73828	1.88264e-05
1.74316	1.8738e-05
1.74805	1.8648e-05
1.75293	1.85581e-05
1.75781	1.84695e-05
1.7627	1.83837e-05
1.76758	1.83025e-05
1.77246	1.82272e-05
1.77734	1.81579e-05
1.78223	1.80953e-05
1.78711	1.80405e-05
1.79199	1.79939e-05
1.79688	1.79566e-05
1.80176	1.79296e-05
1.80664	1.79127e-05
1.81152	1.79052e-05
1.81641	1.79061e-05
1.82129	1.79148e-05
1.82617	1.79305e-05
1.83105	1.79521e-05
1.83594	1.79787e-05
1.84082	1.80091e-05
1.8457	1.80421e-05
1.85059	1.80766e-05
1.85547	1.81109e-05
1.86035	1.81439e-05
1.86523	1.81739e-05
1.87012	1.81993e-05
1.875	1.8219e-05
1.87988	1.82322e-05
1.88477	1.82386e-05
1.88965	1.82379e-05
1.89453	1.82295e-05
1.89941	1.82129e-05
1.9043	1.81877e-05
1.90918	1.81538e-05
1.91406	1.81113e-05
1.91895	1.80609e-05
1.92383	1.80037e-05
1.92871	1.79408e-05
1.93359	1.78733e-05
1.93848	1.78019e-05
1.94336	1.77275e-05
1.94824	1.76514e-05
1.95313	1.75749e-05
1.95801	1.74992e-05
1.96289	1.74254e-05
1.96777	1.73554e-05
1.97266	1.72906e-05
1.97754	1.72326e-05
1.98242	1.71816e-05
1.9873	1.7138e-05
1.99219	1.71022e-05
1.99707	1.70745e-05
2.00195	1.70558e-05
2.00684	1.70465e-05
2.01172	1.70462e-05
2.0166	1.70545e-05
2.02148	1.70708e-05
2.02637	1.70945e-05
2.03125	1.71238e-05
2.03613	1.71575e-05
2.04102	1.71943e-05
2.0459	1.72333e-05
2.05078	1.72736e-05
2.05566	1.73145e-05
2.06055	1.73543e-05
2.06543	1.73912e-05
2.07031	1.74236e-05
2.0752	1.74502e-05
2.08008	1.74702e-05
2.08496	1.74832e-05
2.08984	1.74891e-05
2.09473	1.74872e-05
2.09961	1.74777e-05
2.10449	1.74606e-05
2.10938	1.74355e-05
2.11426	1.74027e-05
2.11914	1.73622e-05
2.12402	1.73142e-05
2.12891	1.726e-05
2.13379	1.72012e-05
2.13867	1.71395e-05
2.14355	1.70756e-05
2.14844	1.70101e-05
2.15332	1.6944e-05
2.1582	1.68786e-05
2.16309	1.68151e-05
2.16797	1.67546e-05
2.17285	1.66984e-05
2.17773	1.6648e-05
2.18262	1.66047e-05
2.1875	1.65696e-05
2.19238	1.65432e-05
2.19727	1.6525e-05
2.20215	1.65147e-05
2.20703	1.65126e-05
2.21191	1.65191e-05
2.2168	1.65342e-05
2.22168	1.65572e-05
2.22656	1.6587e-05
2.23145	1.66221e-05
2.23633	1.66618e-05
2.24121	1.67054e-05
2.24609	1.67511e-05
2.25098	1.67971e-05
2.25586	1.68423e-05
2.26074	1.6886e-05
2.26563	1.69274e-05
2.27051	1.69654e-05
2.27539	1.69987e-05
2.28027	1.70258e-05
2.28516	1.70457e-05
2.29004	1.70581e-05
2.29492	1.70629e-05
2.2998	1.70605e-05
2.30469	1.70505e-05
2.30957	1.70325e-05
2.31445	1.70068e-05
2.31934	1.69738e-05
2.32422	1.69346e-05
2.3291	1.68893e-05
2.33398	1.68388e-05
2.33887	1.67841e-05
2.34375	1.67267e-05
2.34863	1.66682e-05
2.35352	1.661e-05
2.3584	1.65528e-05
2.36328	1.64975e-05
2.36816	1.64452e-05
2.37305	1.63972e-05
2.37793	1.63547e-05
2.38281	1.63188e-05
2.3877	1.62903e-05
2.39258	1.62699e-05
2.39746	1.62581e-05
2.40234	1.62552e-05
2.40723	1.62609e-05
2.41211	1.62747e-05
2.41699	1.62961e-05
2.42188	1.63245e-05
2.42676	1.63596e-05
2.43164	1.64006e-05
2.43652	1.64466e-05
2.44141	1.64962e-05
2.44629	1.65477e-05
2.45117	1.66001e-05
2.45605	1.66522e-05
2.46094	1.67025e-05
2.46582	1.67497e-05
2.4707	1.67929e-05
2.47559	1.68315e-05
2.48047	1.68643e-05
2.48535	1.68907e-05
2.49023	1.69101e-05
2.49512	1.69221e-05
