# Time	Value
77.2	-0.0271558
77.4	-0.0276012
77.6	-0.0278539
77.8	-0.0279154
78	-0.0277907
78.2	-0.0274884
78.4	-0.0270207
78.6	-0.0264023
78.8	-0.0256505
79	-0.0247842
79.2	-0.023824
79.4	-0.0227907
79.6	-0.0217053
79.8	-0.0205882
80	-0.0194588
80.2	-0.0183346
80.4	-0.0172314
80.6	-0.0161626
80.8	-0.015139
81	-0.0141688
81.2	-0.0132577
81.4	-0.0124088
81.6	-0.0116232
81.8	-0.0108998
82	-0.0102364
82.2	-0.00962952
82.4	-0.00907496
82.6	-0.00856855
82.8	-0.00810658
83	-0.00768592
83.2	-0.00730425
83.4	-0.00696058
83.6	-0.00665527
83.8	-0.00638991
84	-0.0061673
84.2	-0.00599129
84.4	-0.00586664
84.6	-0.00579846
84.8	-0.00579229
85	-0.00585345
85.2	-0.00598696
85.4	-0.00619725
85.6	-0.00648768
85.8	-0.00686074
86	-0.00731737
86.2	-0.00785707
86.4	-0.00847752
86.6	-0.00917481
86.8	-0.00994291
87	-0.0107748
87.2	-0.0116601
87.4	-0.0125874
87.6	-0.013544
87.8	-0.0145156
88	-0.0154872
88.2	-0.0164429
88.4	-0.0173662
88.6	-0.0182404
88.8	-0.0190509
89	-0.0197835
89.2	-0.0204247
89.4	-0.0209634
89.6	-0.0213904
89.8	-0.0216989
90	-0.0218845
90.2	-0.0219458
90.4	-0.0218837
90.6	-0.0217018
90.8	-0.0214066
91	-0.0210064
91.2	-0.0205121
91.4	-0.0199358
91.6	-0.0192915
91.8	-0.0185937
92	-0.0178577
92.2	-0.0170985
92.4	-0.016331
92.6	-0.0155691
92.8	-0.0148255
93	-0.0141116
93.2	-0.0134368
93.4	-0.0128088
93.6	-0.0122334
93.8	-0.0117142
94	-0.0112531
94.2	-0.0108503
94.4	-0.0105041
94.6	-0.0102121
94.8	-0.00997063
95	-0.00977533
95.2	-0.00962165
95.4	-0.00950503
95.6	-0.0094212
95.8	-0.00936639
96	-0.00933773
96.2	-0.00933324
96.4	-0.00935194
96.6	-0.00939375
96.8	-0.00945946
97	-0.00955067
97.2	-0.00966947
97.4	-0.00981843
97.6	-0.0100001
97.8	-0.010217
98	-0.0104711
98.2	-0.0107642
98.4	-0.0110967
98.6	-0.0114686
98.8	-0.0118785
99	-0.0123244
99.2	-0.0128027
99.4	-0.0133088
99.6	-0.013837
99.8	-0.0143807
100	-0.0149323
100.2	-0.0154833
100.4	-0.0160248
100.6	-0.0165473
100.8	-0.0170414
101	-0.0174976
101.2	-0.0179066
101.4	-0.0182602
101.6	-0.0185512
101.8	-0.0187732
102	-0.0189211
102.2	-0.0189917
102.4	-0.0189831
102.6	-0.0188954
102.8	-0.0187301
103	-0.0184907
103.2	-0.0181821
103.4	-0.0178111
103.6	-0.0173852
103.8	-0.0169136
104	-0.016406
104.2	-0.0158727
104.4	-0.0153245
104.6	-0.014772
104.8	-0.0142256
105	-0.0136948
105.2	-0.0131887
105.4	-0.0127152
105.6	-0.0122808
105.8	-0.0118908
106	-0.0115493
106.2	-0.0112586
106.4	-0.0110198
106.6	-0.0108324
106.8	-0.010695
107	-0.0106051
107.2	-0.0105595
107.4	-0.0105544
107.6	-0.0105857
107.8	-0.0106489
108	-0.0107397
108.2	-0.0108539
108.4	-0.0109879
108.6	-0.0111386
108.8	-0.0113034
109	-0.0114806
109.2	-0.0116688
109.4	-0.0118673
109.6	-0.0120762
109.8	-0.0122955
110	-0.0125258
110.2	-0.0127677
110.4	-0.0130217
110.6	-0.0132881
110.8	-0.0135668
111	-0.0138572
111.2	-0.0141584
111.4	-0.0144687
111.6	-0.0147856
111.8	-0.0151062
112	-0.0154268
112.2	-0.0157433
112.4	-0.0160512
112.6	-0.0163455
112.8	-0.0166212
113	-0.016873
113.2	-0.0170956
113.4	-0.0172839
113.6	-0.0174331
113.8	-0.0175393
114	-0.0175993
114.2	-0.0176105
114.4	-0.0175711
114.6	-0.0174805
114.8	-0.0173393
115	-0.017149
115.2	-0.0169124
115.4	-0.016633
115.6	-0.0163157
115.8	-0.0159659
116	-0.0155899
116.2	-0.0151946
116.4	-0.0147871
116.6	-0.0143749
116.8	-0.0139654
117	-0.0135661
117.2	-0.0131838
117.4	-0.0128248
117.6	-0.0124948
117.8	-0.0121985
118	-0.0119401
118.2	-0.0117225
118.4	-0.0115476
118.6	-0.0114164
118.8	-0.0113289
119	-0.0112842
119.2	-0.0112806
119.4	-0.0113154
119.6	-0.0113857
119.8	-0.0114878
120	-0.0116182
120.2	-0.0117729
120.4	-0.011948
120.6	-0.0121399
120.8	-0.012345
121	-0.0125601
121.2	-0.0127823
121.4	-0.0130094
121.6	-0.0132393
121.8	-0.0134706
122	-0.013702
122.2	-0.0139326
122.4	-0.0141616
122.6	-0.0143886
122.8	-0.0146133
123	-0.014835
123.2	-0.0150534
123.4	-0.0152675
123.6	-0.0154765
123.8	-0.015679
124	-0.0158735
124.2	-0.0160583
124.4	-0.0162314
124.6	-0.0163904
124.8	-0.0165329
125	-0.0166562
125.2	-0.0167579
125.4	-0.0168354
125.6	-0.0168867
125.8	-0.0169095
126	-0.0169023
126.2	-0.0168636
126.4	-0.0167925
126.6	-0.0166888
126.8	-0.016553
127	-0.0163862
127.2	-0.01619
127.4	-0.015967
127.6	-0.0157199
127.8	-0.0154525
128	-0.0151686
128.2	-0.0148728
128.4	-0.01457
128.6	-0.014265
128.8	-0.0139631
129	-0.0136693
129.2	-0.0133884
129.4	-0.0131251
129.6	-0.0128836
129.8	-0.0126675
130	-0.0124802
130.2	-0.0123243
130.4	-0.0122017
130.6	-0.0121136
130.8	-0.0120605
131	-0.0120421
131.2	-0.0120574
131.4	-0.012105
131.6	-0.0121828
131.8	-0.0122885
132	-0.0124191
132.2	-0.0125719
132.4	-0.0127435
132.6	-0.0129307
132.8	-0.01313
133	-0.0133383
133.2	-0.0135526
133.4	-0.0137701
133.6	-0.0139883
133.8	-0.0142047
134	-0.0144176
134.2	-0.0146253
134.4	-0.0148264
134.6	-0.0150198
134.8	-0.0152047
135	-0.0153801
135.2	-0.0155456
135.4	-0.0157004
135.6	-0.015844
135.8	-0.0159759
136	-0.0160953
136.2	-0.0162016
136.4	-0.016294
136.6	-0.0163717
136.8	-0.016434
137	-0.01648
137.2	-0.0165089
137.4	-0.0165198
137.6	-0.016512
137.8	-0.0164847
138	-0.0164375
138.2	-0.0163701
138.4	-0.0162824
138.6	-0.0161746
138.8	-0.0160474
139	-0.0159017
139.2	-0.0157388
139.4	-0.0155606
139.6	-0.0153689
139.8	-0.0151662
140	-0.0149552
140.2	-0.0147387
140.4	-0.01452
140.6	-0.0143022
140.8	-0.0140886
141	-0.0138827
141.2	-0.0136876
141.4	-0.0135064
141.6	-0.013342
141.8	-0.013197
142	-0.0130736
142.2	-0.0129739
142.4	-0.012899
142.6	-0.0128499
142.8	-0.012827
143	-0.0128302
143.2	-0.012859
143.4	-0.0129126
143.6	-0.0129895
143.8	-0.013088
144	-0.0132062
144.2	-0.0133418
144.4	-0.0134924
144.6	-0.0136553
144.8	-0.0138278
145	-0.0140071
145.2	-0.0141906
145.4	-0.0143757
145.6	-0.0145602
145.8	-0.0147417
146	-0.0149185
146.2	-0.0150889
146.4	-0.0152512
146.6	-0.0154044
146.8	-0.0155473
147	-0.0156791
147.2	-0.0157991
147.4	-0.0159068
147.6	-0.0160018
147.8	-0.0160837
148	-0.0161523
148.2	-0.0162077
148.4	-0.0162496
148.6	-0.0162782
148.8	-0.0162933
149	-0.0162949
149.2	-0.0162831
149.4	-0.016258
149.6	-0.0162194
149.8	-0.0161677
150	-0.0161031
150.2	-0.0160257
150.4	-0.0159362
150.6	-0.0158349
150.8	-0.0157228
151	-0.0156006
151.2	-0.0154696
151.4	-0.0153309
151.6	-0.0151861
151.8	-0.0150369
152	-0.0148849
152.2	-0.014732
152.4	-0.0145804
152.6	-0.014432
152.8	-0.014289
153	-0.0141534
153.2	-0.0140273
153.4	-0.0139126
153.6	-0.0138111
153.8	-0.0137242
154	-0.0136534
154.2	-0.0135998
154.4	-0.0135643
154.6	-0.0135473
154.8	-0.0135492
155	-0.0135698
155.2	-0.0136088
155.4	-0.0136653
155.6	-0.0137384
155.8	-0.0138269
156	-0.0139291
156.2	-0.0140436
156.4	-0.0141684
156.6	-0.0143015
156.8	-0.0144408
157	-0.0145842
157.2	-0.0147296
157.4	-0.014875
157.6	-0.0150186
157.8	-0.0151586
158	-0.0152933
158.2	-0.0154215
158.4	-0.0155417
158.6	-0.0156529
158.8	-0.0157543
159	-0.0158451
159.2	-0.0159249
159.4	-0.0159932
159.6	-0.0160499
159.8	-0.016095
160	-0.0161283
160.2	-0.0161502
160.4	-0.0161607
160.6	-0.0161603
160.8	-0.0161491
161	-0.0161275
161.2	-0.016096
161.4	-0.016055
161.6	-0.0160049
161.8	-0.0159463
162	-0.0158796
162.2	-0.0158055
162.4	-0.0157246
162.6	-0.0156375
162.8	-0.015545
163	-0.015448
163.2	-0.0153473
163.4	-0.0152439
163.6	-0.0151389
163.8	-0.0150333
164	-0.0149284
164.2	-0.0148254
164.4	-0.0147255
164.6	-0.0146301
164.8	-0.0145403
165	-0.0144574
165.2	-0.0143826
165.4	-0.014317
165.6	-0.0142615
165.8	-0.0142172
166	-0.0141847
166.2	-0.0141647
166.4	-0.0141574
166.6	-0.0141632
166.8	-0.014182
167	-0.0142136
167.2	-0.0142575
167.4	-0.0143132
167.6	-0.0143798
167.8	-0.0144562
168	-0.0145415
168.2	-0.0146343
168.4	-0.0147333
168.6	-0.014837
168.8	-0.0149438
169	-0.0150523
169.2	-0.0151609
169.4	-0.0152683
169.6	-0.0153728
169.8	-0.0154734
170	-0.0155688
170.2	-0.015658
170.4	-0.0157401
170.6	-0.0158143
170.8	-0.01588
171	-0.0159368
171.2	-0.0159844
171.4	-0.0160225
171.6	-0.0160511
171.8	-0.0160704
172	-0.0160804
172.2	-0.0160814
172.4	-0.0160737
172.6	-0.0160578
172.8	-0.0160341
173	-0.016003
173.2	-0.0159651
173.4	-0.0159209
173.6	-0.015871
173.8	-0.0158159
174	-0.0157563
174.2	-0.0156928
174.4	-0.015626
174.6	-0.0155565
174.8	-0.015485
175	-0.0154121
175.2	-0.0153386
175.4	-0.0152651
175.6	-0.0151925
175.8	-0.0151214
176	-0.0150527
176.2	-0.014987
176.4	-0.0149252
176.6	-0.014868
176.8	-0.0148161
177	-0.0147703
177.2	-0.0147311
177.4	-0.0146991
177.6	-0.014675
177.8	-0.014659
178	-0.0146515
178.2	-0.0146528
178.4	-0.0146628
178.6	-0.0146816
178.8	-0.014709
179	-0.0147447
179.2	-0.0147882
179.4	-0.014839
179.6	-0.0148964
179.8	-0.0149597
180	-0.015028
180.2	-0.0151003
180.4	-0.0151756
180.6	-0.015253
180.8	-0.0153313
181	-0.0154095
181.2	-0.0154866
181.4	-0.0155615
181.6	-0.0156333
181.8	-0.0157011
182	-0.0157643
182.2	-0.015822
182.4	-0.0158737
182.6	-0.015919
182.8	-0.0159574
183	-0.0159889
183.2	-0.0160131
183.4	-0.0160302
183.6	-0.0160401
183.8	-0.016043
184	-0.0160392
184.2	-0.0160288
184.4	-0.0160124
184.6	-0.0159903
184.8	-0.0159629
185	-0.0159307
185.2	-0.0158942
185.4	-0.0158539
185.6	-0.0158104
185.8	-0.0157642
186	-0.0157157
186.2	-0.0156656
186.4	-0.0156143
186.6	-0.0155623
186.8	-0.0155103
187	-0.0154586
187.2	-0.0154079
187.4	-0.0153586
187.6	-0.0153111
187.8	-0.0152661
188	-0.0152239
188.2	-0.0151851
188.4	-0.01515
188.6	-0.0151191
188.8	-0.0150928
189	-0.0150714
189.2	-0.0150552
189.4	-0.0150445
189.6	-0.0150395
189.8	-0.0150403
190	-0.015047
190.2	-0.0150596
190.4	-0.0150779
190.6	-0.0151019
190.8	-0.0151312
191	-0.0151656
191.2	-0.0152046
191.4	-0.0152478
191.6	-0.0152947
191.8	-0.0153445
192	-0.0153968
192.2	-0.0154508
192.4	-0.0155058
192.6	-0.0155611
192.8	-0.015616
193	-0.0156698
193.2	-0.0157218
193.4	-0.0157713
193.6	-0.0158178
193.8	-0.0158607
194	-0.0158997
194.2	-0.0159341
194.4	-0.0159639
194.6	-0.0159886
194.8	-0.0160082
195	-0.0160226
195.2	-0.0160317
195.4	-0.0160357
195.6	-0.0160346
195.8	-0.0160286
196	-0.016018
196.2	-0.0160031
196.4	-0.0159842
196.6	-0.0159616
196.8	-0.0159358
197	-0.0159071
197.2	-0.015876
197.4	-0.0158429
197.6	-0.0158082
197.8	-0.0157723
198	-0.0157357
198.2	-0.0156987
198.4	-0.0156618
198.6	-0.0156254
198.8	-0.0155898
199	-0.0155554
199.2	-0.0155225
199.4	-0.0154916
199.6	-0.0154628
199.8	-0.0154364
200	-0.0154129
200.2	-0.0153923
200.4	-0.015375
200.6	-0.0153612
200.8	-0.015351
201	-0.0153445
201.2	-0.0153419
201.4	-0.0153433
201.6	-0.0153486
201.8	-0.0153578
202	-0.0153709
202.2	-0.0153878
202.4	-0.0154083
202.6	-0.0154322
202.8	-0.0154592
203	-0.015489
203.2	-0.0155214
203.4	-0.0155558
203.6	-0.015592
203.8	-0.0156294
204	-0.0156676
204.2	-0.0157061
204.4	-0.0157446
204.6	-0.0157823
204.8	-0.0158191
205	-0.0158543
205.2	-0.0158875
205.4	-0.0159185
205.6	-0.0159468
205.8	-0.0159721
206	-0.0159942
206.2	-0.0160129
206.4	-0.016028
206.6	-0.0160394
206.8	-0.0160472
207	-0.0160513
207.2	-0.0160517
207.4	-0.0160486
207.6	-0.0160421
207.8	-0.0160325
208	-0.0160199
208.2	-0.0160046
208.4	-0.0159868
208.6	-0.015967
208.8	-0.0159453
209	-0.0159221
209.2	-0.0158977
209.4	-0.0158724
209.6	-0.0158466
209.8	-0.0158206
210	-0.0157947
210.2	-0.0157692
210.4	-0.0157443
210.6	-0.0157203
210.8	-0.0156976
211	-0.0156763
211.2	-0.0156566
211.4	-0.0156387
211.6	-0.0156229
211.8	-0.0156093
212	-0.015598
212.2	-0.0155892
212.4	-0.0155829
212.6	-0.0155793
212.8	-0.0155783
213	-0.0155801
213.2	-0.0155846
213.4	-0.0155917
213.6	-0.0156014
213.8	-0.0156137
214	-0.0156284
214.2	-0.0156453
214.4	-0.0156643
214.6	-0.0156852
214.8	-0.0157077
215	-0.0157317
215.2	-0.0157568
215.4	-0.0157827
215.6	-0.0158092
215.8	-0.015836
216	-0.0158627
216.2	-0.015889
216.4	-0.0159146
216.6	-0.0159392
216.8	-0.0159626
217	-0.0159845
217.2	-0.0160046
217.4	-0.0160227
217.6	-0.0160387
217.8	-0.0160523
218	-0.0160636
218.2	-0.0160723
218.4	-0.0160785
218.6	-0.0160821
218.8	-0.0160832
219	-0.0160818
219.2	-0.016078
219.4	-0.016072
219.6	-0.0160638
219.8	-0.0160537
220	-0.0160418
220.2	-0.0160283
220.4	-0.0160135
220.6	-0.0159976
220.8	-0.0159808
221	-0.0159634
221.2	-0.0159456
221.4	-0.0159275
221.6	-0.0159096
221.8	-0.0158919
222	-0.0158747
222.2	-0.0158581
222.4	-0.0158425
222.6	-0.0158279
222.8	-0.0158145
223	-0.0158024
223.2	-0.0157918
223.4	-0.0157828
223.6	-0.0157755
223.8	-0.0157699
224	-0.0157662
224.2	-0.0157643
224.4	-0.0157643
224.6	-0.0157661
224.8	-0.0157698
225	-0.0157754
225.2	-0.0157827
225.4	-0.0157917
225.6	-0.0158024
225.8	-0.0158145
226	-0.015828
226.2	-0.0158428
226.4	-0.0158587
226.6	-0.0158755
226.8	-0.015893
227	-0.0159111
227.2	-0.0159295
227.4	-0.0159481
227.6	-0.0159666
227.8	-0.0159848
228	-0.0160026
228.2	-0.0160198
228.4	-0.0160361
228.6	-0.0160514
228.8	-0.0160655
229	-0.0160783
229.2	-0.0160896
229.4	-0.0160994
229.6	-0.0161075
229.8	-0.016114
230	-0.0161187
230.2	-0.0161217
230.4	-0.0161229
230.6	-0.0161224
230.8	-0.0161203
231	-0.0161166
231.2	-0.0161114
231.4	-0.0161048
231.6	-0.016097
231.8	-0.0160881
232	-0.0160782
232.2	-0.0160675
232.4	-0.0160561
232.6	-0.0160443
232.8	-0.0160322
233	-0.0160199
233.2	-0.0160077
233.4	-0.0159956
233.6	-0.0159839
233.8	-0.0159726
234	-0.015962
234.2	-0.0159521
234.4	-0.015943
234.6	-0.015935
234.8	-0.0159279
235	-0.015922
235.2	-0.0159173
235.4	-0.0159139
235.6	-0.0159117
235.8	-0.0159108
236	-0.0159112
236.2	-0.0159129
236.4	-0.015916
236.6	-0.0159203
236.8	-0.0159258
237	-0.0159324
237.2	-0.0159402
237.4	-0.0159489
237.6	-0.0159586
237.8	-0.0159691
238	-0.0159804
238.2	-0.0159922
238.4	-0.0160045
238.6	-0.0160171
238.8	-0.01603
239	-0.0160429
239.2	-0.0160558
239.4	-0.0160685
239.6	-0.0160809
239.8	-0.0160928
240	-0.0161041
240.2	-0.0161148
240.4	-0.0161246
240.6	-0.0161336
240.8	-0.0161416
241	-0.0161485
241.2	-0.0161543
241.4	-0.016159
241.6	-0.0161626
241.8	-0.0161649
242	-0.016166
242.2	-0.016166
242.4	-0.0161649
242.6	-0.0161627
242.8	-0.0161594
243	-0.0161552
243.2	-0.0161502
243.4	-0.0161443
243.6	-0.0161378
243.8	-0.0161307
244	-0.0161232
244.2	-0.0161153
244.4	-0.0161072
244.6	-0.016099
244.8	-0.0160908
245	-0.0160827
245.2	-0.0160748
245.4	-0.0160673
245.6	-0.0160601
245.8	-0.0160535
246	-0.0160475
246.2	-0.0160422
246.4	-0.0160376
246.6	-0.0160338
246.8	-0.0160308
247	-0.0160287
247.2	-0.0160275
247.4	-0.0160272
247.6	-0.0160278
247.8	-0.0160293
248	-0.0160318
248.2	-0.016035
248.4	-0.0160392
248.6	-0.0160441
248.8	-0.0160497
249	-0.016056
249.2	-0.016063
249.4	-0.0160705
249.6	-0.0160785
249.8	-0.0160868
