# Frequency	Magnitude
1.49902	1.14044e-06
1.50391	9.68035e-07
1.50879	5.39856e-07
1.51367	8.90839e-07
1.51855	1.14424e-06
1.52344	8.27119e-07
1.52832	5.56984e-07
1.5332	1.00458e-06
1.53809	1.10011e-06
1.54297	6.80544e-07
1.54785	6.55543e-07
1.55273	1.08216e-06
1.55762	1.01244e-06
1.5625	5.62648e-07
1.56738	7.86612e-07
1.57227	1.11552e-06
1.57715	8.90281e-07
1.58203	5.19619e-07
1.58691	9.12525e-07
1.5918	1.10178e-06
1.59668	7.48729e-07
1.60156	5.72209e-07
1.60645	1.01159e-06
1.61133	1.04251e-06
1.61621	6.12529e-07
1.62109	6.86336e-07
1.62598	1.07186e-06
1.63086	9.43559e-07
1.63574	5.21044e-07
1.64063	8.15944e-07
1.64551	1.08747e-06
1.65039	8.15705e-07
1.65527	5.16261e-07
1.66016	9.31048e-07
1.66504	1.05727e-06
1.66992	6.76667e-07
1.6748	5.96899e-07
1.67969	1.01473e-06
1.68457	9.84279e-07
1.68945	5.55691e-07
1.69434	7.19116e-07
1.69922	1.05783e-06
1.7041	8.75863e-07
1.70898	4.95788e-07
1.71387	8.43358e-07
1.71875	1.05642e-06
1.72363	7.44745e-07
1.72852	5.27153e-07
1.7334	9.46036e-07
1.73828	1.01086e-06
1.74316	6.119e-07
1.74805	6.27646e-07
1.75293	1.01394e-06
1.75781	9.25625e-07
1.7627	5.11611e-07
1.76758	7.52063e-07
1.77246	1.04017e-06
1.77734	8.09679e-07
1.78223	4.86747e-07
1.78711	8.68116e-07
1.79199	1.0225e-06
1.79688	6.7807e-07
1.80176	5.48996e-07
1.80664	9.57265e-07
1.81152	9.62748e-07
1.81641	5.55771e-07
1.82129	6.61744e-07
1.82617	1.0092e-06
1.83105	8.66822e-07
1.83594	4.81776e-07
1.84082	7.83906e-07
1.8457	1.01898e-06
1.85059	7.45484e-07
1.85547	4.92475e-07
1.86035	8.89733e-07
1.86523	9.85897e-07
1.87012	6.16622e-07
1.875	5.78506e-07
1.87988	9.64608e-07
1.88477	9.13171e-07
1.88965	5.0994e-07
1.89453	6.97165e-07
1.89941	1.00058e-06
1.9043	8.08235e-07
1.90918	4.67039e-07
1.91406	8.13762e-07
1.91895	9.9441e-07
1.92383	6.83933e-07
1.92871	5.10447e-07
1.93359	9.07888e-07
1.93848	9.46811e-07
1.94336	5.6167e-07
1.94824	6.12854e-07
1.95313	9.68007e-07
1.95801	8.62422e-07
1.96289	4.76205e-07
1.96777	7.32441e-07
1.97266	9.88153e-07
1.97754	7.50333e-07
1.98242	4.67092e-07
1.9873	8.41012e-07
1.99219	9.66605e-07
1.99707	6.25898e-07
2.00195	5.37679e-07
2.00684	9.22369e-07
2.01172	9.05476e-07
2.0166	5.14822e-07
2.02148	6.49808e-07
2.02637	9.67447e-07
2.03125	8.10851e-07
2.03613	4.56076e-07
2.04102	7.66513e-07
2.0459	9.72003e-07
2.05078	6.93722e-07
2.05566	4.8035e-07
2.06055	8.65221e-07
2.06543	9.35745e-07
2.07031	5.72537e-07
2.0752	5.71314e-07
2.08008	9.33033e-07
2.08496	8.62157e-07
2.08984	4.77959e-07
2.09473	6.87686e-07
2.09961	9.62943e-07
2.10449	7.58897e-07
2.10938	4.50235e-07
2.11426	7.98619e-07
2.11914	9.52251e-07
2.12402	6.39196e-07
2.12891	5.04345e-07
2.13379	8.8608e-07
2.13867	9.02034e-07
2.14355	5.25347e-07
2.14844	6.0895e-07
2.15332	9.39801e-07
2.1582	8.17185e-07
2.16309	4.52981e-07
2.16797	7.25253e-07
2.17285	9.54544e-07
2.17773	7.07113e-07
2.18262	4.58124e-07
2.1875	8.28211e-07
2.19238	9.29039e-07
2.19727	5.878e-07
2.20215	5.36355e-07
2.20703	9.03373e-07
2.21191	8.65714e-07
2.2168	4.86167e-07
2.22168	6.48708e-07
2.22656	9.42633e-07
2.23145	7.70957e-07
2.23633	4.4133e-07
2.24121	7.61606e-07
2.24609	9.42323e-07
2.25098	6.56218e-07
2.25586	4.78021e-07
2.26074	8.54891e-07
2.26563	9.02536e-07
2.27051	5.40892e-07
2.27539	5.73881e-07
2.28027	9.16954e-07
2.28516	8.27074e-07
2.29004	4.57058e-07
2.29492	6.89172e-07
2.2998	9.41525e-07
2.30469	7.23971e-07
2.30957	4.43442e-07
2.31445	7.96079e-07
2.31934	9.26376e-07
2.32422	6.07136e-07
2.3291	5.0753e-07
2.33398	8.78362e-07
2.33887	8.7294e-07
2.34375	5.00193e-07
2.34863	6.14863e-07
2.35352	9.26721e-07
2.3584	7.86462e-07
2.36328	4.39954e-07
2.36816	7.29283e-07
2.37305	9.36494e-07
2.37793	6.76854e-07
2.38281	4.58496e-07
2.3877	8.28174e-07
2.39258	9.06821e-07
2.39746	5.61077e-07
2.40234	5.44167e-07
2.40723	8.98406e-07
2.41211	8.40488e-07
2.41699	4.6775e-07
2.42188	6.57691e-07
2.42676	9.32606e-07
2.43164	7.44304e-07
2.43652	4.36137e-07
2.44141	7.68249e-07
2.44629	9.27581e-07
2.45117	6.30418e-07
2.45605	4.84651e-07
2.46094	8.57514e-07
2.46582	8.83806e-07
2.4707	5.196e-07
2.47559	5.85725e-07
2.48047	9.14854e-07
2.48535	8.05471e-07
2.49023	4.45761e-07
2.49512	7.01146e-07
