# Time	U	V	U_magnitude
49.4	-0.0376814	0.0258161	0.0456767
49.6	-0.0375551	0.0257038	0.0455091
49.8	-0.0374344	0.0255869	0.0453433
50	-0.0373196	0.0254656	0.0451802
50.2	-0.0372112	0.0253407	0.0450203
50.4	-0.0371096	0.0252126	0.0448642
50.6	-0.0370149	0.025082	0.0447125
50.8	-0.0369275	0.0249493	0.0445658
51	-0.0368474	0.0248154	0.0444245
51.2	-0.0367748	0.0246808	0.0442892
51.4	-0.0367098	0.0245462	0.0441602
51.6	-0.0366522	0.0244122	0.044038
51.8	-0.0366021	0.0242795	0.0439227
52	-0.0365592	0.0241488	0.0438148
52.2	-0.0365235	0.0240205	0.0437144
52.4	-0.0364946	0.0238954	0.0436216
52.6	-0.0364722	0.023774	0.0435365
52.8	-0.0364561	0.0236568	0.0434591
53	-0.0364459	0.0235443	0.0433894
53.2	-0.0364411	0.0234369	0.0433272
53.4	-0.0364412	0.0233352	0.0432723
53.6	-0.0364458	0.0232394	0.0432247
53.8	-0.0364544	0.0231499	0.0431838
54	-0.0364664	0.0230669	0.0431495
54.2	-0.0364813	0.0229906	0.0431214
54.4	-0.0364985	0.0229212	0.043099
54.6	-0.0365175	0.0228587	0.0430819
54.8	-0.0365377	0.0228033	0.0430696
55	-0.0365585	0.0227547	0.0430616
55.2	-0.0365794	0.0227131	0.0430573
55.4	-0.0365998	0.0226782	0.0430563
55.6	-0.0366193	0.0226499	0.043058
55.8	-0.0366373	0.0226279	0.0430617
56	-0.0366534	0.0226119	0.043067
56.2	-0.0366672	0.0226016	0.0430733
56.4	-0.0366782	0.0225966	0.0430801
56.6	-0.0366862	0.0225966	0.0430869
56.8	-0.0366907	0.0226011	0.0430931
57	-0.0366916	0.0226096	0.0430983
57.2	-0.0366885	0.0226216	0.043102
57.4	-0.0366814	0.0226367	0.0431039
57.6	-0.0366701	0.0226543	0.0431035
57.8	-0.0366544	0.0226739	0.0431005
58	-0.0366344	0.0226949	0.0430946
58.2	-0.0366101	0.022717	0.0430855
58.4	-0.0365815	0.0227394	0.043073
58.6	-0.0365486	0.0227618	0.043057
58.8	-0.0365118	0.0227836	0.0430372
59	-0.036471	0.0228044	0.0430137
59.2	-0.0364265	0.0228238	0.0429862
59.4	-0.0363787	0.0228412	0.042955
59.6	-0.0363277	0.0228564	0.0429198
59.8	-0.0362738	0.0228689	0.0428809
60	-0.0362174	0.0228785	0.0428384
60.2	-0.0361589	0.0228849	0.0427923
60.4	-0.0360985	0.0228878	0.0427429
60.6	-0.0360367	0.0228871	0.0426903
60.8	-0.0359739	0.0228825	0.0426349
61	-0.0359105	0.022874	0.0425768
61.2	-0.0358468	0.0228615	0.0425164
61.4	-0.0357833	0.022845	0.0424539
61.6	-0.0357203	0.0228244	0.0423898
61.8	-0.0356583	0.0227999	0.0423243
62	-0.0355975	0.0227715	0.0422579
62.2	-0.0355385	0.0227394	0.0421908
62.4	-0.0354814	0.0227037	0.0421234
62.6	-0.0354266	0.0226646	0.0420562
62.8	-0.0353744	0.0226223	0.0419895
63	-0.0353251	0.0225772	0.0419236
63.2	-0.0352788	0.0225295	0.041859
63.4	-0.0352359	0.0224795	0.0417959
63.6	-0.0351965	0.0224276	0.0417348
63.8	-0.0351607	0.022374	0.0416758
64	-0.0351287	0.0223191	0.0416193
64.2	-0.0351005	0.0222634	0.0415656
64.4	-0.0350761	0.0222071	0.0415149
64.6	-0.0350556	0.0221507	0.0414675
64.8	-0.035039	0.0220945	0.0414234
65	-0.0350262	0.0220389	0.0413829
65.2	-0.0350171	0.0219842	0.0413461
65.4	-0.0350116	0.0219308	0.0413131
65.6	-0.0350096	0.021879	0.0412839
65.8	-0.0350108	0.0218291	0.0412585
66	-0.0350151	0.0217814	0.041237
66.2	-0.0350223	0.0217363	0.0412192
66.4	-0.0350321	0.0216938	0.0412052
66.6	-0.0350443	0.0216543	0.0411948
66.8	-0.0350585	0.0216179	0.0411878
67	-0.0350746	0.0215848	0.0411841
67.2	-0.0350922	0.021555	0.0411835
67.4	-0.035111	0.0215288	0.0411858
67.6	-0.0351307	0.0215061	0.0411907
67.8	-0.035151	0.0214869	0.0411981
68	-0.0351716	0.0214713	0.0412075
68.2	-0.0351923	0.0214592	0.0412189
68.4	-0.0352127	0.0214506	0.0412318
68.6	-0.0352325	0.0214453	0.041246
68.8	-0.0352515	0.0214432	0.0412611
69	-0.0352695	0.0214442	0.041277
69.2	-0.0352862	0.0214481	0.0412932
69.4	-0.0353014	0.0214546	0.0413096
69.6	-0.0353149	0.0214636	0.0413259
69.8	-0.0353266	0.0214748	0.0413417
70	-0.0353363	0.021488	0.0413568
70.2	-0.0353439	0.0215029	0.0413711
70.4	-0.0353493	0.0215192	0.0413842
70.6	-0.0353525	0.0215366	0.041396
70.8	-0.0353534	0.021555	0.0414063
71	-0.0353521	0.0215739	0.041415
71.2	-0.0353484	0.0215931	0.0414219
71.4	-0.0353424	0.0216124	0.0414268
71.6	-0.0353343	0.0216314	0.0414298
71.8	-0.0353241	0.02165	0.0414308
72	-0.0353118	0.0216678	0.0414297
72.2	-0.0352976	0.0216847	0.0414264
72.4	-0.0352817	0.0217004	0.0414211
72.6	-0.0352642	0.0217147	0.0414136
72.8	-0.0352452	0.0217275	0.0414042
73	-0.0352249	0.0217386	0.0413928
73.2	-0.0352036	0.0217479	0.0413795
73.4	-0.0351814	0.0217552	0.0413645
73.6	-0.0351585	0.0217605	0.0413478
73.8	-0.0351351	0.0217636	0.0413296
74	-0.0351115	0.0217647	0.04131
74.2	-0.0350878	0.0217635	0.0412893
74.4	-0.0350642	0.0217602	0.0412675
74.6	-0.0350409	0.0217548	0.0412448
74.8	-0.0350182	0.0217473	0.0412215
75	-0.0349961	0.0217377	0.0411978
75.2	-0.034975	0.0217262	0.0411737
75.4	-0.0349549	0.0217128	0.0411496
75.6	-0.034936	0.0216977	0.0411256
75.8	-0.0349185	0.021681	0.0411018
76	-0.0349024	0.0216628	0.0410786
76.2	-0.0348879	0.0216433	0.041056
76.4	-0.034875	0.0216228	0.0410343
76.6	-0.0348639	0.0216013	0.0410135
76.8	-0.0348547	0.021579	0.0409939
77	-0.0348472	0.0215562	0.0409756
77.2	-0.0348417	0.021533	0.0409587
77.4	-0.0348381	0.0215096	0.0409433
77.6	-0.0348363	0.0214862	0.0409295
77.8	-0.0348364	0.021463	0.0409174
78	-0.0348383	0.0214402	0.0409071
78.2	-0.0348419	0.021418	0.0408985
78.4	-0.0348472	0.0213966	0.0408918
78.6	-0.0348542	0.021376	0.040887
78.8	-0.0348626	0.0213564	0.040884
79	-0.0348725	0.0213381	0.0408828
79.2	-0.0348836	0.0213211	0.0408834
79.4	-0.0348958	0.0213055	0.0408857
79.6	-0.0349091	0.0212914	0.0408897
79.8	-0.0349232	0.0212789	0.0408953
80	-0.034938	0.0212681	0.0409023
80.2	-0.0349534	0.021259	0.0409107
80.4	-0.0349693	0.0212517	0.0409204
80.6	-0.0349854	0.021246	0.0409313
80.8	-0.0350016	0.0212422	0.0409431
81	-0.0350177	0.0212401	0.0409559
81.2	-0.0350337	0.0212396	0.0409693
81.4	-0.0350494	0.0212408	0.0409833
81.6	-0.0350647	0.0212436	0.0409978
81.8	-0.0350794	0.0212478	0.0410126
82	-0.0350934	0.0212535	0.0410275
82.2	-0.0351066	0.0212605	0.0410424
82.4	-0.0351189	0.0212687	0.0410572
82.6	-0.0351303	0.0212779	0.0410718
82.8	-0.0351407	0.0212881	0.0410859
83	-0.03515	0.0212991	0.0410995
83.2	-0.0351582	0.0213107	0.0411126
83.4	-0.0351652	0.0213229	0.0411249
83.6	-0.0351711	0.0213355	0.0411364
83.8	-0.0351758	0.0213483	0.0411471
84	-0.0351793	0.0213612	0.0411568
84.2	-0.0351816	0.0213741	0.0411655
84.4	-0.0351829	0.0213869	0.0411732
84.6	-0.0351831	0.0213993	0.0411798
84.8	-0.0351822	0.0214113	0.0411854
85	-0.0351804	0.0214229	0.0411898
85.2	-0.0351777	0.0214337	0.0411931
85.4	-0.0351741	0.0214439	0.0411954
85.6	-0.0351699	0.0214533	0.0411966
85.8	-0.0351649	0.0214617	0.0411968
86	-0.0351595	0.0214692	0.0411961
86.2	-0.0351535	0.0214757	0.0411944
86.4	-0.0351472	0.0214812	0.0411918
86.6	-0.0351407	0.0214856	0.0411885
86.8	-0.0351339	0.0214889	0.0411845
87	-0.0351272	0.021491	0.0411799
87.2	-0.0351204	0.0214921	0.0411747
87.4	-0.0351139	0.0214921	0.0411691
87.6	-0.0351075	0.021491	0.0411631
87.8	-0.0351015	0.0214889	0.0411569
88	-0.0350959	0.0214859	0.0411505
88.2	-0.0350907	0.0214819	0.041144
88.4	-0.0350862	0.021477	0.0411376
88.6	-0.0350822	0.0214713	0.0411313
88.8	-0.035079	0.021465	0.0411252
89	-0.0350765	0.0214579	0.0411194
89.2	-0.0350748	0.0214503	0.041114
89.4	-0.0350739	0.0214423	0.041109
89.6	-0.0350738	0.0214339	0.0411046
89.8	-0.0350747	0.0214252	0.0411007
90	-0.0350764	0.0214163	0.0410976
90.2	-0.0350789	0.0214074	0.0410951
90.4	-0.0350824	0.0213984	0.0410934
90.6	-0.0350867	0.0213896	0.0410924
90.8	-0.0350918	0.0213809	0.0410923
91	-0.0350978	0.0213725	0.041093
91.2	-0.0351045	0.0213645	0.0410946
91.4	-0.0351119	0.0213569	0.041097
91.6	-0.0351201	0.0213498	0.0411003
91.8	-0.0351288	0.0213433	0.0411044
92	-0.0351381	0.0213375	0.0411093
92.2	-0.0351479	0.0213323	0.041115
92.4	-0.0351582	0.0213278	0.0411215
92.6	-0.0351688	0.0213241	0.0411286
92.8	-0.0351797	0.0213212	0.0411364
93	-0.0351908	0.0213191	0.0411449
93.2	-0.0352021	0.0213179	0.0411539
93.4	-0.0352135	0.0213175	0.0411634
93.6	-0.0352248	0.0213179	0.0411733
93.8	-0.0352361	0.0213191	0.0411836
94	-0.0352473	0.0213211	0.0411941
94.2	-0.0352582	0.0213238	0.041205
94.4	-0.035269	0.0213273	0.0412159
94.6	-0.0352794	0.0213315	0.041227
94.8	-0.0352894	0.0213363	0.0412381
95	-0.035299	0.0213417	0.0412491
95.2	-0.0353082	0.0213477	0.04126
95.4	-0.0353169	0.0213541	0.0412708
95.6	-0.035325	0.0213609	0.0412813
95.8	-0.0353326	0.0213681	0.0412916
96	-0.0353397	0.0213756	0.0413015
96.2	-0.0353462	0.0213833	0.041311
96.4	-0.0353521	0.0213911	0.0413201
96.6	-0.0353574	0.0213991	0.0413287
96.8	-0.0353621	0.021407	0.0413369
97	-0.0353663	0.0214149	0.0413445
97.2	-0.0353699	0.0214226	0.0413516
97.4	-0.035373	0.0214302	0.0413582
97.6	-0.0353755	0.0214376	0.0413642
97.8	-0.0353777	0.0214447	0.0413697
98	-0.0353793	0.0214514	0.0413746
98.2	-0.0353806	0.0214578	0.041379
98.4	-0.0353815	0.0214638	0.0413829
98.6	-0.0353821	0.0214693	0.0413863
98.8	-0.0353825	0.0214743	0.0413892
99	-0.0353826	0.0214788	0.0413916
99.2	-0.0353825	0.0214828	0.0413936
99.4	-0.0353823	0.0214863	0.0413953
99.6	-0.035382	0.0214892	0.0413966
99.8	-0.0353817	0.0214916	0.0413975
100	-0.0353815	0.0214934	0.0413983
100.2	-0.0353812	0.0214948	0.0413988
100.4	-0.0353811	0.0214956	0.0413991
100.6	-0.0353812	0.0214959	0.0413993
100.8	-0.0353814	0.0214958	0.0413994
101	-0.0353818	0.0214952	0.0413995
101.2	-0.0353825	0.0214942	0.0413996
101.4	-0.0353835	0.0214928	0.0413997
101.6	-0.0353848	0.0214911	0.0413999
101.8	-0.0353865	0.0214891	0.0414003
102	-0.0353885	0.0214868	0.0414008
102.2	-0.0353909	0.0214843	0.0414016
102.4	-0.0353936	0.0214817	0.0414026
102.6	-0.0353968	0.0214789	0.0414038
102.8	-0.0354003	0.0214761	0.0414054
103	-0.0354043	0.0214732	0.0414072
103.2	-0.0354086	0.0214703	0.0414094
103.4	-0.0354133	0.0214675	0.041412
103.6	-0.0354184	0.0214648	0.0414149
103.8	-0.0354238	0.0214622	0.0414183
104	-0.0354296	0.0214598	0.0414219
104.2	-0.0354356	0.0214576	0.041426
104.4	-0.035442	0.0214556	0.0414304
104.6	-0.0354486	0.021454	0.0414352
104.8	-0.0354555	0.0214526	0.0414404
105	-0.0354626	0.0214515	0.0414459
105.2	-0.0354698	0.0214508	0.0414517
105.4	-0.0354772	0.0214505	0.0414578
105.6	-0.0354846	0.0214505	0.0414642
105.8	-0.0354922	0.0214508	0.0414709
106	-0.0354998	0.0214516	0.0414778
106.2	-0.0355074	0.0214527	0.0414849
106.4	-0.035515	0.0214542	0.0414921
106.6	-0.0355225	0.0214561	0.0414995
106.8	-0.0355299	0.0214584	0.041507
107	-0.0355372	0.0214609	0.0415146
107.2	-0.0355443	0.0214638	0.0415222
107.4	-0.0355513	0.021467	0.0415299
107.6	-0.0355581	0.0214705	0.0415375
107.8	-0.0355647	0.0214743	0.041545
108	-0.035571	0.0214782	0.0415525
108.2	-0.0355771	0.0214824	0.0415599
108.4	-0.0355829	0.0214867	0.0415671
108.6	-0.0355885	0.0214912	0.0415742
108.8	-0.0355938	0.0214958	0.0415811
109	-0.0355987	0.0215005	0.0415878
109.2	-0.0356035	0.0215052	0.0415942
109.4	-0.0356079	0.02151	0.0416005
109.6	-0.035612	0.0215147	0.0416065
109.8	-0.0356159	0.0215194	0.0416122
110	-0.0356195	0.021524	0.0416177
110.2	-0.0356228	0.0215285	0.0416229
110.4	-0.035626	0.0215328	0.0416278
110.6	-0.0356288	0.0215371	0.0416324
110.8	-0.0356315	0.0215411	0.0416368
111	-0.035634	0.021545	0.0416409
111.2	-0.0356363	0.0215486	0.0416448
111.4	-0.0356385	0.0215521	0.0416484
111.6	-0.0356405	0.0215552	0.0416518
111.8	-0.0356425	0.0215582	0.041655
112	-0.0356443	0.0215609	0.041658
112.2	-0.0356461	0.0215633	0.0416608
112.4	-0.0356478	0.0215655	0.0416634
112.6	-0.0356496	0.0215674	0.0416659
112.8	-0.0356513	0.0215691	0.0416682
113	-0.0356531	0.0215705	0.0416705
113.2	-0.0356549	0.0215717	0.0416726
113.4	-0.0356568	0.0215727	0.0416747
113.6	-0.0356587	0.0215734	0.0416768
113.8	-0.0356608	0.0215739	0.0416788
114	-0.0356629	0.0215743	0.0416809
114.2	-0.0356652	0.0215744	0.0416829
114.4	-0.0356677	0.0215745	0.041685
114.6	-0.0356703	0.0215743	0.0416872
114.8	-0.035673	0.0215741	0.0416894
115	-0.0356759	0.0215738	0.0416917
115.2	-0.035679	0.0215734	0.0416941
115.4	-0.0356822	0.0215729	0.0416967
115.6	-0.0356856	0.0215724	0.0416993
115.8	-0.0356892	0.0215719	0.0417021
116	-0.035693	0.0215714	0.0417051
116.2	-0.0356969	0.021571	0.0417082
116.4	-0.0357009	0.0215706	0.0417115
116.6	-0.0357051	0.0215702	0.0417149
116.8	-0.0357095	0.02157	0.0417185
117	-0.035714	0.0215698	0.0417222
117.2	-0.0357185	0.0215698	0.0417261
117.4	-0.0357232	0.0215698	0.0417302
117.6	-0.035728	0.0215701	0.0417344
117.8	-0.0357329	0.0215704	0.0417387
118	-0.0357378	0.0215709	0.0417432
118.2	-0.0357428	0.0215716	0.0417478
118.4	-0.0357478	0.0215725	0.0417525
118.6	-0.0357528	0.0215735	0.0417574
118.8	-0.0357578	0.0215747	0.0417623
119	-0.0357628	0.021576	0.0417672
119.2	-0.0357678	0.0215775	0.0417723
119.4	-0.0357727	0.0215792	0.0417774
119.6	-0.0357776	0.021581	0.0417825
119.8	-0.0357824	0.021583	0.0417876
120	-0.0357871	0.0215851	0.0417927
120.2	-0.0357917	0.0215874	0.0417978
120.4	-0.0357962	0.0215898	0.0418029
120.6	-0.0358006	0.0215922	0.041808
120.8	-0.0358049	0.0215948	0.041813
121	-0.0358091	0.0215974	0.0418179
121.2	-0.0358131	0.0216002	0.0418228
121.4	-0.035817	0.0216029	0.0418275
121.6	-0.0358207	0.0216057	0.0418322
121.8	-0.0358244	0.0216086	0.0418368
122	-0.0358278	0.0216114	0.0418412
122.2	-0.0358312	0.0216142	0.0418455
122.4	-0.0358344	0.021617	0.0418497
122.6	-0.0358375	0.0216198	0.0418538
122.8	-0.0358404	0.0216226	0.0418577
123	-0.0358432	0.0216253	0.0418615
123.2	-0.0358459	0.0216279	0.0418652
123.4	-0.0358485	0.0216304	0.0418687
123.6	-0.035851	0.0216329	0.0418722
123.8	-0.0358535	0.0216352	0.0418754
124	-0.0358558	0.0216375	0.0418786
124.2	-0.035858	0.0216396	0.0418816
124.4	-0.0358602	0.0216416	0.0418846
124.6	-0.0358624	0.0216435	0.0418874
124.8	-0.0358645	0.0216453	0.0418901
125	-0.0358666	0.021647	0.0418928
125.2	-0.0358686	0.0216485	0.0418953
125.4	-0.0358707	0.02165	0.0418978
125.6	-0.0358727	0.0216513	0.0419002
125.8	-0.0358748	0.0216524	0.0419026
126	-0.0358768	0.0216535	0.0419049
