# Time	Value
105.6	-0.0354846
105.8	-0.0354922
106	-0.0354998
106.2	-0.0355074
106.4	-0.035515
106.6	-0.0355225
106.8	-0.0355299
107	-0.0355372
107.2	-0.0355443
107.4	-0.0355513
107.6	-0.0355581
107.8	-0.0355647
108	-0.035571
108.2	-0.0355771
108.4	-0.0355829
108.6	-0.0355885
108.8	-0.0355938
109	-0.0355987
109.2	-0.0356035
109.4	-0.0356079
109.6	-0.035612
109.8	-0.0356159
110	-0.0356195
110.2	-0.0356228
110.4	-0.035626
110.6	-0.0356288
110.8	-0.0356315
111	-0.035634
111.2	-0.0356363
111.4	-0.0356385
111.6	-0.0356405
111.8	-0.0356425
112	-0.0356443
112.2	-0.0356461
112.4	-0.0356478
112.6	-0.0356496
112.8	-0.0356513
113	-0.0356531
113.2	-0.0356549
113.4	-0.0356568
113.6	-0.0356587
113.8	-0.0356608
114	-0.0356629
114.2	-0.0356652
114.4	-0.0356677
114.6	-0.0356703
114.8	-0.035673
115	-0.0356759
115.2	-0.035679
115.4	-0.0356822
115.6	-0.0356856
115.8	-0.0356892
116	-0.035693
116.2	-0.0356969
116.4	-0.0357009
116.6	-0.0357051
116.8	-0.0357095
117	-0.035714
117.2	-0.0357185
117.4	-0.0357232
117.6	-0.035728
117.8	-0.0357329
118	-0.0357378
118.2	-0.0357428
118.4	-0.0357478
118.6	-0.0357528
118.8	-0.0357578
119	-0.0357628
119.2	-0.0357678
119.4	-0.0357727
119.6	-0.0357776
119.8	-0.0357824
120	-0.0357871
120.2	-0.0357917
120.4	-0.0357962
120.6	-0.0358006
120.8	-0.0358049
121	-0.0358091
121.2	-0.0358131
121.4	-0.035817
121.6	-0.0358207
121.8	-0.0358244
122	-0.0358278
122.2	-0.0358312
122.4	-0.0358344
122.6	-0.0358375
122.8	-0.0358404
123	-0.0358432
123.2	-0.0358459
123.4	-0.0358485
123.6	-0.035851
123.8	-0.0358535
124	-0.0358558
124.2	-0.035858
124.4	-0.0358602
124.6	-0.0358624
124.8	-0.0358645
125	-0.0358666
125.2	-0.0358686
125.4	-0.0358707
125.6	-0.0358727
125.8	-0.0358748
126	-0.0358768
126.2	-0.0358789
126.4	-0.0358811
126.6	-0.0358832
126.8	-0.0358855
127	-0.0358877
127.2	-0.0358901
127.4	-0.0358925
127.6	-0.0358949
127.8	-0.0358974
128	-0.0359
128.2	-0.0359027
128.4	-0.0359054
128.6	-0.0359082
128.8	-0.0359111
129	-0.0359141
129.2	-0.0359171
129.4	-0.0359201
129.6	-0.0359232
129.8	-0.0359264
130	-0.0359296
130.2	-0.0359328
130.4	-0.0359361
130.6	-0.0359394
130.8	-0.0359427
131	-0.035946
131.2	-0.0359493
131.4	-0.0359527
131.6	-0.035956
131.8	-0.0359593
132	-0.0359625
132.2	-0.0359658
132.4	-0.035969
132.6	-0.0359722
132.8	-0.0359753
133	-0.0359783
133.2	-0.0359814
133.4	-0.0359843
133.6	-0.0359872
133.8	-0.03599
134	-0.0359928
134.2	-0.0359955
134.4	-0.0359981
134.6	-0.0360007
134.8	-0.0360032
135	-0.0360056
135.2	-0.036008
135.4	-0.0360102
135.6	-0.0360125
135.8	-0.0360146
136	-0.0360168
136.2	-0.0360188
136.4	-0.0360208
136.6	-0.0360228
136.8	-0.0360248
137	-0.0360266
137.2	-0.0360285
137.4	-0.0360304
137.6	-0.0360322
137.8	-0.036034
138	-0.0360358
138.2	-0.0360376
138.4	-0.0360393
138.6	-0.0360411
138.8	-0.0360429
139	-0.0360447
139.2	-0.0360465
139.4	-0.0360483
139.6	-0.0360502
139.8	-0.036052
140	-0.0360539
140.2	-0.0360558
140.4	-0.0360577
140.6	-0.0360597
140.8	-0.0360617
141	-0.0360637
141.2	-0.0360657
141.4	-0.0360678
141.6	-0.0360699
141.8	-0.036072
142	-0.0360742
142.2	-0.0360763
142.4	-0.0360785
142.6	-0.0360807
142.8	-0.0360829
143	-0.0360851
143.2	-0.0360873
143.4	-0.0360895
143.6	-0.0360918
143.8	-0.036094
144	-0.0360962
144.2	-0.0360984
144.4	-0.0361006
144.6	-0.0361028
144.8	-0.036105
145	-0.0361072
145.2	-0.0361093
145.4	-0.0361114
145.6	-0.0361135
145.8	-0.0361156
146	-0.0361176
146.2	-0.0361196
146.4	-0.0361216
146.6	-0.0361235
146.8	-0.0361254
147	-0.0361272
147.2	-0.0361291
147.4	-0.0361309
147.6	-0.0361326
147.8	-0.0361344
148	-0.036136
148.2	-0.0361377
148.4	-0.0361393
148.6	-0.0361409
148.8	-0.0361425
149	-0.0361441
149.2	-0.0361456
149.4	-0.0361471
149.6	-0.0361486
149.8	-0.03615
150	-0.0361515
150.2	-0.0361529
150.4	-0.0361543
150.6	-0.0361557
150.8	-0.0361571
151	-0.0361585
151.2	-0.0361599
151.4	-0.0361613
151.6	-0.0361627
151.8	-0.0361641
152	-0.0361655
152.2	-0.0361669
152.4	-0.0361683
152.6	-0.0361697
152.8	-0.0361711
153	-0.0361725
153.2	-0.036174
153.4	-0.0361754
153.6	-0.0361769
153.8	-0.0361783
154	-0.0361798
154.2	-0.0361813
154.4	-0.0361827
154.6	-0.0361842
154.8	-0.0361857
155	-0.0361872
155.2	-0.0361887
155.4	-0.0361903
155.6	-0.0361918
155.8	-0.0361933
156	-0.0361948
156.2	-0.0361963
156.4	-0.0361978
156.6	-0.0361993
156.8	-0.0362008
157	-0.0362023
157.2	-0.0362038
157.4	-0.0362053
157.6	-0.0362067
157.8	-0.0362082
158	-0.0362096
158.2	-0.0362111
158.4	-0.0362125
158.6	-0.0362139
158.8	-0.0362152
159	-0.0362166
159.2	-0.0362179
159.4	-0.0362193
159.6	-0.0362206
159.8	-0.0362219
160	-0.0362231
160.2	-0.0362244
160.4	-0.0362256
160.6	-0.0362268
160.8	-0.036228
161	-0.0362292
161.2	-0.0362304
161.4	-0.0362315
161.6	-0.0362327
161.8	-0.0362338
162	-0.0362349
162.2	-0.036236
162.4	-0.0362371
162.6	-0.0362382
162.8	-0.0362393
163	-0.0362403
163.2	-0.0362414
163.4	-0.0362424
163.6	-0.0362435
163.8	-0.0362445
164	-0.0362455
164.2	-0.0362466
164.4	-0.0362476
164.6	-0.0362486
164.8	-0.0362496
165	-0.0362507
165.2	-0.0362517
165.4	-0.0362527
165.6	-0.0362538
165.8	-0.0362548
166	-0.0362558
166.2	-0.0362568
166.4	-0.0362579
166.6	-0.0362589
166.8	-0.03626
167	-0.036261
167.2	-0.036262
167.4	-0.0362631
167.6	-0.0362641
167.8	-0.0362652
168	-0.0362662
168.2	-0.0362673
168.4	-0.0362683
168.6	-0.0362693
168.8	-0.0362704
169	-0.0362714
169.2	-0.0362724
169.4	-0.0362735
169.6	-0.0362745
169.8	-0.0362755
170	-0.0362765
170.2	-0.0362775
170.4	-0.0362785
170.6	-0.0362795
170.8	-0.0362805
171	-0.0362814
171.2	-0.0362824
171.4	-0.0362833
171.6	-0.0362843
171.8	-0.0362852
172	-0.0362861
172.2	-0.0362871
172.4	-0.036288
172.6	-0.0362889
172.8	-0.0362897
173	-0.0362906
173.2	-0.0362915
173.4	-0.0362923
173.6	-0.0362932
173.8	-0.036294
174	-0.0362948
174.2	-0.0362957
174.4	-0.0362965
174.6	-0.0362973
174.8	-0.0362981
175	-0.0362989
175.2	-0.0362996
175.4	-0.0363004
175.6	-0.0363012
175.8	-0.036302
176	-0.0363027
176.2	-0.0363035
176.4	-0.0363042
176.6	-0.036305
176.8	-0.0363057
177	-0.0363065
177.2	-0.0363072
177.4	-0.036308
177.6	-0.0363087
177.8	-0.0363094
178	-0.0363102
178.2	-0.0363109
178.4	-0.0363116
178.6	-0.0363124
178.8	-0.0363131
179	-0.0363138
179.2	-0.0363146
179.4	-0.0363153
179.6	-0.036316
179.8	-0.0363168
180	-0.0363175
180.2	-0.0363182
180.4	-0.0363189
180.6	-0.0363197
180.8	-0.0363204
181	-0.0363211
181.2	-0.0363218
181.4	-0.0363225
181.6	-0.0363232
181.8	-0.0363239
182	-0.0363246
182.2	-0.0363253
182.4	-0.036326
182.6	-0.0363267
182.8	-0.0363274
183	-0.0363281
183.2	-0.0363288
183.4	-0.0363295
183.6	-0.0363301
183.8	-0.0363308
184	-0.0363315
184.2	-0.0363321
184.4	-0.0363328
184.6	-0.0363334
184.8	-0.0363341
185	-0.0363347
185.2	-0.0363353
185.4	-0.0363359
185.6	-0.0363366
185.8	-0.0363372
186	-0.0363378
186.2	-0.0363384
186.4	-0.036339
186.6	-0.0363395
186.8	-0.0363401
187	-0.0363407
187.2	-0.0363413
187.4	-0.0363418
187.6	-0.0363424
187.8	-0.036343
188	-0.0363435
188.2	-0.0363441
188.4	-0.0363446
188.6	-0.0363452
188.8	-0.0363457
189	-0.0363463
189.2	-0.0363468
189.4	-0.0363473
189.6	-0.0363479
189.8	-0.0363484
190	-0.0363489
190.2	-0.0363494
190.4	-0.03635
190.6	-0.0363505
190.8	-0.036351
191	-0.0363515
191.2	-0.0363521
191.4	-0.0363526
191.6	-0.0363531
191.8	-0.0363536
192	-0.0363541
192.2	-0.0363546
192.4	-0.0363551
192.6	-0.0363556
192.8	-0.0363561
193	-0.0363566
193.2	-0.0363572
193.4	-0.0363577
193.6	-0.0363582
193.8	-0.0363586
194	-0.0363591
194.2	-0.0363596
194.4	-0.0363601
194.6	-0.0363606
194.8	-0.0363611
195	-0.0363616
195.2	-0.0363621
195.4	-0.0363625
195.6	-0.036363
195.8	-0.0363635
196	-0.036364
196.2	-0.0363644
196.4	-0.0363649
196.6	-0.0363653
196.8	-0.0363658
197	-0.0363663
197.2	-0.0363667
197.4	-0.0363671
197.6	-0.0363676
197.8	-0.036368
198	-0.0363685
198.2	-0.0363689
198.4	-0.0363693
198.6	-0.0363697
198.8	-0.0363702
199	-0.0363706
199.2	-0.036371
199.4	-0.0363714
199.6	-0.0363718
199.8	-0.0363722
