# Frequency	Magnitude
1.82617	2.74003e-06
1.83105	2.59285e-06
1.83594	2.29992e-06
1.84082	2.52254e-06
1.8457	2.73874e-06
1.85059	2.47598e-06
1.85547	2.29755e-06
1.86035	2.60798e-06
1.86523	2.69415e-06
1.87012	2.36658e-06
1.875	2.344e-06
1.87988	2.6706e-06
1.88477	2.61195e-06
1.88965	2.28677e-06
1.89453	2.42326e-06
1.89941	2.69697e-06
1.9043	2.50491e-06
1.90918	2.25343e-06
1.91406	2.51325e-06
1.91895	2.68086e-06
1.92383	2.39161e-06
1.92871	2.2719e-06
1.93359	2.59222e-06
1.93848	2.62343e-06
1.94336	2.29402e-06
1.94824	2.33362e-06
1.95313	2.64305e-06
1.95801	2.53304e-06
1.96289	2.23291e-06
1.96777	2.4199e-06
1.97266	2.65511e-06
1.97754	2.4244e-06
1.98242	2.22099e-06
1.9873	2.50821e-06
1.99219	2.6247e-06
1.99707	2.31736e-06
2.00195	2.25833e-06
2.00684	2.57852e-06
2.01172	2.55576e-06
2.0166	2.23391e-06
2.02148	2.33215e-06
2.02637	2.61632e-06
2.03125	2.45903e-06
2.03613	2.19238e-06
2.04102	2.42185e-06
2.0459	2.61366e-06
2.05078	2.35124e-06
2.05566	2.20115e-06
2.06055	2.5058e-06
2.06543	2.56989e-06
2.07031	2.25332e-06
2.0752	2.25514e-06
2.08008	2.56587e-06
2.08496	2.4912e-06
2.08984	2.18619e-06
2.09473	2.33796e-06
2.09961	2.58997e-06
2.10449	2.39054e-06
2.10938	2.16499e-06
2.11426	2.42819e-06
2.11914	2.57297e-06
2.12402	2.28639e-06
2.12891	2.1932e-06
2.13379	2.5054e-06
2.13867	2.5168e-06
2.14355	2.20007e-06
2.14844	2.26108e-06
2.15332	2.55375e-06
2.1582	2.43017e-06
2.16309	2.1509e-06
2.16797	2.34969e-06
2.17285	2.5637e-06
2.17773	2.32802e-06
2.18262	2.15001e-06
2.1875	2.43761e-06
2.19238	2.5328e-06
2.19727	2.23019e-06
2.20215	2.19582e-06
2.20703	2.50603e-06
2.21191	2.46552e-06
2.2168	2.15782e-06
2.22168	2.2746e-06
2.22656	2.54155e-06
2.23145	2.37296e-06
2.23633	2.12778e-06
2.24121	2.36598e-06
2.24609	2.53733e-06
2.25098	2.2721e-06
2.25586	2.14673e-06
2.26074	2.44922e-06
2.26563	2.4934e-06
2.27051	2.18341e-06
2.27539	2.20795e-06
2.28027	2.50725e-06
2.28516	2.41663e-06
2.29004	2.1271e-06
2.29492	2.29468e-06
2.2998	2.5292e-06
2.30469	2.32044e-06
2.30957	2.11679e-06
2.31445	2.38591e-06
2.31934	2.51087e-06
2.32422	2.22341e-06
2.3291	2.15416e-06
2.33398	2.46204e-06
2.33887	2.45481e-06
2.34375	2.14644e-06
2.34863	2.22827e-06
2.35352	2.50841e-06
2.3584	2.37048e-06
2.36328	2.10794e-06
2.36816	2.31997e-06
2.37305	2.51638e-06
2.37793	2.27317e-06
2.38281	2.11738e-06
2.3877	2.40843e-06
2.39258	2.48442e-06
2.39746	2.18281e-06
2.40234	2.17151e-06
2.40723	2.47565e-06
2.41211	2.41764e-06
2.41699	2.12e-06
2.42188	2.2557e-06
2.42676	2.50921e-06
2.43164	2.32774e-06
2.43652	2.10046e-06
2.44141	2.34953e-06
2.44629	2.50315e-06
2.45117	2.23204e-06
2.45605	2.12907e-06
2.46094	2.43279e-06
2.46582	2.45826e-06
2.4707	2.15108e-06
2.47559	2.19777e-06
2.48047	2.48943e-06
2.48535	2.38228e-06
2.49023	2.10451e-06
2.49512	2.28915e-06
