# Frequency	Magnitude
0	1.99154e-17
0.00488281	2.77959e-05
0.00976563	1.67679e-05
0.0146484	1.46062e-05
0.0195313	1.39284e-05
0.0244141	1.04508e-05
0.0292969	8.08172e-06
0.0341797	8.16684e-06
0.0390625	7.41387e-06
0.0439453	5.68573e-06
0.0488281	5.19369e-06
0.0537109	5.45882e-06
0.0585938	4.78469e-06
0.0634766	3.83514e-06
0.0683594	3.92478e-06
0.0732422	4.06193e-06
0.078125	3.43924e-06
0.0830078	2.9616e-06
0.0878906	3.23511e-06
0.0927734	3.21939e-06
0.0976563	2.67695e-06
0.102539	2.52617e-06
0.107422	2.80013e-06
0.112305	2.6293e-06
0.117188	2.18011e-06
0.12207	2.22975e-06
0.126953	2.40274e-06
0.131836	2.12728e-06
0.136719	1.82525e-06
0.141602	1.99115e-06
0.146484	2.05646e-06
0.151367	1.74955e-06
0.15625	1.60802e-06
0.161133	1.80661e-06
0.166016	1.7678e-06
0.170898	1.47826e-06
0.175781	1.47614e-06
0.180664	1.64637e-06
0.185547	1.5219e-06
0.19043	1.29112e-06
0.195313	1.38815e-06
0.200195	1.49482e-06
0.205078	1.31386e-06
0.209961	1.17066e-06
0.214844	1.31743e-06
0.219727	1.34693e-06
0.224609	1.14437e-06
0.229492	1.09863e-06
0.234375	1.24847e-06
0.239258	1.20351e-06
0.244141	1.01544e-06
0.249023	1.05604e-06
0.253906	1.17361e-06
0.258789	1.0687e-06
0.263672	9.26792e-07
0.268555	1.02617e-06
0.273438	1.09063e-06
0.27832	9.48366e-07
0.283203	8.7346e-07
0.288086	9.96782e-07
0.292969	1.00095e-06
0.297852	8.48759e-07
0.302734	8.45781e-07
0.307617	9.60494e-07
0.3125	9.08505e-07
0.317383	7.74668e-07
0.322266	8.32017e-07
0.327148	9.14102e-07
0.332031	8.18885e-07
0.336914	7.27306e-07
0.341797	8.21526e-07
0.34668	8.57628e-07
0.351563	7.385e-07
0.356445	7.03046e-07
0.361328	8.06596e-07
0.366211	7.93513e-07
0.371094	6.73472e-07
0.375977	6.94334e-07
0.380859	7.82813e-07
0.385742	7.25979e-07
0.390625	6.27977e-07
0.395508	6.92317e-07
0.400391	7.48685e-07
0.405273	6.60459e-07
0.410156	6.02508e-07
0.415039	6.89297e-07
0.419922	7.05084e-07
0.424805	6.02877e-07
0.429688	5.93311e-07
0.43457	6.79948e-07
0.439453	6.54742e-07
0.444336	5.58508e-07
0.449219	5.93765e-07
0.454102	6.61486e-07
0.458984	6.01814e-07
0.463867	5.30396e-07
0.46875	5.96748e-07
0.473633	6.33386e-07
0.478516	5.51392e-07
0.483398	5.18004e-07
0.488281	5.96437e-07
0.493164	5.96999e-07
0.498047	5.0877e-07
0.50293	5.17269e-07
0.507813	5.89046e-07
0.512695	5.55197e-07
0.517578	4.78259e-07
0.522461	5.22243e-07
0.527344	5.72861e-07
0.532227	5.12017e-07
0.537109	4.61713e-07
0.541992	5.2708e-07
0.546875	5.4801e-07
0.551758	4.72197e-07
0.556641	4.57635e-07
0.561523	5.27307e-07
0.566406	5.16169e-07
0.571289	4.40379e-07
0.576172	4.61766e-07
0.581055	5.20236e-07
0.585938	4.80298e-07
0.59082	4.19886e-07
0.595703	4.68771e-07
0.600586	5.04927e-07
0.605469	4.44313e-07
0.610352	4.11442e-07
0.615234	4.73843e-07
0.620117	4.81983e-07
0.625	4.12592e-07
0.629883	4.1278e-07
0.634766	4.73544e-07
0.639648	4.53332e-07
0.644531	3.89105e-07
0.649414	4.19604e-07
0.654297	4.66023e-07
0.65918	4.21993e-07
0.664063	3.76188e-07
0.668945	4.27195e-07
0.673828	4.50925e-07
0.678711	3.91755e-07
0.683594	3.73559e-07
0.688477	4.3162e-07
0.693359	4.29231e-07
0.698242	3.66615e-07
0.703125	3.78391e-07
0.708008	4.30272e-07
0.712891	4.03065e-07
0.717773	3.49836e-07
0.722656	3.86514e-07
0.727539	4.21955e-07
0.732422	3.75485e-07
0.737305	3.42793e-07
0.742188	3.93813e-07
0.74707	4.06782e-07
0.751953	3.50127e-07
0.756836	3.44344e-07
0.761719	3.97109e-07
0.766602	3.86034e-07
0.771484	3.30569e-07
0.776367	3.51323e-07
0.78125	3.94472e-07
0.786133	3.61997e-07
0.791016	3.19326e-07
0.795898	3.59808e-07
0.800781	3.85237e-07
0.805664	3.37741e-07
0.810547	3.16866e-07
0.81543	3.66271e-07
0.820313	3.69899e-07
0.825195	3.16715e-07
0.830078	3.21364e-07
0.834961	3.68181e-07
0.839844	3.4999e-07
0.844727	3.02016e-07
0.849609	3.29509e-07
0.854492	3.64175e-07
0.859375	3.27925e-07
0.864258	2.9539e-07
0.869141	3.37713e-07
0.874023	3.54026e-07
0.878906	3.06755e-07
0.883789	2.96476e-07
0.888672	3.43004e-07
0.893555	3.3855e-07
0.898438	2.89685e-07
0.90332	3.02958e-07
0.908203	3.43413e-07
0.913086	3.19491e-07
0.917969	2.79273e-07
0.922852	3.1154e-07
0.927734	3.38054e-07
0.932617	2.9936e-07
0.9375	2.76486e-07
0.942383	3.19021e-07
0.947266	3.27072e-07
0.952148	2.81144e-07
0.957031	2.80255e-07
0.961914	3.22941e-07
0.966797	3.11555e-07
0.97168	2.67746e-07
0.976563	2.87953e-07
0.981445	3.21822e-07
0.986328	2.93426e-07
0.991211	2.61121e-07
0.996094	2.96428e-07
1.00098	3.15186e-07
1.00586	2.75258e-07
1.01074	2.61485e-07
1.01563	3.02882e-07
1.02051	3.03498e-07
1.02539	2.59925e-07
1.03027	2.67202e-07
1.03516	3.05326e-07
1.04004	2.88082e-07
1.04492	2.49949e-07
1.0498	2.75501e-07
