# Time	Value
77	-0.0534734
77.2	-0.0534742
77.4	-0.053475
77.6	-0.0534758
77.8	-0.0534766
78	-0.0534773
78.2	-0.0534781
78.4	-0.0534788
78.6	-0.0534795
78.8	-0.0534802
79	-0.0534809
79.2	-0.0534816
79.4	-0.0534823
79.6	-0.053483
79.8	-0.0534837
80	-0.0534843
80.2	-0.053485
80.4	-0.0534856
80.6	-0.0534862
80.8	-0.0534868
81	-0.0534874
81.2	-0.053488
81.4	-0.0534886
81.6	-0.0534892
81.8	-0.0534898
82	-0.0534903
82.2	-0.0534909
82.4	-0.0534914
82.6	-0.053492
82.8	-0.0534925
83	-0.053493
83.2	-0.0534935
83.4	-0.053494
83.6	-0.0534945
83.8	-0.053495
84	-0.0534955
84.2	-0.0534959
84.4	-0.0534964
84.6	-0.0534968
84.8	-0.0534973
85	-0.0534977
85.2	-0.0534981
85.4	-0.0534986
85.6	-0.053499
85.8	-0.0534994
86	-0.0534998
86.2	-0.0535002
86.4	-0.0535006
86.6	-0.0535009
86.8	-0.0535013
87	-0.0535017
87.2	-0.053502
87.4	-0.0535024
87.6	-0.0535028
87.8	-0.0535031
88	-0.0535034
88.2	-0.0535038
88.4	-0.0535041
88.6	-0.0535044
88.8	-0.0535047
89	-0.0535051
89.2	-0.0535054
89.4	-0.0535057
89.6	-0.053506
89.8	-0.0535063
90	-0.0535066
90.2	-0.0535068
90.4	-0.0535071
90.6	-0.0535074
90.8	-0.0535077
91	-0.0535079
91.2	-0.0535082
91.4	-0.0535085
91.6	-0.0535087
91.8	-0.053509
92	-0.0535092
92.2	-0.0535095
92.4	-0.0535097
92.6	-0.0535099
92.8	-0.0535102
93	-0.0535104
93.2	-0.0535106
93.4	-0.0535108
93.6	-0.0535111
93.8	-0.0535113
94	-0.0535115
94.2	-0.0535117
94.4	-0.0535119
94.6	-0.0535121
94.8	-0.0535123
95	-0.0535125
95.2	-0.0535127
95.4	-0.0535128
95.6	-0.053513
95.8	-0.0535132
96	-0.0535134
96.2	-0.0535136
96.4	-0.0535137
96.6	-0.0535139
96.8	-0.0535141
97	-0.0535142
97.2	-0.0535144
97.4	-0.0535145
97.6	-0.0535147
97.8	-0.0535148
98	-0.053515
98.2	-0.0535151
98.4	-0.0535153
98.6	-0.0535154
98.8	-0.0535156
99	-0.0535157
99.2	-0.0535158
99.4	-0.053516
99.6	-0.0535161
99.8	-0.0535162
100	-0.0535164
100.2	-0.0535165
100.4	-0.0535166
100.6	-0.0535167
100.8	-0.0535169
101	-0.053517
101.2	-0.0535171
101.4	-0.0535172
101.6	-0.0535173
101.8	-0.0535174
102	-0.0535175
102.2	-0.0535176
102.4	-0.0535177
102.6	-0.0535178
102.8	-0.0535179
103	-0.053518
103.2	-0.0535181
103.4	-0.0535182
103.6	-0.0535183
103.8	-0.0535184
104	-0.0535185
104.2	-0.0535186
104.4	-0.0535187
104.6	-0.0535188
104.8	-0.0535189
105	-0.053519
105.2	-0.053519
105.4	-0.0535191
105.6	-0.0535192
105.8	-0.0535193
106	-0.0535194
106.2	-0.0535194
106.4	-0.0535195
106.6	-0.0535196
106.8	-0.0535197
107	-0.0535197
107.2	-0.0535198
107.4	-0.0535199
107.6	-0.0535199
107.8	-0.05352
108	-0.0535201
108.2	-0.0535201
108.4	-0.0535202
108.6	-0.0535203
108.8	-0.0535203
109	-0.0535204
109.2	-0.0535204
109.4	-0.0535205
109.6	-0.0535206
109.8	-0.0535206
110	-0.0535207
110.2	-0.0535207
110.4	-0.0535208
110.6	-0.0535208
110.8	-0.0535209
111	-0.0535209
111.2	-0.053521
111.4	-0.053521
111.6	-0.0535211
111.8	-0.0535211
112	-0.0535212
112.2	-0.0535212
112.4	-0.0535213
112.6	-0.0535213
112.8	-0.0535214
113	-0.0535214
113.2	-0.0535214
113.4	-0.0535215
113.6	-0.0535215
113.8	-0.0535216
114	-0.0535216
114.2	-0.0535217
114.4	-0.0535217
114.6	-0.0535217
114.8	-0.0535218
115	-0.0535218
115.2	-0.0535218
115.4	-0.0535219
115.6	-0.0535219
115.8	-0.0535219
116	-0.053522
116.2	-0.053522
116.4	-0.053522
116.6	-0.0535221
116.8	-0.0535221
117	-0.0535221
117.2	-0.0535222
117.4	-0.0535222
117.6	-0.0535222
117.8	-0.0535223
118	-0.0535223
118.2	-0.0535223
118.4	-0.0535223
118.6	-0.0535224
118.8	-0.0535224
119	-0.0535224
119.2	-0.0535225
119.4	-0.0535225
119.6	-0.0535225
119.8	-0.0535225
120	-0.0535226
120.2	-0.0535226
120.4	-0.0535226
120.6	-0.0535226
120.8	-0.0535226
121	-0.0535227
121.2	-0.0535227
121.4	-0.0535227
121.6	-0.0535227
121.8	-0.0535228
122	-0.0535228
122.2	-0.0535228
122.4	-0.0535228
122.6	-0.0535228
122.8	-0.0535229
123	-0.0535229
123.2	-0.0535229
123.4	-0.0535229
123.6	-0.0535229
123.8	-0.0535229
124	-0.053523
124.2	-0.053523
124.4	-0.053523
124.6	-0.053523
124.8	-0.053523
125	-0.053523
125.2	-0.0535231
125.4	-0.0535231
125.6	-0.0535231
125.8	-0.0535231
126	-0.0535231
126.2	-0.0535231
126.4	-0.0535232
126.6	-0.0535232
126.8	-0.0535232
127	-0.0535232
127.2	-0.0535232
127.4	-0.0535232
127.6	-0.0535232
127.8	-0.0535232
128	-0.0535233
128.2	-0.0535233
128.4	-0.0535233
128.6	-0.0535233
128.8	-0.0535233
129	-0.0535233
129.2	-0.0535233
129.4	-0.0535233
129.6	-0.0535234
129.8	-0.0535234
130	-0.0535234
130.2	-0.0535234
130.4	-0.0535234
130.6	-0.0535234
130.8	-0.0535234
131	-0.0535234
131.2	-0.0535234
131.4	-0.0535234
131.6	-0.0535235
131.8	-0.0535235
132	-0.0535235
132.2	-0.0535235
132.4	-0.0535235
132.6	-0.0535235
132.8	-0.0535235
133	-0.0535235
133.2	-0.0535235
133.4	-0.0535235
133.6	-0.0535235
133.8	-0.0535235
134	-0.0535236
134.2	-0.0535236
134.4	-0.0535236
134.6	-0.0535236
134.8	-0.0535236
135	-0.0535236
135.2	-0.0535236
135.4	-0.0535236
135.6	-0.0535236
135.8	-0.0535236
136	-0.0535236
136.2	-0.0535236
136.4	-0.0535236
136.6	-0.0535236
136.8	-0.0535236
137	-0.0535237
137.2	-0.0535237
137.4	-0.0535237
137.6	-0.0535237
137.8	-0.0535237
138	-0.0535237
138.2	-0.0535237
138.4	-0.0535237
138.6	-0.0535237
138.8	-0.0535237
139	-0.0535237
139.2	-0.0535237
139.4	-0.0535237
139.6	-0.0535237
139.8	-0.0535237
140	-0.0535237
140.2	-0.0535237
140.4	-0.0535237
140.6	-0.0535237
140.8	-0.0535238
141	-0.0535238
141.2	-0.0535238
141.4	-0.0535238
141.6	-0.0535238
141.8	-0.0535238
142	-0.0535238
142.2	-0.0535238
142.4	-0.0535238
142.6	-0.0535238
142.8	-0.0535238
143	-0.0535238
143.2	-0.0535238
143.4	-0.0535238
143.6	-0.0535238
143.8	-0.0535238
144	-0.0535238
144.2	-0.0535238
144.4	-0.0535238
144.6	-0.0535238
144.8	-0.0535238
145	-0.0535238
145.2	-0.0535238
145.4	-0.0535238
145.6	-0.0535238
145.8	-0.0535238
146	-0.0535238
146.2	-0.0535238
146.4	-0.0535238
146.6	-0.0535239
146.8	-0.0535239
147	-0.0535239
147.2	-0.0535239
147.4	-0.0535239
147.6	-0.0535239
147.8	-0.0535239
148	-0.0535239
148.2	-0.0535239
148.4	-0.0535239
148.6	-0.0535239
148.8	-0.0535239
149	-0.0535239
149.2	-0.0535239
149.4	-0.0535239
149.6	-0.0535239
149.8	-0.0535239
150	-0.0535239
150.2	-0.0535239
150.4	-0.0535239
150.6	-0.0535239
150.8	-0.0535239
151	-0.0535239
151.2	-0.0535239
151.4	-0.0535239
151.6	-0.0535239
151.8	-0.0535239
152	-0.0535239
152.2	-0.0535239
152.4	-0.0535239
152.6	-0.0535239
152.8	-0.0535239
153	-0.0535239
153.2	-0.0535239
153.4	-0.0535239
153.6	-0.0535239
153.8	-0.0535239
154	-0.0535239
154.2	-0.0535239
154.4	-0.0535239
154.6	-0.0535239
154.8	-0.0535239
155	-0.0535239
155.2	-0.0535239
155.4	-0.0535239
155.6	-0.0535239
155.8	-0.0535239
156	-0.0535239
156.2	-0.0535239
156.4	-0.0535239
156.6	-0.0535239
156.8	-0.0535239
157	-0.0535239
157.2	-0.0535239
157.4	-0.0535239
157.6	-0.0535239
157.8	-0.0535239
158	-0.053524
158.2	-0.053524
158.4	-0.053524
158.6	-0.053524
158.8	-0.053524
159	-0.053524
159.2	-0.053524
159.4	-0.053524
159.6	-0.053524
159.8	-0.053524
160	-0.053524
160.2	-0.053524
160.4	-0.053524
160.6	-0.053524
160.8	-0.053524
161	-0.053524
161.2	-0.053524
161.4	-0.053524
161.6	-0.053524
161.8	-0.053524
162	-0.053524
162.2	-0.053524
162.4	-0.053524
162.6	-0.053524
162.8	-0.053524
163	-0.053524
163.2	-0.053524
163.4	-0.053524
163.6	-0.053524
163.8	-0.053524
164	-0.053524
164.2	-0.053524
164.4	-0.053524
164.6	-0.053524
164.8	-0.053524
165	-0.053524
165.2	-0.053524
165.4	-0.053524
165.6	-0.053524
165.8	-0.053524
166	-0.053524
166.2	-0.053524
166.4	-0.053524
166.6	-0.053524
166.8	-0.053524
167	-0.053524
167.2	-0.053524
167.4	-0.053524
167.6	-0.053524
167.8	-0.053524
168	-0.053524
168.2	-0.053524
168.4	-0.053524
168.6	-0.053524
168.8	-0.053524
169	-0.053524
169.2	-0.053524
169.4	-0.053524
169.6	-0.053524
169.8	-0.053524
170	-0.053524
170.2	-0.053524
170.4	-0.053524
170.6	-0.053524
170.8	-0.053524
171	-0.053524
171.2	-0.053524
171.4	-0.053524
171.6	-0.053524
171.8	-0.053524
172	-0.053524
172.2	-0.053524
172.4	-0.053524
172.6	-0.053524
172.8	-0.053524
173	-0.053524
173.2	-0.053524
173.4	-0.053524
173.6	-0.053524
173.8	-0.053524
174	-0.053524
174.2	-0.053524
174.4	-0.053524
174.6	-0.053524
174.8	-0.053524
175	-0.053524
175.2	-0.053524
175.4	-0.053524
175.6	-0.053524
175.8	-0.053524
176	-0.053524
176.2	-0.053524
176.4	-0.053524
176.6	-0.053524
176.8	-0.053524
177	-0.053524
177.2	-0.053524
177.4	-0.053524
177.6	-0.053524
177.8	-0.053524
178	-0.053524
178.2	-0.053524
178.4	-0.053524
178.6	-0.053524
178.8	-0.053524
179	-0.053524
179.2	-0.053524
179.4	-0.053524
179.6	-0.053524
179.8	-0.053524
180	-0.053524
180.2	-0.053524
180.4	-0.053524
180.6	-0.053524
180.8	-0.053524
181	-0.053524
181.2	-0.053524
181.4	-0.053524
181.6	-0.053524
181.8	-0.053524
182	-0.053524
182.2	-0.053524
182.4	-0.053524
182.6	-0.053524
182.8	-0.053524
183	-0.053524
183.2	-0.053524
183.4	-0.053524
183.6	-0.053524
183.8	-0.053524
184	-0.053524
184.2	-0.053524
184.4	-0.053524
184.6	-0.053524
184.8	-0.053524
185	-0.053524
185.2	-0.053524
185.4	-0.053524
185.6	-0.053524
185.8	-0.053524
186	-0.053524
186.2	-0.053524
186.4	-0.053524
186.6	-0.053524
186.8	-0.053524
187	-0.053524
187.2	-0.053524
187.4	-0.053524
187.6	-0.053524
187.8	-0.053524
188	-0.053524
188.2	-0.053524
188.4	-0.053524
188.6	-0.053524
188.8	-0.053524
189	-0.053524
189.2	-0.053524
189.4	-0.053524
189.6	-0.053524
189.8	-0.053524
190	-0.053524
190.2	-0.053524
190.4	-0.053524
190.6	-0.053524
190.8	-0.053524
191	-0.053524
191.2	-0.053524
191.4	-0.053524
191.6	-0.053524
191.8	-0.053524
192	-0.053524
192.2	-0.053524
192.4	-0.053524
192.6	-0.053524
192.8	-0.053524
193	-0.053524
193.2	-0.053524
193.4	-0.053524
193.6	-0.053524
193.8	-0.053524
194	-0.053524
194.2	-0.053524
194.4	-0.053524
194.6	-0.053524
194.8	-0.053524
195	-0.053524
195.2	-0.053524
195.4	-0.053524
195.6	-0.053524
195.8	-0.053524
196	-0.053524
196.2	-0.053524
196.4	-0.053524
196.6	-0.053524
196.8	-0.053524
197	-0.053524
197.2	-0.053524
197.4	-0.053524
197.6	-0.053524
197.8	-0.053524
198	-0.053524
198.2	-0.053524
198.4	-0.053524
198.6	-0.053524
198.8	-0.053524
199	-0.053524
199.2	-0.053524
199.4	-0.053524
199.6	-0.053524
199.8	-0.053524
