# Time	Value
131	-0.0134589
131.2	-0.0131721
131.4	-0.0128743
131.6	-0.0125701
131.8	-0.0122647
132	-0.0119633
132.2	-0.0116712
132.4	-0.0113937
132.6	-0.0111358
132.8	-0.0109024
133	-0.0106976
133.2	-0.010525
133.4	-0.0103878
133.6	-0.0102881
133.8	-0.0102276
134	-0.0102066
134.2	-0.0102251
134.4	-0.0102819
134.6	-0.0103753
134.8	-0.0105027
135	-0.0106613
135.2	-0.0108473
135.4	-0.0110567
135.6	-0.0112849
135.8	-0.0115274
136	-0.0117796
136.2	-0.0120373
136.4	-0.0122962
136.6	-0.0125524
136.8	-0.0128024
137	-0.0130433
137.2	-0.0132723
137.4	-0.0134875
137.6	-0.0136873
137.8	-0.0138707
138	-0.0140372
138.2	-0.0141866
138.4	-0.0143191
138.6	-0.0144352
138.8	-0.0145355
139	-0.0146206
139.2	-0.0146911
139.4	-0.0147479
139.6	-0.0147915
139.8	-0.0148225
140	-0.0148412
140.2	-0.0148478
140.4	-0.0148421
140.6	-0.0148241
140.8	-0.0147932
141	-0.014749
141.2	-0.014691
141.4	-0.0146185
141.6	-0.014531
141.8	-0.0144283
142	-0.0143102
142.2	-0.0141767
142.4	-0.0140284
142.6	-0.0138658
142.8	-0.01369
143	-0.0135024
143.2	-0.0133048
143.4	-0.0130995
143.6	-0.0128889
143.8	-0.0126758
144	-0.0124634
144.2	-0.0122548
144.4	-0.0120536
144.6	-0.011863
144.8	-0.0116866
145	-0.0115273
145.2	-0.0113884
145.4	-0.0112724
145.6	-0.0111817
145.8	-0.011118
146	-0.0110826
146.2	-0.0110761
146.4	-0.0110989
146.6	-0.0111505
146.8	-0.01123
147	-0.0113359
147.2	-0.0114662
147.4	-0.0116187
147.6	-0.0117904
147.8	-0.0119781
148	-0.0121785
148.2	-0.0123881
148.4	-0.0126033
148.6	-0.0128207
148.8	-0.0130368
149	-0.0132486
149.2	-0.013453
149.4	-0.0136473
149.6	-0.0138296
149.8	-0.0139978
150	-0.0141507
150.2	-0.0142872
150.4	-0.0144066
150.6	-0.0145088
150.8	-0.0145937
151	-0.0146616
151.2	-0.0147131
151.4	-0.0147489
151.6	-0.0147699
151.8	-0.0147769
152	-0.0147709
152.2	-0.0147528
152.4	-0.0147234
152.6	-0.0146834
152.8	-0.0146334
153	-0.0145741
153.2	-0.0145058
153.4	-0.0144289
153.6	-0.0143437
153.8	-0.0142504
154	-0.0141493
154.2	-0.0140407
154.4	-0.013925
154.6	-0.0138027
154.8	-0.0136743
155	-0.0135405
155.2	-0.0134023
155.4	-0.0132608
155.6	-0.0131172
155.8	-0.012973
156	-0.0128297
156.2	-0.0126894
156.4	-0.0125538
156.6	-0.012425
156.8	-0.0123051
157	-0.0121961
157.2	-0.0121001
157.4	-0.0120188
157.6	-0.0119538
157.8	-0.0119067
158	-0.0118785
158.2	-0.0118701
158.4	-0.0118821
158.6	-0.0119146
158.8	-0.0119674
159	-0.0120397
159.2	-0.0121308
159.4	-0.0122391
159.6	-0.0123632
159.8	-0.012501
160	-0.0126503
160.2	-0.0128086
160.4	-0.0129734
160.6	-0.0131419
160.8	-0.0133116
161	-0.0134797
161.2	-0.0136438
161.4	-0.0138015
161.6	-0.0139507
161.8	-0.0140896
162	-0.0142166
162.2	-0.0143305
162.4	-0.0144301
162.6	-0.014515
162.8	-0.0145847
163	-0.0146394
163.2	-0.0146791
163.4	-0.0147042
163.6	-0.0147155
163.8	-0.0147135
164	-0.0146993
164.2	-0.0146738
164.4	-0.0146379
164.6	-0.0145926
164.8	-0.0145389
165	-0.0144778
165.2	-0.0144101
165.4	-0.0143365
165.6	-0.0142579
165.8	-0.0141749
166	-0.0140879
166.2	-0.0139977
166.4	-0.0139047
166.6	-0.0138095
166.8	-0.0137125
167	-0.0136142
167.2	-0.0135153
167.4	-0.0134163
167.6	-0.013318
167.8	-0.0132212
168	-0.0131266
168.2	-0.0130354
168.4	-0.0129484
168.6	-0.0128669
168.8	-0.0127918
169	-0.0127243
169.2	-0.0126655
169.4	-0.0126166
169.6	-0.0125786
169.8	-0.0125523
170	-0.0125385
170.2	-0.0125379
170.4	-0.0125509
170.6	-0.0125778
170.8	-0.0126183
171	-0.0126724
171.2	-0.0127394
171.4	-0.0128186
171.6	-0.012909
171.8	-0.0130093
172	-0.0131183
172.2	-0.0132342
172.4	-0.0133554
172.6	-0.0134799
172.8	-0.0136059
173	-0.0137314
173.2	-0.0138545
173.4	-0.0139734
173.6	-0.0140865
173.8	-0.0141922
174	-0.0142892
174.2	-0.0143764
174.4	-0.0144528
174.6	-0.0145178
174.8	-0.0145709
175	-0.0146118
175.2	-0.0146407
175.4	-0.0146575
175.6	-0.0146628
175.8	-0.014657
176	-0.0146409
176.2	-0.0146151
176.4	-0.0145806
176.6	-0.0145382
176.8	-0.014489
177	-0.0144338
177.2	-0.0143735
177.4	-0.014309
177.6	-0.0142412
177.8	-0.0141707
178	-0.0140984
178.2	-0.0140249
178.4	-0.0139508
178.6	-0.0138765
178.8	-0.0138027
179	-0.0137297
179.2	-0.0136581
179.4	-0.0135882
179.6	-0.0135206
179.8	-0.0134556
180	-0.0133938
180.2	-0.0133357
180.4	-0.0132817
180.6	-0.0132324
180.8	-0.0131884
181	-0.0131503
181.2	-0.0131186
181.4	-0.0130939
181.6	-0.0130768
181.8	-0.0130677
182	-0.0130669
182.2	-0.0130749
182.4	-0.0130919
182.6	-0.0131178
182.8	-0.0131528
183	-0.0131965
183.2	-0.0132487
183.4	-0.0133089
183.6	-0.0133763
183.8	-0.0134503
184	-0.0135298
184.2	-0.0136139
184.4	-0.0137013
184.6	-0.013791
184.8	-0.0138815
185	-0.0139716
185.2	-0.01406
185.4	-0.0141454
185.6	-0.0142266
185.8	-0.0143025
186	-0.0143721
186.2	-0.0144346
186.4	-0.0144891
186.6	-0.0145352
186.8	-0.0145724
187	-0.0146004
187.2	-0.0146192
187.4	-0.0146289
187.6	-0.0146297
187.8	-0.0146219
188	-0.0146061
188.2	-0.0145827
188.4	-0.0145525
188.6	-0.0145162
188.8	-0.0144745
189	-0.0144283
189.2	-0.0143783
189.4	-0.0143253
189.6	-0.01427
189.8	-0.0142132
190	-0.0141555
190.2	-0.0140975
190.4	-0.0140399
190.6	-0.0139831
190.8	-0.0139277
191	-0.0138739
191.2	-0.0138223
191.4	-0.0137731
191.6	-0.0137267
191.8	-0.0136834
192	-0.0136434
192.2	-0.0136071
192.4	-0.0135747
192.6	-0.0135466
192.8	-0.0135228
193	-0.0135038
193.2	-0.0134897
193.4	-0.0134808
193.6	-0.0134773
193.8	-0.0134795
194	-0.0134873
194.2	-0.013501
194.4	-0.0135205
194.6	-0.0135459
194.8	-0.013577
195	-0.0136136
195.2	-0.0136555
195.4	-0.0137022
195.6	-0.0137534
195.8	-0.0138085
196	-0.0138668
196.2	-0.0139276
196.4	-0.0139903
196.6	-0.014054
196.8	-0.0141178
197	-0.014181
197.2	-0.0142426
197.4	-0.0143018
197.6	-0.0143579
197.8	-0.01441
198	-0.0144575
198.2	-0.0144998
198.4	-0.0145364
198.6	-0.0145668
198.8	-0.0145908
199	-0.0146081
199.2	-0.0146188
199.4	-0.0146228
199.6	-0.0146203
199.8	-0.0146116
200	-0.0145969
200.2	-0.0145767
200.4	-0.0145516
200.6	-0.0145219
200.8	-0.0144884
201	-0.0144515
201.2	-0.014412
201.4	-0.0143704
201.6	-0.0143274
201.8	-0.0142835
202	-0.0142392
202.2	-0.0141952
202.4	-0.014152
202.6	-0.0141098
202.8	-0.0140692
203	-0.0140305
203.2	-0.0139939
203.4	-0.0139599
203.6	-0.0139286
203.8	-0.0139003
204	-0.0138751
204.2	-0.0138532
204.4	-0.0138348
204.6	-0.0138199
204.8	-0.0138087
205	-0.0138012
205.2	-0.0137976
205.4	-0.0137979
205.6	-0.0138021
205.8	-0.0138102
206	-0.0138224
206.2	-0.0138384
206.4	-0.0138582
206.6	-0.0138818
206.8	-0.013909
207	-0.0139395
207.2	-0.0139731
207.4	-0.0140096
207.6	-0.0140486
207.8	-0.0140896
208	-0.0141324
208.2	-0.0141763
208.4	-0.0142209
208.6	-0.0142657
208.8	-0.0143102
209	-0.0143537
209.2	-0.0143957
209.4	-0.0144357
209.6	-0.0144732
209.8	-0.0145077
210	-0.0145388
210.2	-0.0145661
210.4	-0.0145892
210.6	-0.014608
210.8	-0.0146221
211	-0.0146316
211.2	-0.0146364
211.4	-0.0146364
211.6	-0.0146319
211.8	-0.0146231
212	-0.01461
212.2	-0.0145932
212.4	-0.0145728
212.6	-0.0145494
212.8	-0.0145233
213	-0.0144949
213.2	-0.0144648
213.4	-0.0144333
213.6	-0.0144011
213.8	-0.0143684
214	-0.0143357
214.2	-0.0143034
214.4	-0.014272
214.6	-0.0142417
214.8	-0.0142129
215	-0.0141859
215.2	-0.0141608
215.4	-0.014138
215.6	-0.0141176
215.8	-0.0140997
216	-0.0140845
216.2	-0.0140721
216.4	-0.0140624
216.6	-0.0140557
216.8	-0.0140519
217	-0.0140511
217.2	-0.0140531
217.4	-0.014058
217.6	-0.0140658
217.8	-0.0140764
218	-0.0140897
218.2	-0.0141055
218.4	-0.0141239
218.6	-0.0141446
218.8	-0.0141675
219	-0.0141924
219.2	-0.014219
219.4	-0.0142472
219.6	-0.0142767
219.8	-0.0143071
220	-0.0143382
220.2	-0.0143697
220.4	-0.0144013
220.6	-0.0144325
220.8	-0.014463
221	-0.0144925
221.2	-0.0145206
221.4	-0.0145471
221.6	-0.0145715
221.8	-0.0145937
222	-0.0146132
222.2	-0.01463
222.4	-0.0146438
222.6	-0.0146545
222.8	-0.014662
223	-0.0146662
223.2	-0.0146672
223.4	-0.0146649
223.6	-0.0146596
223.8	-0.0146512
224	-0.0146401
224.2	-0.0146263
224.4	-0.0146103
224.6	-0.0145922
224.8	-0.0145724
225	-0.0145512
225.2	-0.0145288
225.4	-0.0145058
225.6	-0.0144823
225.8	-0.0144587
226	-0.0144353
226.2	-0.0144125
226.4	-0.0143904
226.6	-0.0143694
226.8	-0.0143497
227	-0.0143315
227.2	-0.014315
227.4	-0.0143003
227.6	-0.0142875
227.8	-0.0142769
228	-0.0142683
228.2	-0.014262
228.4	-0.0142579
228.6	-0.014256
228.8	-0.0142564
229	-0.0142589
229.2	-0.0142636
229.4	-0.0142704
229.6	-0.0142793
229.8	-0.01429
230	-0.0143026
230.2	-0.0143169
230.4	-0.0143328
230.6	-0.0143501
230.8	-0.0143687
231	-0.0143884
231.2	-0.0144091
231.4	-0.0144305
231.6	-0.0144525
231.8	-0.0144748
232	-0.0144973
232.2	-0.0145196
232.4	-0.0145416
232.6	-0.0145631
232.8	-0.0145838
233	-0.0146035
233.2	-0.0146221
233.4	-0.0146392
233.6	-0.0146547
233.8	-0.0146685
234	-0.0146803
234.2	-0.0146901
234.4	-0.0146978
234.6	-0.0147034
234.8	-0.0147066
235	-0.0147077
235.2	-0.0147065
235.4	-0.0147032
235.6	-0.0146977
235.8	-0.0146904
236	-0.0146812
236.2	-0.0146703
236.4	-0.0146579
236.6	-0.0146443
236.8	-0.0146296
237	-0.0146141
237.2	-0.0145979
237.4	-0.0145814
237.6	-0.0145648
237.8	-0.0145483
238	-0.0145321
238.2	-0.0145164
238.4	-0.0145014
238.6	-0.0144874
238.8	-0.0144744
239	-0.0144626
239.2	-0.0144522
239.4	-0.0144433
239.6	-0.0144358
239.8	-0.01443
240	-0.0144258
240.2	-0.0144233
240.4	-0.0144225
240.6	-0.0144233
240.8	-0.0144258
241	-0.0144299
241.2	-0.0144355
241.4	-0.0144426
241.6	-0.014451
241.8	-0.0144608
242	-0.0144718
242.2	-0.0144839
242.4	-0.014497
242.6	-0.0145109
242.8	-0.0145256
243	-0.0145408
243.2	-0.0145565
243.4	-0.0145725
243.6	-0.0145886
243.8	-0.0146047
244	-0.0146207
244.2	-0.0146363
244.4	-0.0146515
244.6	-0.0146661
244.8	-0.01468
245	-0.014693
245.2	-0.0147049
245.4	-0.0147158
245.6	-0.0147254
245.8	-0.0147337
246	-0.0147405
246.2	-0.014746
246.4	-0.0147499
246.6	-0.0147523
246.8	-0.0147531
247	-0.0147525
247.2	-0.0147503
247.4	-0.0147467
247.6	-0.0147418
247.8	-0.0147356
248	-0.0147282
248.2	-0.0147199
248.4	-0.0147106
248.6	-0.0147005
248.8	-0.0146898
249	-0.0146787
249.2	-0.0146674
249.4	-0.0146558
249.6	-0.0146444
249.8	-0.0146331
