# Time	U	V	U_magnitude
14.8	0.0239198	0.176893	0.178503
15	0.0265769	0.173985	0.176004
15.2	0.0291555	0.171124	0.17359
15.4	0.0316715	0.168359	0.171312
15.6	0.0341352	0.165724	0.169203
15.8	0.0365628	0.163218	0.167263
16	0.038969	0.160819	0.165473
16.2	0.0413533	0.158507	0.163813
16.4	0.0437069	0.156263	0.16226
16.6	0.0460257	0.154055	0.160784
16.8	0.0483065	0.15185	0.159348
17	0.0505375	0.14962	0.157925
17.2	0.0527037	0.147352	0.156494
17.4	0.0547945	0.145028	0.155034
17.6	0.0568052	0.142631	0.153527
17.8	0.0587261	0.140153	0.151959
18	0.060545	0.137593	0.150325
18.2	0.0622566	0.13495	0.148618
18.4	0.0638585	0.132222	0.146835
18.6	0.0653455	0.12941	0.144972
18.8	0.0667122	0.126522	0.143032
19	0.0679571	0.123563	0.141018
19.2	0.0690809	0.120537	0.138929
19.4	0.0700821	0.117448	0.136769
19.6	0.0709583	0.114305	0.134539
19.8	0.0717098	0.111113	0.132244
20	0.0723389	0.107877	0.129886
20.2	0.0728459	0.104601	0.127467
20.4	0.0732298	0.101291	0.12499
20.6	0.0734908	0.0979534	0.122457
20.8	0.0736307	0.0945901	0.11987
21	0.0736497	0.0912054	0.117229
21.2	0.073547	0.0878042	0.114537
21.4	0.0733228	0.0843905	0.111794
21.6	0.0729779	0.0809671	0.109002
21.8	0.0725125	0.0775378	0.106161
22	0.0719255	0.0741069	0.103272
22.2	0.071217	0.0706784	0.100336
22.4	0.0703875	0.0672558	0.0973537
22.6	0.0694366	0.0638433	0.094326
22.8	0.0683639	0.0604446	0.0912533
23	0.0671698	0.0570638	0.0881366
23.2	0.065855	0.0537056	0.0849775
23.4	0.0644196	0.050375	0.0817773
23.6	0.0628641	0.0470772	0.0785376
23.8	0.0611898	0.0438173	0.0752606
24	0.0593983	0.0406002	0.0719482
24.2	0.0574913	0.0374316	0.068603
24.4	0.0554707	0.0343177	0.065228
24.6	0.0533389	0.0312639	0.0618261
24.8	0.0510994	0.0282765	0.0584013
25	0.0487553	0.0253613	0.054957
25.2	0.0463105	0.0225247	0.0514978
25.4	0.043769	0.0197729	0.048028
25.6	0.0411359	0.017112	0.0445531
25.8	0.038416	0.014548	0.0410784
26	0.0356149	0.0120872	0.0376102
26.2	0.0327383	0.00973518	0.0341551
26.4	0.0297928	0.00749822	0.0307219
26.6	0.0267847	0.00538112	0.0273199
26.8	0.0237209	0.0033903	0.023962
27	0.020609	0.00153026	0.0206657
27.2	0.017456	-0.000194547	0.0174571
27.4	0.0142701	-0.00177892	0.0143806
27.6	0.0110596	-0.00321962	0.0115187
27.8	0.0078325	-0.00451415	0.00904023
28	0.00459784	-0.0056604	0.00729248
28.2	0.00136497	-0.0066563	0.00679481
28.4	-0.00185582	-0.00750092	0.00772709
28.6	-0.00505337	-0.00819371	0.0096267
28.8	-0.00822094	-0.00873559	0.0119956
29	-0.0113511	-0.00912748	0.0145657
29.2	-0.0144369	-0.0093708	0.0172115
29.4	-0.017472	-0.00946745	0.0198721
29.6	-0.0204497	-0.00941976	0.0225149
29.8	-0.023364	-0.00923053	0.0251213
30	-0.0262094	-0.00890294	0.0276802
30.2	-0.0289801	-0.00844044	0.0301842
30.4	-0.0316709	-0.00784702	0.0326285
30.6	-0.034277	-0.00712691	0.0350101
30.8	-0.0367933	-0.00628486	0.0373262
31	-0.0392152	-0.005325	0.0395751
31.2	-0.0415388	-0.00425219	0.0417559
31.4	-0.0437599	-0.00307157	0.0438675
31.6	-0.045875	-0.00178894	0.0459099
31.8	-0.0478801	-0.000409195	0.0478818
32	-0.0497723	0.00106195	0.0497836
32.2	-0.0515491	0.00261909	0.0516156
32.4	-0.0532068	0.00425615	0.0533767
32.6	-0.0547437	0.00596788	0.0550681
32.8	-0.0561575	0.00774859	0.0566895
33	-0.0574457	0.0095923	0.0582411
33.2	-0.0586072	0.0114937	0.0597237
33.4	-0.0596398	0.0134464	0.0611369
33.6	-0.0605427	0.0154455	0.0624818
33.8	-0.0613143	0.0174843	0.0637585
34	-0.0619539	0.0195578	0.0649676
34.2	-0.0624605	0.0216596	0.0661094
34.4	-0.0628337	0.0237843	0.0671846
34.6	-0.063073	0.0259257	0.0681935
34.8	-0.0631781	0.0280779	0.0691364
35	-0.0631492	0.0302348	0.070014
35.2	-0.0629862	0.0323901	0.0708264
35.4	-0.0626897	0.0345376	0.0715741
35.6	-0.0622602	0.0366709	0.0722571
35.8	-0.0616987	0.0387836	0.0728758
36	-0.0610062	0.0408691	0.0734305
36.2	-0.0601842	0.0429207	0.0739211
36.4	-0.0592344	0.0449319	0.0743477
36.6	-0.0581589	0.0468956	0.0747105
36.8	-0.05696	0.0488051	0.0750092
37	-0.0556403	0.0506537	0.0752438
37.2	-0.0542025	0.0524344	0.075414
37.4	-0.05265	0.0541405	0.0755197
37.6	-0.0509862	0.0557654	0.0755604
37.8	-0.049215	0.0573021	0.0755358
38	-0.0473406	0.0587442	0.0754455
38.2	-0.0453676	0.0600851	0.075289
38.4	-0.0433008	0.0613183	0.0750659
38.6	-0.0411455	0.0624375	0.0747756
38.8	-0.0389073	0.0634366	0.0744176
39	-0.0365924	0.0643096	0.0739915
39.2	-0.0342072	0.0650508	0.0734965
39.4	-0.0317588	0.0656544	0.0729323
39.6	-0.0292546	0.0661154	0.0722985
39.8	-0.0267027	0.0664287	0.0715947
40	-0.0241116	0.0665899	0.0708208
40.2	-0.0214904	0.0665948	0.0699764
40.4	-0.0188486	0.0664398	0.0690617
40.6	-0.0161964	0.0661218	0.0680766
40.8	-0.0135442	0.0656386	0.0670215
41	-0.0109031	0.0649885	0.0658967
41.2	-0.00828449	0.0641703	0.0647029
41.4	-0.00570003	0.0631839	0.0634405
41.6	-0.00316178	0.0620299	0.0621105
41.8	-0.000682357	0.0607099	0.0607137
42	0.00172524	0.0592259	0.0592511
42.2	0.00404848	0.0575815	0.0577236
42.4	0.00627533	0.0557805	0.0561324
42.6	0.00839425	0.0538279	0.0544785
42.8	0.0103931	0.0517296	0.0527633
43	0.012261	0.0494922	0.0509883
43.2	0.0139863	0.0471231	0.0491549
43.4	0.0155588	0.0446309	0.0472652
43.6	0.0169681	0.0420245	0.0453208
43.8	0.0182045	0.039314	0.0433243
44	0.0192592	0.0365102	0.0412785
44.2	0.0201238	0.0336242	0.0391861
44.4	0.02079	0.0306683	0.0370509
44.6	0.0212512	0.0276555	0.0348775
44.8	0.0215014	0.0245994	0.0326717
45	0.0215351	0.0215142	0.0304404
45.2	0.0213478	0.0184146	0.0281927
45.4	0.0209361	0.0153161	0.0259403
45.6	0.0202973	0.0122347	0.0236995
45.8	0.0194301	0.00918729	0.0214927
46	0.0183349	0.00619166	0.0193521
46.2	0.0170122	0.00326666	0.017323
46.4	0.0154651	0.000431792	0.0154712
46.6	0.0136989	-0.00229145	0.0138892
46.8	0.0117195	-0.00488406	0.0126965
47	0.00953627	-0.00732716	0.0120261
47.2	0.00715935	-0.00960333	0.0119783
47.4	0.00460159	-0.0116944	0.0125672
47.6	0.00187794	-0.0135844	0.0137136
47.8	-0.000993613	-0.0152573	0.0152896
48	-0.00399182	-0.0166991	0.0171695
48.2	-0.00709588	-0.0178965	0.019252
48.4	-0.0102837	-0.0188388	0.0214629
48.6	-0.0135325	-0.0195167	0.0237493
48.8	-0.0168191	-0.0199225	0.0260728
49	-0.020119	-0.0200508	0.0284044
49.2	-0.0234077	-0.0198985	0.0307224
49.4	-0.0266605	-0.0194645	0.0330098
49.6	-0.0298527	-0.0187503	0.0352528
49.8	-0.0329597	-0.0177595	0.0374399
50	-0.0359574	-0.0164975	0.0395613
50.2	-0.0388224	-0.0149727	0.0416096
50.4	-0.0415317	-0.0131958	0.0435776
50.6	-0.0440632	-0.0111791	0.0454592
50.8	-0.0463959	-0.00893793	0.0472489
51	-0.0485101	-0.00648908	0.0489422
51.2	-0.0503875	-0.00385182	0.0505345
51.4	-0.0520113	-0.00104765	0.0520219
51.6	-0.0533669	0.00189892	0.0534007
51.8	-0.0544416	0.00496102	0.0546672
52	-0.0552252	0.00811111	0.0558177
52.2	-0.05571	0.0113209	0.0568486
52.4	-0.0558913	0.0145613	0.0577569
52.6	-0.0557674	0.0178025	0.05854
52.8	-0.0553402	0.0210146	0.0591959
53	-0.0546148	0.0241679	0.0597232
53.2	-0.0536	0.0272334	0.0601216
53.4	-0.052308	0.0301831	0.0603916
53.6	-0.0507545	0.0329907	0.0605343
53.8	-0.0489584	0.035632	0.0605522
54	-0.0469414	0.0380853	0.0604483
54.2	-0.0447277	0.0403323	0.0602267
54.4	-0.042343	0.0423577	0.0598924
54.6	-0.0398145	0.0441502	0.0594511
54.8	-0.0371699	0.0457021	0.0589091
55	-0.0344366	0.0470095	0.0582733
55.2	-0.0316413	0.0480718	0.0575506
55.4	-0.028809	0.0488919	0.0567484
55.6	-0.0259633	0.0494751	0.0558737
55.8	-0.0231251	0.0498288	0.0549334
56	-0.0203133	0.0499621	0.0539337
56.2	-0.0175442	0.0498851	0.0528802
56.4	-0.0148315	0.0496082	0.0517779
56.6	-0.0121872	0.0491421	0.0506307
56.8	-0.00962083	0.048497	0.0494421
57	-0.00714072	0.0476827	0.0482144
57.2	-0.00475376	0.0467081	0.0469494
57.4	-0.00246607	0.0455814	0.0456481
57.6	-0.000283464	0.04431	0.0443109
57.8	0.00178803	0.0429003	0.0429376
58	0.00374342	0.0413585	0.0415275
58.2	0.00557816	0.03969	0.04008
58.4	0.00728764	0.0378997	0.0385941
58.6	0.00886589	0.0359926	0.0370685
58.8	0.0103071	0.0339733	0.0355024
59	0.0116032	0.031847	0.0338949
59.2	0.0127468	0.0296193	0.0322457
59.4	0.0137282	0.0272967	0.0305545
59.6	0.0145384	0.0248875	0.0288228
59.8	0.015167	0.0224004	0.0270521
60	0.0156036	0.0198466	0.025246
60.2	0.0158383	0.0172388	0.02341
60.4	0.0158613	0.0145917	0.0215522
60.6	0.0156637	0.0119217	0.0196844
60.8	0.0152378	0.00924741	0.0178242
61	0.0145773	0.0065895	0.0159975
61.2	0.0136781	0.00397037	0.0142427
61.4	0.0125388	0.00141481	0.0126184
61.6	0.0111607	-0.00104999	0.01121
61.8	0.00954834	-0.00339663	0.0101345
62	0.00770976	-0.00560029	0.0095291
62.2	0.00565664	-0.00763579	0.00950278
62.4	0.00340358	-0.00947804	0.0100706
62.6	0.000969424	-0.0111041	0.0111463
62.8	-0.00162478	-0.0124908	0.012596
63	-0.00434685	-0.0136173	0.0142942
63.2	-0.00716679	-0.0144652	0.0161432
63.4	-0.0100526	-0.0150203	0.0180738
63.6	-0.0129702	-0.0152715	0.0200361
63.8	-0.0158844	-0.0152126	0.021994
64	-0.0187596	-0.0148418	0.0239207
64.2	-0.0215604	-0.014162	0.0257956
64.4	-0.0242521	-0.0131811	0.0276027
64.6	-0.0268012	-0.0119117	0.029329
64.8	-0.0291764	-0.0103707	0.0309647
65	-0.0313486	-0.00858004	0.0325016
65.2	-0.0332923	-0.00656511	0.0339334
65.4	-0.0349849	-0.00435517	0.0352549
65.6	-0.0364082	-0.00198252	0.0364621
65.8	-0.0375481	0.000517947	0.0375517
66	-0.0383951	0.0031079	0.0385207
66.2	-0.0389448	0.00574856	0.0393668
66.4	-0.0391972	0.00840229	0.0400876
66.6	-0.0391577	0.0110326	0.0406822
66.8	-0.0388364	0.0136045	0.0411503
67	-0.038248	0.0160855	0.0414928
67.2	-0.037411	0.0184458	0.0417113
67.4	-0.0363478	0.0206594	0.0418088
67.6	-0.0350833	0.0227041	0.041789
67.8	-0.0336449	0.024562	0.0416566
68	-0.0320613	0.0262197	0.0414174
68.2	-0.0303622	0.0276686	0.0410781
68.4	-0.028577	0.0289047	0.0406464
68.6	-0.0267345	0.0299285	0.0401304
68.8	-0.024862	0.0307446	0.0395392
69	-0.0229843	0.0313611	0.0388818
69.2	-0.0211239	0.0317892	0.0381677
69.4	-0.0192997	0.0320426	0.037406
69.6	-0.0175272	0.0321364	0.0366053
69.8	-0.0158186	0.0320863	0.0357738
70	-0.0141822	0.0319086	0.0349184
70.2	-0.0126233	0.0316186	0.0340453
70.4	-0.0111443	0.0312306	0.0331594
70.6	-0.00974479	0.0307571	0.0322639
70.8	-0.00842286	0.0302089	0.0313611
71	-0.00717521	0.0295944	0.0304518
71.2	-0.00599748	0.0289197	0.0295351
71.4	-0.00488593	0.0281892	0.0286095
71.6	-0.00383645	0.0274048	0.027672
71.8	-0.0028466	0.026567	0.0267191
72	-0.00191481	0.0256752	0.0257465
72.2	-0.00104134	0.0247276	0.0247495
72.4	-0.000227529	0.0237224	0.0237234
72.6	0.000523223	0.0226581	0.0226641
72.8	0.0012063	0.0215334	0.0215671
73	0.00181446	0.020347	0.0204278
73.2	0.00234179	0.0191017	0.0192447
73.4	0.00278046	0.0177998	0.0180157
73.6	0.00312186	0.0164438	0.0167376
73.8	0.00335629	0.0150387	0.0154086
74	0.00347598	0.0135934	0.0140308
74.2	0.00347335	0.0121167	0.0126047
74.4	0.00334109	0.0106186	0.0111318
74.6	0.00307297	0.00911098	0.00961525
74.8	0.00266353	0.00760835	0.00806111
75	0.00210794	0.00612508	0.00647766
75.2	0.0014049	0.00467691	0.00488337
75.4	0.000554021	0.00328207	0.0033285
75.6	-0.000443023	0.001959	0.00200847
75.8	-0.00158195	0.000726707	0.00174088
76	-0.002855	-0.000396277	0.00288237
76.2	-0.00425072	-0.0013925	0.00447299
76.4	-0.00575735	-0.00224213	0.00617853
76.6	-0.00735569	-0.00293044	0.00791794
76.8	-0.00902767	-0.00344347	0.00966211
77	-0.0107527	-0.00376704	0.0113935
77.2	-0.0125051	-0.00389209	0.0130968
77.4	-0.01426	-0.00381299	0.0147609
77.6	-0.0159915	-0.00352738	0.0163759
77.8	-0.0176731	-0.00303687	0.0179321
78	-0.0192781	-0.00234592	0.0194203
78.2	-0.0207835	-0.00146422	0.020835
78.4	-0.022165	-0.000405903	0.0221687
78.6	-0.0234011	0.000812624	0.0234152
78.8	-0.0244735	0.00217077	0.0245695
79	-0.0253663	0.00364521	0.0256269
79.2	-0.0260673	0.00521061	0.026583
79.4	-0.0265681	0.00683965	0.0274343
79.6	-0.0268641	0.00850409	0.028178
79.8	-0.0269552	0.0101754	0.0288118
80	-0.0268451	0.0118255	0.0293343
80.2	-0.0265419	0.0134271	0.0297449
80.4	-0.0260574	0.014955	0.030044
80.6	-0.025407	0.0163864	0.030233
80.8	-0.024609	0.0177017	0.0303142
81	-0.0236842	0.0188846	0.0302914
81.2	-0.0226548	0.0199228	0.0301688
81.4	-0.0215444	0.0208081	0.0299522
81.6	-0.0203765	0.0215362	0.0296482
81.8	-0.0191746	0.0221071	0.0292641
82	-0.0179607	0.0225241	0.0288084
82.2	-0.0167554	0.022794	0.0282897
82.4	-0.015577	0.0229263	0.0277175
82.6	-0.0144415	0.0229328	0.0271011
82.8	-0.0133616	0.0228271	0.0264501
83	-0.0123474	0.0226235	0.0257737
83.2	-0.0114057	0.0223371	0.0250806
83.4	-0.0105403	0.0219827	0.024379
83.6	-0.00975226	0.0215743	0.0236761
83.8	-0.00904007	0.0211248	0.0229778
84	-0.0084002	0.0206454	0.0222889
84.2	-0.00782725	0.0201452	0.0216124
84.4	-0.00731514	0.0196313	0.02095
84.6	-0.00685701	0.0191089	0.020302
84.8	-0.00644569	0.0185806	0.0196668
85	-0.00607505	0.0180468	0.0190419
85.2	-0.00573981	0.0175069	0.0184238
85.4	-0.00543608	0.0169585	0.0178084
85.6	-0.00516147	0.0163984	0.0171915
85.8	-0.00491554	0.015823	0.016569
86	-0.00469905	0.0152288	0.0159373
86.2	-0.00451473	0.0146129	0.0152944
86.4	-0.00436646	0.0139732	0.0146396
86.6	-0.00425928	0.013309	0.0139739
86.8	-0.00419863	0.0126206	0.0133007
87	-0.0041905	0.01191	0.0126257
87.2	-0.0042406	0.0111807	0.0119579
87.4	-0.00435444	0.0104376	0.0113095
87.6	-0.00453684	0.00968723	0.010697
87.8	-0.00479133	0.008937	0.0101404
88	-0.00512132	0.00819533	0.00966392
88.2	-0.00552857	0.00747187	0.00929483
88.4	-0.00601372	0.00677686	0.00906039
88.6	-0.00657581	0.00612089	0.00898369
88.8	-0.00721228	0.00551536	0.00907944
89	-0.00791998	0.00497106	0.00935081
89.2	-0.00869253	0.00449832	0.00978749
89.4	-0.00952239	0.00410807	0.0103707
89.6	-0.0104007	0.0038099	0.0110765
89.8	-0.0113166	0.00361242	0.0118792
90	-0.0122581	0.00352296	0.0127543
90.2	-0.0132118	0.00354696	0.0136796
90.4	-0.0141628	0.0036883	0.0146351
90.6	-0.0150955	0.00394859	0.0156034
90.8	-0.0159941	0.00432713	0.0165691
91	-0.0168421	0.00482059	0.0175184
91.2	-0.0176237	0.0054217	0.0184388
91.4	-0.0183252	0.00612241	0.0193209
91.6	-0.0189332	0.00691186	0.0201554
91.8	-0.0194361	0.0077763	0.020934
92	-0.0198246	0.00870073	0.0216499
92.2	-0.0200916	0.00966842	0.0222969
92.4	-0.0202328	0.0106617	0.02287
92.6	-0.0202464	0.011662	0.0233649
92.8	-0.0201336	0.0126509	0.0237783
93	-0.0198983	0.0136102	0.0241077
93.2	-0.019547	0.0145226	0.0243514
93.4	-0.0190892	0.0153719	0.024509
93.6	-0.0185362	0.0161438	0.0245807
93.8	-0.0179014	0.0168261	0.0245678
94	-0.0171999	0.0174091	0.0244727
94.2	-0.0164478	0.017886	0.0242989
94.4	-0.0156617	0.0182526	0.0240509
94.6	-0.0148585	0.0185078	0.0237342
94.8	-0.0140544	0.0186533	0.0233554
95	-0.013265	0.0186935	0.0229217
95.2	-0.0125042	0.0186349	0.0224414
95.4	-0.0117843	0.0184864	0.021923
95.6	-0.0111157	0.0182582	0.0213757
95.8	-0.0105064	0.0179617	0.0208088
96	-0.0099622	0.0176088	0.0202315
96.2	-0.00948658	0.017212	0.0196532
96.4	-0.00908074	0.0167831	0.0190823
96.6	-0.00874395	0.0163337	0.0185269
96.8	-0.00847341	0.0158745	0.0179944
97	-0.00826471	0.0154145	0.0174904
97.2	-0.00811228	0.0149616	0.0170193
97.4	-0.00800971	0.0145218	0.0165843
97.6	-0.00795012	0.0140996	0.0161865
97.8	-0.00792651	0.0136977	0.0158258
98	-0.00793211	0.0133169	0.0155003
98.2	-0.00796067	0.0129569	0.015207
98.4	-0.00800697	0.0126158	0.0149422
98.6	-0.00806694	0.0122908	0.0147017
98.8	-0.00813782	0.0119785	0.0144813
99	-0.00821825	0.0116753	0.0142777
99.2	-0.00830817	0.0113775	0.014088
99.4	-0.00840874	0.0110821	0.0139111
99.6	-0.00852186	0.0107866	0.0137467
99.8	-0.00865044	0.0104894	0.0135962
100	-0.00879794	0.01019	0.0134626
100.2	-0.00896794	0.00988937	0.01335
100.4	-0.00916387	0.00958935	0.0132639
100.6	-0.00938881	0.00929306	0.0132102
100.8	-0.00964537	0.00900459	0.0131953
101	-0.00993527	0.00872886	0.0132251
101.2	-0.0102592	0.00847157	0.0133049
101.4	-0.0106171	0.00823885	0.0134388
101.6	-0.0110078	0.00803699	0.0136295
101.8	-0.0114287	0.00787231	0.0138776
102	-0.0118764	0.00775093	0.0141819
102.2	-0.0123463	0.00767858	0.0145393
102.4	-0.0128328	0.00766038	0.0149453
102.6	-0.0133293	0.00770065	0.0153939
102.8	-0.0138284	0.00780277	0.0158779
103	-0.014322	0.00796899	0.0163898
103.2	-0.0148013	0.00820035	0.0169211
103.4	-0.0152572	0.0084965	0.0174635
103.6	-0.0156804	0.00885544	0.0180081
103.8	-0.0160618	0.00927324	0.0185466
104	-0.0163933	0.00974478	0.019071
104.2	-0.016667	0.0102637	0.0195738
104.4	-0.0168758	0.0108219	0.0200476
104.6	-0.0170141	0.0114099	0.0204857
104.8	-0.0170776	0.0120177	0.0208823
105	-0.0170637	0.012634	0.0212318
105.2	-0.0169713	0.0132474	0.0215295
105.4	-0.0168014	0.0138462	0.0217716
105.6	-0.0165564	0.0144187	0.0219548
105.8	-0.0162409	0.0149539	0.0220769
106	-0.0158609	0.0154415	0.0221361
106.2	-0.0154239	0.0158721	0.0221319
106.4	-0.0149387	0.0162379	0.0220643
106.6	-0.0144155	0.0165323	0.0219345
106.8	-0.0138649	0.0167509	0.0217446
107	-0.0132984	0.0168906	0.0214974
107.2	-0.0127274	0.0169507	0.021197
107.4	-0.0121633	0.0169321	0.0208481
107.6	-0.0116172	0.0168377	0.0204565
107.8	-0.0110993	0.0166721	0.0200288
108	-0.0106187	0.0164414	0.0195723
108.2	-0.0101833	0.0161531	0.0190951
108.4	-0.00979967	0.0158158	0.0186057
108.6	-0.00947251	0.0154386	0.018113
108.8	-0.00920502	0.0150312	0.0176258
109	-0.00899872	0.0146032	0.0171531
109.2	-0.0088534	0.0141643	0.0167036
109.4	-0.00876723	0.0137238	0.0162852
109.6	-0.00873707	0.0132902	0.0159049
109.8	-0.00875868	0.0128707	0.0155682
110	-0.00882694	0.0124718	0.0152794
110.2	-0.00893595	0.0120983	0.0150407
110.4	-0.00907927	0.0117542	0.0148524
110.6	-0.00925037	0.011442	0.0147136
110.8	-0.00944294	0.0111629	0.0146212
111	-0.00965107	0.010917	0.0145714
111.2	-0.00986943	0.0107032	0.014559
111.4	-0.0100933	0.0105192	0.0145784
111.6	-0.010319	0.0103626	0.0146241
111.8	-0.0105436	0.0102301	0.014691
112	-0.0107654	0.0101187	0.0147744
112.2	-0.0109834	0.0100249	0.0148706
112.4	-0.0111976	0.0099458	0.0149768
112.6	-0.0114085	0.00987894	0.0150913
112.8	-0.0116174	0.00982239	0.0152132
113	-0.0118259	0.00977499	0.0153428
113.2	-0.0120357	0.00973625	0.0154807
113.4	-0.0122485	0.00970654	0.0156282
113.6	-0.0124657	0.00968697	0.0157871
113.8	-0.0126887	0.00967929	0.015959
114	-0.012918	0.00968576	0.0161458
114.2	-0.0131537	0.00970893	0.0163488
114.4	-0.0133953	0.00975162	0.0165689
114.6	-0.0136414	0.00981667	0.0168064
114.8	-0.01389	0.00990686	0.017061
115	-0.0141384	0.0100247	0.0173318
115.2	-0.0143832	0.0101724	0.0176169
115.4	-0.0146207	0.0103514	0.0179141
115.6	-0.0148464	0.0105627	0.0182205
115.8	-0.0150556	0.0108064	0.0185324
116	-0.0152435	0.0110816	0.0188458
116.2	-0.0154049	0.0113866	0.0191563
116.4	-0.0155352	0.0117184	0.0194593
116.6	-0.0156301	0.0120736	0.0197503
116.8	-0.0156855	0.0124478	0.0200245
117	-0.0156978	0.0128357	0.0202774
117.2	-0.0156643	0.0132311	0.0205044
117.4	-0.0155834	0.0136273	0.0207014
117.6	-0.0154544	0.0140174	0.0208644
117.8	-0.0152775	0.014394	0.0209902
118	-0.0150543	0.0147498	0.0210758
118.2	-0.0147872	0.0150777	0.0211187
118.4	-0.0144801	0.0153709	0.0211172
118.6	-0.0141376	0.0156232	0.0210703
118.8	-0.0137655	0.0158291	0.0209773
119	-0.0133702	0.0159842	0.0208388
119.2	-0.0129589	0.0160849	0.0206557
119.4	-0.0125392	0.0161291	0.0204298
119.6	-0.012119	0.0161157	0.020164
119.8	-0.0117062	0.0160451	0.0198616
120	-0.0113086	0.0159189	0.0195268
120.2	-0.0109337	0.0157398	0.0191647
120.4	-0.0105883	0.0155117	0.018781
120.6	-0.0102786	0.0152396	0.018382
120.8	-0.0100099	0.0149296	0.0179747
121	-0.00978606	0.0145881	0.0175664
121.2	-0.00961035	0.0142223	0.0171648
121.4	-0.00948474	0.0138396	0.0167778
121.6	-0.00941003	0.0134477	0.0164131
121.8	-0.00938579	0.0130539	0.0160779
122	-0.00941035	0.0126654	0.0157787
122.2	-0.00948101	0.0122888	0.0155211
122.4	-0.00959419	0.0119304	0.0153096
122.6	-0.0097456	0.0115955	0.015147
122.8	-0.00993044	0.0112885	0.0150347
123	-0.0101435	0.0110127	0.0149723
123.2	-0.0103794	0.0107704	0.0149578
123.4	-0.0106324	0.0105632	0.0149877
123.6	-0.0108971	0.0103916	0.0150576
123.8	-0.0111685	0.010255	0.0151624
124	-0.0114416	0.0101524	0.0152965
124.2	-0.0117127	0.0100821	0.0154543
124.4	-0.0119781	0.0100415	0.0156304
124.6	-0.0122353	0.0100281	0.0158197
124.8	-0.0124821	0.0100388	0.0160181
125	-0.0127171	0.0100706	0.0162216
125.2	-0.0129394	0.0101208	0.0164274
125.4	-0.013149	0.0101868	0.0166333
125.6	-0.0133459	0.0102663	0.0168378
125.8	-0.0135309	0.0103573	0.0170399
126	-0.0137046	0.0104585	0.0172394
