# Frequency	Magnitude
0	1.2963e-17
0.00488281	0.000880227
0.00976563	0.000715354
0.0146484	0.000635703
0.0195313	0.000597144
0.0244141	0.000597296
0.0292969	0.00062259
0.0341797	0.000669886
0.0390625	0.00074263
0.0439453	0.000846872
0.0488281	0.000990515
0.0537109	0.00118402
0.0585938	0.00144005
0.0634766	0.00175863
0.0683594	0.00207454
0.0732422	0.00224948
0.078125	0.00234903
0.0830078	0.00214409
0.0878906	0.000758629
0.0927734	0.000581105
0.0976563	0.000467127
0.102539	0.000386817
0.107422	0.000321388
0.112305	0.000266141
0.117188	0.000219465
0.12207	0.000184732
0.126953	0.000173957
0.131836	0.000199646
0.136719	0.000256426
0.141602	0.000329282
0.146484	0.000405448
0.151367	0.000447674
0.15625	0.000348231
0.161133	9.80017e-05
0.166016	0.000137492
0.170898	0.000140058
0.175781	0.000132517
0.180664	0.000125951
0.185547	0.000120003
0.19043	0.00011504
0.195313	0.000110871
0.200195	0.000107844
0.205078	0.000106282
0.209961	0.000105536
0.214844	0.000103176
0.219727	9.64051e-05
0.224609	8.75652e-05
0.229492	8.61276e-05
0.234375	9.04625e-05
0.239258	8.9989e-05
0.244141	8.72198e-05
0.249023	8.47875e-05
0.253906	8.29187e-05
0.258789	8.10288e-05
0.263672	7.92449e-05
0.268555	7.73061e-05
0.273438	7.53569e-05
0.27832	7.36342e-05
0.283203	7.24455e-05
0.288086	7.18372e-05
0.292969	7.13097e-05
0.297852	7.0157e-05
0.302734	6.82977e-05
0.307617	6.65333e-05
0.3125	6.53276e-05
0.317383	6.41045e-05
0.322266	6.27059e-05
0.327148	6.145e-05
0.332031	6.02193e-05
0.336914	5.90435e-05
0.341797	5.78702e-05
0.34668	5.66592e-05
0.351563	5.54782e-05
0.356445	5.42806e-05
0.361328	5.32108e-05
0.366211	5.23599e-05
0.371094	5.16678e-05
0.375977	5.09246e-05
0.380859	5.0033e-05
0.385742	4.91736e-05
0.390625	4.8468e-05
0.395508	4.78316e-05
0.400391	4.72294e-05
0.405273	4.66585e-05
0.410156	4.61553e-05
0.415039	4.56662e-05
0.419922	4.52099e-05
0.424805	4.47628e-05
0.429688	4.43803e-05
0.43457	4.4027e-05
0.439453	4.37211e-05
0.444336	4.34171e-05
0.449219	4.3121e-05
0.454102	4.28165e-05
0.458984	4.25096e-05
0.463867	4.21834e-05
0.46875	4.18462e-05
0.473633	4.14976e-05
0.478516	4.11287e-05
0.483398	4.07584e-05
0.488281	4.03659e-05
0.493164	3.9959e-05
0.498047	3.95254e-05
0.50293	3.90824e-05
0.507813	3.86384e-05
0.512695	3.8182e-05
0.517578	3.7719e-05
0.522461	3.72426e-05
0.527344	3.67635e-05
0.532227	3.62893e-05
0.537109	3.58127e-05
0.541992	3.53459e-05
0.546875	3.48754e-05
0.551758	3.4411e-05
0.556641	3.39579e-05
0.561523	3.35304e-05
0.566406	3.31157e-05
0.571289	3.27218e-05
0.576172	3.23455e-05
0.581055	3.1999e-05
0.585938	3.16936e-05
0.59082	3.13986e-05
0.595703	3.11397e-05
0.600586	3.09017e-05
0.605469	3.0689e-05
0.610352	3.05148e-05
0.615234	3.03567e-05
0.620117	3.02164e-05
0.625	3.0088e-05
0.629883	2.99624e-05
0.634766	2.98513e-05
0.639648	2.97498e-05
0.644531	2.96506e-05
0.649414	2.95445e-05
0.654297	2.94438e-05
0.65918	2.93425e-05
0.664063	2.92386e-05
0.668945	2.91281e-05
0.673828	2.89936e-05
0.678711	2.88562e-05
0.683594	2.8707e-05
0.688477	2.85489e-05
0.693359	2.83783e-05
0.698242	2.81915e-05
0.703125	2.79808e-05
0.708008	2.77599e-05
0.712891	2.75255e-05
0.717773	2.72765e-05
0.722656	2.70145e-05
0.727539	2.67491e-05
0.732422	2.64753e-05
0.737305	2.62065e-05
0.742188	2.59254e-05
0.74707	2.56532e-05
0.751953	2.53849e-05
0.756836	2.51158e-05
0.761719	2.4867e-05
0.766602	2.46283e-05
0.771484	2.43993e-05
0.776367	2.41883e-05
0.78125	2.39873e-05
0.786133	2.38056e-05
0.791016	2.36444e-05
0.795898	2.34977e-05
0.800781	2.33647e-05
0.805664	2.32531e-05
0.810547	2.31633e-05
0.81543	2.30822e-05
0.820313	2.30164e-05
0.825195	2.29618e-05
0.830078	2.29218e-05
0.834961	2.28927e-05
0.839844	2.28692e-05
0.844727	2.28476e-05
0.849609	2.28271e-05
0.854492	2.28024e-05
0.859375	2.2775e-05
0.864258	2.27439e-05
0.869141	2.27066e-05
0.874023	2.26554e-05
0.878906	2.25967e-05
0.883789	2.25238e-05
0.888672	2.24368e-05
0.893555	2.23362e-05
0.898438	2.22219e-05
0.90332	2.20988e-05
0.908203	2.19633e-05
0.913086	2.18221e-05
0.917969	2.16695e-05
0.922852	2.15054e-05
0.927734	2.13315e-05
0.932617	2.11524e-05
0.9375	2.09671e-05
0.942383	2.07825e-05
0.947266	2.05981e-05
0.952148	2.04146e-05
0.957031	2.02361e-05
0.961914	2.0063e-05
0.966797	1.98933e-05
0.97168	1.97302e-05
0.976563	1.95818e-05
0.981445	1.94463e-05
0.986328	1.93253e-05
0.991211	1.92203e-05
0.996094	1.91308e-05
1.00098	1.9055e-05
1.00586	1.89923e-05
1.01074	1.89419e-05
1.01563	1.89045e-05
1.02051	1.88776e-05
1.02539	1.88602e-05
1.03027	1.88531e-05
1.03516	1.88538e-05
1.04004	1.88558e-05
1.04492	1.8861e-05
1.0498	1.8867e-05
1.05469	1.88694e-05
1.05957	1.88683e-05
1.06445	1.88641e-05
1.06934	1.88544e-05
1.07422	1.88384e-05
1.0791	1.88156e-05
1.08398	1.87815e-05
1.08887	1.87363e-05
1.09375	1.86815e-05
1.09863	1.86143e-05
1.10352	1.85353e-05
1.1084	1.8445e-05
1.11328	1.83448e-05
1.11816	1.82344e-05
1.12305	1.81177e-05
1.12793	1.79947e-05
1.13281	1.78633e-05
1.1377	1.77258e-05
1.14258	1.75856e-05
1.14746	1.74461e-05
1.15234	1.73091e-05
1.15723	1.71745e-05
1.16211	1.70447e-05
1.16699	1.69204e-05
1.17188	1.68045e-05
1.17676	1.66981e-05
1.18164	1.6601e-05
1.18652	1.65119e-05
1.19141	1.6433e-05
1.19629	1.63687e-05
1.20117	1.63182e-05
1.20605	1.62784e-05
1.21094	1.6248e-05
1.21582	1.62299e-05
1.2207	1.62223e-05
1.22559	1.62227e-05
1.23047	1.62312e-05
1.23535	1.62449e-05
1.24023	1.62621e-05
1.24512	1.62828e-05
1.25	1.63045e-05
1.25488	1.63273e-05
1.25977	1.63459e-05
1.26465	1.63587e-05
1.26953	1.63652e-05
1.27441	1.63661e-05
1.2793	1.63596e-05
1.28418	1.63424e-05
1.28906	1.63156e-05
1.29395	1.62803e-05
1.29883	1.62362e-05
1.30371	1.61834e-05
1.30859	1.61193e-05
1.31348	1.60459e-05
1.31836	1.59635e-05
1.32324	1.58735e-05
1.32813	1.57781e-05
1.33301	1.56783e-05
1.33789	1.55742e-05
1.34277	1.54656e-05
1.34766	1.5356e-05
1.35254	1.52469e-05
1.35742	1.51389e-05
1.3623	1.50337e-05
1.36719	1.49338e-05
1.37207	1.48413e-05
1.37695	1.47559e-05
1.38184	1.46786e-05
1.38672	1.46113e-05
1.3916	1.45543e-05
1.39648	1.45084e-05
1.40137	1.44735e-05
1.40625	1.44497e-05
1.41113	1.44359e-05
1.41602	1.4431e-05
1.4209	1.44343e-05
1.42578	1.4445e-05
1.43066	1.44609e-05
1.43555	1.44827e-05
1.44043	1.45099e-05
1.44531	1.45395e-05
1.4502	1.45683e-05
1.45508	1.45949e-05
1.45996	1.46191e-05
1.46484	1.46393e-05
1.46973	1.4656e-05
1.47461	1.46685e-05
1.47949	1.46754e-05
1.48438	1.46743e-05
1.48926	1.46634e-05
1.49414	1.46427e-05
1.49902	1.46118e-05
1.50391	1.4571e-05
1.50879	1.45226e-05
1.51367	1.44674e-05
1.51855	1.44062e-05
1.52344	1.43368e-05
1.52832	1.42584e-05
1.5332	1.41741e-05
1.53809	1.40857e-05
1.54297	1.39956e-05
1.54785	1.39052e-05
1.55273	1.38158e-05
1.55762	1.37287e-05
1.5625	1.3645e-05
1.56738	1.35644e-05
1.57227	1.34875e-05
1.57715	1.3416e-05
1.58203	1.33519e-05
1.58691	1.32984e-05
1.5918	1.32564e-05
1.59668	1.32239e-05
1.60156	1.31993e-05
1.60645	1.31825e-05
1.61133	1.31743e-05
1.61621	1.31758e-05
1.62109	1.31856e-05
1.62598	1.32035e-05
1.63086	1.32286e-05
1.63574	1.3258e-05
1.64063	1.32902e-05
1.64551	1.33245e-05
1.65039	1.33584e-05
1.65527	1.33907e-05
1.66016	1.34217e-05
1.66504	1.3451e-05
1.66992	1.34765e-05
1.6748	1.34952e-05
1.67969	1.35063e-05
1.68457	1.35099e-05
1.68945	1.35056e-05
1.69434	1.34937e-05
1.69922	1.34745e-05
1.7041	1.3447e-05
1.70898	1.34115e-05
1.71387	1.33684e-05
1.71875	1.33174e-05
1.72363	1.32587e-05
1.72852	1.31936e-05
1.7334	1.31243e-05
1.73828	1.30529e-05
1.74316	1.2979e-05
1.74805	1.29025e-05
1.75293	1.28244e-05
1.75781	1.27467e-05
1.7627	1.26721e-05
1.76758	1.26023e-05
1.77246	1.2538e-05
1.77734	1.24799e-05
1.78223	1.24289e-05
1.78711	1.23858e-05
1.79199	1.23512e-05
1.79688	1.23251e-05
1.80176	1.23073e-05
1.80664	1.22986e-05
1.81152	1.22994e-05
1.81641	1.23091e-05
1.82129	1.23262e-05
1.82617	1.23488e-05
1.83105	1.23759e-05
1.83594	1.24072e-05
1.84082	1.24422e-05
1.8457	1.24797e-05
1.85059	1.25181e-05
1.85547	1.25559e-05
1.86035	1.25918e-05
1.86523	1.26246e-05
1.87012	1.26535e-05
1.875	1.26769e-05
1.87988	1.26941e-05
1.88477	1.27052e-05
1.88965	1.27098e-05
1.89453	1.27063e-05
1.89941	1.26947e-05
1.9043	1.26747e-05
1.90918	1.26465e-05
1.91406	1.26106e-05
1.91895	1.25676e-05
1.92383	1.25187e-05
1.92871	1.24646e-05
1.93359	1.24053e-05
1.93848	1.2342e-05
1.94336	1.22762e-05
1.94824	1.22088e-05
1.95313	1.21413e-05
1.95801	1.20749e-05
1.96289	1.2011e-05
1.96777	1.19508e-05
1.97266	1.18958e-05
1.97754	1.18467e-05
1.98242	1.18036e-05
1.9873	1.17668e-05
1.99219	1.17371e-05
1.99707	1.17159e-05
2.00195	1.17045e-05
2.00684	1.17021e-05
2.01172	1.17081e-05
2.0166	1.17213e-05
2.02148	1.17413e-05
2.02637	1.17681e-05
2.03125	1.18001e-05
2.03613	1.1836e-05
2.04102	1.18749e-05
2.0459	1.19164e-05
2.05078	1.19597e-05
2.05566	1.20028e-05
2.06055	1.20433e-05
2.06543	1.20793e-05
2.07031	1.21104e-05
2.0752	1.21369e-05
2.08008	1.21587e-05
2.08496	1.21749e-05
2.08984	1.21841e-05
2.09473	1.21856e-05
2.09961	1.21796e-05
2.10449	1.21659e-05
2.10938	1.21445e-05
2.11426	1.21154e-05
2.11914	1.20795e-05
2.12402	1.20386e-05
2.12891	1.19932e-05
2.13379	1.19428e-05
2.13867	1.18873e-05
2.14355	1.18279e-05
2.14844	1.17669e-05
2.15332	1.17063e-05
2.1582	1.16474e-05
2.16309	1.1591e-05
2.16797	1.15377e-05
2.17285	1.14884e-05
2.17773	1.14442e-05
2.18262	1.14062e-05
2.1875	1.13754e-05
2.19238	1.13522e-05
2.19727	1.13376e-05
2.20215	1.13321e-05
2.20703	1.13349e-05
2.21191	1.13453e-05
2.2168	1.13623e-05
2.22168	1.13857e-05
2.22656	1.14151e-05
2.23145	1.14506e-05
2.23633	1.1491e-05
2.24121	1.15347e-05
2.24609	1.158e-05
2.25098	1.16252e-05
2.25586	1.16696e-05
2.26074	1.17122e-05
2.26563	1.17526e-05
2.27051	1.17901e-05
2.27539	1.18231e-05
2.28027	1.18506e-05
2.28516	1.18714e-05
2.29004	1.18846e-05
2.29492	1.18904e-05
2.2998	1.18888e-05
2.30469	1.188e-05
2.30957	1.18642e-05
2.31445	1.18414e-05
2.31934	1.18119e-05
2.32422	1.17759e-05
2.3291	1.1734e-05
2.33398	1.16869e-05
2.33887	1.16362e-05
2.34375	1.15837e-05
2.34863	1.15308e-05
2.35352	1.14782e-05
2.3584	1.14259e-05
2.36328	1.13749e-05
2.36816	1.13267e-05
2.37305	1.12827e-05
2.37793	1.12439e-05
2.38281	1.12111e-05
2.3877	1.11853e-05
2.39258	1.11673e-05
2.39746	1.11572e-05
2.40234	1.11549e-05
2.40723	1.11603e-05
2.41211	1.11734e-05
2.41699	1.11943e-05
2.42188	1.12223e-05
2.42676	1.12565e-05
2.43164	1.12959e-05
2.43652	1.13396e-05
2.44141	1.13872e-05
2.44629	1.14369e-05
2.45117	1.1487e-05
2.45605	1.15365e-05
2.46094	1.15841e-05
2.46582	1.16287e-05
2.4707	1.16695e-05
2.47559	1.17054e-05
2.48047	1.17357e-05
2.48535	1.17605e-05
2.49023	1.17791e-05
2.49512	1.17909e-05
