# Frequency	Magnitude
0	6.31378e-18
0.00488281	0.0027871
0.00976563	0.00154694
0.0146484	0.00110695
0.0195313	0.00109533
0.0244141	0.00131801
0.0292969	0.00177926
0.0341797	0.00253433
0.0390625	0.00367941
0.0439453	0.00507957
0.0488281	0.00591473
0.0537109	0.00465521
0.0585938	0.00281834
0.0634766	0.000771307
0.0683594	0.000380996
0.0732422	0.000371067
0.078125	0.000330478
0.0830078	0.000313919
0.0878906	0.000365972
0.0927734	0.00046137
0.0976563	0.00046013
0.102539	0.000158973
0.107422	0.000384723
0.112305	0.000594871
0.117188	0.000102957
0.12207	0.000269723
0.126953	0.000209698
0.131836	0.000205111
0.136719	0.000201006
0.141602	0.000199923
0.146484	0.000215911
0.151367	0.000212054
0.15625	0.000153642
0.161133	0.000183077
0.166016	0.000189498
0.170898	0.000159076
0.175781	0.000168197
0.180664	0.000160604
0.185547	0.000155505
0.19043	0.000153266
0.195313	0.000148904
0.200195	0.000143937
0.205078	0.000138938
0.209961	0.000137031
0.214844	0.000132661
0.219727	0.000127585
0.224609	0.00012428
0.229492	0.000120497
0.234375	0.000117881
0.239258	0.000114631
0.244141	0.000111309
0.249023	0.000107817
0.253906	0.000104684
0.258789	0.000102526
0.263672	0.00010009
0.268555	9.6749e-05
0.273438	9.48315e-05
0.27832	9.27788e-05
0.283203	9.08732e-05
0.288086	8.96231e-05
0.292969	8.78409e-05
0.297852	8.62824e-05
0.302734	8.51944e-05
0.307617	8.44368e-05
0.3125	8.33902e-05
0.317383	8.23394e-05
0.322266	8.17481e-05
0.327148	8.11843e-05
0.332031	8.05406e-05
0.336914	8.01279e-05
0.341797	7.96785e-05
0.34668	7.90832e-05
0.351563	7.86241e-05
0.356445	7.82152e-05
0.361328	7.77155e-05
0.366211	7.70247e-05
0.371094	7.64399e-05
0.375977	7.58997e-05
0.380859	7.51144e-05
0.385742	7.43365e-05
0.390625	7.35558e-05
0.395508	7.2631e-05
0.400391	7.17222e-05
0.405273	7.07148e-05
0.410156	6.96184e-05
0.415039	6.84843e-05
0.419922	6.73819e-05
0.424805	6.62553e-05
0.429688	6.50314e-05
0.43457	6.38235e-05
0.439453	6.26382e-05
0.444336	6.14448e-05
0.449219	6.03125e-05
0.454102	5.91792e-05
0.458984	5.80446e-05
0.463867	5.69945e-05
0.46875	5.60364e-05
0.473633	5.5144e-05
0.478516	5.43034e-05
0.483398	5.35425e-05
0.488281	5.28895e-05
0.493164	5.23036e-05
0.498047	5.1832e-05
0.50293	5.14376e-05
0.507813	5.10827e-05
0.512695	5.08208e-05
0.517578	5.06464e-05
0.522461	5.05068e-05
0.527344	5.04066e-05
0.532227	5.03527e-05
0.537109	5.0337e-05
0.541992	5.0314e-05
0.546875	5.03047e-05
0.551758	5.03005e-05
0.556641	5.02595e-05
0.561523	5.02029e-05
0.566406	5.01363e-05
0.571289	5.00115e-05
0.576172	4.9837e-05
0.581055	4.96374e-05
0.585938	4.93959e-05
0.59082	4.90941e-05
0.595703	4.8729e-05
0.600586	4.83259e-05
0.605469	4.78704e-05
0.610352	4.73682e-05
0.615234	4.68377e-05
0.620117	4.62545e-05
0.625	4.56309e-05
0.629883	4.49987e-05
0.634766	4.43502e-05
0.639648	4.3689e-05
0.644531	4.30095e-05
0.649414	4.23395e-05
0.654297	4.16793e-05
0.65918	4.1047e-05
0.664063	4.0443e-05
0.668945	3.98677e-05
0.673828	3.93319e-05
0.678711	3.88533e-05
0.683594	3.84264e-05
0.688477	3.80548e-05
0.693359	3.77382e-05
0.698242	3.74816e-05
0.703125	3.72799e-05
0.708008	3.71395e-05
0.712891	3.70493e-05
0.717773	3.70046e-05
0.722656	3.69964e-05
0.727539	3.7034e-05
0.732422	3.70928e-05
0.737305	3.71666e-05
0.742188	3.72562e-05
0.74707	3.73538e-05
0.751953	3.74444e-05
0.756836	3.7524e-05
0.761719	3.75868e-05
0.766602	3.76218e-05
0.771484	3.76298e-05
0.776367	3.76109e-05
0.78125	3.75518e-05
0.786133	3.74471e-05
0.791016	3.73062e-05
0.795898	3.71309e-05
0.800781	3.69112e-05
0.805664	3.66496e-05
0.810547	3.63518e-05
0.81543	3.60132e-05
0.820313	3.56493e-05
0.825195	3.52586e-05
0.830078	3.4844e-05
0.834961	3.4402e-05
0.839844	3.39514e-05
0.844727	3.34971e-05
0.849609	3.30412e-05
0.854492	3.25877e-05
0.859375	3.2149e-05
0.864258	3.17262e-05
0.869141	3.13309e-05
0.874023	3.09661e-05
0.878906	3.06377e-05
0.883789	3.03434e-05
0.888672	3.00945e-05
0.893555	2.98927e-05
0.898438	2.9734e-05
0.90332	2.96201e-05
0.908203	2.95513e-05
0.913086	2.95204e-05
0.917969	2.95307e-05
0.922852	2.95723e-05
0.927734	2.96411e-05
0.932617	2.97315e-05
0.9375	2.98396e-05
0.942383	2.99594e-05
0.947266	3.00793e-05
0.952148	3.0196e-05
0.957031	3.03057e-05
0.961914	3.04031e-05
0.966797	3.04805e-05
0.97168	3.05376e-05
0.976563	3.05651e-05
0.981445	3.05635e-05
0.986328	3.05312e-05
0.991211	3.04695e-05
0.996094	3.03684e-05
1.00098	3.0233e-05
1.00586	3.00658e-05
1.01074	2.98649e-05
1.01563	2.96349e-05
1.02051	2.93769e-05
1.02539	2.90909e-05
1.03027	2.8786e-05
1.03516	2.84631e-05
1.04004	2.81296e-05
1.04492	2.77872e-05
1.0498	2.74406e-05
1.05469	2.71003e-05
1.05957	2.67654e-05
1.06445	2.64461e-05
1.06934	2.61444e-05
1.07422	2.58694e-05
1.0791	2.56197e-05
1.08398	2.54046e-05
1.08887	2.52235e-05
1.09375	2.5078e-05
1.09863	2.49694e-05
1.10352	2.49008e-05
1.1084	2.48673e-05
1.11328	2.48674e-05
1.11816	2.48996e-05
1.12305	2.49614e-05
1.12793	2.50458e-05
1.13281	2.51514e-05
1.1377	2.52664e-05
1.14258	2.53931e-05
1.14746	2.55213e-05
1.15234	2.56496e-05
1.15723	2.57721e-05
1.16211	2.58808e-05
1.16699	2.5976e-05
1.17188	2.60502e-05
1.17676	2.61036e-05
1.18164	2.61317e-05
1.18652	2.61306e-05
1.19141	2.6101e-05
1.19629	2.60425e-05
1.20117	2.59564e-05
1.20605	2.58395e-05
1.21094	2.56934e-05
1.21582	2.552e-05
1.2207	2.53214e-05
1.22559	2.51016e-05
1.23047	2.48612e-05
1.23535	2.4607e-05
1.24023	2.4337e-05
1.24512	2.40654e-05
1.25	2.37871e-05
1.25488	2.35128e-05
1.25977	2.32417e-05
1.26465	2.29846e-05
1.26953	2.27406e-05
1.27441	2.25193e-05
1.2793	2.2321e-05
1.28418	2.21506e-05
1.28906	2.20074e-05
1.29395	2.18996e-05
1.29883	2.18211e-05
1.30371	2.17787e-05
1.30859	2.17627e-05
1.31348	2.17817e-05
1.31836	2.18266e-05
1.32324	2.18971e-05
1.32813	2.19882e-05
1.33301	2.20967e-05
1.33789	2.2217e-05
1.34277	2.23451e-05
1.34766	2.24778e-05
1.35254	2.2608e-05
1.35742	2.27325e-05
1.3623	2.28469e-05
1.36719	2.29493e-05
1.37207	2.3033e-05
1.37695	2.30993e-05
1.38184	2.31404e-05
1.38672	2.31599e-05
1.3916	2.31523e-05
1.39648	2.31199e-05
1.40137	2.30592e-05
1.40625	2.29735e-05
1.41113	2.28589e-05
1.41602	2.27241e-05
1.4209	2.25631e-05
1.42578	2.23844e-05
1.43066	2.21865e-05
1.43555	2.19753e-05
1.44043	2.17516e-05
1.44531	2.15228e-05
1.4502	2.12873e-05
1.45508	2.10568e-05
1.45996	2.08279e-05
1.46484	2.06108e-05
1.46973	2.04065e-05
1.47461	2.02202e-05
1.47949	2.00555e-05
1.48438	1.99136e-05
1.48926	1.97993e-05
1.49414	1.97126e-05
1.49902	1.96541e-05
1.50391	1.96265e-05
1.50879	1.96274e-05
1.51367	1.96544e-05
1.51855	1.9708e-05
1.52344	1.9783e-05
1.52832	1.98781e-05
1.5332	1.99883e-05
1.53809	2.01103e-05
1.54297	2.02385e-05
1.54785	2.0371e-05
1.55273	2.05009e-05
1.55762	2.06288e-05
1.5625	2.07447e-05
1.56738	2.08518e-05
1.57227	2.09405e-05
1.57715	2.10133e-05
1.58203	2.10665e-05
1.58691	2.10957e-05
1.5918	2.11037e-05
1.59668	2.10846e-05
1.60156	2.10435e-05
1.60645	2.09776e-05
1.61133	2.08871e-05
1.61621	2.07763e-05
1.62109	2.06416e-05
1.62598	2.0489e-05
1.63086	2.03216e-05
1.63574	2.01388e-05
1.64063	1.99463e-05
1.64551	1.97455e-05
1.65039	1.95437e-05
1.65527	1.93404e-05
1.66016	1.9143e-05
1.66504	1.89534e-05
1.66992	1.87761e-05
1.6748	1.86128e-05
1.67969	1.84717e-05
1.68457	1.83508e-05
1.68945	1.82552e-05
1.69434	1.8184e-05
1.69922	1.81413e-05
1.7041	1.81246e-05
1.70898	1.81341e-05
1.71387	1.8169e-05
1.71875	1.82281e-05
1.72363	1.83059e-05
1.72852	1.84037e-05
1.7334	1.85147e-05
1.73828	1.86389e-05
1.74316	1.87673e-05
1.74805	1.89001e-05
1.75293	1.90326e-05
1.75781	1.9158e-05
1.7627	1.92783e-05
1.76758	1.93862e-05
1.77246	1.94808e-05
1.77734	1.95577e-05
1.78223	1.96172e-05
1.78711	1.96557e-05
1.79199	1.96736e-05
1.79688	1.96656e-05
1.80176	1.96389e-05
1.80664	1.95845e-05
1.81152	1.95126e-05
1.81641	1.94163e-05
1.82129	1.93031e-05
1.82617	1.91698e-05
1.83105	1.90219e-05
1.83594	1.88603e-05
1.84082	1.86906e-05
1.8457	1.85106e-05
1.85059	1.83303e-05
1.85547	1.81477e-05
1.86035	1.79715e-05
1.86523	1.78009e-05
1.87012	1.76437e-05
1.875	1.74999e-05
1.87988	1.73743e-05
1.88477	1.72681e-05
1.88965	1.71866e-05
1.89453	1.71285e-05
1.89941	1.70942e-05
1.9043	1.70869e-05
1.90918	1.71033e-05
1.91406	1.71451e-05
1.91895	1.72064e-05
1.92383	1.7291e-05
1.92871	1.73899e-05
1.93359	1.75034e-05
1.93848	1.76274e-05
1.94336	1.77589e-05
1.94824	1.78916e-05
1.95313	1.80246e-05
1.95801	1.81528e-05
1.96289	1.82764e-05
1.96777	1.83847e-05
1.97266	1.84851e-05
1.97754	1.85669e-05
1.98242	1.86316e-05
1.9873	1.86763e-05
1.99219	1.87004e-05
1.99707	1.87035e-05
2.00195	1.86839e-05
2.00684	1.86426e-05
2.01172	1.85829e-05
2.0166	1.84998e-05
2.02148	1.83986e-05
2.02637	1.8283e-05
2.03125	1.81477e-05
2.03613	1.80027e-05
2.04102	1.78454e-05
2.0459	1.76839e-05
2.05078	1.75182e-05
2.05566	1.73512e-05
2.06055	1.7191e-05
2.06543	1.70365e-05
2.07031	1.68904e-05
2.0752	1.67627e-05
2.08008	1.66476e-05
2.08496	1.65541e-05
2.08984	1.64813e-05
2.09473	1.64322e-05
2.09961	1.64085e-05
2.10449	1.64064e-05
2.10938	1.64302e-05
2.11426	1.64773e-05
2.11914	1.65432e-05
2.12402	1.66303e-05
2.12891	1.67334e-05
2.13379	1.68493e-05
2.13867	1.69763e-05
2.14355	1.71082e-05
2.14844	1.72459e-05
2.15332	1.738e-05
2.1582	1.75122e-05
2.16309	1.76367e-05
2.16797	1.77523e-05
2.17285	1.78537e-05
2.17773	1.79414e-05
2.18262	1.80108e-05
2.1875	1.80624e-05
2.19238	1.80919e-05
2.19727	1.81035e-05
2.20215	1.80918e-05
2.20703	1.80605e-05
2.21191	1.80078e-05
2.2168	1.79372e-05
2.22168	1.78465e-05
2.22656	1.77394e-05
2.23145	1.76162e-05
2.23633	1.74826e-05
2.24121	1.7337e-05
2.24609	1.71871e-05
2.25098	1.70332e-05
2.25586	1.68787e-05
2.26074	1.67284e-05
2.26563	1.65842e-05
2.27051	1.6451e-05
2.27539	1.63305e-05
2.28027	1.62249e-05
2.28516	1.61411e-05
2.29004	1.60769e-05
2.29492	1.60348e-05
2.2998	1.60182e-05
2.30469	1.60229e-05
2.30957	1.60525e-05
2.31445	1.61035e-05
2.31934	1.61756e-05
2.32422	1.62677e-05
2.3291	1.63736e-05
2.33398	1.64943e-05
2.33887	1.66262e-05
2.34375	1.67607e-05
2.34863	1.69023e-05
2.35352	1.70412e-05
2.3584	1.71775e-05
2.36328	1.73066e-05
2.36816	1.7426e-05
2.37305	1.75339e-05
2.37793	1.76266e-05
2.38281	1.77009e-05
2.3877	1.77599e-05
2.39258	1.77953e-05
2.39746	1.7813e-05
2.40234	1.78097e-05
2.40723	1.77856e-05
2.41211	1.77415e-05
2.41699	1.76776e-05
2.42188	1.75953e-05
2.42676	1.74968e-05
2.43164	1.73821e-05
2.43652	1.72568e-05
2.44141	1.71208e-05
2.44629	1.69782e-05
2.45117	1.68328e-05
2.45605	1.66876e-05
2.46094	1.65448e-05
2.46582	1.64088e-05
2.4707	1.62823e-05
2.47559	1.61694e-05
2.48047	1.60726e-05
2.48535	1.59946e-05
2.49023	1.59378e-05
2.49512	1.59025e-05
