# Time	Value
50.2	-0.0561682
50.4	-0.0570309
50.6	-0.0578538
50.8	-0.0586365
51	-0.059379
51.2	-0.060081
51.4	-0.0607411
51.6	-0.0613573
51.8	-0.0619277
52	-0.0624516
52.2	-0.0629287
52.4	-0.0633589
52.6	-0.0637413
52.8	-0.0640744
53	-0.0643567
53.2	-0.0645868
53.4	-0.0647645
53.6	-0.0648897
53.8	-0.064962
54	-0.0649805
54.2	-0.064944
54.4	-0.0648515
54.6	-0.0647026
54.8	-0.0644973
55	-0.0642357
55.2	-0.0639176
55.4	-0.0635425
55.6	-0.0631098
55.8	-0.0626193
56	-0.0620713
56.2	-0.0614663
56.4	-0.0608049
56.6	-0.0600874
56.8	-0.0593137
57	-0.0584843
57.2	-0.0575998
57.4	-0.0566612
57.6	-0.0556697
57.8	-0.0546264
58	-0.0535322
58.2	-0.0523881
58.4	-0.0511954
58.6	-0.0499555
58.8	-0.0486704
59	-0.0473419
59.2	-0.045972
59.4	-0.0445622
59.6	-0.0431146
59.8	-0.0416313
60	-0.040115
60.2	-0.0385681
60.4	-0.0369935
60.6	-0.0353937
60.8	-0.0337715
61	-0.0321296
61.2	-0.0304712
61.4	-0.0287997
61.6	-0.0271185
61.8	-0.0254311
62	-0.0237408
62.2	-0.022051
62.4	-0.0203655
62.6	-0.0186882
62.8	-0.017023
63	-0.0153739
63.2	-0.013745
63.4	-0.0121402
63.6	-0.0105635
63.8	-0.00901912
64	-0.00751143
64.2	-0.00604475
64.4	-0.00462345
64.6	-0.00325174
64.8	-0.00193379
65	-0.000674082
65.2	0.000523162
65.4	0.00165337
65.6	0.00271283
65.8	0.00369736
66	0.00460338
66.2	0.00542721
66.4	0.00616505
66.6	0.00681344
66.8	0.00736904
67	0.00782863
67.2	0.00818937
67.4	0.00844866
67.6	0.00860417
67.8	0.00865373
68	0.00859544
68.2	0.00842784
68.4	0.00814991
68.6	0.00776111
68.8	0.00726119
69	0.00665037
69.2	0.00592936
69.4	0.0050994
69.6	0.00416217
69.8	0.00312018
70	0.00197621
70.2	0.000733847
70.4	-0.000603093
70.6	-0.00202981
70.8	-0.00354229
71	-0.00513529
71.2	-0.00680381
71.4	-0.00854285
71.6	-0.0103466
71.8	-0.0122099
72	-0.0141265
72.2	-0.0160906
72.4	-0.0180963
72.6	-0.0201368
72.8	-0.0222059
73	-0.0242973
73.2	-0.0264042
73.4	-0.0285199
73.6	-0.0306374
73.8	-0.0327498
74	-0.0348502
74.2	-0.0369316
74.4	-0.0389869
74.6	-0.0410089
74.8	-0.042991
75	-0.0449261
75.2	-0.0468069
75.4	-0.048627
75.6	-0.0503793
75.8	-0.0520577
76	-0.0536553
76.2	-0.0551663
76.4	-0.0565848
76.6	-0.0579049
76.8	-0.0591214
77	-0.0602292
77.2	-0.0612237
77.4	-0.0621008
77.6	-0.0628564
77.8	-0.0634874
78	-0.0639909
78.2	-0.0643646
78.4	-0.0646067
78.6	-0.0647162
78.8	-0.0646926
79	-0.0645358
79.2	-0.0642468
79.4	-0.0638268
79.6	-0.063278
79.8	-0.062603
80	-0.0618051
80.2	-0.0608881
80.4	-0.0598566
80.6	-0.0587155
80.8	-0.0574702
81	-0.0561267
81.2	-0.0546911
81.4	-0.0531699
81.6	-0.0515699
81.8	-0.049898
82	-0.0481612
82.2	-0.0463663
82.4	-0.0445203
82.6	-0.0426299
82.8	-0.0407017
83	-0.0387419
83.2	-0.0367566
83.4	-0.0347516
83.6	-0.0327322
83.8	-0.0307037
84	-0.0286708
84.2	-0.0266382
84.4	-0.0246102
84.6	-0.0225909
84.8	-0.0205842
85	-0.0185941
85.2	-0.0166241
85.4	-0.014678
85.6	-0.0127597
85.8	-0.0108727
86	-0.00902129
86.2	-0.00720947
86.4	-0.00544172
86.6	-0.00372281
86.8	-0.0020579
87	-0.000452591
87.2	0.00108713
87.4	0.00255538
87.6	0.00394617
87.8	0.00525355
88	0.00647094
88.2	0.00759206
88.4	0.00861032
88.6	0.00951908
88.8	0.010312
89	0.0109828
89.2	0.0115252
89.4	0.0119339
89.6	0.0122037
89.8	0.0123299
90	0.0123084
90.2	0.0121364
90.4	0.0118116
90.6	0.0113326
90.8	0.0106993
91	0.00991245
91.2	0.0089743
91.4	0.00788813
91.6	0.00665833
91.8	0.00529074
92	0.00379195
92.2	0.00216963
92.4	0.000432499
92.6	-0.00140931
92.8	-0.00334545
93	-0.00536585
93.2	-0.00746027
93.4	-0.00961834
93.6	-0.0118294
93.8	-0.0140826
94	-0.0163672
94.2	-0.0186721
94.4	-0.0209866
94.6	-0.0232994
94.8	-0.0255998
95	-0.0278769
95.2	-0.0301197
95.4	-0.0323179
95.6	-0.0344608
95.8	-0.0365382
96	-0.0385404
96.2	-0.0404577
96.4	-0.0422812
96.6	-0.0440022
96.8	-0.0456126
97	-0.0471049
97.2	-0.0484725
97.4	-0.0497092
97.6	-0.0508098
97.8	-0.0517699
98	-0.052586
98.2	-0.0532557
98.4	-0.0537774
98.6	-0.0541506
98.8	-0.0543757
99	-0.0544544
99.2	-0.0543891
99.4	-0.0541834
99.6	-0.0538417
99.8	-0.0533694
100	-0.0527724
100.2	-0.0520578
100.4	-0.0512329
100.6	-0.0503057
100.8	-0.0492845
101	-0.0481778
101.2	-0.0469943
101.4	-0.0457426
101.6	-0.0444312
101.8	-0.043068
102	-0.0416608
102.2	-0.0402165
102.4	-0.0387416
102.6	-0.0372417
102.8	-0.0357219
103	-0.0341863
103.2	-0.0326385
103.4	-0.0310814
103.6	-0.0295172
103.8	-0.0279478
104	-0.0263744
104.2	-0.0247982
104.4	-0.0232198
104.6	-0.0216401
104.8	-0.0200597
105	-0.0184794
105.2	-0.0169004
105.4	-0.0153241
105.6	-0.0137525
105.8	-0.0121881
106	-0.0106342
